GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1312212301,20260706,202607,2026,2026.5096,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,036,036,03,1,4.0,4,1,4,4.16666666666667,0,,,,,,,,4,"Condobolin, New South Wales, Australia",AS,AS02,5096,-33.0881,147.145,-1566635,4,"Condobolin, New South Wales, Australia",AS,AS02,5096,-33.0881,147.145,-1566635,20260706013000,https://www.theland.com.au/story/9304502/wald-family-dorper-sheep-rejuvenate-condobolin-business/
1312212302,20260706,202607,2026,2026.5096,,,,,,,,,,,AUS,AUSTRALIAN,AUS,,,,,,,,1,036,036,03,1,4.0,8,1,8,5.44959128065395,0,,,,,,,,1,Australia,AS,AS,,-25,135,AS,3,"Los Angeles, California, United States",US,USCA,,34.0522,-118.244,1662328,20260706013000,https://travelweekly.com.au/travel-agent-finder-partners-with-los-angeles-tourism-to-launch-agent-incentive/
1312212303,20260706,202607,2026,2026.5096,,,,,,,,,,,BUS,INVESTOR,,,,,,BUS,,,1,043,043,04,1,2.8,10,1,10,1.69133192389006,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260706013000,https://finance.yahoo.com/markets/stocks/articles/could-dividend-stock-help-rich-142800427.html
1312212304,20260706,202607,2026,2026.5096,,,,,,,,,,,BUS,TANKER,,,,,,BUS,,,1,051,051,05,1,3.4,4,1,4,-2.94117647058824,0,,,,,,,,3,"Dudleyville, Arizona, United States",US,USAZ,AZ021,32.9173,-110.724,24402,3,"Dudleyville, Arizona, United States",US,USAZ,AZ021,32.9173,-110.724,24402,20260706013000,https://www.kvoa.com/news/top-stories/forward-progress-stopped-on-wildfire-in-dudleyville/article_7a049d44-f76d-491e-a1f2-f8c0f162fd37.html
1312212305,20260706,202607,2026,2026.5096,,,,,,,,,,,BUS,TANKER,,,,,,BUS,,,1,051,051,05,1,3.4,1,1,1,-2.94117647058824,0,,,,,,,,3,"Dudleyville, Arizona, United States",US,USAZ,AZ021,32.9173,-110.724,24402,3,"Pinal County, Arizona, United States",US,USAZ,,33.0006,-111.517,25447,20260706013000,https://www.kvoa.com/news/top-stories/forward-progress-stopped-on-wildfire-in-dudleyville/article_7a049d44-f76d-491e-a1f2-f8c0f162fd37.html
1312212306,20260706,202607,2026,2026.5096,,,,,,,,,,,BUS,TANKER,,,,,,BUS,,,1,195,195,19,4,-10.0,5,1,5,-2.94117647058824,0,,,,,,,,3,"Pinal County, Arizona, United States",US,USAZ,,33.0006,-111.517,25447,3,"Pinal County, Arizona, United States",US,USAZ,,33.0006,-111.517,25447,20260706013000,https://www.kvoa.com/news/top-stories/forward-progress-stopped-on-wildfire-in-dudleyville/article_7a049d44-f76d-491e-a1f2-f8c0f162fd37.html
1312212307,20260706,202607,2026,2026.5096,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,1,042,042,04,1,1.9,10,1,10,3.85674931129477,0,,,,,,,,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,20260706013000,https://www.lewistownsentinel.com/obituaries/2026/07/dustin-s-fultz-2/
1312212308,20260706,202607,2026,2026.5096,,,,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,040,040,04,1,1.0,4,1,4,-2.21565731166913,0,,,,,,,,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260706013000,https://www.rnz.co.nz/news/chinese_english/678024/academics-flag-concern-over-scope-of-china-s-ethnic-unity-law
1312212309,20260706,202607,2026,2026.5096,,,,,,,,,,,COP,POLICE OFFICER,,,,,,COP,,,0,080,080,08,2,5.0,6,1,6,-2.79823269513991,0,,,,,,,,3,"Boston, Massachusetts, United States",US,USMA,MA025,42.3584,-71.0598,617565,3,"Boston, Massachusetts, United States",US,USMA,MA025,42.3584,-71.0598,617565,20260706013000,https://www.bostonherald.com/2026/07/05/enough-is-enough-city-councilors-call-for-public-safety-summit-following-holiday-shootings/
1312212310,20260706,202607,2026,2026.5096,,,,,,,,,,,CVL,COMMUNITY,,,,,,CVL,,,0,010,010,01,1,0.0,10,1,10,-2.79823269513991,0,,,,,,,,3,"Boston, Massachusetts, United States",US,USMA,MA025,42.3584,-71.0598,617565,3,"Boston, Massachusetts, United States",US,USMA,MA025,42.3584,-71.0598,617565,20260706013000,https://www.bostonherald.com/2026/07/05/enough-is-enough-city-councilors-call-for-public-safety-summit-following-holiday-shootings/
1312212311,20260706,202607,2026,2026.5096,,,,,,,,,,,CVL,RESIDENTS,,,,,,CVL,,,0,043,043,04,1,2.8,2,1,2,-4.05561993047509,0,,,,,,,,3,"Newport Beach, California, United States",US,USCA,,33.6189,-117.929,1661104,3,"Newport Beach, California, United States",US,USCA,,33.6189,-117.929,1661104,20260706013000,https://nypost.com/2026/07/05/us-news/newport-beach-reveals-staggering-number-busted-for-fourth-of-july-chaos-and-what-sparked-it/
1312212312,20260706,202607,2026,2026.5096,,,,,,,,,,,CVL,COMMUNITY,,,,,,CVL,,,1,043,043,04,1,2.8,10,1,10,3.79310344827586,0,,,,,,,,1,Italy,IT,IT,,42.833333,12.833333,IT,1,Italy,IT,IT,,42.833333,12.833333,IT,20260706013000,https://www.news8000.com/news/local-news/genoa-celebrates-100-years-of-tradition-with-homecoming-picnic/article_c43c6c34-43db-47e0-9f1e-2913282eb30a.html
1312212313,20260706,202607,2026,2026.5096,,,,,,,,,,,CVL,COMMUNITY,,,,,,CVL,,,0,182,182,18,4,-9.5,10,1,10,-2.79823269513991,0,,,,,,,,3,"Boston, Massachusetts, United States",US,USMA,MA025,42.3584,-71.0598,617565,3,"Boston, Massachusetts, United States",US,USMA,MA025,42.3584,-71.0598,617565,20260706013000,https://www.bostonherald.com/2026/07/05/enough-is-enough-city-councilors-call-for-public-safety-summit-following-holiday-shootings/
1312212314,20260706,202607,2026,2026.5096,,,,,,,,,,,CVL,RESIDENTS,,,,,,CVL,,,1,183,183,18,4,-10.0,2,1,2,-3.65853658536585,0,,,,,,,,3,"Cecilton, Maryland, United States",US,USMD,MD015,39.404,-75.8674,583638,3,"Cecilton, Maryland, United States",US,USMD,MD015,39.404,-75.8674,583638,20260706013000,http://www.newarkpostonline.com/news/two-newark-residents-among-those-injured-in-chesapeake-city-boat-explosion/article_0c97eef1-baa9-41a5-8bb1-ce8ef3b90064.html
1312212315,20260706,202607,2026,2026.5096,,,,,,,,,,,CVL,RESIDENTS,,,,,,CVL,,,1,183,183,18,4,-10.0,1,1,1,-3.65853658536585,0,,,,,,,,3,"Cecilton, Maryland, United States",US,USMD,MD015,39.404,-75.8674,583638,3,"Chesapeake City, Maryland, United States",US,USMD,,39.5309,-75.8074,589952,20260706013000,http://www.newarkpostonline.com/news/two-newark-residents-among-those-injured-in-chesapeake-city-boat-explosion/article_0c97eef1-baa9-41a5-8bb1-ce8ef3b90064.html
1312212316,20260706,202607,2026,2026.5096,,,,,,,,,,,CVL,RESIDENTS,,,,,,CVL,,,1,183,183,18,4,-10.0,1,1,1,-3.65853658536585,0,,,,,,,,3,"Chesapeake City, Maryland, United States",US,USMD,,39.5309,-75.8074,589952,3,"Chesapeake City, Maryland, United States",US,USMD,,39.5309,-75.8074,589952,20260706013000,http://www.newarkpostonline.com/news/two-newark-residents-among-those-injured-in-chesapeake-city-boat-explosion/article_0c97eef1-baa9-41a5-8bb1-ce8ef3b90064.html
1312212317,20260706,202607,2026,2026.5096,,,,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,1,042,042,04,1,1.9,10,1,10,5.18207282913166,0,,,,,,,,2,"Missouri, United States",US,USMO,,38.4623,-92.302,MO,2,"Missouri, United States",US,USMO,,38.4623,-92.302,MO,20260706013000,https://www.standard-democrat.com/news/charleston-graduate-gains-first-hand-view-of-renaissance-art-during-study-abroad-in-italy-4256934a
1312212318,20260706,202607,2026,2026.5096,,,,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,1,043,043,04,1,2.8,10,1,10,5.18207282913166,0,,,,,,,,2,"Missouri, United States",US,USMO,,38.4623,-92.302,MO,2,"Missouri, United States",US,USMO,,38.4623,-92.302,MO,20260706013000,https://www.standard-democrat.com/news/charleston-graduate-gains-first-hand-view-of-renaissance-art-during-study-abroad-in-italy-4256934a
1312212319,20260706,202607,2026,2026.5096,,,,,,,,,,,ESP,TOLEDO,ESP,,,,,,,,1,173,173,17,4,-5.0,2,1,2,-3.05623471882641,0,,,,,,,,3,"Lucas County, Ohio, United States",US,USOH,,41.6501,-83.6666,1074060,3,"Lucas County, Ohio, United States",US,USOH,,41.6501,-83.6666,1074060,20260706013000,https://www.dailymail.com/news/article-15954855/Neighbor-arrested-11-year-old-girl-dead-boat-Lake-Erie.html
1312212320,20260706,202607,2026,2026.5096,,,,,,,,,,,EUR,EUROPE,EUR,,,,,,,,1,042,042,04,1,1.9,2,1,2,5.18207282913166,0,,,,,,,,3,"Missouri State University, Missouri, United States",US,USMO,,37.1984,-93.2785,726817,2,"Missouri, United States",US,USMO,,38.4623,-92.302,MO,20260706013000,https://www.standard-democrat.com/news/charleston-graduate-gains-first-hand-view-of-renaissance-art-during-study-abroad-in-italy-4256934a
1312212321,20260706,202607,2026,2026.5096,,,,,,,,,,,EUR,EUROPE,EUR,,,,,,,,1,042,042,04,1,1.9,3,1,3,5.18207282913166,0,,,,,,,,2,"Missouri, United States",US,USMO,,38.4623,-92.302,MO,2,"Missouri, United States",US,USMO,,38.4623,-92.302,MO,20260706013000,https://www.standard-democrat.com/news/charleston-graduate-gains-first-hand-view-of-renaissance-art-during-study-abroad-in-italy-4256934a
1312212322,20260706,202607,2026,2026.5096,,,,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,0,046,046,04,1,7.0,6,1,6,0.36630036630037,0,,,,,,,,4,"Greater Manchester, United Kingdom (general), United Kingdom",UK,UK00,40111,53.45,-2.23333,-2597513,4,"Greater Manchester, United Kingdom (general), United Kingdom",UK,UK00,40111,53.45,-2.23333,-2597513,20260706013000,https://www.mirror.co.uk/news/politics/andy-burnham-housing-fabian-society-37390284
1312212323,20260706,202607,2026,2026.5096,,,,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,0,046,046,04,1,7.0,4,1,4,0.36630036630037,0,,,,,,,,4,"Whitehall, Orkney Islands, United Kingdom",UK,UKV9,40174,59.15,-2.61667,-2611570,4,"Whitehall, Orkney Islands, United Kingdom",UK,UKV9,40174,59.15,-2.61667,-2611570,20260706013000,https://www.mirror.co.uk/news/politics/andy-burnham-housing-fabian-society-37390284
1312212324,20260706,202607,2026,2026.5096,,,,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,1,130,130,13,3,-4.4,6,1,6,-1.41176470588235,0,,,,,,,,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260706013000,https://nypost.com/2026/07/05/opinion/lefties-couldnt-stop-hating-america-even-on-its-250th-anniversary/
1312212325,20260706,202607,2026,2026.5096,,,,,,,,,,,GOV,AUTHORITIES,,,,,,GOV,,,0,190,190,19,4,-10.0,3,1,3,-3.05623471882641,0,,,,,,,,3,"Lucas County, Ohio, United States",US,USOH,,41.6501,-83.6666,1074060,3,"Lucas County, Ohio, United States",US,USOH,,41.6501,-83.6666,1074060,20260706013000,https://www.dailymail.com/news/article-15954855/Neighbor-arrested-11-year-old-girl-dead-boat-Lake-Erie.html
1312212326,20260706,202607,2026,2026.5096,,,,,,,,,,,GOVHLH,HEALTH OFFICIAL,,,,,,GOV,HLH,,1,043,043,04,1,2.8,3,1,3,-5.44041450777202,0,,,,,,,,3,"Manhattan, New York, United States",US,USNY,NY061,40.7834,-73.9662,971945,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260706013000,https://www.newsday.com/news/health/legionnaires-disease-new-york-city-vfpw7u77
1312212327,20260706,202607,2026,2026.5096,,,,,,,,,,,HLH,DOCTOR,,,,,,HLH,,,1,130,130,13,3,-4.4,10,1,10,-2.27272727272727,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260706013000,http://www.namibiansun.com/local-news/im-still-here-20-years-with-a-bullet-in-his-brain-nmh013137-1-16200
1312212328,20260706,202607,2026,2026.5096,,,,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,042,042,04,1,1.9,2,1,2,-2.40384615384615,0,,,,,,,,4,"Mashhad, (IR30), Iran",IR,IR30,41031,36.297,59.6062,-3074261,4,"Karbala, Karbala', Iraq",IZ,IZ12,36806,32.5979,44.0165,-3107076,20260706013000,http://www.iraqsun.com/news/279169157/not-a-farewell-but-rather-pledge-to-continue-his-path-iranian-president-pezeshkian-on-ayatollah-khamenei-funeral
1312212329,20260706,202607,2026,2026.5096,,,,,,,,,,,IRN,IRANIAN,IRN,,,,,,,,1,111,111,11,3,-2.0,4,1,4,-8.06845965770175,0,,,,,,,,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260706013000,https://humanevents.com/2026/07/05/crowds-chant-death-to-america-as-iranian-leadership-call-for-trumps-assassination-at-khamenei-funeral
1312212330,20260706,202607,2026,2026.5096,,,,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,0,192,192,19,4,-9.5,2,1,2,-4.03645833333333,0,,,,,,,,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20260706013000,https://www.abc.net.au/news/2026-07-06/idf-controls-more-gaza-territory-as-israel-yellow-line-moves/106836640
1312212331,20260706,202607,2026,2026.5096,,,,,,,,,,,JUD,COUNSEL,,,,,,JUD,,,0,020,020,02,1,3.0,6,1,6,-1.47584973166369,0,,,,,,,,3,"Lane County, Oregon, United States",US,USOR,,43.9165,-122.835,1135855,3,"Lane County, Oregon, United States",US,USOR,,43.9165,-122.835,1135855,20260706013000,https://www.klcc.org/politics-government/2026-07-05/former-seneca-executive-lane-county-commissioners-retroactive-approval-unpermitted-buildings-mckenzie-river
1312212332,20260706,202607,2026,2026.5096,,,,,,,,,,,JUD,COUNSEL,,,,,,JUD,,,0,070,070,07,2,7.0,6,1,6,-1.47584973166369,0,,,,,,,,3,"Lane County, Oregon, United States",US,USOR,,43.9165,-122.835,1135855,3,"Lane County, Oregon, United States",US,USOR,,43.9165,-122.835,1135855,20260706013000,https://www.klcc.org/politics-government/2026-07-05/former-seneca-executive-lane-county-commissioners-retroactive-approval-unpermitted-buildings-mckenzie-river
1312212333,20260706,202607,2026,2026.5096,,,,,,,,,,,LEG,SENATOR,,,,,,LEG,,,0,043,043,04,1,2.8,3,1,3,-8.61423220973783,0,,,,,,,,4,"Manila, Manila, Philippines",RP,RPD9,24210,14.6042,120.982,-2437894,4,"Manila, Manila, Philippines",RP,RPD9,24210,14.6042,120.982,-2437894,20260706013000,https://www.philstar.com/headlines/2026/07/06/2540079/senate-becomes-courtroom-sara-duterte-trial-opens
1312212334,20260706,202607,2026,2026.5096,,,,,,,,,,,LUX,LUXEMBOURG,LUX,,,,,,,,1,042,042,04,1,1.9,6,1,6,1.75438596491228,0,,,,,,,,4,"Bettembourg, Luxembourg, Luxembourg",LU,LU03,19182,49.5186,6.10278,-1735724,4,"Bettembourg, Luxembourg, Luxembourg",LU,LU03,19182,49.5186,6.10278,-1735724,20260706013000,https://www.chronicle.lu/event/13959-nuit-des-merveilles
1312212335,20260706,202607,2026,2026.5096,,,,,,,,,,,LUXBUS,LUXEMBOURG,LUX,,,,,BUS,,,1,036,036,03,1,4.0,10,1,10,4.54545454545455,0,,,,,,,,1,Luxembourg,LU,LU,,49.75,6.166667,LU,1,Luxembourg,LU,LU,,49.75,6.166667,LU,20260706013000,https://www.chronicle.lu/event/14290-house-of-entrepreneurship-10-year-anniversary
1312212336,20260706,202607,2026,2026.5096,,,,,,,,,,,MEA,ARABIAN SEA,MEA,,,,,,,,1,042,042,04,1,1.9,3,1,3,0.96774193548387,0,,,,,,,,3,"Maricopa County, Arizona, United States",US,USAZ,,33.5,-112.501,37026,3,"Maricopa County, Arizona, United States",US,USAZ,,33.5,-112.501,37026,20260706013000,https://verticalmag.com/email/Vertical_sunday_review_email.php?date=2026-07-06
1312212337,20260706,202607,2026,2026.5096,,,,,,,,,,,MED,NEWSPAPER,,,,,,MED,,,1,110,110,11,3,-2.0,10,1,10,-2.16560509554141,0,,,,,,,,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260706013000,https://www.dailykos.com/stories/2026/7/5/800065704/community/spending-all-earth-day-in-bed-with-big-fossil-fuel/
1312212338,20260706,202607,2026,2026.5096,,,,,,,,,,,MNCKOR,SAMSUNG,KOR,,,,,MNC,,,0,051,051,05,1,3.4,10,1,10,0.89153046062407,0,,,,,,,,1,South Korea,KS,KS,,37,127.5,KS,1,South Korea,KS,KS,,37,127.5,KS,20260706013000,https://www.dealstreetasia.com/stories/samsung-jump-in-profit-487953
1312212339,20260706,202607,2026,2026.5096,,,,,,,,,,,NGA,NIGERIA,NGA,,,,,,,,1,057,057,05,1,8.0,2,1,2,0.96774193548387,0,,,,,,,,1,Nigeria,NI,NI,,10,8,NI,4,"Arabian Sea, India (general), India",IN,IN00,,20,65,-2089022,20260706013000,https://verticalmag.com/email/Vertical_sunday_review_email.php?date=2026-07-06
1312212340,20260706,202607,2026,2026.5096,,,,,,,,,,,NGA,NIGERIA,NGA,,,,,,,,1,057,057,05,1,8.0,8,1,8,0.96774193548387,0,,,,,,,,1,Nigeria,NI,NI,,10,8,NI,1,Nigeria,NI,NI,,10,8,NI,20260706013000,https://verticalmag.com/email/Vertical_sunday_review_email.php?date=2026-07-06
1312212341,20260706,202607,2026,2026.5096,,,,,,,,,,,NZL,NEW ZEALAND,NZL,,,,,,,,0,010,010,01,1,0.0,3,1,3,-2.21565731166913,0,,,,,,,,1,New Zealand,NZ,NZ,,-42,174,NZ,1,New Zealand,NZ,NZ,,-42,174,NZ,20260706013000,https://www.rnz.co.nz/news/chinese_english/678024/academics-flag-concern-over-scope-of-china-s-ethnic-unity-law
1312212342,20260706,202607,2026,2026.5096,,,,,,,,,,,NZL,CHRISTCHURCH,NZL,,,,,,,,1,042,042,04,1,1.9,20,1,10,2.37154150197629,0,,,,,,,,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,20260706013000,https://www.rnz.co.nz/news/regions_canterbury/679144/stray-rescued-from-street-now-top-dog-at-christchurch-airport
1312212343,20260706,202607,2026,2026.5096,,,,,,,,,,,NZL,NEW ZEALAND,NZL,,,,,,,,0,100,100,10,3,-5.0,3,1,3,-2.21565731166913,0,,,,,,,,1,New Zealand,NZ,NZ,,-42,174,NZ,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260706013000,https://www.rnz.co.nz/news/chinese_english/678024/academics-flag-concern-over-scope-of-china-s-ethnic-unity-law
1312212344,20260706,202607,2026,2026.5096,,,,,,,,,,,NZL,NEW ZEALAND,NZL,,,,,,,,0,110,110,11,3,-2.0,1,1,1,3.80549682875264,0,,,,,,,,4,"Waitangi, New Zealand (general), New Zealand",NZ,NZ00,22391,-43.95,-176.533,-1521024,4,"Waitangi, New Zealand (general), New Zealand",NZ,NZ00,22391,-43.95,-176.533,-1521024,20260706013000,https://www.nzherald.co.nz/nz/politics/election-2026-green-party-releases-drinking-water-oceans-and-rivers-policy/V3QS5ZKVLZGHHBKDRSQHRKYJEM/
