GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1299223427,20260316,202603,2026,2026.2082,NGO,SPECIAL OLYMPICS,,,,,,NGO,,,USA,OKLAHOMA,USA,,,,,,,,1,036,036,03,1,4.0,2,1,2,1.17647058823529,3,"Stillwater, Oklahoma, United States",US,USOK,OK119,36.1156,-97.0584,1098541,2,"Oklahoma, United States",US,USOK,,35.5376,-96.9247,OK,3,"Stillwater, Oklahoma, United States",US,USOK,OK119,36.1156,-97.0584,1098541,20260415001500,https://www.enidnews.com/news/special-olympics-oklahoma-needs-1-000-more-volunteers-for-summer-games/article_df974814-de31-541a-886e-efcbf3c30a7f.html
1299223428,20260316,202603,2026,2026.2082,TTO,TRINIDAD AND TOBAGO,TTO,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,0,173,173,17,4,-5.0,2,1,2,-6.17338003502627,2,"Massachusetts, United States",US,USMA,,42.2373,-71.5314,MA,2,"Massachusetts, United States",US,USMA,,42.2373,-71.5314,MA,2,"Massachusetts, United States",US,USMA,,42.2373,-71.5314,MA,20260415001500,https://theintercept.com/2026/04/13/trump-boat-strikes-iachr/
1299223429,20260316,202603,2026,2026.2082,TTO,TRINIDADIAN,TTO,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,0,173,173,17,4,-5.0,8,1,8,-6.17338003502627,1,Trinidad And Tobago,TD,TD,,11,-61,TD,1,Trinidad And Tobago,TD,TD,,11,-61,TD,1,Trinidad And Tobago,TD,TD,,11,-61,TD,20260415001500,https://theintercept.com/2026/04/13/trump-boat-strikes-iachr/
1299223430,20260316,202603,2026,2026.2082,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,036,036,03,1,4.0,2,1,2,1.17647058823529,2,"Oklahoma, United States",US,USOK,,35.5376,-96.9247,OK,0,,,,,,,,3,"Stillwater, Oklahoma, United States",US,USOK,OK119,36.1156,-97.0584,1098541,20260415001500,https://www.enidnews.com/news/special-olympics-oklahoma-needs-1-000-more-volunteers-for-summer-games/article_df974814-de31-541a-886e-efcbf3c30a7f.html
1299223431,20260316,202603,2026,2026.2082,USA,VIRGINIA BEACH,USA,,,,,,,,,,,,,,,,,,0,141,141,14,3,-6.5,10,1,10,-1.41482739105829,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,0,,,,,,,,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,20260415001500,https://www.pilotonline.com/2026/04/14/virginia-redistricting-battle-final-stretch/
1299223432,20260316,202603,2026,2026.2082,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,143,143,14,3,-6.5,2,1,2,-6.17338003502627,2,"Massachusetts, United States",US,USMA,,42.2373,-71.5314,MA,0,,,,,,,,2,"Massachusetts, United States",US,USMA,,42.2373,-71.5314,MA,20260415001500,https://theintercept.com/2026/04/13/trump-boat-strikes-iachr/
1299223433,20260316,202603,2026,2026.2082,USA,UNITED STATES,USA,,,,,,,,ECU,ECUADORIAN,ECU,,,,,,,,0,051,051,05,1,3.4,2,1,2,-8.74316939890711,1,Venezuela,VE,VE,,8,-66,VE,1,Venezuela,VE,VE,,8,-66,VE,1,Venezuela,VE,VE,,8,-66,VE,20260415001500,https://news.antiwar.com/2026/04/14/us-southern-command-kills-two-in-latest-boat-strike-in-eastern-pacific-ocean/
1299223434,20260316,202603,2026,2026.2082,USA,UNITED STATES,USA,,,,,,,,LEG,LAWMAKER,,,,,,LEG,,,0,013,013,01,1,0.4,1,1,1,-6.17338003502627,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,1,Ecuador,EC,EC,,-2,-77.5,EC,20260415001500,https://theintercept.com/2026/04/13/trump-boat-strikes-iachr/
1299223435,20260316,202603,2026,2026.2082,USA,UNITED STATES,USA,,,,,,,,NGO,SPECIAL OLYMPICS,,,,,,NGO,,,1,036,036,03,1,4.0,2,1,2,1.17647058823529,3,"Stillwater, Oklahoma, United States",US,USOK,OK119,36.1156,-97.0584,1098541,3,"Stillwater, Oklahoma, United States",US,USOK,OK119,36.1156,-97.0584,1098541,3,"Stillwater, Oklahoma, United States",US,USOK,OK119,36.1156,-97.0584,1098541,20260415001500,https://www.enidnews.com/news/special-olympics-oklahoma-needs-1-000-more-volunteers-for-summer-games/article_df974814-de31-541a-886e-efcbf3c30a7f.html
1299223436,20260316,202603,2026,2026.2082,USA,UNITED STATES,USA,,,,,,,,NGO,SPECIAL OLYMPICS,,,,,,NGO,,,1,036,036,03,1,4.0,4,1,4,1.17647058823529,3,"Stillwater, Oklahoma, United States",US,USOK,OK119,36.1156,-97.0584,1098541,2,"Oklahoma, United States",US,USOK,,35.5376,-96.9247,OK,3,"Stillwater, Oklahoma, United States",US,USOK,OK119,36.1156,-97.0584,1098541,20260415001500,https://www.enidnews.com/news/special-olympics-oklahoma-needs-1-000-more-volunteers-for-summer-games/article_df974814-de31-541a-886e-efcbf3c30a7f.html
1299223437,20260316,202603,2026,2026.2082,USA,WYOMING,USA,,,,,,,,USAGOVAGR,UNITED STATES,USA,,,,,GOV,AGR,,1,061,061,06,2,6.4,1,1,1,1.20689655172414,3,"Cheyenne, Wyoming, United States",US,USWY,WY021,41.14,-104.82,1609077,2,"Wyoming, United States",US,USWY,,42.7475,-107.209,WY,2,"Wyoming, United States",US,USWY,,42.7475,-107.209,WY,20260415001500,https://kowb1290.com/ixp/99/p/wyoming-meat-sales-controversy/
1299223438,20260316,202603,2026,2026.2082,USA,WYOMING,USA,,,,,,,,USAGOVAGR,UNITED STATES,USA,,,,,GOV,AGR,,1,061,061,06,2,6.4,1,1,1,1.20689655172414,2,"Wyoming, United States",US,USWY,,42.7475,-107.209,WY,2,"Wyoming, United States",US,USWY,,42.7475,-107.209,WY,2,"Wyoming, United States",US,USWY,,42.7475,-107.209,WY,20260415001500,https://kowb1290.com/ixp/99/p/wyoming-meat-sales-controversy/
1299223439,20260316,202603,2026,2026.2082,USAGOV,THE US,USA,,,,,GOV,,,VENGOV,VENEZUELA,VEN,,,,,GOV,,,1,161,161,16,4,-4.0,10,1,10,-0.48076923076924,4,"Caracas, Distrito Federal, Venezuela",VE,VE25,31959,10.5,-66.9167,-938457,4,"Caracas, Distrito Federal, Venezuela",VE,VE25,31959,10.5,-66.9167,-938457,4,"Caracas, Distrito Federal, Venezuela",VE,VE25,31959,10.5,-66.9167,-938457,20260415001500,https://www.jamaicaobserver.com/2026/04/14/us-eases-sanctions-venezuela-central-bank/
1299223440,20260316,202603,2026,2026.2082,USAGOVAGR,WYOMING,USA,,,,,GOV,AGR,,,,,,,,,,,,1,061,061,06,2,6.4,6,1,6,1.20689655172414,3,"Cheyenne, Wyoming, United States",US,USWY,WY021,41.14,-104.82,1609077,0,,,,,,,,3,"Cheyenne, Wyoming, United States",US,USWY,WY021,41.14,-104.82,1609077,20260415001500,https://kowb1290.com/ixp/99/p/wyoming-meat-sales-controversy/
1299223441,20260316,202603,2026,2026.2082,USAGOVAGR,UNITED STATES,USA,,,,,GOV,AGR,,,,,,,,,,,,1,061,061,06,2,6.4,2,1,2,1.20689655172414,2,"Wyoming, United States",US,USWY,,42.7475,-107.209,WY,0,,,,,,,,2,"Wyoming, United States",US,USWY,,42.7475,-107.209,WY,20260415001500,https://kowb1290.com/ixp/99/p/wyoming-meat-sales-controversy/
1299223442,20260316,202603,2026,2026.2082,USAGOVAGR,UNITED STATES,USA,,,,,GOV,AGR,,USA,WYOMING,USA,,,,,,,,1,061,061,06,2,6.4,1,1,1,1.20689655172414,2,"Wyoming, United States",US,USWY,,42.7475,-107.209,WY,3,"Cheyenne, Wyoming, United States",US,USWY,WY021,41.14,-104.82,1609077,2,"Wyoming, United States",US,USWY,,42.7475,-107.209,WY,20260415001500,https://kowb1290.com/ixp/99/p/wyoming-meat-sales-controversy/
1299223443,20260316,202603,2026,2026.2082,USAGOVAGR,UNITED STATES,USA,,,,,GOV,AGR,,USA,WYOMING,USA,,,,,,,,1,061,061,06,2,6.4,1,1,1,1.20689655172414,2,"Wyoming, United States",US,USWY,,42.7475,-107.209,WY,2,"Wyoming, United States",US,USWY,,42.7475,-107.209,WY,2,"Wyoming, United States",US,USWY,,42.7475,-107.209,WY,20260415001500,https://kowb1290.com/ixp/99/p/wyoming-meat-sales-controversy/
1299223444,20260316,202603,2026,2026.2082,USAMIL,THE US,USA,,,,,MIL,,,ECU,ECUADORIAN,ECU,,,,,,,,0,051,051,05,1,3.4,8,1,8,-8.74316939890711,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260415001500,https://news.antiwar.com/2026/04/14/us-southern-command-kills-two-in-latest-boat-strike-in-eastern-pacific-ocean/
1299223445,20260316,202603,2026,2026.2082,USAMIL,THE US,USA,,,,,MIL,,,ECU,ECUADOR,ECU,,,,,,,,0,110,110,11,3,-2.0,8,1,8,-8.74316939890711,1,Venezuela,VE,VE,,8,-66,VE,1,Venezuela,VE,VE,,8,-66,VE,1,Venezuela,VE,VE,,8,-66,VE,20260415001500,https://news.antiwar.com/2026/04/14/us-southern-command-kills-two-in-latest-boat-strike-in-eastern-pacific-ocean/
1299223446,20260408,202604,2026,2026.2685,GOV,PRESIDENT,,,,,,GOV,,,TCD,CHAD,TCD,,,,,,,,0,051,051,05,1,3.4,2,1,2,-0.5453306066803,2,"California, United States",US,USCA,,36.17,-119.746,CA,1,Chad,CD,CD,,15,19,CD,1,Chad,CD,CD,,15,19,CD,20260415001500,https://www.adn.com/nation-world/2026/04/14/what-eric-swalwells-exit-means-for-democrats-in-californias-governor-race/
1299223447,20260408,202604,2026,2026.2685,LEG,HOUSE OF REPRESENTATIVES,,,,,,LEG,,,MED,MEDIA,,,,,,MED,,,1,172,172,17,4,-5.0,6,1,6,-1.88679245283019,2,"Massachusetts, United States",US,USMA,,42.2373,-71.5314,MA,2,"Massachusetts, United States",US,USMA,,42.2373,-71.5314,MA,2,"Massachusetts, United States",US,USMA,,42.2373,-71.5314,MA,20260415001500,https://talk1200boston.iheart.com/content/gov-healey-unveils-kids-social-media-proposal/
1299223448,20260408,202604,2026,2026.2685,USAGOV,UNITED STATES,USA,,,,,GOV,,,TCD,CHAD,TCD,,,,,,,,0,051,051,05,1,3.4,2,1,2,-0.5453306066803,2,"California, United States",US,USCA,,36.17,-119.746,CA,1,Chad,CD,CD,,15,19,CD,1,Chad,CD,CD,,15,19,CD,20260415001500,https://www.adn.com/nation-world/2026/04/14/what-eric-swalwells-exit-means-for-democrats-in-californias-governor-race/
1299223449,20260414,202604,2026,2026.2849,MIL,NAVY,,,,,,MIL,,,,,,,,,,,,,0,011,011,01,1,-0.1,10,1,10,-2.12765957446809,3,"Norfolk, Virginia, United States",US,USVA,VA710,36.8468,-76.2852,1497051,0,,,,,,,,3,"Norfolk, Virginia, United States",US,USVA,VA710,36.8468,-76.2852,1497051,20260415001500,https://www.pilotonline.com/2026/04/14/fords-long-deployment-sets-a-record-with-another-coming-soon/
1299223450,20260415,202604,2026,2026.2877,,,,,,,,,,,AGR,FISHER,,,,,,AGR,,,1,046,046,04,1,7.0,3,1,3,2.57142857142857,0,,,,,,,,3,"Manhattan, New York, United States",US,USNY,NY061,40.7834,-73.9662,971945,3,"Manhattan, New York, United States",US,USNY,NY061,40.7834,-73.9662,971945,20260415001500,https://commercialobserver.com/2026/04/fisher-brothers-hires-jonathan-frey-capital-markets/
1299223451,20260415,202604,2026,2026.2877,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,110,110,11,3,-2.0,2,1,2,-3.72670807453416,0,,,,,,,,4,"Nelson Bay, New South Wales, Australia",AS,AS02,5096,-32.7204,152.144,-1591182,4,"Nelson Bay, New South Wales, Australia",AS,AS02,5096,-32.7204,152.144,-1591182,20260415001500,https://www.portstephensexaminer.com.au/story/9223499/finance-giant-lashed-again-for-sending-unstoppable-spam/
1299223452,20260415,202604,2026,2026.2877,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,112,112,11,3,-2.0,8,1,4,-5.96446700507614,0,,,,,,,,4,"Nelson Bay, New South Wales, Australia",AS,AS02,5096,-32.7204,152.144,-1591182,4,"Nelson Bay, New South Wales, Australia",AS,AS02,5096,-32.7204,152.144,-1591182,20260415001500,https://www.portstephensexaminer.com.au/story/9223480/liberals-migration-plan-strange-from-another-time/
1299223453,20260415,202604,2026,2026.2877,,,,,,,,,,,AUSJUD,VICTORIA,AUS,,,,,JUD,,,0,042,042,04,1,1.9,10,1,10,-1.88261351052049,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260415001500,https://www.hepburnadvocate.com.au/story/9221512/stewart-gull-responsds-to-decision-in-dispute-with-paul-burke/
1299223454,20260415,202604,2026,2026.2877,,,,,,,,,,,BGD,BANGLADESH,BGD,,,,,,,,0,036,036,03,1,4.0,2,1,2,-4.40414507772021,0,,,,,,,,1,Bangladesh,BG,BG,,24,90,BG,1,Bangladesh,BG,BG,,24,90,BG,20260415001500,https://aninews.in/news/national/general-news/home-minister-amit-shah-holds-meeting-with-migrant-workers-in-west-bengal20260415045951/
1299223455,20260415,202604,2026,2026.2877,,,,,,,,,,,BHR,BAHRAIN,BHR,,,,,,,,0,043,043,04,1,2.8,10,1,10,0.65502183406113,0,,,,,,,,1,Bahrain,BA,BA,,26,50.5,BA,1,Bahrain,BA,BA,,26,50.5,BA,20260415001500,https://www.gdnonline.com:443/Details/1381516
1299223456,20260415,202604,2026,2026.2877,,,,,,,,,,,BUS,COMPANY,,,,,,BUS,,,0,0311,031,03,1,5.2,6,1,6,-8.4313725490196,0,,,,,,,,3,"San Francisco, California, United States",US,USCA,,37.7749,-122.419,277593,3,"San Francisco, California, United States",US,USCA,,37.7749,-122.419,277593,20260415001500,"http://www.theitem.com/stories/california-woman-says-she-was-raped-by-rep-eric-swalwell-in-2018,441831"
1299223457,20260415,202604,2026,2026.2877,,,,,,,,,,,BUS,COMPANY,,,,,,BUS,,,0,0311,031,03,1,5.2,4,1,4,-8.4313725490196,0,,,,,,,,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,20260415001500,"http://www.theitem.com/stories/california-woman-says-she-was-raped-by-rep-eric-swalwell-in-2018,441831"
1299223458,20260415,202604,2026,2026.2877,,,,,,,,,,,BUS,COMPANIES,,,,,,BUS,,,0,036,036,03,1,4.0,10,1,10,2.63157894736842,0,,,,,,,,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,20260415001500,https://www.suasnews.com/2026/04/bluebotics-highlights-fleet-manager-standardization-and-advanced-obstacle-avoidance-for-agvs-amrs-at-modex-2026/
1299223459,20260415,202604,2026,2026.2877,,,,,,,,,,,BUS,INDUSTRY,,,,,,BUS,,,0,043,043,04,1,2.8,10,1,10,-1.86915887850467,0,,,,,,,,1,Australia,AS,AS,,-25,135,AS,1,Australia,AS,AS,,-25,135,AS,20260415001500,https://itbrief.co.nz/story/ai-readiness-illusion-as-data-controls-lag-cloudera-says
1299223460,20260415,202604,2026,2026.2877,,,,,,,,,,,BUS,TANKER,,,,,,BUS,,,0,043,043,04,1,2.8,10,1,10,-0.90634441087613,0,,,,,,,,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260415001500,https://worldtribune.com/white-house-hints-at-restart-of-talks-in-pakistan-blockade-reportedly-costing-iran-400-million-daily/
1299223461,20260415,202604,2026,2026.2877,,,,,,,,,,,BUS,COMPANY,,,,,,BUS,,,0,141,141,14,3,-6.5,12,2,12,0.555300464902715,0,,,,,,,,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20260415001500,"http://www.theitem.com/stories/ben-jerrys-co-founder-wants-the-company-to-be-independent-once-more,441832"
1299223462,20260415,202604,2026,2026.2877,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,0,012,012,01,1,-0.4,4,1,4,-6.06635071090047,0,,,,,,,,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,20260415001500,https://www.mycariboonow.com/312913/news/health-care/advocates-share-grief-and-frustration-on-10-year-anniversary-of-b-c-s-overdose-crisis/
1299223463,20260415,202604,2026,2026.2877,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,0,020,020,02,1,3.0,1,1,1,-0.57971014492754,0,,,,,,,,4,"Churchill Falls, Newfoundland, Canada",CA,CA05,154724,53.5833,-64.2833,-562618,4,"Churchill Falls, Newfoundland, Canada",CA,CA05,154724,53.5833,-64.2833,-562618,20260415001500,https://www.cbc.ca/news/canada/newfoundland-labrador/wakeham-williams-mou-9.7163647
1299223464,20260415,202604,2026,2026.2877,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,1,030,030,03,1,4.0,2,1,2,-0.57971014492754,0,,,,,,,,4,"Quebec, Quebec, Canada",CA,CA10,12750,47.5,-72,-571850,4,"Quebec, Quebec, Canada",CA,CA10,12750,47.5,-72,-571850,20260415001500,https://www.cbc.ca/news/canada/newfoundland-labrador/wakeham-williams-mou-9.7163647
1299223465,20260415,202604,2026,2026.2877,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,0,040,040,04,1,1.0,2,1,2,3.3587786259542,0,,,,,,,,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,20260415001500,https://www.cbc.ca/news/canada/british-columbia/vancouver-aquarium-underwater-tunnel-9.7163585
1299223466,20260415,202604,2026,2026.2877,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,1,084,084,08,2,7.0,4,1,4,-3.95421436004162,0,,,,,,,,4,"Winnipeg, Manitoba, Canada",CA,CA03,12577,49.8833,-97.1667,-576096,4,"Winnipeg, Manitoba, Canada",CA,CA03,12577,49.8833,-97.1667,-576096,20260415001500,https://www.cbc.ca/news/canada/manitoba/inquest-report-james-stewart-overdose-9.7163620
1299223467,20260415,202604,2026,2026.2877,,,,,,,,,,,CHE,SWITZERLAND,CHE,,,,,,,,1,014,014,01,1,0.0,2,1,2,1.99556541019956,0,,,,,,,,4,"Goldau, Switzerland (general), Switzerland",SZ,SZ00,26302,47.0489,8.54946,-2552224,4,"Goldau, Switzerland (general), Switzerland",SZ,SZ00,26302,47.0489,8.54946,-2552224,20260415001500,https://www.mycariboonow.com/312905/news/education/college-of-new-caledonia/college-of-new-caledonia-explores-possible-partnership-with-swiss-vocational-school/
1299223468,20260415,202604,2026,2026.2877,,,,,,,,,,,CHR,CHRISTIAN,,,,CHR,,,,,0,173,173,17,4,-5.0,4,4,4,-6.25,0,,,,,,,,3,"Pima County, Arizona, United States",US,USAZ,,32.0004,-112.003,25446,3,"Pima County, Arizona, United States",US,USAZ,,32.0004,-112.003,25446,20260415001500,https://news4sanantonio.com/news/nation-world/3-year-old-killed-pregnant-mother-hurt-in-arizona-crash-involving-accused-drag-racers-second-degree-murder-endangerment-aggravated-assault-tucson-arizona-pima-county-juvenile-detention-center
1299223469,20260415,202604,2026,2026.2877,,,,,,,,,,,CHR,CHRISTIAN,,,,CHR,,,,,0,190,190,19,4,-10.0,4,4,4,-6.25,0,,,,,,,,3,"Pima County, Arizona, United States",US,USAZ,,32.0004,-112.003,25446,3,"Pima County, Arizona, United States",US,USAZ,,32.0004,-112.003,25446,20260415001500,https://news4sanantonio.com/news/nation-world/3-year-old-killed-pregnant-mother-hurt-in-arizona-crash-involving-accused-drag-racers-second-degree-murder-endangerment-aggravated-assault-tucson-arizona-pima-county-juvenile-detention-center
1299223470,20260415,202604,2026,2026.2877,,,,,,,,,,,COL,COLOMBIAN,COL,,,,,,,,0,114,114,11,3,-2.0,5,1,5,-6.17338003502627,0,,,,,,,,1,Colombia,CO,CO,,4,-72,CO,1,Colombia,CO,CO,,4,-72,CO,20260415001500,https://theintercept.com/2026/04/13/trump-boat-strikes-iachr/
1299223471,20260415,202604,2026,2026.2877,,,,,,,,,,,COL,COLOMBIAN,COL,,,,,,,,0,190,190,19,4,-10.0,5,1,5,-6.17338003502627,0,,,,,,,,1,Colombia,CO,CO,,4,-72,CO,1,Colombia,CO,CO,,4,-72,CO,20260415001500,https://theintercept.com/2026/04/13/trump-boat-strikes-iachr/
1299223472,20260415,202604,2026,2026.2877,,,,,,,,,,,COP,PRISON,,,,,,COP,,,0,040,040,04,1,1.0,10,1,10,-4.27350427350427,0,,,,,,,,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260415001500,https://abc7ny.com/post/was-addicted-more-teens-behind-cybercrime/18885287/
