GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1295207156,20260218,202602,2026,2026.1315,,,,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,0,112,112,11,3,-2.0,2,1,2,-6.74486803519061,0,,,,,,,,4,"Winnipeg, Manitoba, Canada",CA,CA03,12577,49.8833,-97.1667,-576096,4,"Winnipeg, Manitoba, Canada",CA,CA03,12577,49.8833,-97.1667,-576096,20260320024500,https://www.cbc.ca/news/canada/manitoba/winnipeg-schools-threats-police-9.7135687
1295207157,20260218,202602,2026,2026.1315,CANEDU,CANADA,CAN,,,,,EDU,,,EDU,SCHOOL,,,,,,EDU,,,0,112,112,11,3,-2.0,8,1,8,-6.74486803519061,4,"Winnipeg, Manitoba, Canada",CA,CA03,12577,49.8833,-97.1667,-576096,4,"Winnipeg, Manitoba, Canada",CA,CA03,12577,49.8833,-97.1667,-576096,4,"Winnipeg, Manitoba, Canada",CA,CA03,12577,49.8833,-97.1667,-576096,20260320024500,https://www.cbc.ca/news/canada/manitoba/winnipeg-schools-threats-police-9.7135687
1295207158,20260218,202602,2026,2026.1315,MED,JOURNALIST,,,,,,MED,,,ISR,ISRAEL,ISR,,,,,,,,0,112,112,11,3,-2.0,1,1,1,-6.5173116089613,1,Lebanon,LE,LE,,33.833333,35.833333,LE,1,Lebanon,LE,LE,,33.833333,35.833333,LE,1,Lebanon,LE,LE,,33.833333,35.833333,LE,20260320024500,https://www.dailymail.co.uk/news/article-15662933/British-journalist-Israel-kill-targeted-airstrike.html
1295207159,20260218,202602,2026,2026.1315,MEDLAB,MEDIA,,,,,,MED,LAB,,ISR,ISRAEL,ISR,,,,,,,,0,112,112,11,3,-2.0,1,1,1,-6.5173116089613,1,Lebanon,LE,LE,,33.833333,35.833333,LE,1,Lebanon,LE,LE,,33.833333,35.833333,LE,1,Lebanon,LE,LE,,33.833333,35.833333,LE,20260320024500,https://www.dailymail.co.uk/news/article-15662933/British-journalist-Israel-kill-targeted-airstrike.html
1295207160,20260218,202602,2026,2026.1315,NGOHRIMED,COMMITTEE TO PROTECT JOURNALISTS,,,,,,NGO,HRI,MED,MEDLAB,MEDIA,,,,,,MED,LAB,,0,190,190,19,4,-10.0,1,1,1,-6.5173116089613,1,Russia,RS,RS,,60,100,RS,1,Lebanon,LE,LE,,33.833333,35.833333,LE,1,Russia,RS,RS,,60,100,RS,20260320024500,https://www.dailymail.co.uk/news/article-15662933/British-journalist-Israel-kill-targeted-airstrike.html
1295207161,20260313,202603,2026,2026.2000,,,,,,,,,,,CVL,CIVILIAN,,,,,,CVL,,,0,190,190,19,4,-10.0,2,1,2,-6.03674540682415,0,,,,,,,,4,"Shahed, Fars, Iran",IR,IR07,25307,28.5934,52.2295,-3083999,4,"Shahed, Fars, Iran",IR,IR07,25307,28.5934,52.2295,-3083999,20260320024500,https://havanatimes.org/features/remotely-piloted-weapons-targeting-civilians-in-war-zones/
1295207162,20260313,202603,2026,2026.2000,,,,,,,,,,,CVL,CIVILIAN,,,,,,CVL,,,0,190,190,19,4,-10.0,5,1,5,-6.03674540682415,0,,,,,,,,1,Haiti,HA,HA,,19,-72.416667,HA,1,Haiti,HA,HA,,19,-72.416667,HA,20260320024500,https://havanatimes.org/features/remotely-piloted-weapons-targeting-civilians-in-war-zones/
1295207163,20260313,202603,2026,2026.2000,,,,,,,,,,,CVL,CIVILIAN,,,,,,CVL,,,0,190,190,19,4,-10.0,2,1,2,-6.03674540682415,0,,,,,,,,1,Ukraine,UP,UP,,49,32,UP,4,"Shahed, Fars, Iran",IR,IR07,25307,28.5934,52.2295,-3083999,20260320024500,https://havanatimes.org/features/remotely-piloted-weapons-targeting-civilians-in-war-zones/
1295207164,20260313,202603,2026,2026.2000,,,,,,,,,,,IRNJEW,IRAN,IRN,,,JEW,,,,,1,112,112,11,3,-2.0,2,1,2,-4.3918918918919,0,,,,,,,,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,20260320024500,https://www.dailygazette.com/spotlightnews/news/crime/rabbi-cutler-carries-forward-with-head-held-high-after-antisemitic-social-media-comments/article_3a60f99f-631b-41f5-9ef9-4e006b70b8b3.html
1295207165,20260313,202603,2026,2026.2000,,,,,,,,,,,JEW,RABBI,,,,JEW,,,,,1,112,112,11,3,-2.0,6,1,6,-4.3918918918919,0,,,,,,,,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,20260320024500,https://www.dailygazette.com/spotlightnews/news/crime/rabbi-cutler-carries-forward-with-head-held-high-after-antisemitic-social-media-comments/article_3a60f99f-631b-41f5-9ef9-4e006b70b8b3.html
1295207166,20260313,202603,2026,2026.2000,EGY,CAIRO,EGY,,,,,,,,PSEREB,HAMAS,PSE,,,,,REB,,,0,043,043,04,1,2.8,10,1,10,-1.08359133126935,4,"Cairo, Al Qahirah, Egypt",EG,EG11,65350,30.05,31.25,-290692,4,"Cairo, Al Qahirah, Egypt",EG,EG11,65350,30.05,31.25,-290692,4,"Cairo, Al Qahirah, Egypt",EG,EG11,65350,30.05,31.25,-290692,20260320024500,https://www.npr.org/transcripts/nx-s1-5753798
1295207167,20260313,202603,2026,2026.2000,IRN,IRAN,IRN,,,,,,,,JEW,RABBI,,,,JEW,,,,,1,112,112,11,3,-2.0,2,1,2,-4.3918918918919,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,20260320024500,https://www.dailygazette.com/spotlightnews/news/crime/rabbi-cutler-carries-forward-with-head-held-high-after-antisemitic-social-media-comments/article_3a60f99f-631b-41f5-9ef9-4e006b70b8b3.html
1295207168,20260313,202603,2026,2026.2000,ISR,ISRAEL,ISR,,,,,,,,PSEREB,HAMAS,PSE,,,,,REB,,,1,020,020,02,1,3.0,4,1,4,-1.08359133126935,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20260320024500,https://www.npr.org/transcripts/nx-s1-5753798
1295207169,20260313,202603,2026,2026.2000,PSEREB,HAMAS,PSE,,,,,REB,,,,,,,,,,,,,0,080,080,08,2,5.0,8,1,8,-1.08359133126935,4,"Cairo, Al Qahirah, Egypt",EG,EG11,65350,30.05,31.25,-290692,0,,,,,,,,4,"Cairo, Al Qahirah, Egypt",EG,EG11,65350,30.05,31.25,-290692,20260320024500,https://www.npr.org/transcripts/nx-s1-5753798
1295207170,20260313,202603,2026,2026.2000,PSEREB,HAMAS,PSE,,,,,REB,,,EGY,CAIRO,EGY,,,,,,,,0,010,010,01,1,0.0,7,1,7,-1.08359133126935,4,"Cairo, Al Qahirah, Egypt",EG,EG11,65350,30.05,31.25,-290692,4,"Cairo, Al Qahirah, Egypt",EG,EG11,65350,30.05,31.25,-290692,4,"Cairo, Al Qahirah, Egypt",EG,EG11,65350,30.05,31.25,-290692,20260320024500,https://www.npr.org/transcripts/nx-s1-5753798
1295207171,20260313,202603,2026,2026.2000,PSEREB,HAMAS,PSE,,,,,REB,,,EGY,CAIRO,EGY,,,,,,,,0,042,042,04,1,1.9,10,1,10,-1.08359133126935,4,"Cairo, Al Qahirah, Egypt",EG,EG11,65350,30.05,31.25,-290692,4,"Cairo, Al Qahirah, Egypt",EG,EG11,65350,30.05,31.25,-290692,4,"Cairo, Al Qahirah, Egypt",EG,EG11,65350,30.05,31.25,-290692,20260320024500,https://www.npr.org/transcripts/nx-s1-5753798
1295207172,20260313,202603,2026,2026.2000,PSEREB,HAMAS,PSE,,,,,REB,,,ISR,ISRAEL,ISR,,,,,,,,1,173,173,17,4,-5.0,4,1,4,-1.08359133126935,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20260320024500,https://www.npr.org/transcripts/nx-s1-5753798
1295207173,20260320,202603,2026,2026.2192,,,,,,,,,,,ARE,UNITED ARAB EMIRATES,ARE,,,,,,,,1,057,057,05,1,8.0,4,1,4,4.69290931206622,0,,,,,,,,4,"Dubai, Dubayy, United Arab Emirates",AE,AE03,28575,25.2522,55.28,-782831,4,"Dubai, Dubayy, United Arab Emirates",AE,AE03,28575,25.2522,55.28,-782831,20260320024500,https://www.moneycontrol.com/news/business/markets/stocks-to-watch-today-tcs-ntpc-shanthi-gears-gillette-bharti-airtel-shree-ram-twistex-indiqube-spaces-tata-elxsi-in-focus-on-20-march-13865583.html
1295207174,20260320,202603,2026,2026.2192,,,,,,,,,,,AUS,QUEENSLAND,AUS,,,,,,,,1,173,173,17,4,-5.0,8,2,8,-3.70566078527759,0,,,,,,,,4,"Melbourne, Victoria, Australia",AS,AS07,5430,-37.8167,144.967,-1586844,4,"Melbourne, Victoria, Australia",AS,AS07,5430,-37.8167,144.967,-1586844,20260320024500,https://www.perthnow.com.au/news/politics/one-nation-forecast-to-become-federal-opposition-poll-c-22005702
1295207175,20260320,202603,2026,2026.2192,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,192,192,19,4,-9.5,6,1,6,-6.03674540682415,0,,,,,,,,1,Australia,AS,AS,,-25,135,AS,1,United States,US,US,,39.828175,-98.5795,US,20260320024500,https://havanatimes.org/features/remotely-piloted-weapons-targeting-civilians-in-war-zones/
1295207176,20260320,202603,2026,2026.2192,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,192,192,19,4,-9.5,2,1,2,-6.03674540682415,0,,,,,,,,1,China,CH,CH,,35,105,CH,1,United States,US,US,,39.828175,-98.5795,US,20260320024500,https://havanatimes.org/features/remotely-piloted-weapons-targeting-civilians-in-war-zones/
1295207177,20260320,202603,2026,2026.2192,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,192,192,19,4,-9.5,2,1,2,-6.03674540682415,0,,,,,,,,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20260320024500,https://havanatimes.org/features/remotely-piloted-weapons-targeting-civilians-in-war-zones/
1295207178,20260320,202603,2026,2026.2192,,,,,,,,,,,AUT,AUSTRIA,AUT,,,,,,,,1,036,036,03,1,4.0,4,1,4,-1.04493207941483,0,,,,,,,,4,"Vienna, Wien, Austria",AU,AU09,5672,48.2,16.3667,-1995499,4,"Vienna, Wien, Austria",AU,AU09,5672,48.2,16.3667,-1995499,20260320024500,https://www.miragenews.com/research-reveals-ravens-dont-follow-wolves-1640779/
1295207179,20260320,202603,2026,2026.2192,,,,,,,,,,,BUS,MERCHANT,,,,,,BUS,,,0,020,020,02,1,3.0,10,1,10,-1.32743362831859,0,,,,,,,,1,India,IN,IN,,20,77,IN,1,India,IN,IN,,20,77,IN,20260320024500,https://www.moneycontrol.com/technology/fintechs-payment-firms-worried-as-upi-subsidy-for-fy-26-yet-to-be-disbursed-article-13865646.html
1295207180,20260320,202603,2026,2026.2192,,,,,,,,,,,BUS,COMPANY,,,,,,BUS,,,1,057,057,05,1,8.0,4,1,4,3.28253223915592,0,,,,,,,,4,"Pune, Maharashtra, India",IN,IN16,70178,18.5333,73.8667,-2108361,4,"Pune, Maharashtra, India",IN,IN16,70178,18.5333,73.8667,-2108361,20260320024500,https://www.moneycontrol.com/news/business/markets/stocks-to-watch-today-tcs-ntpc-shanthi-gears-gillette-bharti-airtel-shree-ram-twistex-indiqube-spaces-tata-elxsi-in-focus-on-20-march-13865583.html
1295207181,20260320,202603,2026,2026.2192,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,0,020,020,02,1,3.0,11,1,7,-0.47701647875109,0,,,,,,,,4,"Calgary, Alberta, Canada",CA,CA01,12549,51.0833,-114.083,-561990,4,"Calgary, Alberta, Canada",CA,CA01,12549,51.0833,-114.083,-561990,20260320024500,https://calgarysun.com/news/national/pierre-poilievre-joe-rogan-interview
1295207182,20260320,202603,2026,2026.2192,,,,,,,,,,,CAN,TORONTO,CAN,,,,,,,,1,173,173,17,4,-5.0,1,1,1,-6.74486803519061,0,,,,,,,,4,"Winnipeg, Manitoba, Canada",CA,CA03,12577,49.8833,-97.1667,-576096,4,"Winnipeg, Manitoba, Canada",CA,CA03,12577,49.8833,-97.1667,-576096,20260320024500,https://www.cbc.ca/news/canada/manitoba/winnipeg-schools-threats-police-9.7135687
1295207183,20260320,202603,2026,2026.2192,,,,,,,,,,,CHN,CHINESE,CHN,,,,,,,,1,040,040,04,1,1.0,10,1,10,0,0,,,,,,,,4,"Shenzhen, Guangdong, China",CH,CH30,13036,22.2,111.117,-1925267,4,"Shenzhen, Guangdong, China",CH,CH30,13036,22.2,111.117,-1925267,20260320024500,https://economictimes.indiatimes.com/tech/technology/tesla-in-talks-with-chinese-firms-to-buy-2-9-billion-worth-of-solar-equipment-sources-say/articleshow/129690500.cms
1295207184,20260320,202603,2026,2026.2192,,,,,,,,,,,CHN,CHINESE,CHN,,,,,,,,1,040,040,04,1,1.0,10,1,10,0,0,,,,,,,,4,"Suzhou, Jiangsu, China",CH,CH04,13148,31.3114,120.618,79514,4,"Suzhou, Jiangsu, China",CH,CH04,13148,31.3114,120.618,79514,20260320024500,https://economictimes.indiatimes.com/tech/technology/tesla-in-talks-with-chinese-firms-to-buy-2-9-billion-worth-of-solar-equipment-sources-say/articleshow/129690500.cms
1295207185,20260320,202603,2026,2026.2192,,,,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,050,050,05,1,3.5,2,1,2,2.28571428571429,0,,,,,,,,4,"Shanghai, Shanghai, China",CH,CH23,13243,31.2222,121.458,-1924465,4,"Shanghai, Shanghai, China",CH,CH23,13243,31.2222,121.458,-1924465,20260320024500,https://variety.com/2026/film/news/tony-leung-chiu-wai-thriller-fox-hunt-global-deals-1236694631/
1295207186,20260320,202603,2026,2026.2192,,,,,,,,,,,CHN,CHINA,CHN,,,,,,,,0,100,100,10,3,-5.0,1,1,1,-0.56338028169014,0,,,,,,,,4,"Zhipu, Zhejiang, China",CH,CH02,13328,29.2128,120.539,10562466,4,"Zhipu, Zhejiang, China",CH,CH02,13328,29.2128,120.539,10562466,20260320024500,https://www.moneycontrol.com/news/business/alibaba-targets-100-billion-of-ai-revenue-in-5-years-13865650.html
1295207187,20260320,202603,2026,2026.2192,,,,,,,,,,,CHN,CHINA,CHN,,,,,,,,0,192,192,19,4,-9.5,6,1,6,-6.03674540682415,0,,,,,,,,1,China,CH,CH,,35,105,CH,1,United States,US,US,,39.828175,-98.5795,US,20260320024500,https://havanatimes.org/features/remotely-piloted-weapons-targeting-civilians-in-war-zones/
1295207188,20260320,202603,2026,2026.2192,,,,,,,,,,,CHN,CHINA,CHN,,,,,,,,0,192,192,19,4,-9.5,4,1,4,-6.03674540682415,0,,,,,,,,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20260320024500,https://havanatimes.org/features/remotely-piloted-weapons-targeting-civilians-in-war-zones/
1295207189,20260320,202603,2026,2026.2192,,,,,,,,,,,COP,PRISON,,,,,,COP,,,0,030,030,03,1,4.0,6,1,6,-10.7843137254902,0,,,,,,,,2,"Alabama, United States",US,USAL,,32.799,-86.8073,AL,2,"Alabama, United States",US,USAL,,32.799,-86.8073,AL,20260320024500,https://www.seattletimes.com/nation-world/nation/man-convicted-of-murder-for-2019-death-of-alabama-college-student-aniah-blanchard/
1295207190,20260320,202603,2026,2026.2192,,,,,,,,,,,COP,PRISON,,,,,,COP,,,0,042,042,04,1,1.9,32,2,20,-6.76420003291307,0,,,,,,,,4,"Melbourne, Victoria, Australia",AS,AS07,5430,-37.8167,144.967,-1586844,4,"Melbourne, Victoria, Australia",AS,AS07,5430,-37.8167,144.967,-1586844,20260320024500,https://www.theleader.com.au/story/9203676/battle-is-over-advocates-relief-as-abuser-sentenced/
1295207191,20260320,202603,2026,2026.2192,,,,,,,,,,,CRM,PERPETRATOR,,,,,,CRM,,,0,190,190,19,4,-10.0,5,1,5,-6.74486803519061,0,,,,,,,,4,"Winnipeg, Manitoba, Canada",CA,CA03,12577,49.8833,-97.1667,-576096,4,"Winnipeg, Manitoba, Canada",CA,CA03,12577,49.8833,-97.1667,-576096,20260320024500,https://www.cbc.ca/news/canada/manitoba/winnipeg-schools-threats-police-9.7135687
1295207192,20260320,202603,2026,2026.2192,,,,,,,,,,,CVL,COMMUNITY,,,,,,CVL,,,0,043,043,04,1,2.8,10,1,10,5.4519368723099,0,,,,,,,,2,"Rhode Island, United States",US,USRI,,41.6772,-71.5101,RI,2,"Rhode Island, United States",US,USRI,,41.6772,-71.5101,RI,20260320024500,https://www.ricentral.com/east_greenwich_pendulum/history-preservation-group-honors-three-ri-women/article_3b939a6c-c8ba-418f-82b3-37dbdb14c8fd.html
1295207193,20260320,202603,2026,2026.2192,,,,,,,,,,,CVL,NEIGHBORHOOD,,,,,,CVL,,,0,124,124,12,3,-4.0,5,1,5,-3.93835616438356,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260320024500,https://www.citywatchla.com/neighborhood-politics/32423-broken-promises-back-on-the-streets-karen-bass-and-the-collapse-of-homeless-policy-in-venice
1295207194,20260320,202603,2026,2026.2192,,,,,,,,,,,EDU,STUDENT,,,,,,EDU,,,1,031,031,03,1,5.2,2,1,2,-2.61682242990655,0,,,,,,,,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,20260320024500,https://www.bupipedream.com/news/after-decades-of-deterioration-historic-masonic-temple-on-west-side-likely-faces-demolition/177524/
1295207195,20260320,202603,2026,2026.2192,,,,,,,,,,,EDU,STUDENT,,,,,,EDU,,,1,036,036,03,1,4.0,6,1,6,-0.67226890756302,0,,,,,,,,3,"Atlanta, Georgia, United States",US,USGA,GA121,33.749,-84.388,351615,3,"Atlanta, Georgia, United States",US,USGA,GA121,33.749,-84.388,351615,20260320024500,https://bleedingcool.com/tv/will-trent-season-4-check-out-whats-ahead-with-s04e12-s04e13/
1295207196,20260320,202603,2026,2026.2192,,,,,,,,,,,EDU,STUDENT,,,,,,EDU,,,1,042,042,04,1,1.9,2,1,2,4.44444444444444,0,,,,,,,,4,"Mariveles, Bataan, Philippines",RP,RP07,24220,14.4361,120.486,-2438700,4,"Mariveles, Bataan, Philippines",RP,RP07,24220,14.4361,120.486,-2438700,20260320024500,https://punto.com.ph/yakap-program-brings-health-hope-to-the-school-community-in-bataan/
1295207197,20260320,202603,2026,2026.2192,,,,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,1,060,060,06,2,6.0,2,1,2,6.62790697674419,0,,,,,,,,4,"Philippine, Benguet, Philippines",RP,RP10,24213,16.45,120.55,-2445611,4,"Philippine, Benguet, Philippines",RP,RP10,24213,16.45,120.55,-2445611,20260320024500,https://punto.com.ph/digiplus-foundation-joins-forces-with-dict-for-nationwide-techquest-robotics-initiative-enables-future-ready-education-for-filipino-youth/
1295207198,20260320,202603,2026,2026.2192,,,,,,,,,,,EDU,STUDENT,,,,,,EDU,,,1,060,060,06,2,6.0,2,1,2,-2.61682242990655,0,,,,,,,,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,20260320024500,https://www.bupipedream.com/news/after-decades-of-deterioration-historic-masonic-temple-on-west-side-likely-faces-demolition/177524/
1295207199,20260320,202603,2026,2026.2192,,,,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,0,100,100,10,3,-5.0,10,1,10,-1.30718954248366,0,,,,,,,,3,"Raleigh, North Carolina, United States",US,USNC,NC183,35.7721,-78.6386,1024242,3,"Raleigh, North Carolina, United States",US,USNC,NC183,35.7721,-78.6386,1024242,20260320024500,https://abc11.com/post/team-finds-nc-dmv-wait-times-plunge-statewide-including-offices-triangle/18736597/
1295207200,20260320,202603,2026,2026.2192,,,,,,,,,,,EUR,EUROPE,EUR,,,,,,,,0,192,192,19,4,-9.5,8,1,8,-6.03674540682415,0,,,,,,,,1,Australia,AS,AS,,-25,135,AS,1,United States,US,US,,39.828175,-98.5795,US,20260320024500,https://havanatimes.org/features/remotely-piloted-weapons-targeting-civilians-in-war-zones/
1295207201,20260320,202603,2026,2026.2192,,,,,,,,,,,EUR,EUROPE,EUR,,,,,,,,0,192,192,19,4,-9.5,2,1,2,-6.03674540682415,0,,,,,,,,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20260320024500,https://havanatimes.org/features/remotely-piloted-weapons-targeting-civilians-in-war-zones/
1295207202,20260320,202603,2026,2026.2192,,,,,,,,,,,GBR,BRITAIN,GBR,,,,,,,,1,042,042,04,1,1.9,10,1,10,0.91185410334347,0,,,,,,,,4,"Brompton, Medway, United Kingdom",UK,UKI3,40117,51.4,0.533333,-2591014,4,"Brompton, Medway, United Kingdom",UK,UKI3,40117,51.4,0.533333,-2591014,20260320024500,https://www.atvtoday.co.uk/281119-uk-travel/
