GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1297569106,20260305,202603,2026,2026.1781,ISR,ISRAEL,ISR,,,,,,,,MIL,COMBAT AIRCRAFT,,,,,,MIL,,,1,043,043,04,1,2.8,2,1,2,-1.48809523809524,5,"Khuzestan, Khuzestan, Iran",IR,IR15,40868,31.5,49,-3071486,5,"Khuzestan, Khuzestan, Iran",IR,IR15,40868,31.5,49,-3071486,5,"Khuzestan, Khuzestan, Iran",IR,IR15,40868,31.5,49,-3071486,20260404001500,https://www.mediaite.com/media/news/rescue-helicopters-hit-by-iranian-fire-during-daring-mission-to-find-downed-pilot/
1297569107,20260305,202603,2026,2026.1781,JUD,ATTORNEY,,,,,,JUD,,,MIL,ARMY,,,,,,MIL,,,0,010,010,01,1,0.0,6,1,6,-4.73337327741162,2,"Montana, United States",US,USMT,,46.9048,-110.326,MT,2,"Montana, United States",US,USMT,,46.9048,-110.326,MT,2,"Montana, United States",US,USMT,,46.9048,-110.326,MT,20260404001500,https://www.keranews.org/news/2026-04-02/ice-detention-deaths-are-on-a-record-pace-one-texas-facility-bears-the-brunt
1297569108,20260305,202603,2026,2026.1781,JUD,ATTORNEY,,,,,,JUD,,,MIL,ARMY,,,,,,MIL,,,0,090,090,09,2,-2.0,6,1,6,-4.73337327741162,2,"Montana, United States",US,USMT,,46.9048,-110.326,MT,2,"Montana, United States",US,USMT,,46.9048,-110.326,MT,2,"Montana, United States",US,USMT,,46.9048,-110.326,MT,20260404001500,https://www.keranews.org/news/2026-04-02/ice-detention-deaths-are-on-a-record-pace-one-texas-facility-bears-the-brunt
1297569109,20260305,202603,2026,2026.1781,JUD,ATTORNEY,,,,,,JUD,,,MIL,ARMY,,,,,,MIL,,,0,090,090,09,2,-2.0,2,1,2,-4.73337327741162,1,Nicaragua,NU,NU,,13,-85,NU,2,"Montana, United States",US,USMT,,46.9048,-110.326,MT,2,"Montana, United States",US,USMT,,46.9048,-110.326,MT,20260404001500,https://www.keranews.org/news/2026-04-02/ice-detention-deaths-are-on-a-record-pace-one-texas-facility-bears-the-brunt
1297569110,20260305,202603,2026,2026.1781,JUD,ATTORNEY,,,,,,JUD,,,MIL,ARMY,,,,,,MIL,,,0,090,090,09,2,-2.0,2,1,2,-4.73337327741162,1,Nicaragua,NU,NU,,13,-85,NU,1,Nicaragua,NU,NU,,13,-85,NU,1,Nicaragua,NU,NU,,13,-85,NU,20260404001500,https://www.keranews.org/news/2026-04-02/ice-detention-deaths-are-on-a-record-pace-one-texas-facility-bears-the-brunt
1297569111,20260305,202603,2026,2026.1781,JUD,ATTORNEY,,,,,,JUD,,,NIC,NICARAGUA,NIC,,,,,,,,0,010,010,01,1,0.0,1,1,1,-4.73337327741162,1,Nicaragua,NU,NU,,13,-85,NU,1,Nicaragua,NU,NU,,13,-85,NU,1,Nicaragua,NU,NU,,13,-85,NU,20260404001500,https://www.keranews.org/news/2026-04-02/ice-detention-deaths-are-on-a-record-pace-one-texas-facility-bears-the-brunt
1297569112,20260305,202603,2026,2026.1781,MIL,COMBAT AIRCRAFT,,,,,,MIL,,,,,,,,,,,,,1,043,043,04,1,2.8,3,1,3,-1.48809523809524,5,"Khuzestan, Khuzestan, Iran",IR,IR15,40868,31.5,49,-3071486,0,,,,,,,,5,"Khuzestan, Khuzestan, Iran",IR,IR15,40868,31.5,49,-3071486,20260404001500,https://www.mediaite.com/media/news/rescue-helicopters-hit-by-iranian-fire-during-daring-mission-to-find-downed-pilot/
1297569113,20260305,202603,2026,2026.1781,USA,UNITED STATES,USA,,,,,,,,CHNGOV,XI JINPING,CHN,,,,,GOV,,,0,050,050,05,1,3.5,1,1,1,-2.13279678068411,3,"Capitol Hill, District of Columbia, United States",US,USDC,DC001,38.889,-77.0003,529313,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260404001500,http://www.jpost.com/middle-east/article-891758
1297569114,20260305,202603,2026,2026.1781,USA,UNITED STATES,USA,,,,,,,,CHNGOV,XI JINPING,CHN,,,,,GOV,,,0,050,050,05,1,3.5,1,1,1,-2.13279678068411,3,"Capitol Hill, District of Columbia, United States",US,USDC,DC001,38.889,-77.0003,529313,3,"Capitol Hill, District of Columbia, United States",US,USDC,,38.889,-77.0003,529313,3,"Capitol Hill, District of Columbia, United States",US,USDC,,38.889,-77.0003,529313,20260404001500,http://www.jpost.com/middle-east/article-891758
1297569115,20260305,202603,2026,2026.1781,USA,UNITED STATES,USA,,,,,,,,CHNGOV,XI JINPING,CHN,,,,,GOV,,,0,161,161,16,4,-4.0,1,1,1,-2.13279678068411,3,"Capitol Hill, District of Columbia, United States",US,USDC,DC001,38.889,-77.0003,529313,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,3,"Capitol Hill, District of Columbia, United States",US,USDC,,38.889,-77.0003,529313,20260404001500,http://www.jpost.com/middle-east/article-891758
1297569116,20260305,202603,2026,2026.1781,USA,UNITED STATES,USA,,,,,,,,CHNGOV,XI JINPING,CHN,,,,,GOV,,,0,161,161,16,4,-4.0,1,1,1,-2.13279678068411,3,"Capitol Hill, District of Columbia, United States",US,USDC,DC001,38.889,-77.0003,529313,3,"Capitol Hill, District of Columbia, United States",US,USDC,,38.889,-77.0003,529313,3,"Capitol Hill, District of Columbia, United States",US,USDC,,38.889,-77.0003,529313,20260404001500,http://www.jpost.com/middle-east/article-891758
1297569117,20260305,202603,2026,2026.1781,USA,PHILADELPHIA,USA,,,,,,,,HLH,HOSPITAL,,,,,,HLH,,,1,051,051,05,1,3.4,2,1,2,2.29591836734693,3,"Philadelphia, Pennsylvania, United States",US,USPA,PA101,39.9523,-75.1638,1209052,3,"Philadelphia, Pennsylvania, United States",US,USPA,PA101,39.9523,-75.1638,1209052,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260404001500,https://6abc.com/post/justice-alito-taken-hospital-last-month-falling-ill-during-philadelphia-event-sources/18836351/
1297569118,20260305,202603,2026,2026.1781,USAJUD,PHILADELPHIA,USA,,,,,JUD,,,USA,PHILADELPHIA,USA,,,,,,,,1,051,051,05,1,3.4,3,1,3,2.29591836734693,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260404001500,https://6abc.com/post/justice-alito-taken-hospital-last-month-falling-ill-during-philadelphia-event-sources/18836351/
1297569119,20260328,202603,2026,2026.2411,,,,,,,,,,,GBR,BRITISH,GBR,,,,,,,,0,0841,084,08,2,7.0,5,1,5,-8.48056537102473,0,,,,,,,,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20260404001500,https://www.newarkadvertiser.co.uk/national/three-males-charged-after-alleged-arson-attack-on-jewish-community-ambulances-164957/
1297569120,20260404,202604,2026,2026.2575,,,,,,,,,,,AFG,AFGHANISTAN,AFG,,,,,,,,1,061,061,06,2,6.4,10,1,10,-4.66148723640399,0,,,,,,,,1,Afghanistan,AF,AF,,33,66,AF,1,Afghanistan,AF,AF,,33,66,AF,20260404001500,https://tribune.com.pk/story/2600931/security-centric-policies-and-trade
1297569121,20260404,202604,2026,2026.2575,,,,,,,,,,,AGR,FARMER,,,,,,AGR,,,1,040,040,04,1,1.0,10,1,10,-0.55555555555555,0,,,,,,,,2,"North Carolina, United States",US,USNC,,35.6411,-79.8431,NC,2,"North Carolina, United States",US,USNC,,35.6411,-79.8431,NC,20260404001500,https://www.wxii12.com/article/drought-is-impacting-strawberry-growing-season-in-a-surprising-way-in-north-carolina/70930288
1297569122,20260404,202604,2026,2026.2575,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,040,040,04,1,1.0,10,1,10,1.08459869848157,0,,,,,,,,1,Australia,AS,AS,,-25,135,AS,1,Australia,AS,AS,,-25,135,AS,20260404001500,https://www.belfastlive.co.uk/news/tv/goggleboxs-sophie-lets-slip-details-33714866
1297569123,20260404,202604,2026,2026.2575,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,070,070,07,2,7.0,10,1,10,-5.85585585585586,0,,,,,,,,4,"Melbourne, Victoria, Australia",AS,AS07,5430,-37.8167,144.967,-1586844,4,"Melbourne, Victoria, Australia",AS,AS07,5430,-37.8167,144.967,-1586844,20260404001500,https://quadrant.org.au/news-opinions/anti-semitism/hating-jews-isnt-political-communication/
1297569124,20260404,202604,2026,2026.2575,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,141,141,14,3,-6.5,2,1,2,-5.85585585585586,0,,,,,,,,4,"Melbourne, Victoria, Australia",AS,AS07,5430,-37.8167,144.967,-1586844,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,20260404001500,https://quadrant.org.au/news-opinions/anti-semitism/hating-jews-isnt-political-communication/
1297569125,20260404,202604,2026,2026.2575,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,141,141,14,3,-6.5,8,1,8,-5.85585585585586,0,,,,,,,,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,20260404001500,https://quadrant.org.au/news-opinions/anti-semitism/hating-jews-isnt-political-communication/
1297569126,20260404,202604,2026,2026.2575,,,,,,,,,,,AUS,SYDNEY,AUS,,,,,,,,0,141,141,14,3,-6.5,10,1,10,-5.85585585585586,0,,,,,,,,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20260404001500,https://quadrant.org.au/news-opinions/anti-semitism/hating-jews-isnt-political-communication/
1297569127,20260404,202604,2026,2026.2575,,,,,,,,,,,BOL,BOLIVIA,BOL,,,,,,,,1,043,043,04,1,2.8,2,1,2,1.93236714975845,0,,,,,,,,4,"La Paz, La Paz, Bolivia",BL,BL04,40202,-16.5,-68.15,-693412,4,"La Paz, La Paz, Bolivia",BL,BL04,40202,-16.5,-68.15,-693412,20260404001500,https://www.mykxlg.com/news/national/good-friday-across-latin-america-brings-faith-into-the-streets/article_20368ed0-c79f-55b3-b24c-367583d26462.html
1297569128,20260404,202604,2026,2026.2575,,,,,,,,,,,BOL,BOLIVIA,BOL,,,,,,,,1,043,043,04,1,2.8,2,1,2,1.93236714975845,0,,,,,,,,4,"Tarija, Tarija, Bolivia",BL,BL09,40540,-21.5167,-64.75,-702470,4,"La Paz, La Paz, Bolivia",BL,BL04,40202,-16.5,-68.15,-693412,20260404001500,https://www.mykxlg.com/news/national/good-friday-across-latin-america-brings-faith-into-the-streets/article_20368ed0-c79f-55b3-b24c-367583d26462.html
1297569129,20260404,202604,2026,2026.2575,,,,,,,,,,,BUS,INDUSTRY,,,,,,BUS,,,1,013,013,01,1,0.4,6,1,6,-0.94936708860759,0,,,,,,,,4,"Leeton, New South Wales, Australia",AS,AS02,5057,-34.551,146.405,-1583310,4,"Leeton, New South Wales, Australia",AS,AS02,5057,-34.551,146.405,-1583310,20260404001500,https://www.irrigator.com.au/story/9214106/farmers-hit-hard-by-food-waste-billions/
1297569130,20260404,202604,2026,2026.2575,,,,,,,,,,,BUS,COMPANY,,,,,,BUS,,,1,033,033,03,1,5.2,10,1,10,2.06327372764787,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260404001500,https://www.fool.com/investing/2026/04/03/amd-vs-nvidia-the-ai-supercycle-is-big-enough-for/
1297569131,20260404,202604,2026,2026.2575,,,,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,1,036,036,03,1,4.0,10,1,10,-0.90909090909091,0,,,,,,,,2,"Pennsylvania, United States",US,USPA,,40.5773,-77.264,PA,2,"Pennsylvania, United States",US,USPA,,40.5773,-77.264,PA,20260404001500,https://www.weny.com/news/harrisburg/legislation-round-up-paid-family-leave-and-disability-right-to-know/article_5d158a92-51a4-5a0b-90f8-6f0fdea34737.html
1297569132,20260404,202604,2026,2026.2575,,,,,,,,,,,BUS,COMPANY,,,,,,BUS,,,1,040,040,04,1,1.0,10,1,10,-1.38888888888889,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260404001500,https://6abc.com/post/3-million-bottles-eye-drops-sold-cvs-kroger-more-voluntarily-recalled/18835267/
1297569133,20260404,202604,2026,2026.2575,,,,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,0,051,051,05,1,3.4,10,1,10,0.96501809408926,0,,,,,,,,5,"Balochistan, Balochistan, Pakistan",PK,PK02,40300,28.4785,65.6436,-2755738,5,"Balochistan, Balochistan, Pakistan",PK,PK02,40300,28.4785,65.6436,-2755738,20260404001500,https://tribune.com.pk/story/2601001/fcc-rules-on-bureaucrats-perks
1297569134,20260404,202604,2026,2026.2575,,,,,,,,,,,CHN,SHANGHAI,CHN,,,,,,,,0,020,020,02,1,3.0,3,1,3,2.21822541966427,0,,,,,,,,4,"Shanghai, Shanghai, China",CH,CH23,13243,31.2222,121.458,-1924465,4,"Shanghai, Shanghai, China",CH,CH23,13243,31.2222,121.458,-1924465,20260404001500,https://www.harpersbazaar.com/fashion/a70929688/margiela-superfan-objects-fall-2026/
1297569135,20260404,202604,2026,2026.2575,,,,,,,,,,,CHN,CHINA,CHN,,,,,,,,0,042,042,04,1,1.9,5,1,5,0.68846815834768,0,,,,,,,,1,China,CH,CH,,35,105,CH,1,China,CH,CH,,35,105,CH,20260404001500,https://www.newarkadvertiser.co.uk/national/nasa-spacecraft-enroute-to-moon-for-flyby-more-than-100-000-miles-from-earth-164958/
1297569136,20260404,202604,2026,2026.2575,,,,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,080,080,08,2,5.0,8,1,8,-11.9601328903654,0,,,,,,,,1,China,CH,CH,,35,105,CH,1,China,CH,CH,,35,105,CH,20260404001500,https://www.theblaze.com/news/chinese-nationals-arrested-after-their-children-are-linked-to-bomb-found-at-us-air-force-base
1297569137,20260404,202604,2026,2026.2575,,,,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,080,080,08,2,5.0,2,1,2,-11.9601328903654,0,,,,,,,,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20260404001500,https://www.theblaze.com/news/chinese-nationals-arrested-after-their-children-are-linked-to-bomb-found-at-us-air-force-base
1297569138,20260404,202604,2026,2026.2575,,,,,,,,,,,CHRCTH,CATHOLIC,,,,CHR,CTH,,,,1,043,043,04,1,2.8,10,1,10,0.37313432835821,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260404001500,https://wcbm.com/national-headline/why-this-huffington-post-reporters-good-friday-tweet-was-quite-embarrassing/
1297569139,20260404,202604,2026,2026.2575,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,020,020,02,1,3.0,10,1,10,-5.62091503267974,0,,,,,,,,4,"Yakkala, Western, Sri Lanka",CE,CE36,25852,7.0869,80.0271,-2240949,4,"Yakkala, Western, Sri Lanka",CE,CE36,25852,7.0869,80.0271,-2240949,20260404001500,https://island.lk/brouhaha-over-a-book/
1297569140,20260404,202604,2026,2026.2575,,,,,,,,,,,COP,POLICE,,,,,,COP,,,0,073,073,07,2,7.4,10,1,10,-5.85683297180044,0,,,,,,,,4,"Leeton, New South Wales, Australia",AS,AS02,5057,-34.551,146.405,-1583310,4,"Leeton, New South Wales, Australia",AS,AS02,5057,-34.551,146.405,-1583310,20260404001500,https://www.irrigator.com.au/story/9214164/nine-charged-in-alleged-multi-tonne-drug-import-plot/
1297569141,20260404,202604,2026,2026.2575,,,,,,,,,,,COP,POLICE,,,,,,COP,,,0,080,080,08,2,5.0,1,1,1,0.94191522762951,0,,,,,,,,3,"Pomona, California, United States",US,USCA,CA037,34.0553,-117.752,1661247,3,"Pomona, California, United States",US,USCA,CA037,34.0553,-117.752,1661247,20260404001500,https://www.nbcdfw.com/news/national-international/its-a-bad-dream-family-mourns-couple-expecting-baby-boy-killed-in-pursuit-crash/4005448/
1297569142,20260404,202604,2026,2026.2575,,,,,,,,,,,COP,POLICE,,,,,,COP,,,0,0841,084,08,2,7.0,12,1,6,-2.08333333333333,0,,,,,,,,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,20260404001500,https://indianexpress.com/article/cities/lucknow/no-honble-mr-before-union-ministers-name-in-fir-hc-seeks-up-govts-reply-over-protocol-10618080/
1297569143,20260404,202604,2026,2026.2575,,,,,,,,,,,COP,POLICE,,,,,,COP,,,0,0841,084,08,2,7.0,8,1,4,-2.08333333333333,0,,,,,,,,4,"Lucknow, Uttar Pradesh, India",IN,IN36,17941,26.85,80.9167,-2102835,4,"Lucknow, Uttar Pradesh, India",IN,IN36,17941,26.85,80.9167,-2102835,20260404001500,https://indianexpress.com/article/cities/lucknow/no-honble-mr-before-union-ministers-name-in-fir-hc-seeks-up-govts-reply-over-protocol-10618080/
1297569144,20260404,202604,2026,2026.2575,,,,,,,,,,,COP,POLICE,,,,,,COP,,,0,190,190,19,4,-10.0,20,1,20,-2.87286253164943,0,,,,,,,,3,"Alamance County, North Carolina, United States",US,USNC,,36.0335,-79.3997,1008531,3,"Alamance County, North Carolina, United States",US,USNC,,36.0335,-79.3997,1008531,20260404001500,https://www.wxii12.com/article/hunters-find-human-remains-national-forest/70929982
1297569145,20260404,202604,2026,2026.2575,,,,,,,,,,,COP,POLICE,,,,,,COP,,,0,190,190,19,4,-10.0,20,1,20,-2.87286253164943,0,,,,,,,,2,"North Carolina, United States",US,USNC,,35.6411,-79.8431,NC,2,"North Carolina, United States",US,USNC,,35.6411,-79.8431,NC,20260404001500,https://www.wxii12.com/article/hunters-find-human-remains-national-forest/70929982
1297569146,20260404,202604,2026,2026.2575,,,,,,,,,,,CVL,HIKER,,,,,,CVL,,,1,042,042,04,1,1.9,10,1,10,0,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260404001500,https://keyt.com/news/santa-barbara-s-county/2026/04/03/hiker-with-broken-ankle-airlifted-from-tangerine-falls-friday-afternoon/
1297569147,20260404,202604,2026,2026.2575,,,,,,,,,,,CVL,CITIZEN,,,,,,CVL,,,1,100,100,10,3,-5.0,10,1,10,-1.8348623853211,0,,,,,,,,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,20260404001500,https://6abc.com/post/shapiro-joins-lawsuit-challenging-trumps-executive-order-voting/18836081/
1297569148,20260404,202604,2026,2026.2575,,,,,,,,,,,CVL,TENANTS,,,,,,CVL,,,1,120,120,12,3,-4.0,10,1,10,-5.30451866404715,0,,,,,,,,1,Bahrain,BA,BA,,26,50.5,BA,1,Bahrain,BA,BA,,26,50.5,BA,20260404001500,https://www.gdnonline.com:443/Details/1380384/Parliament-panel-rejects-amendments-to-rent-law
1297569149,20260404,202604,2026,2026.2575,,,,,,,,,,,CVL,SETTLEMENT,,,,,,CVL,,,1,130,130,13,3,-4.4,1,1,1,-6.86274509803922,0,,,,,,,,4,"Shlomi, Ha?afon, Israel",IS,IS03,18314,33.0747,35.1461,-781417,4,"Bekaa Valley, Béa, Lebanon",LE,LE08,26329,33.8333,36,-798018,20260404001500,https://www.middleeasteye.net/live-blog/live-blog-update/hezbollah-claims-rocket-attacks-israel-launches-strikes-lebanon
1297569150,20260404,202604,2026,2026.2575,,,,,,,,,,,EDU,STUDENT,,,,,,EDU,,,0,042,042,04,1,1.9,3,1,3,2.85132382892057,0,,,,,,,,3,"Nashville, Tennessee, United States",US,USTN,TN037,36.1659,-86.7844,1652484,3,"Nashville, Tennessee, United States",US,USTN,TN037,36.1659,-86.7844,1652484,20260404001500,https://www.wsmv.com/2026/04/03/purpose-preps-first-kindergarten-class-reaches-graduation-milestone-13-years-later/
