GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1306978647,20260503,202605,2026,2026.3370,JUD,PROSECUTOR,,,,,,JUD,,,,,,,,,,,,,0,080,080,08,2,5.0,6,1,6,-4.27509293680297,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,0,,,,,,,,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20260602003000,https://dailycaller.com/2026/06/01/hasan-piker-cenk-uygur-israel-sxsw-london-united-kingdom-home-office-david-taylor/
1306978648,20260503,202605,2026,2026.3370,JUD,PROSECUTOR,,,,,,JUD,,,,,,,,,,,,,0,080,080,08,2,5.0,4,1,4,-4.27509293680297,1,Ireland,EI,EI,,53,-8,EI,0,,,,,,,,1,Ireland,EI,EI,,53,-8,EI,20260602003000,https://dailycaller.com/2026/06/01/hasan-piker-cenk-uygur-israel-sxsw-london-united-kingdom-home-office-david-taylor/
1306978649,20260503,202605,2026,2026.3370,JUD,PROSECUTOR,,,,,,JUD,,,COP,POLICE,,,,,,COP,,,0,055,055,05,1,7.0,6,1,6,-4.27509293680297,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20260602003000,https://dailycaller.com/2026/06/01/hasan-piker-cenk-uygur-israel-sxsw-london-united-kingdom-home-office-david-taylor/
1306978650,20260503,202605,2026,2026.3370,JUD,PROSECUTOR,,,,,,JUD,,,IRL,IRELAND,IRL,,,,,,,,0,055,055,05,1,7.0,4,1,4,-4.27509293680297,1,Ireland,EI,EI,,53,-8,EI,1,Ireland,EI,EI,,53,-8,EI,1,Ireland,EI,EI,,53,-8,EI,20260602003000,https://dailycaller.com/2026/06/01/hasan-piker-cenk-uygur-israel-sxsw-london-united-kingdom-home-office-david-taylor/
1306978651,20260503,202605,2026,2026.3370,PAK,PAKISTAN,PAK,,,,,,,,,,,,,,,,,,1,160,160,16,4,-4.0,4,1,4,-3.17124735729386,4,"Pahalgam, Jammu and Kashmir, India",IN,IN12,72789,34.0333,75.3333,-2106704,0,,,,,,,,4,"Pahalgam, Jammu and Kashmir, India",IN,IN12,72789,34.0333,75.3333,-2106704,20260602003000,https://scroll.in/latest/1093244/jet-fuel-prices-for-international-flights-reduced-by-27-rates-for-domestic-operations-unchanged
1306978652,20260526,202605,2026,2026.4000,,,,,,,,,,,MED,CORRESPONDENT,,,,,,MED,,,1,043,043,04,1,2.8,1,1,1,-0.90771558245083,0,,,,,,,,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260602003000,https://krcgtv.com/news/entertainment/scott-pelley-of-60-minutes-accuses-cbs-news-head-bari-weiss-of-murdering-the-show
1306978653,20260526,202605,2026,2026.4000,MED,CORRESPONDENT,,,,,,MED,,,USA,UNITED STATES,USA,,,,,,,,1,043,043,04,1,2.8,2,1,2,-0.90771558245083,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260602003000,https://krcgtv.com/news/entertainment/scott-pelley-of-60-minutes-accuses-cbs-news-head-bari-weiss-of-murdering-the-show
1306978654,20260526,202605,2026,2026.4000,PRT,PORTO,PRT,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,1,111,111,11,3,-2.0,6,1,6,-11.0032362459547,4,"Porto, Porto, Portugal",PO,PO17,24866,41.1496,-8.61099,-2173088,4,"Porto, Porto, Portugal",PO,PO17,24866,41.1496,-8.61099,-2173088,4,"Porto, Porto, Portugal",PO,PO17,24866,41.1496,-8.61099,-2173088,20260602003000,https://www.rawstory.com/mullin-bovino-irrelevant/
1306978655,20260526,202605,2026,2026.4000,PRT,PORTO,PRT,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,111,111,11,3,-2.0,2,1,2,-11.0032362459547,4,"Porto, Porto, Portugal",PO,PO17,24866,41.1496,-8.61099,-2173088,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,20260602003000,https://www.rawstory.com/mullin-bovino-irrelevant/
1306978656,20260526,202605,2026,2026.4000,PRT,PORTO,PRT,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,111,111,11,3,-2.0,1,1,1,-11.0032362459547,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,20260602003000,https://www.rawstory.com/mullin-bovino-irrelevant/
1306978657,20260526,202605,2026,2026.4000,USA,NORTH CAROLINA,USA,,,,,,,,,,,,,,,,,,0,010,010,01,1,0.0,5,1,5,-3.08555399719495,3,"Roxboro, North Carolina, United States",US,USNC,NC145,36.3938,-78.9828,1024281,0,,,,,,,,3,"Roxboro, North Carolina, United States",US,USNC,NC145,36.3938,-78.9828,1024281,20260602003000,https://www.wral.com/news/nccapitol/north-carolina-officials-raise-concerns-marjiuana-impaired-driving-enforcement-june-2026/
1306978658,20260526,202605,2026,2026.4000,USA,INDIANA,USA,,,,,,,,COP,TROOPER,,,,,,COP,,,1,064,064,06,2,7.0,10,1,10,-2.99727520435967,2,"Indiana, United States",US,USIN,,39.8647,-86.2604,IN,2,"Indiana, United States",US,USIN,,39.8647,-86.2604,IN,2,"Indiana, United States",US,USIN,,39.8647,-86.2604,IN,20260602003000,https://www.chicagotribune.com/2026/06/01/trooper-shot-in-chest-on-i-94-identified-is-on-paid-leave/
1306978659,20260526,202605,2026,2026.4000,USA,DALLAS,USA,,,,,,,,CVL,NEIGHBORHOOD,,,,,,CVL,,,1,115,115,11,3,-2.0,4,1,4,-7.78210116731518,3,"Dallas County, Texas, United States",US,USTX,TX113,32.7668,-96.7836,1383842,3,"Dallas County, Texas, United States",US,USTX,,32.7668,-96.7836,1383842,3,"Dallas County, Texas, United States",US,USTX,,32.7668,-96.7836,1383842,20260602003000,http://www.prnewswire.com/news-releases/dallas-firm-hamilton-wingo-files-wrongful-death-lawsuit-in-oak-cliff-apartment-building-explosion-fire-302787726.html
1306978660,20260526,202605,2026,2026.4000,USA,UNITED STATES,USA,,,,,,,,MED,CORRESPONDENT,,,,,,MED,,,1,042,042,04,1,1.9,2,1,2,-0.90771558245083,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260602003000,https://krcgtv.com/news/entertainment/scott-pelley-of-60-minutes-accuses-cbs-news-head-bari-weiss-of-murdering-the-show
1306978661,20260526,202605,2026,2026.4000,USA,DALLAS,USA,,,,,,,,USACVL,UNITED STATES,USA,,,,,CVL,,,1,115,115,11,3,-2.0,8,1,8,-7.78210116731518,3,"Oak Cliff, Texas, United States",US,USTX,TX113,32.7393,-96.8111,1378776,3,"Oak Cliff, Texas, United States",US,USTX,,32.7393,-96.8111,1378776,3,"Oak Cliff, Texas, United States",US,USTX,,32.7393,-96.8111,1378776,20260602003000,http://www.prnewswire.com/news-releases/dallas-firm-hamilton-wingo-files-wrongful-death-lawsuit-in-oak-cliff-apartment-building-explosion-fire-302787726.html
1306978662,20260526,202605,2026,2026.4000,USA,UNITED STATES,USA,,,,,,,,USACVL,UNITED STATES,USA,,,,,CVL,,,1,115,115,11,3,-2.0,8,1,8,-7.78210116731518,3,"Dallas County, Texas, United States",US,USTX,TX113,32.7668,-96.7836,1383842,3,"Dallas County, Texas, United States",US,USTX,,32.7668,-96.7836,1383842,3,"Dallas County, Texas, United States",US,USTX,,32.7668,-96.7836,1383842,20260602003000,http://www.prnewswire.com/news-releases/dallas-firm-hamilton-wingo-files-wrongful-death-lawsuit-in-oak-cliff-apartment-building-explosion-fire-302787726.html
1306978663,20260601,202606,2026,2026.4137,,,,,,,,,,,IGOEUREEC,THE EUROPEAN UNION,EUR,EEC,,,,IGO,,,0,060,060,06,2,6.0,10,1,10,-0.62893081761007,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260602003000,https://techweez.com/2026/06/02/claude-maker-anthropic-files-for-ipo/
1306978664,20260601,202606,2026,2026.4137,,,,,,,,,,,NZL,NEW ZEALAND,NZL,,,,,,,,0,130,130,13,3,-4.4,4,1,4,-2.64187866927593,0,,,,,,,,4,"Golden Bay, New Zealand (general), New Zealand",NZ,NZ00,22391,-40.6667,172.833,-1510022,4,"Golden Bay, New Zealand (general), New Zealand",NZ,NZ00,22391,-40.6667,172.833,-1510022,20260602003000,https://www.nzherald.co.nz/nz/heavy-rain-overwhelms-nelson-wastewater-system-raw-sewage-flows-into-river-and-estuary/GR3AZUUNHZDD3CQ4EBFOQSQ3HE/
1306978665,20260601,202606,2026,2026.4137,CVL,CITIZEN,,,,,,CVL,,,,,,,,,,,,,1,051,051,05,1,3.4,10,1,10,3.78787878787879,1,Bahrain,BA,BA,,26,50.5,BA,0,,,,,,,,1,Bahrain,BA,BA,,26,50.5,BA,20260602003000,https://www.gdnonline.com:443/Details/1396413/Comment-By-Anwar-Abdulrahman
1306978666,20260602,202606,2026,2026.4164,,,,,,,,,,,AGR,FARMER,,,,,,AGR,,,1,051,051,05,1,3.4,1,1,1,-0.62893081761006,0,,,,,,,,2,"Wisconsin, United States",US,USWI,,44.2563,-89.6385,WI,2,"Wisconsin, United States",US,USWI,,44.2563,-89.6385,WI,20260602003000,https://wixx.com/2026/06/01/white-house-president-donald-trump-to-visit-wisconsin-show-strong-support-for-farmers/
1306978667,20260602,202606,2026,2026.4164,,,,,,,,,,,AUS,SYDNEY,AUS,,,,,,,,0,100,100,10,3,-5.0,1,1,1,0.12626262626263,0,,,,,,,,4,"Port Stephens, New South Wales, Australia",AS,AS02,5096,-32.7,152.083,-1602141,4,"Port Stephens, New South Wales, Australia",AS,AS02,5096,-32.7,152.083,-1602141,20260602003000,https://www.portstephensexaminer.com.au/story/9270151/tim-crakanthorp-mp-accuses-greens-over-electric-ferry-plan/
1306978668,20260602,202606,2026,2026.4164,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,190,190,19,4,-10.0,3,1,3,-2.27272727272727,0,,,,,,,,4,"Horsham, Victoria, Australia",AS,AS07,5432,-36.7113,142.2,-1578907,4,"Horsham, Victoria, Australia",AS,AS07,5432,-36.7113,142.2,-1578907,20260602003000,https://www.mailtimes.com.au/burras-roos-clash-concludes-in-a-draw-2026-06-02
1306978669,20260602,202606,2026,2026.4164,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,190,190,19,4,-10.0,1,1,1,-2.27272727272727,0,,,,,,,,4,"Warracknabeal, Victoria, Australia",AS,AS07,5432,-36.2533,142.393,-1607972,4,"Horsham, Victoria, Australia",AS,AS07,5432,-36.7113,142.2,-1578907,20260602003000,https://www.mailtimes.com.au/burras-roos-clash-concludes-in-a-draw-2026-06-02
1306978670,20260602,202606,2026,2026.4164,,,,,,,,,,,BEL,BELGIUM,BEL,,,,,,,,1,043,043,04,1,2.8,2,1,2,2.85714285714286,0,,,,,,,,1,Belgium,BE,BE,,50.833333,4,BE,1,Belgium,BE,BE,,50.833333,4,BE,20260602003000,https://www.kshb.com/news/local-news/missouri/platte-county/behind-the-scenes-morton-amphitheater-opens-in-riverside-on-wednesday
1306978671,20260602,202606,2026,2026.4164,,,,,,,,,,,BHR,BAHRAIN,BHR,,,,,,,,0,013,013,01,1,0.4,2,1,2,5.61370123691722,0,,,,,,,,4,"Manama, Al Manamah, Bahrain",BA,BA02,25307,26.2361,50.5831,-784833,4,"Dunkerque, Nord-Pas-de-Calais, France",FR,FRB4,16306,51.05,2.36667,-1424668,20260602003000,https://www.gdnonline.com:443/Details/1396424/SLAM-DUNK-Major-deals-signed
1306978672,20260602,202606,2026,2026.4164,,,,,,,,,,,BHR,BAHRAIN,BHR,,,,,,,,0,013,013,01,1,0.4,8,1,8,5.61370123691722,0,,,,,,,,4,"Manama, Al Manamah, Bahrain",BA,BA02,25307,26.2361,50.5831,-784833,4,"Manama, Al Manamah, Bahrain",BA,BA02,25307,26.2361,50.5831,-784833,20260602003000,https://www.gdnonline.com:443/Details/1396424/SLAM-DUNK-Major-deals-signed
1306978673,20260602,202606,2026,2026.4164,,,,,,,,,,,BRA,BRAZIL,BRA,,,,,,,,0,020,020,02,1,3.0,4,1,4,0.76530612244898,0,,,,,,,,4,"Bela Vista, SãPaulo, Brazil",BR,BR27,11543,-23.4667,-46.65,-679069,4,"Bela Vista, SãPaulo, Brazil",BR,BR27,11543,-23.4667,-46.65,-679069,20260602003000,https://hyperallergic.com/hilde-lynn-helphenstein-of-jerry-gogosian-found-dead-in-brazil/
1306978674,20260602,202606,2026,2026.4164,,,,,,,,,,,BRA,BRAZIL,BRA,,,,,,,,0,040,040,04,1,1.0,2,1,2,0.76530612244898,0,,,,,,,,4,"Bela Vista, SãPaulo, Brazil",BR,BR27,11543,-23.4667,-46.65,-679069,4,"Bela Vista, SãPaulo, Brazil",BR,BR27,11543,-23.4667,-46.65,-679069,20260602003000,https://hyperallergic.com/hilde-lynn-helphenstein-of-jerry-gogosian-found-dead-in-brazil/
1306978675,20260602,202606,2026,2026.4164,,,,,,,,,,,BRA,BRAZIL,BRA,,,,,,,,1,112,112,11,3,-2.0,4,1,4,-4.03726708074534,0,,,,,,,,1,Brazil,BR,BR,,-10,-55,BR,1,Brazil,BR,BR,,-10,-55,BR,20260602003000,https://www.rawstory.com/melania-trump-epstein-2676982716/
1306978676,20260602,202606,2026,2026.4164,,,,,,,,,,,BUS,COMPANY,,,,,,BUS,,,1,030,030,03,1,4.0,10,1,10,-2.58899676375404,0,,,,,,,,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20260602003000,https://www.fox17online.com/news/local-news/south-mi/st-joseph/nearly-1-000-workers-go-on-strike-at-american-axle-in-three-rivers-over-wages-benefits
1306978677,20260602,202606,2026,2026.4164,,,,,,,,,,,BUS,COMPANY,,,,,,BUS,,,1,040,040,04,1,1.0,5,1,5,-0.23866348448687,0,,,,,,,,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,20260602003000,https://www.mining.com/press-release?id=6a1e0715aef8ea0c89656768
1306978678,20260602,202606,2026,2026.4164,,,,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,1,040,040,04,1,1.0,6,1,6,-6.52173913043478,0,,,,,,,,1,Australia,AS,AS,,-25,135,AS,1,Australia,AS,AS,,-25,135,AS,20260602003000,https://www.abc.net.au/news/2026-06-02/what-s-the-ato-targeting-this-tax-time-/106748348
1306978679,20260602,202606,2026,2026.4164,,,,,,,,,,,BUS,COMPANY,,,,,,BUS,,,1,043,043,04,1,2.8,10,1,10,-0.23866348448687,0,,,,,,,,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,20260602003000,https://www.mining.com/press-release?id=6a1e0715aef8ea0c89656768
1306978680,20260602,202606,2026,2026.4164,,,,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,1,043,043,04,1,2.8,5,1,5,0.45454545454545,0,,,,,,,,2,"Michigan, United States",US,USMI,,43.3504,-84.5603,MI,2,"Michigan, United States",US,USMI,,43.3504,-84.5603,MI,20260602003000,https://wwmt.com/news/michigan-politics/small-businesses-health-insurance-economy-politics-coverage-michigan-premiums-hospital-pharmacy-drug-money-politics-government-lansing-state
1306978681,20260602,202606,2026,2026.4164,,,,,,,,,,,BUS,COMPANY,,,,,,BUS,,,1,046,046,04,1,7.0,20,1,10,-2.58899676375404,0,,,,,,,,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20260602003000,https://www.fox17online.com/news/local-news/south-mi/st-joseph/nearly-1-000-workers-go-on-strike-at-american-axle-in-three-rivers-over-wages-benefits
1306978682,20260602,202606,2026,2026.4164,,,,,,,,,,,BUS,COMPANIES,,,,,,BUS,,,0,050,050,05,1,3.5,10,1,10,2.27522935779817,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260602003000,https://www.wral.com/business/technology/artificial-intelligence-create-value-what-platform-learns-june-2026/
1306978683,20260602,202606,2026,2026.4164,,,,,,,,,,,BUS,COMPANY,,,,,,BUS,,,1,050,050,05,1,3.5,10,1,10,-2.58899676375404,0,,,,,,,,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20260602003000,https://www.fox17online.com/news/local-news/south-mi/st-joseph/nearly-1-000-workers-go-on-strike-at-american-axle-in-three-rivers-over-wages-benefits
1306978684,20260602,202606,2026,2026.4164,,,,,,,,,,,BUS,COMPANIES,,,,,,BUS,,,0,051,051,05,1,3.4,10,1,10,5.61370123691722,0,,,,,,,,4,"Manama, Al Manamah, Bahrain",BA,BA02,25307,26.2361,50.5831,-784833,4,"Manama, Al Manamah, Bahrain",BA,BA02,25307,26.2361,50.5831,-784833,20260602003000,https://www.gdnonline.com:443/Details/1396424/SLAM-DUNK-Major-deals-signed
1306978685,20260602,202606,2026,2026.4164,,,,,,,,,,,BUS,PRODUCER,,,,,,BUS,,,0,060,060,06,2,6.0,1,1,1,-2.39852398523985,0,,,,,,,,2,"Louisiana, United States",US,USLA,,31.1801,-91.8749,LA,2,"Louisiana, United States",US,USLA,,31.1801,-91.8749,LA,20260602003000,https://www.wrkf.org/show/louisiana-considered/2026-06-01/costs-of-landrys-tough-on-crime-agenda-state-sen-morris-ties-to-metas-data-center-reconstruction-era-efforts-to-dilute-black-voting-power
1306978686,20260602,202606,2026,2026.4164,,,,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,1,060,060,06,2,6.0,10,1,10,2.27272727272727,0,,,,,,,,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,20260602003000,https://www.morningstar.com/stocks/otcm/coihy/quote
1306978687,20260602,202606,2026,2026.4164,,,,,,,,,,,BUS,COMPANIES,,,,,,BUS,,,1,0874,087,08,2,10.0,10,1,10,-2.98913043478261,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260602003000,https://www.civilsociety.co.uk/fundraising/stephen-cotterill-all-is-not-lost-when-it-comes-to-dei.html
1306978688,20260602,202606,2026,2026.4164,,,,,,,,,,,BUS,COMPANIES,,,,,,BUS,,,1,110,110,11,3,-2.0,10,1,10,-2.98913043478261,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260602003000,https://www.civilsociety.co.uk/fundraising/stephen-cotterill-all-is-not-lost-when-it-comes-to-dei.html
1306978689,20260602,202606,2026,2026.4164,,,,,,,,,,,BUS,AIRLINE,,,,,,BUS,,,1,190,190,19,4,-10.0,10,1,10,0.920245398773,0,,,,,,,,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20260602003000,https://www.cntraveler.com/story/how-full-is-my-flight-4-simple-ways-to-check-before-boarding
1306978690,20260602,202606,2026,2026.4164,,,,,,,,,,,CAN,EDMONTON,CAN,,,,,,,,1,040,040,04,1,1.0,10,1,10,-1.03092783505154,0,,,,,,,,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,20260602003000,https://theworld.org/segments/2026/06/01/ballot-initiative-in-alberta-could-undermine-canadian-unity
1306978691,20260602,202606,2026,2026.4164,,,,,,,,,,,CAN,CANADIAN,CAN,,,,,,,,0,042,042,04,1,1.9,10,1,10,4.53038674033149,0,,,,,,,,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,20260602003000,https://www.northumberlandnews.com/news/canada-groceries-essentials-benefit-payment-dates-eligibility/article_e7839a99-c8d8-568f-990a-8bdb4204becd.html
1306978692,20260602,202606,2026,2026.4164,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,0,043,043,04,1,2.8,2,1,2,-5.42563143124415,0,,,,,,,,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,20260602003000,https://www.edmontonexaminer.com:443/news/crime/not-enough-to-convict-edmonton-man-in-killing-drug-dealer
