GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1322889662,20260914,202609,2026,2026.6959,,,,,,,,,,,CVL,COMMUNITY,,,,,,CVL,,,1,042,042,04,1,1.9,8,1,8,1.53203342618384,0,,,,,,,,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,20260914011500,https://www.theoaklandpress.com/2026/09/13/101-year-old-leaves-oakland-county-with-a-legacy-of-kindness/
1322889663,20260914,202609,2026,2026.6959,,,,,,,,,,,CVL,COMMUNITY,,,,,,CVL,,,1,051,051,05,1,3.4,10,1,10,1.53203342618384,0,,,,,,,,3,"Oakland County, Michigan, United States",US,USMI,,42.6667,-83.3999,1623005,3,"Oakland County, Michigan, United States",US,USMI,,42.6667,-83.3999,1623005,20260914011500,https://www.theoaklandpress.com/2026/09/13/101-year-old-leaves-oakland-county-with-a-legacy-of-kindness/
1322889664,20260914,202609,2026,2026.6959,,,,,,,,,,,CVL,VOTER,,,,,,CVL,,,0,051,051,05,1,3.4,6,3,6,-0.161486674245293,0,,,,,,,,1,Sweden,SW,SW,,62,15,SW,1,Sweden,SW,SW,,62,15,SW,20260914011500,https://www.northerndailyleader.com.au/story/9349412/uncertainty-after-tight-race-in-swedens-election/
1322889665,20260914,202609,2026,2026.6959,,,,,,,,,,,EDU,UNIVERSITY,,,,,,EDU,,,0,042,042,04,1,1.9,5,1,5,-0.41572184429328,0,,,,,,,,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,20260914011500,https://www.thehindu.com/news/cities/Delhi/in-delhi-food-to-fill-a-stomach/article71439741.ece
1322889666,20260914,202609,2026,2026.6959,,,,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,0,042,042,04,1,1.9,35,7,35,-4.5790514594497,0,,,,,,,,1,Afghanistan,AF,AF,,33,66,AF,1,Afghanistan,AF,AF,,33,66,AF,20260914011500,https://www.southernhighlandnews.com.au/story/9348894/how-911-challenged-francis-fukuyamas-end-of-history-thesis/
1322889667,20260914,202609,2026,2026.6959,,,,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,0,043,043,04,1,2.8,35,7,35,-4.5790514594497,0,,,,,,,,1,Afghanistan,AF,AF,,33,66,AF,1,Afghanistan,AF,AF,,33,66,AF,20260914011500,https://www.southernhighlandnews.com.au/story/9348894/how-911-challenged-francis-fukuyamas-end-of-history-thesis/
1322889668,20260914,202609,2026,2026.6959,,,,,,,,,,,EDU,STUDENT,,,,,,EDU,,,1,051,051,05,1,3.4,10,1,10,4.74137931034483,0,,,,,,,,4,"Gwangju, Kwangju-gwangyoksi, South Korea",KS,KS18,24979,35.1547,126.916,-710584,4,"Gwangju, Kwangju-gwangyoksi, South Korea",KS,KS18,24979,35.1547,126.916,-710584,20260914011500,https://www.koreatimes.co.kr/southkorea/education/k-universities/policy-trends/20260914/jeonnam-gwangju-universities-launch-semiconductor-majors-ahead-of-planned-tech-cluster
1322889669,20260914,202609,2026,2026.6959,,,,,,,,,,,EDU,EDUCATIONAL INSTITUTION,,,,,,EDU,,,0,051,051,05,1,3.4,10,1,10,5.13544018058691,0,,,,,,,,1,Uzbekistan,UZ,UZ,,41.707542,63.84911,UZ,1,Uzbekistan,UZ,UZ,,41.707542,63.84911,UZ,20260914011500,https://www.koreatimes.co.kr/foreignaffairs/20260914/strategic-leadership-and-successful-reforms-key-achievements-in-uzbekistans-politics
1322889670,20260914,202609,2026,2026.6959,,,,,,,,,,,EGY,EGYPT,EGY,,,,,,,,0,043,043,04,1,2.8,4,1,4,-3.62173038229376,0,,,,,,,,4,"Alexandria, Al Iskandariyah, Egypt",EG,EG06,61590,31.1981,29.9192,-290263,4,"Alexandria, Al Iskandariyah, Egypt",EG,EG06,61590,31.1981,29.9192,-290263,20260914011500,https://www.theyeshivaworld.com/news/general/2597618/outrage-at-ground-zero-mamdani-and-aoc-seen-laughing-during-solemn-reading-of-9-11-victims-names.html
1322889671,20260914,202609,2026,2026.6959,,,,,,,,,,,FRA,FRANCE,FRA,,,,,,,,0,040,040,04,1,1.0,1,1,1,3.0718954248366,0,,,,,,,,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,20260914011500,https://artdaily.com/news/200195/K20-presents-comprehensive-exhibition-dedicated-to-Expressionist-painter-Franz-Marc
1322889672,20260914,202609,2026,2026.6959,,,,,,,,,,,FRA,PARIS,FRA,,,,,,,,0,042,042,04,1,1.9,6,1,6,3.0718954248366,0,,,,,,,,4,"Berlin, Berlin, Germany",GM,GM16,16538,52.5167,13.4,-1746443,4,"Berlin, Berlin, Germany",GM,GM16,16538,52.5167,13.4,-1746443,20260914011500,https://artdaily.com/news/200195/K20-presents-comprehensive-exhibition-dedicated-to-Expressionist-painter-Franz-Marc
1322889673,20260914,202609,2026,2026.6959,,,,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,0,031,031,03,1,5.2,3,1,3,-1.26782884310618,0,,,,,,,,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260914011500,https://www.thedailybeast.com/the-very-worst-trump-cowards-exposed-author/
1322889674,20260914,202609,2026,2026.6959,,,,,,,,,,,GOV,PRESIDENT,,,,,,GOV,,,0,040,040,04,1,1.0,3,1,3,5.8659217877095,0,,,,,,,,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,20260914011500,https://www.eurasiareview.com/14092026-brics-summit-concludes-with-adoption-of-new-delhi-declaration/
1322889675,20260914,202609,2026,2026.6959,,,,,,,,,,,GOV,ADMINISTRATION,,,,,,GOV,,,1,040,040,04,1,1.0,3,1,3,-4.77657935285054,0,,,,,,,,4,"Gulf Of Oman, Iran (general), Iran",IR,IR00,40979,25.4489,57.7939,-3077385,4,"Gulf Of Oman, Iran (general), Iran",IR,IR00,40979,25.4489,57.7939,-3077385,20260914011500,https://www.yahoo.com/news/world/articles/iraq-confirms-attacks-saudi-pipeline-065944052.html
1322889676,20260914,202609,2026,2026.6959,,,,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,0,042,042,04,1,1.9,3,1,3,-1.26782884310618,0,,,,,,,,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260914011500,https://www.thedailybeast.com/the-very-worst-trump-cowards-exposed-author/
1322889677,20260914,202609,2026,2026.6959,,,,,,,,,,,GOV,PRESIDENT,,,,,,GOV,,,0,046,046,04,1,7.0,6,1,6,5.8659217877095,0,,,,,,,,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,20260914011500,https://www.eurasiareview.com/14092026-brics-summit-concludes-with-adoption-of-new-delhi-declaration/
1322889678,20260914,202609,2026,2026.6959,,,,,,,,,,,GOV,ADMINISTRATION,,,,,,GOV,,,1,046,046,04,1,7.0,3,1,3,-4.77657935285054,0,,,,,,,,4,"Gulf Of Oman, Iran (general), Iran",IR,IR00,40979,25.4489,57.7939,-3077385,4,"Gulf Of Oman, Iran (general), Iran",IR,IR00,40979,25.4489,57.7939,-3077385,20260914011500,https://www.yahoo.com/news/world/articles/iraq-confirms-attacks-saudi-pipeline-065944052.html
1322889679,20260914,202609,2026,2026.6959,,,,,,,,,,,GRC,DORIS,GRC,,,,,,,,0,036,036,03,1,4.0,10,1,10,8.98203592814371,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260914011500,https://kxly920.com/2026/09/13/spokane-county-interstate-fair-hosts-sensory-day-with-free-activities-quiet-rides/
1322889680,20260914,202609,2026,2026.6959,,,,,,,,,,,HLH,MIDWIFE,,,,,,HLH,,,0,042,042,04,1,1.9,10,1,10,-2.56183745583039,0,,,,,,,,4,"Abyan, Abyan, Yemen",YM,YM01,32703,13.1658,45.3797,-3182059,4,"Abyan, Abyan, Yemen",YM,YM01,32703,13.1658,45.3797,-3182059,20260914011500,https://www.eurasiareview.com/14092026-married-at-13-pregnant-and-starving-child-brides-of-yemen/
