GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1314865799,20260623,202606,2026,2026.4740,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,043,043,04,1,2.8,3,1,3,-7.82828282828282,3,"Walton County, Florida, United States",US,USFL,FL131,30.6257,-86.1666,295727,0,,,,,,,,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,20260723011500,https://abc13.com/post/master-manipulator-isabelle-johnson-wanted-fugitive-using-disguises-run-murder-jason-christopher-coulthart/19558370/
1314865800,20260716,202607,2026,2026.5370,UKR,UKRAINE,UKR,,,,,,,,UKRGOV,UKRAINE,UKR,,,,,GOV,,,1,040,040,04,1,1.0,2,1,2,-0.45180722891567,1,Ukraine,UP,UP,,49,32,UP,1,Ukraine,UP,UP,,49,32,UP,1,Ukraine,UP,UP,,49,32,UP,20260723011500,https://www.dumbartonreporter.co.uk/news/national/26402033.irish-premier-micheal-martin-meet-ukraines-volodymyr-zelensky-kyiv/
1314865801,20260716,202607,2026,2026.5370,USA,CHICAGO,USA,,,,,,,,LEG,LAWMAKER,,,,,,LEG,,,1,112,112,11,3,-2.0,6,1,6,-2.7027027027027,3,"Arlington Heights, Illinois, United States",US,USIL,IL167,39.8198,-89.6015,403610,3,"Arlington Heights, Illinois, United States",US,USIL,,39.8198,-89.6015,403610,3,"Arlington Heights, Illinois, United States",US,USIL,,39.8198,-89.6015,403610,20260723011500,https://www.hometownregister.com/news/state/speaker-s-response-to-staffer-assault-complaint-draws-questions-on-his-own-conduct/article_7ae3710e-8aa6-5e93-8af8-68d0eaa6d07c.html
1314865802,20260716,202607,2026,2026.5370,USA,CHICAGO,USA,,,,,,,,LEG,LAWMAKER,,,,,,LEG,,,1,112,112,11,3,-2.0,4,1,4,-2.7027027027027,3,"Plainfield, Illinois, United States",US,USIL,IL197,41.627,-88.204,415751,3,"Plainfield, Illinois, United States",US,USIL,IL197,41.627,-88.204,415751,3,"Plainfield, Illinois, United States",US,USIL,IL197,41.627,-88.204,415751,20260723011500,https://www.hometownregister.com/news/state/speaker-s-response-to-staffer-assault-complaint-draws-questions-on-his-own-conduct/article_7ae3710e-8aa6-5e93-8af8-68d0eaa6d07c.html
1314865803,20260722,202607,2026,2026.5534,SAU,SAUDI,SAU,,,,,,,,GOV,KINGDOM,,,,,,GOV,,,1,057,057,05,1,8.0,7,1,7,3.39943342776204,1,United States,US,US,,39.828175,-98.5795,US,1,Saudi Arabia,SA,SA,,25,45,SA,1,Saudi Arabia,SA,SA,,25,45,SA,20260723011500,https://www.okaz.com.sa/articles/na/2258180
1314865804,20260723,202607,2026,2026.5562,,,,,,,,,,,AGR,FARMER,,,,,,AGR,,,1,040,040,04,1,1.0,5,1,5,1.16472545757071,0,,,,,,,,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260723011500,https://nystateofpolitics.com/state-of-politics/new-york/politics/2026/07/22/solar-farming-solar-grazing
1314865805,20260723,202607,2026,2026.5562,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,014,014,01,1,0.0,2,1,2,2.30769230769231,0,,,,,,,,4,"Newcastle Harbour, New South Wales, Australia",AS,AS02,5096,-32.9333,151.783,-1591320,4,"Newcastle Harbour, New South Wales, Australia",AS,AS02,5096,-32.9333,151.783,-1591320,20260723011500,https://www.gloucesteradvocate.com.au/story/9315644/eddie-page-unveils-frog-pond-vision-countering-council-plan/
1314865806,20260723,202607,2026,2026.5562,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,042,042,04,1,1.9,20,2,20,-3.756030810033,0,,,,,,,,4,"Adelaide, South Australia, Australia",AS,AS05,5256,-34.9333,138.6,-1555188,4,"Adelaide, South Australia, Australia",AS,AS05,5256,-34.9333,138.6,-1555188,20260723011500,https://www.yasstribune.com.au/story/9316119/labor-vows-full-force-of-law-should-isis-fighter-return/
1314865807,20260723,202607,2026,2026.5562,,,,,,,,,,,AUS,SYDNEY,AUS,,,,,,,,1,042,042,04,1,1.9,2,1,2,3.48525469168901,0,,,,,,,,4,"Seoul, Soul-t'ukpyolsi, South Korea",KS,KS11,24984,37.5664,127,-716583,4,"Seoul, Soul-t'ukpyolsi, South Korea",KS,KS11,24984,37.5664,127,-716583,20260723011500,http://www.malaysiasun.com/news/279204227/plan-your-korea-getaway-early-with-tway-air
1314865808,20260723,202607,2026,2026.5562,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,042,042,04,1,1.9,10,1,10,-3.79506641366224,0,,,,,,,,4,"University Of Adelaide, South Australia, Australia",AS,AS05,5256,-34.9197,138.604,11377717,4,"University Of Adelaide, South Australia, Australia",AS,AS05,5256,-34.9197,138.604,11377717,20260723011500,https://www.theleader.com.au/story/9316119/labor-vows-full-force-of-law-should-isis-fighter-return/
1314865809,20260723,202607,2026,2026.5562,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,043,043,04,1,2.8,8,1,8,0.8955223880597,0,,,,,,,,4,"Rockhampton, Queensland, Australia",AS,AS04,154688,-23.3803,150.506,-1597814,4,"Rockhampton, Queensland, Australia",AS,AS04,154688,-23.3803,150.506,-1597814,20260723011500,https://www.abc.net.au/news/2026-07-23/charter-flights-to-major-beef-expo-amid-accommodation-shortfall/106939912
1314865810,20260723,202607,2026,2026.5562,,,,,,,,,,,AUS,VICTORIA,AUS,,,,,,,,1,051,051,05,1,3.4,10,1,10,1.91256830601093,0,,,,,,,,4,"Wyloo, Western Australia, Australia",AS,AS08,5435,-22.6906,116.233,-1611152,4,"Wyloo, Western Australia, Australia",AS,AS08,5435,-22.6906,116.233,-1611152,20260723011500,https://finance.yahoo.com/markets/commodities/articles/novo-resources-files-leven-star-003800985.html
1314865811,20260723,202607,2026,2026.5562,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,080,080,08,2,5.0,20,2,20,-3.756030810033,0,,,,,,,,4,"Adelaide, South Australia, Australia",AS,AS05,5256,-34.9333,138.6,-1555188,4,"Adelaide, South Australia, Australia",AS,AS05,5256,-34.9333,138.6,-1555188,20260723011500,https://www.yasstribune.com.au/story/9316119/labor-vows-full-force-of-law-should-isis-fighter-return/
1314865812,20260723,202607,2026,2026.5562,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,080,080,08,2,5.0,10,1,10,-3.79506641366224,0,,,,,,,,4,"University Of Adelaide, South Australia, Australia",AS,AS05,5256,-34.9197,138.604,11377717,4,"University Of Adelaide, South Australia, Australia",AS,AS05,5256,-34.9197,138.604,11377717,20260723011500,https://www.theleader.com.au/story/9316119/labor-vows-full-force-of-law-should-isis-fighter-return/
1314865813,20260723,202607,2026,2026.5562,,,,,,,,,,,BUS,HOLDING COMPANY,,,,,,BUS,,,1,030,030,03,1,4.0,6,1,6,2.94117647058823,0,,,,,,,,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20260723011500,https://www.theepochtimes.com/business/icahn-enterprises-agrees-to-sell-pep-boys-to-mavis-in-700-million-deal-6065972
1314865814,20260723,202607,2026,2026.5562,,,,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,0,043,043,04,1,2.8,5,1,5,-3.2967032967033,0,,,,,,,,5,"Uttar Pradesh, Uttar Pradesh, India",IN,IN36,17938,27.25,80.75,-2113996,5,"Uttar Pradesh, Uttar Pradesh, India",IN,IN36,17938,27.25,80.75,-2113996,20260723011500,https://indianexpress.com/article/opinion/columns/india-ai-data-centres-policy-environment-impact-10799187/
1314865815,20260723,202607,2026,2026.5562,,,,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,1,062,062,06,2,7.4,10,1,10,-5.09708737864078,0,,,,,,,,4,"Bangkok, Krung Thep Mahanakhon, Thailand",TH,TH40,26423,13.75,100.517,-3250083,4,"Bangkok, Krung Thep Mahanakhon, Thailand",TH,TH40,26423,13.75,100.517,-3250083,20260723011500,https://www.chiangraitimes.com/news/bangkok/police-bust-35-million-chinese-nominee-property-scam-in-bangkok/
1314865816,20260723,202607,2026,2026.5562,,,,,,,,,,,BUS,COMPANY,,,,,,BUS,,,1,080,080,08,2,5.0,5,1,5,2.80777537796976,0,,,,,,,,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,20260723011500,https://www.theautochannel.com/news/2026/07/22/1694851-trucking-hub-launches-fleet-hardware-store-for-trucking-companies.html
1314865817,20260723,202607,2026,2026.5562,,,,,,,,,,,BUS,INVESTOR,,,,,,BUS,,,1,130,130,13,3,-4.4,5,1,5,-1.44927536231884,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260723011500,https://techcrunch.com/2026/07/22/after-shocking-quarter-ibm-insists-that-ai-isnt-killing-the-mainframe/
1314865818,20260723,202607,2026,2026.5562,,,,,,,,,,,CHN,CHINESE,CHN,,,,,,,,0,057,057,05,1,8.0,2,1,2,-5.09708737864078,0,,,,,,,,4,"Bangkok, Krung Thep Mahanakhon, Thailand",TH,TH40,26423,13.75,100.517,-3250083,4,"Bangkok, Krung Thep Mahanakhon, Thailand",TH,TH40,26423,13.75,100.517,-3250083,20260723011500,https://www.chiangraitimes.com/news/bangkok/police-bust-35-million-chinese-nominee-property-scam-in-bangkok/
1314865819,20260723,202607,2026,2026.5562,,,,,,,,,,,CHN,CHINESE,CHN,,,,,,,,0,057,057,05,1,8.0,6,1,6,-5.09708737864078,0,,,,,,,,1,China,CH,CH,,35,105,CH,4,"Bangkok, Krung Thep Mahanakhon, Thailand",TH,TH40,26423,13.75,100.517,-3250083,20260723011500,https://www.chiangraitimes.com/news/bangkok/police-bust-35-million-chinese-nominee-property-scam-in-bangkok/
1314865820,20260723,202607,2026,2026.5562,,,,,,,,,,,CHN,CHINESE,CHN,,,,,,,,0,057,057,05,1,8.0,2,1,2,-5.09708737864078,0,,,,,,,,1,China,CH,CH,,35,105,CH,1,China,CH,CH,,35,105,CH,20260723011500,https://www.chiangraitimes.com/news/bangkok/police-bust-35-million-chinese-nominee-property-scam-in-bangkok/
1314865821,20260723,202607,2026,2026.5562,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,112,112,11,3,-2.0,2,1,2,-6.09037328094302,0,,,,,,,,3,"Jefferson County, Indiana, United States",US,USIN,,38.8095,-85.4536,450363,3,"Jefferson County, Indiana, United States",US,USIN,,38.8095,-85.4536,450363,20260723011500,https://www.wlky.com/article/car-break-ins-surge-louisville-stolen-guns/73234908
1314865822,20260723,202607,2026,2026.5562,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,112,112,11,3,-2.0,2,1,2,-6.09037328094302,0,,,,,,,,3,"Scott County, Indiana, United States",US,USIN,,38.6856,-85.7702,450386,3,"Scott County, Indiana, United States",US,USIN,,38.6856,-85.7702,450386,20260723011500,https://www.wlky.com/article/car-break-ins-surge-louisville-stolen-guns/73234908
1314865823,20260723,202607,2026,2026.5562,,,,,,,,,,,CRM,DEALER,,,,,,CRM,,,0,112,112,11,3,-2.0,5,1,5,-7.09592641261497,0,,,,,,,,2,"Pennsylvania, United States",US,USPA,,40.5773,-77.264,PA,2,"Pennsylvania, United States",US,USPA,,40.5773,-77.264,PA,20260723011500,https://www.businessinsurance.com/state-high-court-rejects-insurers-coverage-denial-in-sex-trafficking-case/
1314865824,20260723,202607,2026,2026.5562,,,,,,,,,,,CVL,NEIGHBORHOOD,,,,,,CVL,,,1,036,036,03,1,4.0,10,1,10,2.89210233592881,0,,,,,,,,4,"Alexandria, Al Iskandariyah, Egypt",EG,EG06,61590,31.1981,29.9192,-290263,4,"Alexandria, Al Iskandariyah, Egypt",EG,EG06,61590,31.1981,29.9192,-290263,20260723011500,https://alextimes.com/lifestyle/home-style/close-to-home-janene-neelys-eclectic-del-ray-cottage/
1314865825,20260723,202607,2026,2026.5562,,,,,,,,,,,CVL,COMMUNITY,,,,,,CVL,,,0,051,051,05,1,3.4,10,1,10,5.59210526315789,0,,,,,,,,1,Ghana,GH,GH,,8,-2,GH,1,Ghana,GH,GH,,8,-2,GH,20260723011500,https://www.miragenews.com/gold-coast-2026-community-quest-impact-unveiled-1714820/
1314865826,20260723,202607,2026,2026.5562,,,,,,,,,,,CVL,COMMUNITY,,,,,,CVL,,,0,060,060,06,2,6.0,5,1,5,5.59210526315789,0,,,,,,,,1,Ghana,GH,GH,,8,-2,GH,1,Ghana,GH,GH,,8,-2,GH,20260723011500,https://www.miragenews.com/gold-coast-2026-community-quest-impact-unveiled-1714820/
1314865827,20260723,202607,2026,2026.5562,,,,,,,,,,,CVL,RESIDENTS,,,,,,CVL,,,1,100,100,10,3,-5.0,10,1,10,-0.84033613445378,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260723011500,https://upnorthlive.com/news/local/haring-township-fire-stops-lower-priority-ems-calls-as-leaders-draft-fee-ordinance-wexford-county
1314865828,20260723,202607,2026,2026.5562,,,,,,,,,,,CVL,COMMUNITY,,,,,,CVL,,,0,100,100,10,3,-5.0,5,1,5,0.921658986175119,0,,,,,,,,5,"Northern Territory, Northern Territory, Australia",AS,AS03,40197,-20,134,-1592100,5,"Northern Territory, Northern Territory, Australia",AS,AS03,40197,-20,134,-1592100,20260723011500,https://www.miragenews.com/3-8m-boost-for-health-of-australias-homeless-1714824/
1314865829,20260723,202607,2026,2026.5562,,,,,,,,,,,CVL,COMMUNITY,,,,,,CVL,,,1,140,140,14,3,-6.5,10,1,10,-1.49253731343284,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260723011500,https://www.ksby.com/santa-barbara-south-coast/dogs-drowning-at-santa-barbara-daycare-sparks-protest
1314865830,20260723,202607,2026,2026.5562,,,,,,,,,,,EDU,STUDENT,,,,,,EDU,,,0,0311,031,03,1,5.2,4,1,4,2.00445434298441,0,,,,,,,,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,20260723011500,https://www.effinghamherald.net/local/openai-effingham-data-center-open-house-what-to-expect-public-meeting-rincon/
1314865831,20260723,202607,2026,2026.5562,,,,,,,,,,,EDU,STUDENT,,,,,,EDU,,,0,036,036,03,1,4.0,14,1,10,2.00445434298441,0,,,,,,,,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,20260723011500,https://www.effinghamherald.net/local/openai-effingham-data-center-open-house-what-to-expect-public-meeting-rincon/
1314865832,20260723,202607,2026,2026.5562,,,,,,,,,,,EDU,STUDENT,,,,,,EDU,,,0,042,042,04,1,1.9,8,1,8,-3.0716723549488,0,,,,,,,,4,"Connaught Place, Delhi, India",IN,IN07,17911,28.6333,77.2167,-2093680,4,"Connaught Place, Delhi, India",IN,IN07,17911,28.6333,77.2167,-2093680,20260723011500,https://indianexpress.com/article/political-pulse/sonam-wangchuk-neet-cjp-protests-talks-government-compensation-dharmendra-pradhan-resignation-10799236/
1314865833,20260723,202607,2026,2026.5562,,,,,,,,,,,EDU,STUDENT,,,,,,EDU,,,0,042,042,04,1,1.9,2,1,2,-3.0716723549488,0,,,,,,,,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,20260723011500,https://indianexpress.com/article/political-pulse/sonam-wangchuk-neet-cjp-protests-talks-government-compensation-dharmendra-pradhan-resignation-10799236/
1314865834,20260723,202607,2026,2026.5562,,,,,,,,,,,EDU,UNIVERSITY,,,,,,EDU,,,0,042,042,04,1,1.9,10,1,10,-2.84584980237154,0,,,,,,,,4,"Jauhar, Uttar Pradesh, India",IN,IN36,70269,26.5342,79.8896,10464402,4,"Jauhar, Uttar Pradesh, India",IN,IN36,70269,26.5342,79.8896,10464402,20260723011500,https://indianexpress.com/article/india/azam-khan-jauhar-university-demolition-rampur-students-degree-concerns-10799186/
1314865835,20260723,202607,2026,2026.5562,,,,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,1,046,046,04,1,7.0,6,1,6,-1.0016694490818,0,,,,,,,,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,20260723011500,https://abc13.com/post/magnolia-isd-parents-want-district-held-responsible-teacher-charged/19558833/
1314865836,20260723,202607,2026,2026.5562,,,,,,,,,,,EDU,STUDENT,,,,,,EDU,,,0,060,060,06,2,6.0,10,1,10,2.00445434298441,0,,,,,,,,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,20260723011500,https://www.effinghamherald.net/local/openai-effingham-data-center-open-house-what-to-expect-public-meeting-rincon/
1314865837,20260723,202607,2026,2026.5562,,,,,,,,,,,EDU,STUDENT,,,,,,EDU,,,0,100,100,10,3,-5.0,3,1,3,2.34899328859061,0,,,,,,,,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260723011500,https://itemlive.com/2026/07/22/lynn-school-committees-lenny-pena-endorses-dan-koh/
1314865838,20260723,202607,2026,2026.5562,,,,,,,,,,,EDU,STUDENT,,,,,,EDU,,,0,100,100,10,3,-5.0,1,1,1,2.34899328859061,0,,,,,,,,2,"Massachusetts, United States",US,USMA,,42.2373,-71.5314,MA,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260723011500,https://itemlive.com/2026/07/22/lynn-school-committees-lenny-pena-endorses-dan-koh/
1314865839,20260723,202607,2026,2026.5562,,,,,,,,,,,EDU,STUDENT,,,,,,EDU,,,0,100,100,10,3,-5.0,1,1,1,2.34899328859061,0,,,,,,,,2,"Massachusetts, United States",US,USMA,,42.2373,-71.5314,MA,2,"Massachusetts, United States",US,USMA,,42.2373,-71.5314,MA,20260723011500,https://itemlive.com/2026/07/22/lynn-school-committees-lenny-pena-endorses-dan-koh/
1314865840,20260723,202607,2026,2026.5562,,,,,,,,,,,ESP,SPAIN,ESP,,,,,,,,1,043,043,04,1,2.8,10,1,10,0.80482897384306,0,,,,,,,,4,"Madrid, Madrid, Spain",SP,SP29,25820,40.4,-3.68333,-390625,4,"Madrid, Madrid, Spain",SP,SP29,25820,40.4,-3.68333,-390625,20260723011500,https://eyemagazine.com/feature/article/memory-of-books
1314865841,20260723,202607,2026,2026.5562,,,,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,051,051,05,1,3.4,2,1,2,2.87539936102236,0,,,,,,,,4,"Manchester, Manchester, United Kingdom",UK,UKI2,40118,53.5,-2.21667,-2602512,4,"Manchester, Manchester, United Kingdom",UK,UKI2,40118,53.5,-2.21667,-2602512,20260723011500,https://www.miragenews.com/ai-chatbots-rival-humans-in-emotional-support-1714805/
1314865842,20260723,202607,2026,2026.5562,,,,,,,,,,,GOV,MINIST,,,,,,GOV,,,0,020,020,02,1,3.0,5,1,5,-6.41025641025641,0,,,,,,,,4,"Indore, Madhya Pradesh, India",IN,IN35,17729,22.7167,75.8333,-2097803,4,"Indore, Madhya Pradesh, India",IN,IN35,17729,22.7167,75.8333,-2097803,20260723011500,https://indianexpress.com/article/cities/delhi/after-surgery-protester-injured-in-march-speaks-raf-man-shot-me-pellets-hit-me-in-the-face-10799260/
1314865843,20260723,202607,2026,2026.5562,,,,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,1,020,020,02,1,3.0,10,1,10,-1.27118644067797,0,,,,,,,,1,India,IN,IN,,20,77,IN,1,India,IN,IN,,20,77,IN,20260723011500,https://indianexpress.com/article/opinion/editorials/jantar-mantar-cjp-protes-neet-paper-leak-dharmendra-pradhan-resignation-10799151/
1314865844,20260723,202607,2026,2026.5562,,,,,,,,,,,GOV,PRESIDENT,,,,,,GOV,,,1,036,036,03,1,4.0,10,1,10,6.49350649350649,0,,,,,,,,4,"Berlin, Berlin, Germany",GM,GM16,16538,52.5167,13.4,-1746443,4,"Berlin, Berlin, Germany",GM,GM16,16538,52.5167,13.4,-1746443,20260723011500,https://www.conwaydailysun.com/berlin_sun/berlin_sun/community/local_people/munce-on-president-s-list-at-nichols-college/article_91ba47cb-0b94-4c1b-9425-313e653e9366.html
1314865845,20260723,202607,2026,2026.5562,,,,,,,,,,,GOV,ADMINISTRATION,,,,,,GOV,,,1,036,036,03,1,4.0,10,1,10,-3.07971014492754,0,,,,,,,,2,"Tennessee, United States",US,USTN,,35.7449,-86.7489,TN,2,"Tennessee, United States",US,USTN,,35.7449,-86.7489,TN,20260723011500,https://grenadachronicle.com/us-regulators-to-weigh-controversial-peptides-backed-by-rfk-jr/
