GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1305136449,20260421,202604,2026,2026.3041,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,020,020,02,1,3.0,1,1,1,0.67365269461078,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,0,,,,,,,,3,"Palm Beach County, Florida, United States",US,USFL,,26.6503,-80.4498,295761,20260521001500,https://www.wpbf.com/article/new-lawsuit-filed-to-stop-the-renaming-of-pbia-after-president-donald-trump/71365497
1305136450,20260514,202605,2026,2026.3671,,,,,,,,,,,CHN,CHINA,CHN,,,,,,,,0,043,043,04,1,2.8,14,2,14,-5.16372795969774,0,,,,,,,,4,"Zhoushan, Zhejiang, China",CH,CH02,13329,27.7228,120.163,10045436,4,"Basrah, Al Basrah, Iraq",IZ,IZ02,123556,30.533,47.7975,-3102179,20260521001500,http://www.maritimeprofessional.com/news/third-vlcc-exits-strait-hormuz-419406
1305136451,20260514,202605,2026,2026.3671,CHN,CHINA,CHN,,,,,,,,,,,,,,,,,,0,042,042,04,1,1.9,14,2,14,-5.16372795969774,4,"Zhoushan, Zhejiang, China",CH,CH02,13329,27.7228,120.163,10045436,0,,,,,,,,4,"Basrah, Al Basrah, Iraq",IZ,IZ02,123556,30.533,47.7975,-3102179,20260521001500,http://www.maritimeprofessional.com/news/third-vlcc-exits-strait-hormuz-419406
1305136452,20260514,202605,2026,2026.3671,CHN,CHINA,CHN,,,,,,,,UKR,UKRAINIAN,UKR,,,,,,,,0,040,040,04,1,1.0,2,1,2,-1.51515151515152,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260521001500,https://tribune.com.pk/story/2609289/xi-warns-of-global-slide-back-to-law-of-the-jungle
1305136453,20260514,202605,2026,2026.3671,ISR,ISRAEL,ISR,,,,,,,,JEW,JEWISH,,,,JEW,,,,,0,017,017,01,1,0.0,1,1,1,1.3986013986014,2,"California, United States",US,USCA,,36.17,-119.746,CA,1,Israel,IS,IS,,31.5,34.75,IS,2,"California, United States",US,USCA,,36.17,-119.746,CA,20260521001500,https://jweekly.com/2026/05/20/shavuot-shavuos-shabuoth-how-do-you-spell-this-holiday-anyway/
1305136454,20260514,202605,2026,2026.3671,ISR,ISRAEL,ISR,,,,,,,,JEW,JEWISH,,,,JEW,,,,,0,017,017,01,1,0.0,4,1,4,1.3986013986014,1,Israel,IS,IS,,31.5,34.75,IS,3,"San Francisco, California, United States",US,USCA,,37.7749,-122.419,277593,3,"San Francisco, California, United States",US,USCA,,37.7749,-122.419,277593,20260521001500,https://jweekly.com/2026/05/20/shavuot-shavuos-shabuoth-how-do-you-spell-this-holiday-anyway/
1305136455,20260514,202605,2026,2026.3671,ISR,ISRAEL,ISR,,,,,,,,JEW,JEWISH,,,,JEW,,,,,0,017,017,01,1,0.0,3,1,3,1.3986013986014,1,Lithuania,LH,LH,,56,24,LH,1,Lithuania,LH,LH,,56,24,LH,1,Lithuania,LH,LH,,56,24,LH,20260521001500,https://jweekly.com/2026/05/20/shavuot-shavuos-shabuoth-how-do-you-spell-this-holiday-anyway/
1305136456,20260514,202605,2026,2026.3671,ISR,ISRAEL,ISR,,,,,,,,JEW,JEWISH,,,,JEW,,,,,0,051,051,05,1,3.4,2,1,2,1.3986013986014,2,"California, United States",US,USCA,,36.17,-119.746,CA,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,20260521001500,https://jweekly.com/2026/05/20/shavuot-shavuos-shabuoth-how-do-you-spell-this-holiday-anyway/
1305136457,20260514,202605,2026,2026.3671,ISR,ISRAEL,ISR,,,,,,,,JEW,JEWISH,,,,JEW,,,,,0,051,051,05,1,3.4,8,1,8,1.3986013986014,1,Israel,IS,IS,,31.5,34.75,IS,3,"San Francisco, California, United States",US,USCA,,37.7749,-122.419,277593,3,"San Francisco, California, United States",US,USCA,,37.7749,-122.419,277593,20260521001500,https://jweekly.com/2026/05/20/shavuot-shavuos-shabuoth-how-do-you-spell-this-holiday-anyway/
1305136458,20260514,202605,2026,2026.3671,PHL,PHILIPPINE,PHL,,,,,,,,CRM,PERPETRATOR,,,,,,CRM,,,1,190,190,19,4,-10.0,4,1,4,-5.77689243027888,4,"Philippine, Benguet, Philippines",RP,RP10,24213,16.45,120.55,-2445611,4,"Philippine, Benguet, Philippines",RP,RP10,24213,16.45,120.55,-2445611,4,"Philippine, Benguet, Philippines",RP,RP10,24213,16.45,120.55,-2445611,20260521001500,https://www.thehindu.com/news/international/philippine-supreme-court-says-wont-stop-icc-arrest-of-drug-war-enforcer/article71003868.ece
1305136459,20260514,202605,2026,2026.3671,UKR,UKRAINIAN,UKR,,,,,,,,CHN,CHINA,CHN,,,,,,,,0,026,026,02,1,4.0,2,1,2,-1.51515151515152,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260521001500,https://tribune.com.pk/story/2609289/xi-warns-of-global-slide-back-to-law-of-the-jungle
1305136460,20260514,202605,2026,2026.3671,UKR,UKRAINIAN,UKR,,,,,,,,CHN,CHINA,CHN,,,,,,,,0,026,026,02,1,4.0,2,1,2,-1.51515151515152,1,Ukraine,UP,UP,,49,32,UP,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260521001500,https://tribune.com.pk/story/2609289/xi-warns-of-global-slide-back-to-law-of-the-jungle
1305136461,20260514,202605,2026,2026.3671,UKR,UKRAINIAN,UKR,,,,,,,,CHN,CHINA,CHN,,,,,,,,0,040,040,04,1,1.0,2,1,2,-1.51515151515152,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260521001500,https://tribune.com.pk/story/2609289/xi-warns-of-global-slide-back-to-law-of-the-jungle
1305136462,20260514,202605,2026,2026.3671,UKRGOV,UKRAINIAN,UKR,,,,,GOV,,,,,,,,,,,,,0,026,026,02,1,4.0,6,1,6,-1.51515151515152,1,Ukraine,UP,UP,,49,32,UP,0,,,,,,,,1,Ukraine,UP,UP,,49,32,UP,20260521001500,https://tribune.com.pk/story/2609289/xi-warns-of-global-slide-back-to-law-of-the-jungle
1305136463,20260514,202605,2026,2026.3671,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,173,173,17,4,-5.0,8,1,8,-16.6101694915254,3,"High View, West Virginia, United States",US,USWV,WV027,39.2307,-78.4083,1554710,0,,,,,,,,3,"High View, West Virginia, United States",US,USWV,,39.2307,-78.4083,1554710,20260521001500,https://www.hampshirereview.com/news/article_527b6fac-65c2-4562-bc9b-1b22271150bc.html
1305136464,20260514,202605,2026,2026.3671,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,180,180,18,4,-9.0,6,1,6,-16.6101694915254,3,"Hampshire County, West Virginia, United States",US,USWV,WV027,39.3334,-78.5997,1718644,0,,,,,,,,3,"Hampshire County, West Virginia, United States",US,USWV,,39.3334,-78.5997,1718644,20260521001500,https://www.hampshirereview.com/news/article_527b6fac-65c2-4562-bc9b-1b22271150bc.html
1305136465,20260514,202605,2026,2026.3671,USA,THE US,USA,,,,,,,,SLV,EL SALVADOR,SLV,,,,,,,,0,063,063,06,2,7.4,10,1,10,-6.7336089781453,4,"Tecoluca, San Vicente, El Salvador",ES,ES12,15770,13.5333,-88.7833,-1148435,4,"Tecoluca, San Vicente, El Salvador",ES,ES12,15770,13.5333,-88.7833,-1148435,4,"Tecoluca, San Vicente, El Salvador",ES,ES12,15770,13.5333,-88.7833,-1148435,20260521001500,https://www.dailymail.com/news/article-15833361/Richard-Madeley-El-Salvador-brutal-mega-jail.html
1305136466,20260520,202605,2026,2026.3836,CVLCVL,CIVILIAN,,,,,,CVL,CVL,,UKRCVL,UKRAINE,UKR,,,,,CVL,,,1,042,042,04,1,1.9,2,1,2,-8.47913862718707,1,Brazil,BR,BR,,-10,-55,BR,1,Brazil,BR,BR,,-10,-55,BR,1,Azerbaijan,AJ,AJ,,40.5,47.5,AJ,20260521001500,https://www.miragenews.com/unsc-urged-to-uphold-law-protect-civilians-and-1677679/
1305136467,20260520,202605,2026,2026.3836,CVLCVL,CIVILIAN,,,,,,CVL,CVL,,UKRCVL,UKRAINE,UKR,,,,,CVL,,,1,042,042,04,1,1.9,8,1,8,-8.47913862718707,1,Brazil,BR,BR,,-10,-55,BR,1,Brazil,BR,BR,,-10,-55,BR,1,Brazil,BR,BR,,-10,-55,BR,20260521001500,https://www.miragenews.com/unsc-urged-to-uphold-law-protect-civilians-and-1677679/
1305136468,20260520,202605,2026,2026.3836,UKRCVL,UKRAINE,UKR,,,,,CVL,,,CVLCVL,CIVILIAN,,,,,,CVL,CVL,,1,043,043,04,1,2.8,10,1,10,-8.47913862718707,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167,-1044367,20260521001500,https://www.miragenews.com/unsc-urged-to-uphold-law-protect-civilians-and-1677679/
1305136469,20260521,202605,2026,2026.3863,,,,,,,,,,,AGR,FARMER,,,,,,AGR,,,0,042,042,04,1,1.9,6,1,6,2.49826509368494,0,,,,,,,,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,20260521001500,https://www.phoenixnewtimes.com/food-drink/phoenix-farmers-market-staple-opens-new-uptown-restaurant-40668125/
1305136470,20260521,202605,2026,2026.3863,,,,,,,,,,,AGR,FARMER,,,,,,AGR,,,0,042,042,04,1,1.9,4,1,4,2.49826509368494,0,,,,,,,,3,"Phoenix, Arizona, United States",US,USAZ,AZ013,33.4484,-112.074,44784,3,"Phoenix, Arizona, United States",US,USAZ,AZ013,33.4484,-112.074,44784,20260521001500,https://www.phoenixnewtimes.com/food-drink/phoenix-farmers-market-staple-opens-new-uptown-restaurant-40668125/
1305136471,20260521,202605,2026,2026.3863,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,014,014,01,1,0.0,3,1,3,1.81818181818182,0,,,,,,,,1,Australia,AS,AS,,-25,135,AS,1,Australia,AS,AS,,-25,135,AS,20260521001500,https://www.realestatebusiness.com.au/industry/31846-new-agent-academy-the-social-media-strategy-turning-agents-into-client-magnets
1305136472,20260521,202605,2026,2026.3863,,,,,,,,,,,AUS,AUSTRALIAN,AUS,,,,,,,,1,020,020,02,1,3.0,6,1,6,-2.92857142857143,0,,,,,,,,4,"Scone, New South Wales, Australia",AS,AS02,5096,-32.0501,150.869,-1599677,4,"Scone, New South Wales, Australia",AS,AS02,5096,-32.0501,150.869,-1599677,20260521001500,https://www.sconeadvocate.com.au/story/9250389/amanda-vanstone-labors-budget-brings-out-the-lying-politicians-trope/
1305136473,20260521,202605,2026,2026.3863,,,,,,,,,,,AUS,MELBOURNE,AUS,,,,,,,,0,040,040,04,1,1.0,10,1,10,-4.30107526881721,0,,,,,,,,4,"Melbourne, Victoria, Australia",AS,AS07,5430,-37.8167,144.967,-1586844,4,"Melbourne, Victoria, Australia",AS,AS07,5430,-37.8167,144.967,-1586844,20260521001500,https://www.theguardian.com/world/2026/may/21/penny-wong-condemns-israeli-minister-over-shocking-and-unacceptable-treatment-of-flotilla-activists-ntwnfb
1305136474,20260521,202605,2026,2026.3863,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,042,042,04,1,1.9,20,1,10,-0.21834061135371,0,,,,,,,,4,"Carlton River, Tasmania, Australia",AS,AS06,5350,-42.8667,147.683,-1564347,4,"Carlton River, Tasmania, Australia",AS,AS06,5350,-42.8667,147.683,-1564347,20260521001500,https://www.oberonreview.com.au/story/9249991/restoration-australia-shows-how-old-post-office-was-transformed/
1305136475,20260521,202605,2026,2026.3863,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,043,043,04,1,2.8,2,1,2,3.82775119617224,0,,,,,,,,1,Australia,AS,AS,,-25,135,AS,1,Australia,AS,AS,,-25,135,AS,20260521001500,https://www.miragenews.com/coro-leader-unite-to-streamline-cybersecurity-1677673/
1305136476,20260521,202605,2026,2026.3863,,,,,,,,,,,AUS,AUSTRALIAN,AUS,,,,,,,,1,051,051,05,1,3.4,8,1,8,-2.92857142857143,0,,,,,,,,4,"Scone, New South Wales, Australia",AS,AS02,5096,-32.0501,150.869,-1599677,4,"Scone, New South Wales, Australia",AS,AS02,5096,-32.0501,150.869,-1599677,20260521001500,https://www.sconeadvocate.com.au/story/9250389/amanda-vanstone-labors-budget-brings-out-the-lying-politicians-trope/
1305136477,20260521,202605,2026,2026.3863,,,,,,,,,,,AUSCOP,VICTORIA,AUS,,,,,COP,,,1,043,043,04,1,2.8,10,1,10,-4.91071428571429,0,,,,,,,,4,"Melbourne, Victoria, Australia",AS,AS07,5430,-37.8167,144.967,-1586844,4,"Melbourne, Victoria, Australia",AS,AS07,5430,-37.8167,144.967,-1586844,20260521001500,https://www.abc.net.au/news/2026-05-21/melbourne-avalon-airport-evacuated/106704570
1305136478,20260521,202605,2026,2026.3863,,,,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,1,020,020,02,1,3.0,4,1,4,0.38022813688213,0,,,,,,,,5,"Essex, Essex, United Kingdom",UK,UKE4,40108,51.8333,0.583333,-2595724,5,"Essex, Essex, United Kingdom",UK,UKE4,40108,51.8333,0.583333,-2595724,20260521001500,https://www.wallaceburgcourierpress.com:443/news/local-news/chatham-business-providing-aquamation-service-for-family-pets/wcm/f5271fe7-14bd-475b-b1ff-601531ec54c8
1305136479,20260521,202605,2026,2026.3863,,,,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,1,020,020,02,1,3.0,6,1,6,0.38022813688213,0,,,,,,,,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20260521001500,https://www.wallaceburgcourierpress.com:443/news/local-news/chatham-business-providing-aquamation-service-for-family-pets/wcm/f5271fe7-14bd-475b-b1ff-601531ec54c8
1305136480,20260521,202605,2026,2026.3863,,,,,,,,,,,BUS,MANUFACTURER,,,,,,BUS,,,1,036,036,03,1,4.0,10,1,10,2.94117647058824,0,,,,,,,,2,"Ohio, United States",US,USOH,,40.3736,-82.7755,OH,2,"Ohio, United States",US,USOH,,40.3736,-82.7755,OH,20260521001500,https://www.clevelandjewishnews.com/features/special_sections/philanthropy/alliance-for-working-together-foundation-to-hold-stem-summer-day-camps/article_13636249-e3bd-4bc6-aadf-00553508606e.html
1305136481,20260521,202605,2026,2026.3863,,,,,,,,,,,BUS,BANK,,,,,,BUS,,,1,036,036,03,1,4.0,3,1,3,3.47826086956522,0,,,,,,,,2,"Tennessee, United States",US,USTN,,35.7449,-86.7489,TN,3,"Sevier County, Tennessee, United States",US,USTN,,35.7668,-83.5166,1639789,20260521001500,https://www.wbir.com/article/news/local/sevierville-sevier/second-harvest-expands-food-aid-sevier-county-now-serving-18-east-tennessee-counties/51-60a06ac4-96d7-44d0-80b1-0b0b159fffd0
1305136482,20260521,202605,2026,2026.3863,,,,,,,,,,,BUS,COMPANY,,,,,,BUS,,,0,042,042,04,1,1.9,10,1,10,-5.23648648648648,0,,,,,,,,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,20260521001500,https://techstory.in/end-of-the-line-bitcoin-depot-files-for-bankruptcy-as-crypto-atm-crackdown-intensifies/
1305136483,20260521,202605,2026,2026.3863,,,,,,,,,,,BUS,BANK,,,,,,BUS,,,1,043,043,04,1,2.8,6,1,6,1.10803324099723,0,,,,,,,,1,Cuba,CU,CU,,22,-79.5,CU,1,Cuba,CU,CU,,22,-79.5,CU,20260521001500,https://www.thegazette.com/news/world/sherritt-agrees-to-sell-stake-in-cuba-mining-business-to-company-linked-to-former-trump/article_8706b606-195a-5cdc-acc7-d8c5495c6f01.html
1305136484,20260521,202605,2026,2026.3863,,,,,,,,,,,BUS,COMPANIES,,,,,,BUS,,,0,070,070,07,2,7.0,1,1,1,3.46620450606586,0,,,,,,,,5,"Northumberland, Northumberland, United Kingdom",UK,UKJ6,40125,55.25,-2,-2604404,5,"Northumberland, Northumberland, United Kingdom",UK,UKJ6,40125,55.25,-2,-2604404,20260521001500,https://www.chroniclelive.co.uk/news/north-east-news/plans-huge-northumberland-business-sites-33980591
1305136485,20260521,202605,2026,2026.3863,,,,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,1,130,130,13,3,-4.4,20,2,20,-0.06313131313131,0,,,,,,,,1,Australia,AS,AS,,-25,135,AS,1,Australia,AS,AS,,-25,135,AS,20260521001500,https://www.singletonargus.com.au/story/9250870/spacex-reveals-blockbuster-initial-public-offering-plan/
1305136486,20260521,202605,2026,2026.3863,,,,,,,,,,,BUS,COMPANY,,,,,,BUS,,,1,138,138,13,3,-7.0,10,1,10,-4.5662100456621,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260521001500,https://gamerant.com/shonen-anime-characters-stronger-than-homelander/
1305136487,20260521,202605,2026,2026.3863,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,0,040,040,04,1,1.0,3,1,3,-1.73292558613659,0,,,,,,,,4,"Mount Royal, Quebec, Canada",CA,CA10,12713,45.5167,-73.65,-569555,4,"Mount Royal, Quebec, Canada",CA,CA10,12713,45.5167,-73.65,-569555,20260521001500,https://globalnews.ca/news/11857748/alberta-separatists-threaten-danielle-smith-job/
1305136488,20260521,202605,2026,2026.3863,,,,,,,,,,,CAN,CANADIAN,CAN,,,,,,,,0,042,042,04,1,1.9,7,1,7,1.39720558882236,0,,,,,,,,4,"Langley, British Columbia, Canada",CA,CA02,12552,49.1,-122.65,-567692,4,"Langley, British Columbia, Canada",CA,CA02,12552,49.1,-122.65,-567692,20260521001500,https://cloverdalereporter.com/2026/05/20/young-south-surrey-actor-follows-in-moms-footsteps/
1305136489,20260521,202605,2026,2026.3863,,,,,,,,,,,CAN,CANADIAN,CAN,,,,,,,,0,042,042,04,1,1.9,3,1,3,1.39720558882236,0,,,,,,,,4,"North Vancouver, British Columbia, Canada",CA,CA02,12552,49.3167,-123.067,-570375,4,"North Vancouver, British Columbia, Canada",CA,CA02,12552,49.3167,-123.067,-570375,20260521001500,https://cloverdalereporter.com/2026/05/20/young-south-surrey-actor-follows-in-moms-footsteps/
1305136490,20260521,202605,2026,2026.3863,,,,,,,,,,,CAN,TORONTO,CAN,,,,,,,,1,060,060,06,2,6.0,8,1,8,-0.92592592592592,0,,,,,,,,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,20260521001500,https://www.clevelandjewishnews.com/jns/toronto-police-service-escalates-search-for-missing-jewish-teen-to-priority-1/article_5d6d0d12-9f53-576c-9815-7eaf2a489dab.html
1305136491,20260521,202605,2026,2026.3863,,,,,,,,,,,CAN,MANITOBA,CAN,,,,,,,,1,173,173,17,4,-5.0,10,1,10,-5.43933054393306,0,,,,,,,,4,"Brantford, Ontario, Canada",CA,CA08,12642,43.1333,-80.2667,-561588,4,"Brantford, Ontario, Canada",CA,CA08,12642,43.1333,-80.2667,-561588,20260521001500,https://classic107.com/articles/manitobas-largest-drug-bust-ever-37-million-in-cocaine-meth-and-fentanyl-seized-33-arrested
1305136492,20260521,202605,2026,2026.3863,,,,,,,,,,,CHN,CHINA,CHN,,,,,,,,0,030,030,03,1,4.0,10,1,10,2.55650240829937,0,,,,,,,,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260521001500,http://www.lankaenews.com/news/5011/en
