GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1291654181,20260222,202602,2026,2026.1425,GOV,PRESIDENT,,,,,,GOV,,,BUS,COMPANIES,,,,,,BUS,,,1,040,040,04,1,1.0,8,1,8,-2.69966254218223,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260301030000,https://www.naturalnews.com/2026-02-28-a-pledge-for-power-but-a-thirst-unquenched.html
1291654182,20260222,202602,2026,2026.1425,GOV,KING,,,,,,GOV,,,BUS,BUSINESS,,,,,,BUS,,,1,130,130,13,3,-4.4,2,1,2,-0.14513788098694,4,"Whitehall, Orkney Islands, United Kingdom",UK,UKV9,40174,59.15,-2.61667,-2611570,4,"Whitehall, Orkney Islands, United Kingdom",UK,UKV9,40174,59.15,-2.61667,-2611570,4,"Whitehall, Orkney Islands, United Kingdom",UK,UKV9,40174,59.15,-2.61667,-2611570,20260301030000,https://www.dailymail.co.uk/news/royals/article-15602903/Andrew-Mountbatten-Windsor-forced-Queens-adviser-warned-harming-monarchy.html
1291654183,20260222,202602,2026,2026.1425,RUS,RUSSIA,RUS,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,1,130,130,13,3,-4.4,2,1,2,-0.14513788098694,4,"Whitehall, Orkney Islands, United Kingdom",UK,UKV9,40174,59.15,-2.61667,-2611570,4,"Whitehall, Orkney Islands, United Kingdom",UK,UKV9,40174,59.15,-2.61667,-2611570,4,"Whitehall, Orkney Islands, United Kingdom",UK,UKV9,40174,59.15,-2.61667,-2611570,20260301030000,https://www.dailymail.co.uk/news/royals/article-15602903/Andrew-Mountbatten-Windsor-forced-Queens-adviser-warned-harming-monarchy.html
1291654184,20260222,202602,2026,2026.1425,USAGOV,UNITED STATES,USA,,,,,GOV,,,BUS,COMPANIES,,,,,,BUS,,,1,040,040,04,1,1.0,2,1,2,-2.69966254218223,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260301030000,https://www.naturalnews.com/2026-02-28-a-pledge-for-power-but-a-thirst-unquenched.html
1291654185,20260301,202603,2026,2026.1671,,,,,,,,,,,AFG,KABUL,AFG,,,,,,,,1,111,111,11,3,-2.0,9,3,9,-9.01028509802986,0,,,,,,,,4,"Kabul, Kabol, Afghanistan",AF,AF13,3580,34.5167,69.1833,-3378435,4,"Kabul, Kabol, Afghanistan",AF,AF13,3580,34.5167,69.1833,-3378435,20260301030000,https://www.channelnewsasia.com/world/afghanistan-pakistan-fighting-kabul-blast-gunfire-5961341
1291654186,20260301,202603,2026,2026.1671,,,,,,,,,,,AFR,AFRICA,AFR,,,,,,,,0,190,190,19,4,-10.0,10,1,10,-5.17241379310345,0,,,,,,,,1,Belgium,BE,BE,,50.833333,4,BE,1,Belgium,BE,BE,,50.833333,4,BE,20260301030000,https://www.express.co.uk/life-style/health/2175240/spain-mpox-warning
1291654187,20260301,202603,2026,2026.1671,,,,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,0,036,036,03,1,4.0,10,1,10,3.03951367781155,0,,,,,,,,2,"Wisconsin, United States",US,USWI,,44.2563,-89.6385,WI,2,"Wisconsin, United States",US,USWI,,44.2563,-89.6385,WI,20260301030000,https://www.q106.com/2026/02/28/wlic-annual-meeting-march-12/
1291654188,20260301,202603,2026,2026.1671,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,1,057,057,05,1,8.0,10,1,10,-1.62822252374491,0,,,,,,,,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,20260301030000,https://www.cjme.com/2026/02/28/canada-aiming-to-sign-india-trade-deal-this-year-mark-carney-says/
1291654189,20260301,202603,2026,2026.1671,,,,,,,,,,,CRM,CRIMINAL,,,,,,CRM,,,1,1243,124,12,3,-4.0,8,1,8,-8.74635568513123,0,,,,,,,,4,"Greater Manchester, United Kingdom (general), United Kingdom",UK,UK00,40111,53.45,-2.23333,-2597513,4,"Greater Manchester, United Kingdom (general), United Kingdom",UK,UK00,40111,53.45,-2.23333,-2597513,20260301030000,https://www.kenyan-post.com/2026/02/man-38-arrested-after-winston-churchill.html
1291654190,20260301,202603,2026,2026.1671,,,,,,,,,,,CRM,CRIMINAL,,,,,,CRM,,,1,1243,124,12,3,-4.0,2,1,2,-8.74635568513123,0,,,,,,,,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Greater Manchester, United Kingdom (general), United Kingdom",UK,UK00,40111,53.45,-2.23333,-2597513,20260301030000,https://www.kenyan-post.com/2026/02/man-38-arrested-after-winston-churchill.html
1291654191,20260301,202603,2026,2026.1671,,,,,,,,,,,CVL,TOURIST,,,,,,CVL,,,1,190,190,19,4,-10.0,8,1,8,-10.9243697478992,0,,,,,,,,4,"Shanghai, Shanghai, China",CH,CH23,13243,31.2222,121.458,-1924465,4,"Shanghai, Shanghai, China",CH,CH23,13243,31.2222,121.458,-1924465,20260301030000,https://www.kenyan-post.com/2026/02/cctv-captures-moment-man-is-killed-with.html
1291654192,20260301,202603,2026,2026.1671,,,,,,,,,,,CVL,NEIGHBORHOOD,,,,,,CVL,,,0,190,190,19,4,-10.0,10,1,10,-9.49367088607594,0,,,,,,,,1,Somalia,SO,SO,,6,48,SO,1,Somalia,SO,SO,,6,48,SO,20260301030000,http://www.minnpost.com/metro/2026/02/st-paul-church-protest-over-ice-draws-charges-against-30-more/
1291654193,20260301,202603,2026,2026.1671,,,,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,0,040,040,04,1,1.0,5,1,5,0,0,,,,,,,,3,"Stono, South Carolina, United States",US,USSC,SC019,32.7302,-79.9823,1226909,3,"Stono, South Carolina, United States",US,USSC,SC019,32.7302,-79.9823,1226909,20260301030000,https://www.el-balad.com/6863828
1291654194,20260301,202603,2026,2026.1671,,,,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,1,043,043,04,1,2.8,2,1,2,4.43037974683545,0,,,,,,,,4,"Huntspill, Somerset, United Kingdom",UK,UKM3,40129,51.2058,-2.98889,-2599248,4,"Huntspill, Somerset, United Kingdom",UK,UKM3,40129,51.2058,-2.98889,-2599248,20260301030000,https://www.burnham-on-sea.com/news/east-huntspill-children-get-a-taste-of-westminster-as-tessa-munt-mp-visits/
1291654195,20260301,202603,2026,2026.1671,,,,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,0,057,057,05,1,8.0,10,1,10,1.44717800289435,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260301030000,https://www.morningjournal.com/2026/02/28/wes-weaver-approved-as-next-vermilion-schools-superintendent/
1291654196,20260301,202603,2026,2026.1671,,,,,,,,,,,ELI,ACTOR,,,,,,ELI,,,1,042,042,04,1,1.9,5,1,5,-2.77777777777778,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260301030000,https://www.mid-day.com/entertainment/bollywood-news/article/hai-apna-dil-toh-awara-controversy-kajol-cousin-monjoy-mukerji-rs-23-73-lakh-payment-23618794
1291654197,20260301,202603,2026,2026.1671,,,,,,,,,,,ESP,SPAIN,ESP,,,,,,,,1,036,036,03,1,4.0,10,1,10,-5.17241379310345,0,,,,,,,,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,20260301030000,https://www.express.co.uk/life-style/health/2175240/spain-mpox-warning
1291654198,20260301,202603,2026,2026.1671,,,,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,0,043,043,04,1,2.8,4,1,4,-0.14513788098694,0,,,,,,,,4,"Whitehall, Orkney Islands, United Kingdom",UK,UKV9,40174,59.15,-2.61667,-2611570,4,"Whitehall, Orkney Islands, United Kingdom",UK,UKV9,40174,59.15,-2.61667,-2611570,20260301030000,https://www.dailymail.co.uk/news/royals/article-15602903/Andrew-Mountbatten-Windsor-forced-Queens-adviser-warned-harming-monarchy.html
1291654199,20260301,202603,2026,2026.1671,,,,,,,,,,,GOV,HOME MINIST,,,,,,GOV,,,0,020,020,02,1,3.0,4,1,4,-1.43805309734513,0,,,,,,,,4,"Thrissur, Kerala, India",IN,IN13,17708,10.5167,76.2167,-2113433,4,"Thrissur, Kerala, India",IN,IN13,17708,10.5167,76.2167,-2113433,20260301030000,https://www.orissapost.com/demographic-delusion/
1291654200,20260301,202603,2026,2026.1671,,,,,,,,,,,GOV,FINANCE MINIST,,,,,,GOV,,,0,036,036,03,1,4.0,5,1,5,-1.35135135135135,0,,,,,,,,1,India,IN,IN,,20,77,IN,1,India,IN,IN,,20,77,IN,20260301030000,https://indianexpress.com/article/explained/explained-economics/india-gdp-revision-nominal-cut-fiscal-deficit-impact-10558015/
1291654201,20260301,202603,2026,2026.1671,,,,,,,,,,,GOV,PRESIDENT,,,,,,GOV,,,0,130,130,13,3,-4.4,10,1,10,-5.09505703422053,0,,,,,,,,2,"Minnesota, United States",US,USMN,,45.7326,-93.9196,MN,2,"Minnesota, United States",US,USMN,,45.7326,-93.9196,MN,20260301030000,http://www.minnpost.com/dc-memo/2026/02/d-c-memo-what-to-make-of-trumps-war-on-fraud/
1291654202,20260301,202603,2026,2026.1671,,,,,,,,,,,GOVJUD,CHIEF MINISTER,,,,,,GOV,JUD,,1,043,043,04,1,2.8,6,1,6,-3.66972477064221,0,,,,,,,,4,"Huzurnagar, Andhra Pradesh, India",IN,IN02,17560,16.9,79.8833,-2097699,4,"Huzurnagar, Andhra Pradesh, India",IN,IN02,17560,16.9,79.8833,-2097699,20260301030000,https://www.siasat.com/cm-revanth-reddy-appears-before-nampally-court-in-seven-cases-3391294/
1291654203,20260301,202603,2026,2026.1671,,,,,,,,,,,GOVJUD,CHIEF MINISTER,,,,,,GOV,JUD,,1,043,043,04,1,2.8,4,1,4,-3.66972477064221,0,,,,,,,,4,"Hyderabad, Andhra Pradesh, India",IN,IN02,17564,17.3753,78.4744,-2097701,4,"Hyderabad, Andhra Pradesh, India",IN,IN02,17564,17.3753,78.4744,-2097701,20260301030000,https://www.siasat.com/cm-revanth-reddy-appears-before-nampally-court-in-seven-cases-3391294/
1291654204,20260301,202603,2026,2026.1671,,,,,,,,,,,IGOUNOGOV,UNITED NATIONS,,UNO,,,,IGO,GOV,,0,040,040,04,1,1.0,3,1,3,-2.0618556701031,0,,,,,,,,4,"Mashhad, (IR30), Iran",IR,IR30,41031,36.297,59.6062,-3074261,4,"Mashhad, (IR30), Iran",IR,IR30,41031,36.297,59.6062,-3074261,20260301030000,https://chimpreports.com/iran-confirms-death-of-supreme-leader-ayatollah-ali-khamenei/
1291654205,20260301,202603,2026,2026.1671,,,,,,,,,,,IND,DELHI,IND,,,,,,,,1,020,020,02,1,3.0,6,1,6,0.61782877316858,0,,,,,,,,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,20260301030000,https://indianexpress.com/article/political-pulse/shivakumar-camps-dinner-meet-robert-vadras-visit-why-change-of-guard-drama-is-on-boil-again-10558318/
1291654206,20260301,202603,2026,2026.1671,,,,,,,,,,,IND,DELHI,IND,,,,,,,,1,042,042,04,1,1.9,6,1,6,0.61782877316858,0,,,,,,,,4,"Bengaluru, Karnataka, India",IN,IN19,70159,12.9833,77.5833,-2090174,4,"Bengaluru, Karnataka, India",IN,IN19,70159,12.9833,77.5833,-2090174,20260301030000,https://indianexpress.com/article/political-pulse/shivakumar-camps-dinner-meet-robert-vadras-visit-why-change-of-guard-drama-is-on-boil-again-10558318/
1291654207,20260301,202603,2026,2026.1671,,,,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,111,111,11,3,-2.0,6,1,6,-4.67196819085487,0,,,,,,,,4,"Mohammad Reza, Sistan va Baluchestan, Iran",IR,IR04,41090,27.2942,61.3981,-3075547,3,"Los Angeles, California, United States",US,USCA,,34.0522,-118.244,1662328,20260301030000,https://www.staradvertiser.com/2026/02/28/breaking-news/iranian-americans-in-los-angeles-find-hope-in-u-s-israeli-strikes-on-iran/
1291654208,20260301,202603,2026,2026.1671,,,,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,112,112,11,3,-2.0,2,1,2,-6.01265822784809,0,,,,,,,,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167,-1044367,20260301030000,https://www.el-balad.com/6863829
1291654209,20260301,202603,2026,2026.1671,,,,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,130,130,13,3,-4.4,3,1,3,-5.66959921798631,0,,,,,,,,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,1,Iraq,IZ,IZ,,33,44,IZ,20260301030000,https://www.yahoo.com/news/articles/netanyahu-war-analysts-trump-iran-021432116.html
1291654210,20260301,202603,2026,2026.1671,,,,,,,,,,,IRNGOV,MAHMOUD AHMADINEJAD,IRN,,,,,GOV,,,0,141,141,14,3,-6.5,3,1,3,-5.56574923547401,0,,,,,,,,1,Saudi Arabia,SA,SA,,25,45,SA,1,Saudi Arabia,SA,SA,,25,45,SA,20260301030000,https://www.aol.co.uk/articles/iran-supreme-leader-ayatollah-khamenei-015353131.html
1291654211,20260301,202603,2026,2026.1671,,,,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,1,194,194,19,4,-10.0,1,1,1,-4.12621359223301,0,,,,,,,,4,"Teheran, Iran (general), Iran",IR,IR00,41130,35.705,51.4216,-3087341,4,"Teheran, Iran (general), Iran",IR,IR00,41130,35.705,51.4216,-3087341,20260301030000,https://www.businesstimes.com.sg/international/iranian-state-media-confirms-supreme-leader-ayatollah-ali-khamenei-killed-trump-says-strikes-will
1291654212,20260301,202603,2026,2026.1671,,,,,,,,,,,ISREDU,TEL AVIV,ISR,,,,,EDU,,,1,043,043,04,1,2.8,3,1,3,3.01507537688442,0,,,,,,,,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,18316,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,18316,32.0667,34.7667,-781545,20260301030000,https://www.sdjewishworld.com/2026/02/28/todays-jewish-birthday-dorit-beinisch/
1291654213,20260301,202603,2026,2026.1671,,,,,,,,,,,ISRMIL,ISRAEL,ISR,,,,,MIL,,,0,190,190,19,4,-10.0,1,1,1,-4.12621359223301,0,,,,,,,,4,"Teheran, Iran (general), Iran",IR,IR00,41130,35.705,51.4216,-3087341,4,"Teheran, Iran (general), Iran",IR,IR00,41130,35.705,51.4216,-3087341,20260301030000,https://www.businesstimes.com.sg/international/iranian-state-media-confirms-supreme-leader-ayatollah-ali-khamenei-killed-trump-says-strikes-will
1291654214,20260301,202603,2026,2026.1671,,,,,,,,,,,ITA,ITALIAN,ITA,,,,,,,,0,043,043,04,1,2.8,12,1,6,-1.93842645381984,0,,,,,,,,1,Italy,IT,IT,,42.833333,12.833333,IT,1,Italy,IT,IT,,42.833333,12.833333,IT,20260301030000,https://www.themarysue.com/drunk-diner-italian-restuarant/
1291654215,20260301,202603,2026,2026.1671,,,,,,,,,,,JEWCVL,JEWISH,,,,JEW,,CVL,,,0,051,051,05,1,3.4,20,1,10,-0.44365572315883,0,,,,,,,,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20260301030000,https://www.wpbf.com/article/florida-local-jewish-leader-concerned-for-israelis-safety/70556318
1291654216,20260301,202603,2026,2026.1671,,,,,,,,,,,JUD,JUDGE,,,,,,JUD,,,0,020,020,02,1,3.0,10,1,10,-2.23010643689813,0,,,,,,,,2,"Minnesota, United States",US,USMN,,45.7326,-93.9196,MN,2,"Minnesota, United States",US,USMN,,45.7326,-93.9196,MN,20260301030000,http://www.minnpost.com/public-safety/2026/02/a-story-of-surviving-minnesotas-record-surge-in-legal-appeals-over-unconstitutional-ice-detentions/
1291654217,20260301,202603,2026,2026.1671,,,,,,,,,,,JUD,ATTORNEY,,,,,,JUD,,,0,040,040,04,1,1.0,10,1,10,-2.504816955684,0,,,,,,,,2,"Maryland, United States",US,USMD,,39.0724,-76.7902,MD,2,"Maryland, United States",US,USMD,,39.0724,-76.7902,MD,20260301030000,https://www.arkansasonline.com/news/2026/feb/28/book-club-crashers-have-hijacked-its-meetings/
1291654218,20260301,202603,2026,2026.1671,,,,,,,,,,,JUD,JUDGE,,,,,,JUD,,,1,043,043,04,1,2.8,5,1,5,-3.77604166666666,0,,,,,,,,5,"Odisha, Orissa, India",IN,IN21,70217,20.5,84.4167,-2106554,5,"Odisha, Orissa, India",IN,IN21,70217,20.5,84.4167,-2106554,20260301030000,https://indianexpress.com/article/political-pulse/key-takeaways-from-bengal-sir-9-deletions-8-5-in-limbo-20-struck-off-in-mamata-seat-10558218/
1291654219,20260301,202603,2026,2026.1671,,,,,,,,,,,JUD,JUDGE,,,,,,JUD,,,0,080,080,08,2,5.0,1,1,1,-2.23010643689813,0,,,,,,,,2,"North Dakota, United States",US,USND,,47.5362,-99.793,ND,2,"Iowa, United States",US,USIA,,42.0046,-93.214,IA,20260301030000,http://www.minnpost.com/public-safety/2026/02/a-story-of-surviving-minnesotas-record-surge-in-legal-appeals-over-unconstitutional-ice-detentions/
1291654220,20260301,202603,2026,2026.1671,,,,,,,,,,,JUD,JUDGE,,,,,,JUD,,,0,080,080,08,2,5.0,4,1,4,-2.23010643689813,0,,,,,,,,2,"North Dakota, United States",US,USND,,47.5362,-99.793,ND,2,"North Dakota, United States",US,USND,,47.5362,-99.793,ND,20260301030000,http://www.minnpost.com/public-safety/2026/02/a-story-of-surviving-minnesotas-record-surge-in-legal-appeals-over-unconstitutional-ice-detentions/
1291654221,20260301,202603,2026,2026.1671,,,,,,,,,,,MEX,MEXICO,MEX,,,,,,,,0,042,042,04,1,1.9,10,1,10,-4.07091267235719,0,,,,,,,,4,"Jalisco, Baja California, Mexico",MX,MX02,19586,32.5175,-115.235,-1661292,4,"Jalisco, Baja California, Mexico",MX,MX02,19586,32.5175,-115.235,-1661292,20260301030000,https://www.asiaone.com:443/world/after-el-menchos-killing-his-cartels-power-endures-deep-inside-us
1291654222,20260301,202603,2026,2026.1671,,,,,,,,,,,MIL,NAVAL BASE,,,,,,MIL,,,1,043,043,04,1,2.8,1,1,1,-2.30040595399188,0,,,,,,,,4,"Konarak, Fars, Iran",IR,IR07,41025,30.1544,51.6522,-3755092,4,"Konarak, Fars, Iran",IR,IR07,41025,30.1544,51.6522,-3755092,20260301030000,https://maritime-executive.com/article/iranian-naval-response-to-operation-epic-fury-unclear
1291654223,20260301,202603,2026,2026.1671,,,,,,,,,,,MIL,MILITARY BASE,,,,,,MIL,,,0,057,057,05,1,8.0,8,1,8,2.28136882129278,0,,,,,,,,2,"Idaho, United States",US,USID,,44.2394,-114.51,ID,2,"Utah, United States",US,USUT,,40.1135,-111.854,UT,20260301030000,https://wattsupwiththat.com/2026/02/28/the-microreactor-race-is-on/
1291654224,20260301,202603,2026,2026.1671,,,,,,,,,,,MIL,MILITARY BASE,,,,,,MIL,,,0,057,057,05,1,8.0,2,1,2,2.28136882129278,0,,,,,,,,2,"Utah, United States",US,USUT,,40.1135,-111.854,UT,2,"Utah, United States",US,USUT,,40.1135,-111.854,UT,20260301030000,https://wattsupwiththat.com/2026/02/28/the-microreactor-race-is-on/
1291654225,20260301,202603,2026,2026.1671,,,,,,,,,,,MIL,COMMANDER,,,,,,MIL,,,0,190,190,19,4,-10.0,3,1,3,-4.12621359223301,0,,,,,,,,4,"Teheran, Iran (general), Iran",IR,IR00,41130,35.705,51.4216,-3087341,4,"Teheran, Iran (general), Iran",IR,IR00,41130,35.705,51.4216,-3087341,20260301030000,https://www.businesstimes.com.sg/international/iranian-state-media-confirms-supreme-leader-ayatollah-ali-khamenei-killed-trump-says-strikes-will
