GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1310819884,20260527,202605,2026,2026.4027,USAJUD,WASHINGTON,USA,,,,,JUD,,,USA,WASHINGTON,USA,,,,,,,,0,120,120,12,3,-4.0,6,1,6,-3.17040951122853,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260626003000,https://napavalleyregister.com/news/regional/judge-blocks-trump-order-to-restrict-mail-voting/article_664c798e-827a-5fc2-b4d2-3b7a95bfdec9.html
1310819885,20260527,202605,2026,2026.4027,USAJUD,WASHINGTON,USA,,,,,JUD,,,USA,WASHINGTON,USA,,,,,,,,0,120,120,12,3,-4.0,1,1,1,-3.17040951122853,2,"Massachusetts, United States",US,USMA,,42.2373,-71.5314,MA,2,"Massachusetts, United States",US,USMA,,42.2373,-71.5314,MA,2,"Massachusetts, United States",US,USMA,,42.2373,-71.5314,MA,20260626003000,https://napavalleyregister.com/news/regional/judge-blocks-trump-order-to-restrict-mail-voting/article_664c798e-827a-5fc2-b4d2-3b7a95bfdec9.html
1310819886,20260619,202606,2026,2026.4630,,,,,,,,,,,JUD,PROSECUTOR,,,,,,JUD,,,1,040,040,04,1,1.0,10,1,10,-8.33333333333334,0,,,,,,,,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260626003000,https://abc7.com/post/luigi-mangiones-defense-attorneys-prosecutors-discussed-possible-guilty-plea-ahead-monday-hearing-abc-news-sources/19382394/
1310819887,20260619,202606,2026,2026.4630,JUD,PROSECUTOR,,,,,,JUD,,,,,,,,,,,,,1,040,040,04,1,1.0,10,1,10,-8.33333333333334,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,0,,,,,,,,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260626003000,https://abc7.com/post/luigi-mangiones-defense-attorneys-prosecutors-discussed-possible-guilty-plea-ahead-monday-hearing-abc-news-sources/19382394/
1310819888,20260625,202606,2026,2026.4795,GOV,PRIME MINISTER,,,,,,GOV,,,CVL,NATIONALS,,,,,,CVL,,,1,018,018,01,1,3.4,10,1,10,-5.03597122302158,4,"Ras Laffan, Al Khawr, Qatar",QA,QA04,25307,25.9086,51.5783,-785460,4,"Ras Laffan, Al Khawr, Qatar",QA,QA04,25307,25.9086,51.5783,-785460,4,"Ras Laffan, Al Khawr, Qatar",QA,QA04,25307,25.9086,51.5783,-785460,20260626003000,http://www.heraldglobe.com/news/279148329/mortal-remains-of-4-indians-out-of-12-being-repatriated-from-ras-laffan-indian-embassy-in-doha
1310819889,20260625,202606,2026,2026.4795,GOV,PRIME MINISTER,,,,,,GOV,,,QAT,QATAR,QAT,,,,,,,,1,041,041,04,1,1.0,10,1,10,-5.03597122302158,4,"Ras Laffan, Al Khawr, Qatar",QA,QA04,25307,25.9086,51.5783,-785460,4,"Ras Laffan, Al Khawr, Qatar",QA,QA04,25307,25.9086,51.5783,-785460,4,"Ras Laffan, Al Khawr, Qatar",QA,QA04,25307,25.9086,51.5783,-785460,20260626003000,http://www.heraldglobe.com/news/279148329/mortal-remains-of-4-indians-out-of-12-being-repatriated-from-ras-laffan-indian-embassy-in-doha
1310819890,20260625,202606,2026,2026.4795,QAT,QATAR,QAT,,,,,,,,GOV,PRIME MINISTER,,,,,,GOV,,,1,041,041,04,1,1.0,10,1,10,-5.03597122302158,4,"Ras Laffan, Al Khawr, Qatar",QA,QA04,25307,25.9086,51.5783,-785460,4,"Ras Laffan, Al Khawr, Qatar",QA,QA04,25307,25.9086,51.5783,-785460,4,"Ras Laffan, Al Khawr, Qatar",QA,QA04,25307,25.9086,51.5783,-785460,20260626003000,http://www.heraldglobe.com/news/279148329/mortal-remains-of-4-indians-out-of-12-being-repatriated-from-ras-laffan-indian-embassy-in-doha
1310819891,20260626,202606,2026,2026.4822,,,,,,,,,,,AFR,AFRICA,AFR,,,,,,,,0,100,100,10,3,-5.0,10,1,10,-0.40032025620497,0,,,,,,,,1,South Africa,SF,SF,,-30,26,SF,1,South Africa,SF,SF,,-30,26,SF,20260626003000,https://mg.co.za/thought-leader/2026-06-25-lessons-for-sa-from-the-township-economy/
1310819892,20260626,202606,2026,2026.4822,,,,,,,,,,,AFR,AFRICA,AFR,,,,,,,,1,190,190,19,4,-10.0,1,1,1,-1.3262599469496,0,,,,,,,,3,"San Diego, California, United States",US,USCA,,32.7153,-117.157,1661377,2,"Iowa, United States",US,USIA,,42.0046,-93.214,IA,20260626003000,https://www.fox10phoenix.com/news/mississippi-river-jane-doe-cheryl-edwards
1310819893,20260626,202606,2026,2026.4822,,,,,,,,,,,AGR,FARMER,,,,,,AGR,,,0,112,112,11,3,-2.0,8,1,8,2.1630615640599,0,,,,,,,,3,"University Of Kentucky, Kentucky, United States",US,USKY,,38.0304,-84.4994,505846,3,"University Of Kentucky, Kentucky, United States",US,USKY,,38.0304,-84.4994,505846,20260626003000,https://www.the-messenger.com/news/local/article_39cb4d8d-c7bc-5b85-aed4-ae63e6a1d1dc.html
1310819894,20260626,202606,2026,2026.4822,,,,,,,,,,,ARE,DUBAI,ARE,,,,,,,,1,042,042,04,1,1.9,2,1,2,1.44444444444445,0,,,,,,,,1,India,IN,IN,,20,77,IN,1,India,IN,IN,,20,77,IN,20260626003000,https://economictimes.indiatimes.com/nri/invest/dubais-housing-market-cools-after-long-red-hot-five-year-rally/articleshow/132002667.cms
1310819895,20260626,202606,2026,2026.4822,,,,,,,,,,,AUS,VICTORIA,AUS,,,,,,,,0,042,042,04,1,1.9,5,1,5,0,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260626003000,https://www.castanetkamloops.net/news/Kamloops/621643/AAP-opposition-forms-due-Friday-for-proposed-6-3M-Kamloops-Search-and-Rescue-hall
1310819896,20260626,202606,2026,2026.4822,,,,,,,,,,,BUS,PRODUCER,,,,,,BUS,,,0,020,020,02,1,3.0,5,1,5,2.36842105263158,0,,,,,,,,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20260626003000,https://abc7.com/post/big-bear-lake-businesses-optimistic-fourth-july-holiday-slow-winter-seasons/19374452/
1310819897,20260626,202606,2026,2026.4822,,,,,,,,,,,BUS,INDUSTRY,,,,,,BUS,,,1,035,035,03,1,7.0,5,1,5,-0.19723865877712,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260626003000,https://www.theguardian.com/technology/2026/jun/25/apple-price-hike
1310819898,20260626,202606,2026,2026.4822,,,,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,0,042,042,04,1,1.9,5,1,5,6.70926517571885,0,,,,,,,,1,New Zealand,NZ,NZ,,-42,174,NZ,1,New Zealand,NZ,NZ,,-42,174,NZ,20260626003000,https://www.scoop.co.nz/stories/BU2606/S00373/master-plumbers-new-ai-tool-helps-tradespeople-navigate-building-standards-in-seconds.htm
1310819899,20260626,202606,2026,2026.4822,,,,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,1,043,043,04,1,2.8,6,1,6,3.71428571428571,0,,,,,,,,3,"Alexandria Bay, New York, United States",US,USNY,,44.3359,-75.9177,942309,3,"Alexandria Bay, New York, United States",US,USNY,,44.3359,-75.9177,942309,20260626003000,https://www.wwnytv.com/2026/06/25/alexandria-bay-offers-free-docking-boost-summer-tourism/
1310819900,20260626,202606,2026,2026.4822,,,,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,0,051,051,05,1,3.4,10,1,5,-7.12328767123285,0,,,,,,,,1,South Africa,SF,SF,,-30,26,SF,1,South Africa,SF,SF,,-30,26,SF,20260626003000,https://mg.co.za/thought-leader/2026-06-25-sa-needs-law-order-and-unity-not-violence-and-hatred/
1310819901,20260626,202606,2026,2026.4822,,,,,,,,,,,BUS,INDUSTRY,,,,,,BUS,,,0,057,057,05,1,8.0,5,1,5,1.44444444444445,0,,,,,,,,4,"Dubai, Dubayy, United Arab Emirates",AE,AE03,28575,25.2522,55.28,-782831,4,"Dubai, Dubayy, United Arab Emirates",AE,AE03,28575,25.2522,55.28,-782831,20260626003000,https://economictimes.indiatimes.com/nri/invest/dubais-housing-market-cools-after-long-red-hot-five-year-rally/articleshow/132002667.cms
1310819902,20260626,202606,2026,2026.4822,,,,,,,,,,,BUS,INDUSTRY,,,,,,BUS,,,1,190,190,19,4,-10.0,10,1,10,1.87376725838265,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260626003000,https://www.techradar.com/pro/never-let-the-builder-be-its-own-reviewer-the-next-challenge-is-trust-not-speed-of-code-generation
1310819903,20260626,202606,2026,2026.4822,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,1,020,020,02,1,3.0,4,1,4,-0.60120240480962,0,,,,,,,,4,"Sussex, New Brunswick, Canada",CA,CA04,12601,45.7167,-65.5167,-574388,4,"Sussex, New Brunswick, Canada",CA,CA04,12601,45.7167,-65.5167,-574388,20260626003000,https://www.cjme.com/2026/06/25/pm-carney-to-share-plans-for-future-of-24-sussex-on-friday-2/
1310819904,20260626,202606,2026,2026.4822,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,1,043,043,04,1,2.8,4,1,4,-12.7659574468085,0,,,,,,,,4,"Abbotsford, British Columbia, Canada",CA,CA02,12550,49.05,-122.3,-559845,4,"Abbotsford, British Columbia, Canada",CA,CA02,12550,49.05,-122.3,-559845,20260626003000,https://hopestandard.com/2026/06/25/man-serving-time-for-double-murder-in-yukon-dies-in-abbotsford/
1310819905,20260626,202606,2026,2026.4822,,,,,,,,,,,CANJUD,YUKON,CAN,,,,,JUD,,,1,015,015,01,1,0.0,6,1,6,-12.7659574468085,0,,,,,,,,4,"Abbotsford, British Columbia, Canada",CA,CA02,12550,49.05,-122.3,-559845,4,"Abbotsford, British Columbia, Canada",CA,CA02,12550,49.05,-122.3,-559845,20260626003000,https://hopestandard.com/2026/06/25/man-serving-time-for-double-murder-in-yukon-dies-in-abbotsford/
1310819906,20260626,202606,2026,2026.4822,,,,,,,,,,,CANJUD,YUKON,CAN,,,,,JUD,,,1,173,173,17,4,-5.0,6,1,6,-12.7659574468085,0,,,,,,,,4,"Abbotsford, British Columbia, Canada",CA,CA02,12550,49.05,-122.3,-559845,4,"Abbotsford, British Columbia, Canada",CA,CA02,12550,49.05,-122.3,-559845,20260626003000,https://hopestandard.com/2026/06/25/man-serving-time-for-double-murder-in-yukon-dies-in-abbotsford/
1310819907,20260626,202606,2026,2026.4822,,,,,,,,,,,CANJUD,YUKON,CAN,,,,,JUD,,,1,190,190,19,4,-10.0,6,1,6,-12.7659574468085,0,,,,,,,,4,"Abbotsford, British Columbia, Canada",CA,CA02,12550,49.05,-122.3,-559845,4,"Abbotsford, British Columbia, Canada",CA,CA02,12550,49.05,-122.3,-559845,20260626003000,https://hopestandard.com/2026/06/25/man-serving-time-for-double-murder-in-yukon-dies-in-abbotsford/
1310819908,20260626,202606,2026,2026.4822,,,,,,,,,,,CHE,SWITZER,CHE,,,,,,,,1,042,042,04,1,1.9,6,1,6,-1.04166666666666,0,,,,,,,,3,"Powder Springs, Georgia, United States",US,USGA,,33.8596,-84.6838,356480,3,"Powder Springs, Georgia, United States",US,USGA,,33.8596,-84.6838,356480,20260626003000,https://www.mdjonline.com/news/lifestyle/cobb-county-library-winship-cancer-institute-partnership-results-in-129-men-screened-for-prostate-cancer/article_5a94c53b-6ee5-4f94-ab4d-ff22055d2945.html
1310819909,20260626,202606,2026,2026.4822,,,,,,,,,,,CHN,SHENZHEN,CHN,,,,,,,,1,042,042,04,1,1.9,3,1,3,0.19569471624266,0,,,,,,,,4,"Shenzhen, Guangdong, China",CH,CH30,13036,22.2,111.117,-1925267,4,"Shenzhen, Guangdong, China",CH,CH30,13036,22.2,111.117,-1925267,20260626003000,https://cleantechnica.com/2026/06/25/jackery-finds-a-partner-in-the-red-cross-cleantechnica-field-trip/
1310819910,20260626,202606,2026,2026.4822,,,,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,110,110,11,3,-2.0,4,1,4,-4.84496124031008,0,,,,,,,,3,"Capitol Hill, District of Columbia, United States",US,USDC,,38.889,-77.0003,529313,3,"Capitol Hill, District of Columbia, United States",US,USDC,,38.889,-77.0003,529313,20260626003000,https://www.castanetkamloops.net/news/Business/621759/Former-executive-sues-Meta-over-attempts-to-silence-her-memoir-Careless-People
1310819911,20260626,202606,2026,2026.4822,,,,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,190,190,19,4,-10.0,5,1,5,-7.14285714285714,0,,,,,,,,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260626003000,https://www.theepochtimes.com/epochtv/alibaba-sues-pentagon-beijing-weaponizes-us-courts-to-silence-critics-6053465
1310819912,20260626,202606,2026,2026.4822,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,014,014,01,1,0.0,10,1,10,-12.6838235294118,0,,,,,,,,3,"Baton Rouge, Louisiana, United States",US,USLA,,30.4507,-91.1545,1629914,3,"Baton Rouge, Louisiana, United States",US,USLA,,30.4507,-91.1545,1629914,20260626003000,https://www.wbrz.com/news/trooper-who-allegedly-hid-evidence-coerced-domestic-violence-victim-to-lie-indicted-on-13-charges
1310819913,20260626,202606,2026,2026.4822,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,036,036,03,1,4.0,1,1,1,-5.98290598290598,0,,,,,,,,3,"Nacogdoches County, Texas, United States",US,USTX,,31.6002,-94.6335,1383959,3,"Brandon Park, Texas, United States",US,USTX,,31.3521,-94.7372,2028712,20260626003000,https://www.kltv.com/2026/06/25/lufkin-police-search-suspects-after-over-25-rounds-fired-vehicle-injuring-1/
1310819914,20260626,202606,2026,2026.4822,,,,,,,,,,,COP,POLICE,,,,,,COP,,,0,042,042,04,1,1.9,5,1,5,0.5464480874317,0,,,,,,,,4,"Tijuana, Baja California, Mexico",MX,MX02,19588,32.5333,-117.017,-1705741,4,"Tijuana, Baja California, Mexico",MX,MX02,19588,32.5333,-117.017,-1705741,20260626003000,https://www.ivpressonline.com/news/mexicali-briefs-new-public-college-campus-brings-free-higher-education-to-mexicali/article_95733314-79fb-435d-9f29-04bfb71653fb.html
1310819915,20260626,202606,2026,2026.4822,,,,,,,,,,,COP,POLICE,,,,,,COP,,,0,043,043,04,1,2.8,6,1,6,-12.109375,0,,,,,,,,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,20260626003000,https://www.kztv10.com/news/local-news/man-arrested-for-burglary-earlier-this-week-was-out-on-bond-for-a-murder-charge
1310819916,20260626,202606,2026,2026.4822,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,173,173,17,4,-5.0,6,1,6,-5.6,0,,,,,,,,4,"Cambridge, Cambridgeshire, United Kingdom",UK,UKC3,40098,52.2,0.116667,-2591658,4,"Cambridge, Cambridgeshire, United Kingdom",UK,UKC3,40098,52.2,0.116667,-2591658,20260626003000,https://www.bostonglobe.com/2026/06/25/metro/medford-church-theft-suspect-arrested/
1310819917,20260626,202606,2026,2026.4822,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,190,190,19,4,-10.0,3,1,3,-6.30252100840336,0,,,,,,,,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,20260626003000,https://www.sandiegouniontribune.com/2026/06/25/prairieland-defendants-families-promise-appeal-warn-of-precedent-after-sentencing/
1310819918,20260626,202606,2026,2026.4822,,,,,,,,,,,CRM,CRIMINAL,,,,,,CRM,,,1,010,010,01,1,0.0,6,1,6,-8.27067669172932,0,,,,,,,,4,"Mecca, Makkah, Saudi Arabia",SA,SA14,25312,21.4267,39.8261,-3096949,4,"Mecca, Makkah, Saudi Arabia",SA,SA14,25312,21.4267,39.8261,-3096949,20260626003000,https://wvmetronews.com/2026/06/25/two-more-women-charged-in-connection-to-mingo-county-infant-death/
1310819919,20260626,202606,2026,2026.4822,,,,,,,,,,,CRM,ASSAILANT,,,,,,CRM,,,1,1121,112,11,3,-2.0,10,1,10,-6.25405055087492,0,,,,,,,,4,"Belfast, Belfast, United Kingdom",UK,UKR3,40158,54.5833,-5.93333,-2589607,4,"Belfast, Belfast, United Kingdom",UK,UKR3,40158,54.5833,-5.93333,-2589607,20260626003000,http://www.pambazuka.org/Inhumane-Treatment-of-Migrants
1310819920,20260626,202606,2026,2026.4822,,,,,,,,,,,CRM,CRIMINAL,,,,,,CRM,,,1,114,114,11,3,-2.0,6,1,6,-8.27067669172932,0,,,,,,,,4,"Mecca, Makkah, Saudi Arabia",SA,SA14,25312,21.4267,39.8261,-3096949,4,"Mecca, Makkah, Saudi Arabia",SA,SA14,25312,21.4267,39.8261,-3096949,20260626003000,https://wvmetronews.com/2026/06/25/two-more-women-charged-in-connection-to-mingo-county-infant-death/
1310819921,20260626,202606,2026,2026.4822,,,,,,,,,,,CVL,VILLAGE,,,,,,CVL,,,1,020,020,02,1,3.0,1,1,1,1.01010101010101,0,,,,,,,,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,20260626003000,https://eurweb.com/new-birth-church-launches-black-ground-initiative-with-housing-development-groundbreaking/
1310819922,20260626,202606,2026,2026.4822,,,,,,,,,,,CVL,COMMUNITY,,,,,,CVL,,,1,036,036,03,1,4.0,10,1,10,9.09090909090909,0,,,,,,,,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20260626003000,https://www.clevelandjewishnews.com/news/briefs/solon-community-band-america-250-concert-july-2/article_0cac92e0-ead6-42f2-90cf-bc85d9009df5.html
1310819923,20260626,202606,2026,2026.4822,,,,,,,,,,,CVL,COMMUNITY,,,,,,CVL,,,1,042,042,04,1,1.9,10,1,10,2.40384615384616,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260626003000,https://morganhilltimes.com/twilight-market-showcases-local-business-in-downtown-morgan-hill/
1310819924,20260626,202606,2026,2026.4822,,,,,,,,,,,CVL,RESIDENTS,,,,,,CVL,,,0,043,043,04,1,2.8,10,1,10,0,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260626003000,https://www.kpcw.org/park-city/2026-06-25/park-city-planners-get-a-close-up-of-bonanza-park-5-acre-site-plans
1310819925,20260626,202606,2026,2026.4822,,,,,,,,,,,CVL,TRAVELLER,,,,,,CVL,,,1,043,043,04,1,2.8,5,1,5,-5.51330798479087,0,,,,,,,,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20260626003000,https://www.dailystar.co.uk/news/latest-news/record-breaking-uk-heatwave-perfect-37349582
1310819926,20260626,202606,2026,2026.4822,,,,,,,,,,,CVL,RESIDENTS,,,,,,CVL,,,0,043,043,04,1,2.8,10,1,10,-0.23923444976077,0,,,,,,,,3,"Carson City, Nevada, United States",US,USNV,,39.1638,-119.767,863976,3,"Carson City, Nevada, United States",US,USNV,,39.1638,-119.767,863976,20260626003000,https://www.carsonnow.org/06/25/2026/carson-city-supervisors-to-discuss-residential-building-permit-caps-tax-rates-and-more-thursday
1310819927,20260626,202606,2026,2026.4822,,,,,,,,,,,CVL,VILLAGE,,,,,,CVL,,,1,084,084,08,2,7.0,1,1,1,1.01010101010101,0,,,,,,,,3,"Dekalb County, Georgia, United States",US,USGA,,33.7504,-84.2333,1687424,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,20260626003000,https://eurweb.com/new-birth-church-launches-black-ground-initiative-with-housing-development-groundbreaking/
1310819928,20260626,202606,2026,2026.4822,,,,,,,,,,,CVL,COMMUNITY,,,,,,CVL,,,0,190,190,19,4,-10.0,1,1,1,-1.4799154334038,0,,,,,,,,3,"Boyle Heights, California, United States",US,USCA,,34.0339,-118.205,1660367,3,"Boyle Heights, California, United States",US,USCA,,34.0339,-118.205,1660367,20260626003000,https://www.cbsnews.com/news/los-angeles-boyle-heights-warehouse-fire-investigating-construction/
