GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1294273976,20260315,202603,2026,2026.2055,GOV,GOVERNOR,,,,,,GOV,,,USA,ARIZONA,USA,,,,,,,,1,010,010,01,1,0.0,10,1,10,-0.18181818181818,2,"Arizona, United States",US,USAZ,,33.7712,-111.388,AZ,2,"Arizona, United States",US,USAZ,,33.7712,-111.388,AZ,2,"Arizona, United States",US,USAZ,,33.7712,-111.388,AZ,20260315000000,https://www.kold.com/2026/03/14/former-arizona-state-lawmaker-ends-run-congress-going-into-active-duty/
1294273977,20260315,202603,2026,2026.2055,GOV,GOVERNOR,,,,,,GOV,,,USA,VIRGINIA,USA,,,,,,,,1,010,010,01,1,0.0,3,1,3,-0.68054443554844,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,20260315000000,https://www.yahoo.com/news/articles/10-most-important-things-happened-232733143.html
1294273978,20260315,202603,2026,2026.2055,GOV,GOVERNOR,,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,1,010,010,01,1,0.0,2,1,2,-1.81818181818182,2,"West Virginia, United States",US,USWV,,38.468,-80.9696,WV,2,"West Virginia, United States",US,USWV,,38.468,-80.9696,WV,2,"West Virginia, United States",US,USWV,,38.468,-80.9696,WV,20260315000000,https://www.wdtv.com/2026/03/14/governor-morrisey-announces-workfirst-initiative/
1294273979,20260315,202603,2026,2026.2055,GOV,PRESIDENT,,,,,,GOV,,,USA,WASHINGTON,USA,,,,,,,,1,042,042,04,1,1.9,8,1,8,5.80357142857143,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260315000000,https://dentonrc.com/news/denton-s-riley-webb-visits-the-white-house-with-rodeo-world-champions/article_2725108b-9b1d-4328-94fb-3b05a5ab419a.html
1294273980,20260315,202603,2026,2026.2055,GOV,ADMINISTRATION,,,,,,GOV,,,USA,AMERICAN,USA,,,,,,,,1,051,051,05,1,3.4,6,1,6,-2.69541778975741,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,20260315000000,https://mymotherlode.com/news/state/10632094/us-energy-secretary-directs-oil-company-to-restore-operations-off-california.html
1294273981,20260315,202603,2026,2026.2055,GOV,PRESIDENT,,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,1,112,112,11,3,-2.0,2,1,2,-5.47263681592039,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260315000000,https://www.independentsentinel.com/judge-boasberg-blocks-the-federal-government-again/
1294273982,20260315,202603,2026,2026.2055,GOV,PRESIDENT,,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,1,1121,112,11,3,-2.0,2,1,2,-5.47263681592039,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260315000000,https://www.independentsentinel.com/judge-boasberg-blocks-the-federal-government-again/
1294273983,20260315,202603,2026,2026.2055,GOV,PRESIDENT,,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,0,1712,171,17,4,-9.2,4,2,4,-0.73323037668703,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260315000000,https://www.k101fm.net/syndicated-article/?id=1661426
1294273984,20260315,202603,2026,2026.2055,GOV,AUTHORITIES,,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,1,173,173,17,4,-5.0,4,1,4,-2.46305418719212,3,"Denver, Colorado, United States",US,USCO,CO031,39.7392,-104.985,201738,3,"Denver, Colorado, United States",US,USCO,CO031,39.7392,-104.985,201738,3,"Denver, Colorado, United States",US,USCO,CO031,39.7392,-104.985,201738,20260315000000,https://whky.com/kidnapping-investigation-results-in-arrest-of-suspect-recovery-of-child/
1294273985,20260315,202603,2026,2026.2055,GOV,AUTHORITIES,,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,1,181,181,18,4,-9.0,4,1,4,-2.46305418719212,3,"Denver, Colorado, United States",US,USCO,CO031,39.7392,-104.985,201738,3,"Denver, Colorado, United States",US,USCO,CO031,39.7392,-104.985,201738,3,"Denver, Colorado, United States",US,USCO,CO031,39.7392,-104.985,201738,20260315000000,https://whky.com/kidnapping-investigation-results-in-arrest-of-suspect-recovery-of-child/
1294273986,20260315,202603,2026,2026.2055,GOV,AUTHORITIES,,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,0,182,182,18,4,-9.5,1,1,1,-0.17452006980802,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,3,"Old Dominion University, Virginia, United States",US,USVA,,36.8901,-76.3046,1479256,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,20260315000000,https://nypost.com/2026/03/14/us-news/college-friend-remembers-odu-shooting-victim-lt-col-brandon-shah-in-moving-tribute-he-loved-the-army/
1294273987,20260315,202603,2026,2026.2055,GOV,AUTHORITIES,,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,0,190,190,19,4,-10.0,1,1,1,-0.17452006980802,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,3,"Old Dominion University, Virginia, United States",US,USVA,,36.8901,-76.3046,1479256,3,"Old Dominion University, Virginia, United States",US,USVA,,36.8901,-76.3046,1479256,20260315000000,https://nypost.com/2026/03/14/us-news/college-friend-remembers-odu-shooting-victim-lt-col-brandon-shah-in-moving-tribute-he-loved-the-army/
1294273988,20260315,202603,2026,2026.2055,GOV,AUTHORITIES,,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,0,190,190,19,4,-10.0,1,1,1,-0.17452006980802,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,3,"Old Dominion University, Virginia, United States",US,USVA,,36.8901,-76.3046,1479256,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,20260315000000,https://nypost.com/2026/03/14/us-news/college-friend-remembers-odu-shooting-victim-lt-col-brandon-shah-in-moving-tribute-he-loved-the-army/
1294273989,20260315,202603,2026,2026.2055,GOV,PRESIDENT,,,,,,GOV,,,USAGOV,UNITED STATES,USA,,,,,GOV,,,1,051,051,05,1,3.4,2,1,2,5.80357142857143,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260315000000,https://dentonrc.com/news/denton-s-riley-webb-visits-the-white-house-with-rodeo-world-champions/article_2725108b-9b1d-4328-94fb-3b05a5ab419a.html
1294273990,20260315,202603,2026,2026.2055,GOV,PRESIDENT,,,,,,GOV,,,USAGOV,UNITED STATES,USA,,,,,GOV,,,1,051,051,05,1,3.4,2,2,2,0.32607887497477,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260315000000,https://www.whec.com/ap-top-news/american-flag-raised-at-us-embassy-in-venezuela-for-the-1st-time-since-2019/
1294273991,20260315,202603,2026,2026.2055,GOV,PRESIDENT,,,,,,GOV,,,USAGOVELI,JOE BIDEN,USA,,,,,GOV,ELI,,1,081,081,08,2,5.0,8,1,8,-2.69541778975741,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,20260315000000,https://mymotherlode.com/news/state/10632094/us-energy-secretary-directs-oil-company-to-restore-operations-off-california.html
1294273992,20260315,202603,2026,2026.2055,GOV,PRESIDENT,,,,,,GOV,,,USAGOVELI,JOE BIDEN,USA,,,,,GOV,ELI,,1,172,172,17,4,-5.0,8,1,8,-2.69541778975741,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,20260315000000,https://mymotherlode.com/news/state/10632094/us-energy-secretary-directs-oil-company-to-restore-operations-off-california.html
1294273993,20260315,202603,2026,2026.2055,GOVCOP,INSPECTOR GENERAL,,,,,,GOV,COP,,COP,POLICE,,,,,,COP,,,1,020,020,02,1,3.0,5,1,5,3.76811594202898,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,20260315000000,https://www.thecable.ng/tunji-disu-seeks-stronger-police-media-partnership-to-enhance-security/
1294273994,20260315,202603,2026,2026.2055,GOVCOP,INSPECTOR GENERAL,,,,,,GOV,COP,,MED,MEDIA,,,,,,MED,,,1,020,020,02,1,3.0,5,1,5,3.76811594202898,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,20260315000000,https://www.thecable.ng/tunji-disu-seeks-stronger-police-media-partnership-to-enhance-security/
1294273995,20260315,202603,2026,2026.2055,GOVCOP,INSPECTOR GENERAL,,,,,,GOV,COP,,MED,JOURNALIST,,,,,,MED,,,0,036,036,03,1,4.0,10,1,10,3.76811594202898,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,20260315000000,https://www.thecable.ng/tunji-disu-seeks-stronger-police-media-partnership-to-enhance-security/
1294273996,20260315,202603,2026,2026.2055,GOVENV,MINIST OF NATURAL RESOURCES,,,,,,GOV,ENV,,,,,,,,,,,,0,050,050,05,1,3.5,20,2,20,-2.52366834698927,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260315000000,https://www.kincardinenews.com:443/news/local-news/flooding-from-dyke-breach-impacts-homes-in-pinkerton
1294273997,20260315,202603,2026,2026.2055,GOVMIL,DEFENCE SECRETARY,,,,,,GOV,MIL,,MIL,MILITARY,,,,,,MIL,,,1,051,051,05,1,3.4,8,1,8,0.81967213114755,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,20260315000000,https://www.scmp.com/opinion/asia-opinion/article/3346175/how-war-iran-struck-shores-sri-lanka
1294273998,20260315,202603,2026,2026.2055,GRC,GREECE,GRC,,,,,,,,,,,,,,,,,,1,010,010,01,1,0.0,4,1,4,6.55737704918033,1,Greece,GR,GR,,39,22,GR,0,,,,,,,,1,Greece,GR,GR,,39,22,GR,20260315000000,https://article.wn.com/view/2026/03/14/Babylonian_Bridal_Auction_One_of_the_Earliest_Marriage_Marke/
1294273999,20260315,202603,2026,2026.2055,HIN,HINDU,,,,HIN,,,,,,,,,,,,,,,1,110,110,11,3,-2.0,10,1,10,-2.07182320441989,4,"Pahalgam, Jammu and Kashmir, India",IN,IN12,72789,34.0333,75.3333,-2106704,0,,,,,,,,4,"Pahalgam, Jammu and Kashmir, India",IN,IN12,72789,34.0333,75.3333,-2106704,20260315000000,http://www.vietnamtribune.com/news/278922553/portraying-muslims-as-enemies-to-create-hindu-nation-will-fragment-india-mani-shankar-aiyar
1294274000,20260315,202603,2026,2026.2055,HLH,DOCTOR,,,,,,HLH,,,,,,,,,,,,,1,070,070,07,2,7.0,10,1,10,-10.9243697478991,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260315000000,https://www.wishtv.com/news/crime-watch-8/city-settles-lawsuit-in-the-death-of-herman-whitfield-iii/
1294274001,20260315,202603,2026,2026.2055,HLH,SOCIAL WORKER,,,,,,HLH,,,AUS,AUSTRALIA,AUS,,,,,,,,0,051,051,05,1,3.4,25,5,25,-3.36668724730626,4,"Tablelands, Western Australia, Australia",AS,AS08,40197,-17.2667,126.85,-1603217,4,"Tablelands, Western Australia, Australia",AS,AS08,40197,-17.2667,126.85,-1603217,4,"Tablelands, Western Australia, Australia",AS,AS08,40197,-17.2667,126.85,-1603217,20260315000000,https://www.nynganobserver.com.au/story/9198819/more-mental-health-help-for-struggling-regional-parents/
1294274002,20260315,202603,2026,2026.2055,HLH,SOCIAL WORKER,,,,,,HLH,,,AUS,AUSTRALIA,AUS,,,,,,,,0,110,110,11,3,-2.0,25,5,25,-3.36668724730626,4,"Tablelands, Western Australia, Australia",AS,AS08,40197,-17.2667,126.85,-1603217,4,"Tablelands, Western Australia, Australia",AS,AS08,40197,-17.2667,126.85,-1603217,4,"Tablelands, Western Australia, Australia",AS,AS08,40197,-17.2667,126.85,-1603217,20260315000000,https://www.nynganobserver.com.au/story/9198819/more-mental-health-help-for-struggling-regional-parents/
1294274003,20260315,202603,2026,2026.2055,HLH,HEALTH FACILITY,,,,,,HLH,,,GOV,DIRECTOR GENERAL,,,,,,GOV,,,1,190,190,19,4,-10.0,12,2,12,-5.36821589504327,4,"Beirut, Beyrouth, Lebanon",LE,LE04,18808,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,18808,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,18808,33.8719,35.5097,-801546,20260315000000,https://www.maitlandmercury.com.au/story/9198762/who-chief-says-12-medics-dead-in-strike-on-lebanon/
1294274004,20260315,202603,2026,2026.2055,HLH,HEALTH FACILITY,,,,,,HLH,,,LBN,LEBANON,LBN,,,,,,,,1,190,190,19,4,-10.0,4,2,4,-5.36821589504327,4,"Beirut, Beyrouth, Lebanon",LE,LE04,18808,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,18808,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,18808,33.8719,35.5097,-801546,20260315000000,https://www.maitlandmercury.com.au/story/9198762/who-chief-says-12-medics-dead-in-strike-on-lebanon/
1294274005,20260315,202603,2026,2026.2055,HLH,HEALTH FACILITY,,,,,,HLH,,,LBNGOV,LEBANON,LBN,,,,,GOV,,,1,190,190,19,4,-10.0,4,2,4,-5.36821589504327,4,"Beirut, Beyrouth, Lebanon",LE,LE04,18808,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,18808,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,18808,33.8719,35.5097,-801546,20260315000000,https://www.maitlandmercury.com.au/story/9198762/who-chief-says-12-medics-dead-in-strike-on-lebanon/
1294274006,20260315,202603,2026,2026.2055,HRV,CROATIAN,HRV,,,,,,,,,,,,,,,,,,1,050,050,05,1,3.5,8,1,8,0.66518847006652,1,Croatia,HR,HR,,45.166667,15.5,HR,0,,,,,,,,1,Croatia,HR,HR,,45.166667,15.5,HR,20260315000000,https://thehardtackle.com/transfer-news/2026/03/15/barcelona-open-talks-with-representatives-of-luka-vuskovic-prioritising-summer-move/
1294274007,20260315,202603,2026,2026.2055,HRVGOV,CROATIA,HRV,,,,,GOV,,,,,,,,,,,,,1,010,010,01,1,0.0,2,1,2,-6.70553935860058,1,Croatia,HR,HR,,45.166667,15.5,HR,0,,,,,,,,1,Serbia,RI,RI,,44,21,RI,20260315000000,http://www.afghanistansun.com/news/278922556/vucic-claims-croatia-behind-attempted-color-revolution-in-serbia
1294274008,20260315,202603,2026,2026.2055,HUN,HUNGARY,HUN,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,0,051,051,05,1,3.4,1,1,1,-4.51612903225807,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167,-1044367,4,"Druzhba, Vologodskaya Oblast', Russia",RS,RS85,25114,59.8333,35.7667,-2903501,4,"Druzhba, Vologodskaya Oblast', Russia",RS,RS85,25114,59.8333,35.7667,-2903501,20260315000000,http://www.bgnes.com/politics/ukraine-informs-diplomats-about-damage-to-the-druzhba-oil-pipeline
1294274009,20260315,202603,2026,2026.2055,HUN,BUDAPEST,HUN,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,0,051,051,05,1,3.4,1,1,1,-4.51612903225807,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167,-1044367,4,"Budapest, Budapest, Hungary",HU,HU05,17514,47.5,19.0833,-850553,4,"Budapest, Budapest, Hungary",HU,HU05,17514,47.5,19.0833,-850553,20260315000000,http://www.bgnes.com/politics/ukraine-informs-diplomats-about-damage-to-the-druzhba-oil-pipeline
1294274010,20260315,202603,2026,2026.2055,HUN,BUDAPEST,HUN,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,0,051,051,05,1,3.4,3,1,3,-4.51612903225807,4,"Budapest, Budapest, Hungary",HU,HU05,17514,47.5,19.0833,-850553,4,"Druzhba, Vologodskaya Oblast', Russia",RS,RS85,25114,59.8333,35.7667,-2903501,4,"Druzhba, Vologodskaya Oblast', Russia",RS,RS85,25114,59.8333,35.7667,-2903501,20260315000000,http://www.bgnes.com/politics/ukraine-informs-diplomats-about-damage-to-the-druzhba-oil-pipeline
1294274011,20260315,202603,2026,2026.2055,HUNGOV,HUNGARIAN,HUN,,,,,GOV,,,GOV,GOVERNMENT DELEGATION,,,,,,GOV,,,0,042,042,04,1,1.9,3,1,3,-4.51612903225807,4,"Budapest, Budapest, Hungary",HU,HU05,17514,47.5,19.0833,-850553,4,"Budapest, Budapest, Hungary",HU,HU05,17514,47.5,19.0833,-850553,4,"Budapest, Budapest, Hungary",HU,HU05,17514,47.5,19.0833,-850553,20260315000000,http://www.bgnes.com/politics/ukraine-informs-diplomats-about-damage-to-the-druzhba-oil-pipeline
1294274012,20260315,202603,2026,2026.2055,IGOEUREEC,THE EUROPEAN UNION,EUR,EEC,,,,IGO,,,,,,,,,,,,,0,020,020,02,1,3.0,10,1,10,-4.51612903225807,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167,-1044367,0,,,,,,,,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167,-1044367,20260315000000,http://www.bgnes.com/politics/ukraine-informs-diplomats-about-damage-to-the-druzhba-oil-pipeline
1294274013,20260315,202603,2026,2026.2055,IGOEUREEC,THE EUROPEAN UNION,EUR,EEC,,,,IGO,,,,,,,,,,,,,0,090,090,09,2,-2.0,10,1,10,-4.51612903225807,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167,-1044367,0,,,,,,,,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167,-1044367,20260315000000,http://www.bgnes.com/politics/ukraine-informs-diplomats-about-damage-to-the-druzhba-oil-pipeline
1294274014,20260315,202603,2026,2026.2055,IGOUNO,THE UN,,UNO,,,,IGO,,,GOV,GOVERNMENT,,,,,,GOV,,,0,180,180,18,4,-9.0,20,2,20,-7.7318754042892,1,El Salvador,ES,ES,,13.833333,-88.916667,ES,1,El Salvador,ES,ES,,13.833333,-88.916667,ES,1,El Salvador,ES,ES,,13.833333,-88.916667,ES,20260315000000,https://www.aljazeera.com/news/2026/3/14/trinidad-and-tobago-extends-state-of-emergency-for-another-three-months
1294274015,20260315,202603,2026,2026.2055,IGOUNO,UNITED NATIONS,,UNO,,,,IGO,,,PRTELI,ANTONIO GUTERRES,PRT,,,,,ELI,,,0,012,012,01,1,-0.4,2,1,2,-6.25850340136054,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,18316,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,18316,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,18316,32.0667,34.7667,-781545,20260315000000,http://www.russiaherald.com/news/278922615/idf-spokesperson-calls-iran-terrorist-regime-says-israel-goal-to-remove-ticking-time-bomb-altogether
1294274016,20260315,202603,2026,2026.2055,IGOUNO,UNITED NATIONS,,UNO,,,,IGO,,,PRTELI,ANTONIO GUTERRES,PRT,,,,,ELI,,,0,012,012,01,1,-0.4,8,1,8,-6.25850340136054,4,"Minab, Sistan va Baluchestan, Iran",IR,IR04,41051,25.7893,61.1025,293743,4,"Minab, Sistan va Baluchestan, Iran",IR,IR04,41051,25.7893,61.1025,293743,4,"Minab, Sistan va Baluchestan, Iran",IR,IR04,41051,25.7893,61.1025,293743,20260315000000,http://www.russiaherald.com/news/278922615/idf-spokesperson-calls-iran-terrorist-regime-says-israel-goal-to-remove-ticking-time-bomb-altogether
1294274017,20260315,202603,2026,2026.2055,IGOUNOAIE,INTERNATIONAL ENERGY AGENCY,,UNO,,,,IGO,,,,,,,,,,,,,1,084,084,08,2,7.0,10,2,10,-2.23671947809879,1,Israel,IS,IS,,31.5,34.75,IS,0,,,,,,,,1,Israel,IS,IS,,31.5,34.75,IS,20260315000000,http://www.russiaherald.com/news/278922558/global-fuel-shock-oil-jumps-over-40-since-iran-war-began
1294274018,20260315,202603,2026,2026.2055,IRL,DUBLIN,IRL,,,,,,,,,,,,,,,,,,1,010,010,01,1,0.0,10,1,10,9.7323600973236,4,"Dublin, Dublin, Ireland",EI,EI07,18288,53.3331,-6.24889,-1502554,0,,,,,,,,4,"Dublin, Dublin, Ireland",EI,EI07,18288,53.3331,-6.24889,-1502554,20260315000000,https://whatech.com/og/markets-research/construction/1012071-looking-for-experts-painting-kitchen-cabinets-in-dublin.html
1294274019,20260315,202603,2026,2026.2055,IRL,IRELAND,IRL,,,,,,,,,,,,,,,,,,1,010,010,01,1,0.0,8,2,8,3.150508342657,1,Ireland,EI,EI,,53,-8,EI,0,,,,,,,,1,Ireland,EI,EI,,53,-8,EI,20260315000000,https://www.chicagotribune.com/2026/03/14/st-patricks-day-green-dyed-river-and-parade/
1294274020,20260315,202603,2026,2026.2055,IRL,DUBLIN,IRL,,,,,,,,GOV,CABINET,,,,,,GOV,,,1,030,030,03,1,4.0,5,1,5,9.7323600973236,4,"Dublin, Dublin, Ireland",EI,EI07,18288,53.3331,-6.24889,-1502554,4,"Dublin, Dublin, Ireland",EI,EI07,18288,53.3331,-6.24889,-1502554,4,"Dublin, Dublin, Ireland",EI,EI07,18288,53.3331,-6.24889,-1502554,20260315000000,https://whatech.com/og/markets-research/construction/1012071-looking-for-experts-painting-kitchen-cabinets-in-dublin.html
1294274021,20260315,202603,2026,2026.2055,IRL,IRELAND,IRL,,,,,,,,MNCIRL,RYANAIR,IRL,,,,,MNC,,,1,043,043,04,1,2.8,5,1,5,-1.5015015015015,1,Ireland,EI,EI,,53,-8,EI,1,Ireland,EI,EI,,53,-8,EI,1,Ireland,EI,EI,,53,-8,EI,20260315000000,https://www.rte.ie/culture/2026/0313/1562025-turbulent-times-inside-the-new-ryanair-documentary/
1294274022,20260315,202603,2026,2026.2055,IRL,IRELAND,IRL,,,,,,,,USA,CHICAGO,USA,,,,,,,,1,051,051,05,1,3.4,4,1,4,4.00593471810089,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,20260315000000,https://www.chicagotribune.com/2026/03/14/st-patricks-day-green-dyed-river-and-parade/
1294274023,20260315,202603,2026,2026.2055,IRN,IRAN,IRN,,,,,,,,,,,,,,,,,,0,010,010,01,1,0.0,6,1,4,-3.49946977730647,4,"Kharg Island, Bushehr, Iran",IR,IR22,40962,29.2458,50.3158,-3070760,0,,,,,,,,4,"Kharg Island, Bushehr, Iran",IR,IR22,40962,29.2458,50.3158,-3070760,20260315000000,https://www.whec.com/ap-top-news/ap-top-news-international/tehran-claims-the-us-attacked-it-from-the-uae-as-iran-war-enters-its-third-week/
1294274024,20260315,202603,2026,2026.2055,IRN,IRAN,IRN,,,,,,,,,,,,,,,,,,0,010,010,01,1,0.0,1,1,1,-3.49946977730647,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,36785,33.3386,44.3939,-3103581,0,,,,,,,,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,36785,33.3386,44.3939,-3103581,20260315000000,https://www.whec.com/ap-top-news/ap-top-news-international/tehran-claims-the-us-attacked-it-from-the-uae-as-iran-war-enters-its-third-week/
1294274025,20260315,202603,2026,2026.2055,IRN,IRANIAN,IRN,,,,,,,,,,,,,,,,,,0,010,010,01,1,0.0,8,1,8,-6.94444444444445,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,0,,,,,,,,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260315000000,https://tribune.net.ph/2026/03/14/us-embassy-attacked-in-baghdad-strikes-hit-iran-backed-fighters
1294274026,20260315,202603,2026,2026.2055,IRN,IRAN,IRN,,,,,,,,,,,,,,,,,,0,010,010,01,1,0.0,1,1,1,-3.49946977730647,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,0,,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260315000000,https://www.whec.com/ap-top-news/ap-top-news-international/tehran-claims-the-us-attacked-it-from-the-uae-as-iran-war-enters-its-third-week/
1294274027,20260315,202603,2026,2026.2055,IRN,IRAN,IRN,,,,,,,,,,,,,,,,,,0,012,012,01,1,-0.4,12,2,8,-2.25329569634247,4,"Kharg Island, Bushehr, Iran",IR,IR22,40962,29.2458,50.3158,-3070760,0,,,,,,,,4,"Kharg Island, Bushehr, Iran",IR,IR22,40962,29.2458,50.3158,-3070760,20260315000000,https://www.aol.com/articles/trump-says-iran-ready-negotiate-231205210.html
