GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1322293632,20250910,202509,2025,2025.6849,USA,AMERICAN,USA,,,,,,,,CAN,CANADA,CAN,,,,,,,,0,061,061,06,2,6.4,8,1,8,-2.02952029520295,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260910000000,https://www.wvgazettemail.com/ap/business/us-banning-dairy-products-most-alcohol-and-motorcycles-from-canada-in-growing-trade-war/article_ac030391-7f2d-5ac5-bb8c-4dbff421566f.html
1322293633,20250910,202509,2025,2025.6849,USA,AMERICAN,USA,,,,,,,,CAN,CANADA,CAN,,,,,,,,0,061,061,06,2,6.4,2,1,2,-2.02952029520295,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260910000000,https://www.wvgazettemail.com/ap/business/us-banning-dairy-products-most-alcohol-and-motorcycles-from-canada-in-growing-trade-war/article_ac030391-7f2d-5ac5-bb8c-4dbff421566f.html
1322293634,20260811,202608,2026,2026.6055,CAN,CANADA,CAN,,,,,,,,USA,THE US,USA,,,,,,,,1,046,046,04,1,7.0,5,1,5,-2.55681818181819,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,20260910000000,https://aa.com.tr/en/americas/canadian-finance-minister-defends-tariff-countermeasures-against-us-rules-out-escalation/4052646
1322293635,20260811,202608,2026,2026.6055,CAN,CANADA,CAN,,,,,,,,USA,THE US,USA,,,,,,,,1,164,164,16,4,-7.0,5,1,5,-2.55681818181819,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,20260910000000,https://aa.com.tr/en/americas/canadian-finance-minister-defends-tariff-countermeasures-against-us-rules-out-escalation/4052646
1322293636,20260811,202608,2026,2026.6055,GOV,PRESIDENT,,,,,,GOV,,,EDUBUS,SCHOOL,,,,,,EDU,BUS,,1,014,014,01,1,0.0,2,1,2,0,3,"Silver Creek, Indiana, United States",US,USIN,IN043,38.2884,-85.7916,443492,2,"Indiana, United States",US,USIN,,39.8647,-86.2604,IN,2,"Indiana, United States",US,USIN,,39.8647,-86.2604,IN,20260910000000,https://www.newsandtribune.com/news/sellersburg-considers-tax-increment-funding-for-silver-creek-schools/article_43f4006e-66d9-43c2-bf36-ccaa20901603.html
1322293637,20260811,202608,2026,2026.6055,GOV,PRESIDENT,,,,,,GOV,,,USAEDU,UNITED STATES,USA,,,,,EDU,,,1,014,014,01,1,0.0,5,1,5,0,3,"Silver Creek, Indiana, United States",US,USIN,IN043,38.2884,-85.7916,443492,3,"Silver Creek, Indiana, United States",US,USIN,,38.2884,-85.7916,443492,3,"Silver Creek, Indiana, United States",US,USIN,,38.2884,-85.7916,443492,20260910000000,https://www.newsandtribune.com/news/sellersburg-considers-tax-increment-funding-for-silver-creek-schools/article_43f4006e-66d9-43c2-bf36-ccaa20901603.html
1322293638,20260811,202608,2026,2026.6055,GOV,PRESIDENT,,,,,,GOV,,,USAEDU,UNITED STATES,USA,,,,,EDU,,,1,014,014,01,1,0.0,1,1,1,0,3,"Silver Creek, Indiana, United States",US,USIN,IN043,38.2884,-85.7916,443492,2,"Indiana, United States",US,USIN,,39.8647,-86.2604,IN,2,"Indiana, United States",US,USIN,,39.8647,-86.2604,IN,20260910000000,https://www.newsandtribune.com/news/sellersburg-considers-tax-increment-funding-for-silver-creek-schools/article_43f4006e-66d9-43c2-bf36-ccaa20901603.html
1322293639,20260811,202608,2026,2026.6055,JUD,JUDGE,,,,,,JUD,,,,,,,,,,,,,0,100,100,10,3,-5.0,6,1,6,-3.00187617260788,2,"Massachusetts, United States",US,USMA,,42.2373,-71.5314,MA,0,,,,,,,,2,"Massachusetts, United States",US,USMA,,42.2373,-71.5314,MA,20260910000000,https://gazette.com/2026/09/09/general-election-season-is-here-where-does-mail-in-voting-stand/
1322293640,20260811,202608,2026,2026.6055,JUD,JUDGE,,,,,,JUD,,,USA,UNITED STATES,USA,,,,,,,,0,100,100,10,3,-5.0,2,1,2,-3.00187617260788,2,"Massachusetts, United States",US,USMA,,42.2373,-71.5314,MA,2,"Massachusetts, United States",US,USMA,,42.2373,-71.5314,MA,2,"Massachusetts, United States",US,USMA,,42.2373,-71.5314,MA,20260910000000,https://gazette.com/2026/09/09/general-election-season-is-here-where-does-mail-in-voting-stand/
1322293641,20260811,202608,2026,2026.6055,MEX,MEXICO,MEX,,,,,,,,MEXGOV,MEXICO,MEX,,,,,GOV,,,0,040,040,04,1,1.0,1,1,1,-5.6420233463035,4,"Tijuana, Baja California, Mexico",MX,MX02,19588,32.5333,-117.017,-1705741,4,"Tijuana, Baja California, Mexico",MX,MX02,19588,32.5333,-117.017,-1705741,4,"Tijuana, Baja California, Mexico",MX,MX02,19588,32.5333,-117.017,-1705741,20260910000000,https://kvia.com/news/2026/09/09/our-border-is-closed-inside-trumps-push-for-zero-migrants-and-the-tunnels-defying-it/
1322293642,20260811,202608,2026,2026.6055,MEXGOV,MEXICO,MEX,,,,,GOV,,,MEX,MEXICO,MEX,,,,,,,,0,040,040,04,1,1.0,1,1,1,-5.6420233463035,4,"Tijuana, Baja California, Mexico",MX,MX02,19588,32.5333,-117.017,-1705741,4,"Tijuana, Baja California, Mexico",MX,MX02,19588,32.5333,-117.017,-1705741,4,"Tijuana, Baja California, Mexico",MX,MX02,19588,32.5333,-117.017,-1705741,20260910000000,https://kvia.com/news/2026/09/09/our-border-is-closed-inside-trumps-push-for-zero-migrants-and-the-tunnels-defying-it/
1322293643,20260811,202608,2026,2026.6055,RUS,RUSSIA,RUS,,,,,,,,SPY,INTELLIGENCE,,,,,,SPY,,,0,051,051,05,1,3.4,2,1,2,0.34482758620689,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167,-1044367,20260910000000,https://www.sbs.com.au/news/article/zelenskyys-plane-almost-hit-by-drone-trump-says-putin-wants-deal/09em1k2wq
1322293644,20260811,202608,2026,2026.6055,RUS,MOSCOW,RUS,,,,,,,,SPY,INTELLIGENCE,,,,,,SPY,,,0,051,051,05,1,3.4,5,1,5,0.34482758620689,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20260910000000,https://www.sbs.com.au/news/article/zelenskyys-plane-almost-hit-by-drone-trump-says-putin-wants-deal/09em1k2wq
1322293645,20260811,202608,2026,2026.6055,SPY,INTELLIGENCE,,,,,,SPY,,,RUS,MOSCOW,RUS,,,,,,,,0,040,040,04,1,1.0,10,1,10,0.34482758620689,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20260910000000,https://www.sbs.com.au/news/article/zelenskyys-plane-almost-hit-by-drone-trump-says-putin-wants-deal/09em1k2wq
1322293646,20260811,202608,2026,2026.6055,USA,THE US,USA,,,,,,,,CAN,CANADA,CAN,,,,,,,,1,046,046,04,1,7.0,5,1,5,-2.55681818181819,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,20260910000000,https://aa.com.tr/en/americas/canadian-finance-minister-defends-tariff-countermeasures-against-us-rules-out-escalation/4052646
1322293647,20260811,202608,2026,2026.6055,USA,THE US,USA,,,,,,,,CAN,CANADA,CAN,,,,,,,,1,164,164,16,4,-7.0,5,1,5,-2.55681818181819,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,20260910000000,https://aa.com.tr/en/americas/canadian-finance-minister-defends-tariff-countermeasures-against-us-rules-out-escalation/4052646
1322293648,20260811,202608,2026,2026.6055,USAGOV,UNITED STATES,USA,,,,,GOV,,,USAEDU,UNITED STATES,USA,,,,,EDU,,,1,014,014,01,1,0.0,1,1,1,0,3,"Silver Creek, Indiana, United States",US,USIN,IN043,38.2884,-85.7916,443492,3,"Silver Creek, Indiana, United States",US,USIN,,38.2884,-85.7916,443492,3,"Silver Creek, Indiana, United States",US,USIN,,38.2884,-85.7916,443492,20260910000000,https://www.newsandtribune.com/news/sellersburg-considers-tax-increment-funding-for-silver-creek-schools/article_43f4006e-66d9-43c2-bf36-ccaa20901603.html
1322293649,20260811,202608,2026,2026.6055,USAGOV,UNITED STATES,USA,,,,,GOV,,,USAEDU,UNITED STATES,USA,,,,,EDU,,,1,014,014,01,1,0.0,1,1,1,0,3,"Silver Creek, Indiana, United States",US,USIN,IN043,38.2884,-85.7916,443492,2,"Indiana, United States",US,USIN,,39.8647,-86.2604,IN,2,"Indiana, United States",US,USIN,,39.8647,-86.2604,IN,20260910000000,https://www.newsandtribune.com/news/sellersburg-considers-tax-increment-funding-for-silver-creek-schools/article_43f4006e-66d9-43c2-bf36-ccaa20901603.html
1322293650,20260811,202608,2026,2026.6055,USAJUD,UNITED STATES,USA,,,,,JUD,,,,,,,,,,,,,0,100,100,10,3,-5.0,2,1,2,-3.00187617260788,2,"Massachusetts, United States",US,USMA,,42.2373,-71.5314,MA,0,,,,,,,,2,"Massachusetts, United States",US,USMA,,42.2373,-71.5314,MA,20260910000000,https://gazette.com/2026/09/09/general-election-season-is-here-where-does-mail-in-voting-stand/
1322293651,20260903,202609,2026,2026.6658,,,,,,,,,,,JUD,DEFENSE ATTORNEY,,,,,,JUD,,,0,112,112,11,3,-2.0,1,1,1,-10.332541567696,0,,,,,,,,3,"Blue Lake, California, United States",US,USCA,,40.8829,-123.984,1658083,3,"Blue Lake, California, United States",US,USCA,,40.8829,-123.984,1658083,20260910000000,https://lostcoastoutpost.com/2026/sep/9/court-roundup-possible-plea-deal-eureka-man-accuse/
1322293652,20260903,202609,2026,2026.6658,,,,,,,,,,,JUD,DEFENSE ATTORNEY,,,,,,JUD,,,0,112,112,11,3,-2.0,3,1,3,-10.332541567696,0,,,,,,,,3,"Hoopa, California, United States",US,USCA,CA023,41.0504,-123.674,1658773,3,"Hoopa, California, United States",US,USCA,CA023,41.0504,-123.674,1658773,20260910000000,https://lostcoastoutpost.com/2026/sep/9/court-roundup-possible-plea-deal-eureka-man-accuse/
1322293653,20260903,202609,2026,2026.6658,,,,,,,,,,,JUD,DEFENSE ATTORNEY,,,,,,JUD,,,0,190,190,19,4,-10.0,4,1,4,-10.332541567696,0,,,,,,,,3,"Hoopa, California, United States",US,USCA,CA023,41.0504,-123.674,1658773,3,"Hoopa, California, United States",US,USCA,CA023,41.0504,-123.674,1658773,20260910000000,https://lostcoastoutpost.com/2026/sep/9/court-roundup-possible-plea-deal-eureka-man-accuse/
1322293654,20260903,202609,2026,2026.6658,CAN,ONTARIO,CAN,,,,,,,,USA,NEW YORK,USA,,,,,,,,0,020,020,02,1,3.0,8,1,8,-1.90839694656488,3,"Niagara Falls, New York, United States",US,USNY,NY063,43.0945,-79.0567,970406,3,"Niagara Falls, New York, United States",US,USNY,,43.0945,-79.0567,970406,3,"Niagara Falls, New York, United States",US,USNY,,43.0945,-79.0567,970406,20260910000000,https://www.niagarafallsreview.ca/news/niagara-region/2001-archive-niagara-firefighters-prepared-for-9-11-aid/article_272949cb-8556-54cd-8d94-98fa7e7eb68c.html
1322293655,20260903,202609,2026,2026.6658,DEU,GERMANY,DEU,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,0,1124,112,11,3,-2.0,4,2,4,-3.91363022941971,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,1,Germany,GM,GM,,51.5,10.5,GM,20260910000000,https://www.wellandtribune.ca/news/canada/ukraine-president-volodymyr-zelenskyy-says-he-s-flying-to-canada-for-first-2026-visit/article_4218d2fc-bdae-567b-80c9-508eec9648af.html
1322293656,20260903,202609,2026,2026.6658,DEU,GERMANY,DEU,,,,,,,,UKR,UKRAINE,UKR,,,,,,,,0,111,111,11,3,-2.0,4,2,4,-3.91363022941971,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167,-1044367,20260910000000,https://www.wellandtribune.ca/news/canada/ukraine-president-volodymyr-zelenskyy-says-he-s-flying-to-canada-for-first-2026-visit/article_4218d2fc-bdae-567b-80c9-508eec9648af.html
1322293657,20260903,202609,2026,2026.6658,DEU,GERMANY,DEU,,,,,,,,UKR,UKRAINIAN,UKR,,,,,,,,0,111,111,11,3,-2.0,12,2,12,-3.91363022941971,1,Germany,GM,GM,,51.5,10.5,GM,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167,-1044367,20260910000000,https://www.wellandtribune.ca/news/canada/ukraine-president-volodymyr-zelenskyy-says-he-s-flying-to-canada-for-first-2026-visit/article_4218d2fc-bdae-567b-80c9-508eec9648af.html
1322293658,20260903,202609,2026,2026.6658,EDU,STUDENT,,,,,,EDU,,,USA,DENVER,USA,,,,,,,,1,0214,021,02,1,3.4,2,1,2,-6.09981515711645,3,"Denver, Colorado, United States",US,USCO,CO031,39.7392,-104.985,201738,3,"Denver, Colorado, United States",US,USCO,CO031,39.7392,-104.985,201738,3,"Denver, Colorado, United States",US,USCO,CO031,39.7392,-104.985,201738,20260910000000,https://gazette.com/2026/09/09/colorado-congressman-asks-doj-to-investigate-violent-student-ice-walkout/
1322293659,20260903,202609,2026,2026.6658,EDU,STUDENT,,,,,,EDU,,,USA,UNITED STATES,USA,,,,,,,,1,0214,021,02,1,3.4,1,1,1,-6.09981515711645,3,"Denver, Colorado, United States",US,USCO,CO031,39.7392,-104.985,201738,3,"Denver, Colorado, United States",US,USCO,CO031,39.7392,-104.985,201738,2,"Colorado, United States",US,USCO,,39.0646,-105.327,CO,20260910000000,https://gazette.com/2026/09/09/colorado-congressman-asks-doj-to-investigate-violent-student-ice-walkout/
1322293660,20260903,202609,2026,2026.6658,EDU,STUDENT,,,,,,EDU,,,USA,DENVER,USA,,,,,,,,1,071,071,07,2,7.4,3,1,3,-6.09981515711645,3,"Denver, Colorado, United States",US,USCO,CO031,39.7392,-104.985,201738,3,"Denver, Colorado, United States",US,USCO,CO031,39.7392,-104.985,201738,3,"Denver, Colorado, United States",US,USCO,CO031,39.7392,-104.985,201738,20260910000000,https://gazette.com/2026/09/09/colorado-congressman-asks-doj-to-investigate-violent-student-ice-walkout/
1322293661,20260903,202609,2026,2026.6658,FRA,FRANCE,FRA,,,,,,,,IGOEUREEC,THE EUROPEAN UNION,EUR,EEC,,,,IGO,,,0,010,010,01,1,0.0,8,1,8,-2.02952029520295,1,France,FR,FR,,46,2,FR,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,20260910000000,https://www.wvgazettemail.com/ap/business/us-banning-dairy-products-most-alcohol-and-motorcycles-from-canada-in-growing-trade-war/article_ac030391-7f2d-5ac5-bb8c-4dbff421566f.html
1322293662,20260903,202609,2026,2026.6658,FRA,FRANCE,FRA,,,,,,,,IGOEUREEC,THE EUROPEAN UNION,EUR,EEC,,,,IGO,,,0,010,010,01,1,0.0,2,1,2,-2.02952029520295,1,France,FR,FR,,46,2,FR,1,France,FR,FR,,46,2,FR,1,France,FR,FR,,46,2,FR,20260910000000,https://www.wvgazettemail.com/ap/business/us-banning-dairy-products-most-alcohol-and-motorcycles-from-canada-in-growing-trade-war/article_ac030391-7f2d-5ac5-bb8c-4dbff421566f.html
1322293663,20260903,202609,2026,2026.6658,FRA,FRANCE,FRA,,,,,,,,IGOEUREEC,THE EUROPEAN UNION,EUR,EEC,,,,IGO,,,0,042,042,04,1,1.9,8,1,8,-2.02952029520295,1,France,FR,FR,,46,2,FR,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,1,France,FR,FR,,46,2,FR,20260910000000,https://www.wvgazettemail.com/ap/business/us-banning-dairy-products-most-alcohol-and-motorcycles-from-canada-in-growing-trade-war/article_ac030391-7f2d-5ac5-bb8c-4dbff421566f.html
1322293664,20260903,202609,2026,2026.6658,FRA,FRANCE,FRA,,,,,,,,IGOEUREEC,THE EUROPEAN UNION,EUR,EEC,,,,IGO,,,0,042,042,04,1,1.9,2,1,2,-2.02952029520295,1,France,FR,FR,,46,2,FR,1,France,FR,FR,,46,2,FR,1,France,FR,FR,,46,2,FR,20260910000000,https://www.wvgazettemail.com/ap/business/us-banning-dairy-products-most-alcohol-and-motorcycles-from-canada-in-growing-trade-war/article_ac030391-7f2d-5ac5-bb8c-4dbff421566f.html
1322293665,20260903,202609,2026,2026.6658,FRA,FRANCE,FRA,,,,,,,,IGOEUREECGOV,EUROPEAN COMMISSION,EUR,EEC,,,,IGO,GOV,,0,036,036,03,1,4.0,10,1,10,-2.02952029520295,1,France,FR,FR,,46,2,FR,1,France,FR,FR,,46,2,FR,1,France,FR,FR,,46,2,FR,20260910000000,https://www.wvgazettemail.com/ap/business/us-banning-dairy-products-most-alcohol-and-motorcycles-from-canada-in-growing-trade-war/article_ac030391-7f2d-5ac5-bb8c-4dbff421566f.html
1322293666,20260903,202609,2026,2026.6658,GOV,GOVERNMENT,,,,,,GOV,,,,,,,,,,,,,1,051,051,05,1,3.4,6,1,6,-1.89309576837416,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,0,,,,,,,,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,20260910000000,https://www.niagarafallsreview.ca/politics/political-opinion/donald-trump-s-antics-are-no-gift-to-quebec-separatists/article_e52d541f-87b4-55f5-bb7d-ed1a058acebf.html
1322293667,20260903,202609,2026,2026.6658,GOV,GOVERNMENT,,,,,,GOV,,,CAN,CANADA,CAN,,,,,,,,1,051,051,05,1,3.4,2,1,2,-1.89309576837416,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,20260910000000,https://www.niagarafallsreview.ca/politics/political-opinion/donald-trump-s-antics-are-no-gift-to-quebec-separatists/article_e52d541f-87b4-55f5-bb7d-ed1a058acebf.html
1322293668,20260903,202609,2026,2026.6658,GOV,GOVERNMENT,,,,,,GOV,,,CAN,CANADA,CAN,,,,,,,,1,051,051,05,1,3.4,2,1,2,-1.89309576837416,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,20260910000000,https://www.niagarafallsreview.ca/politics/political-opinion/donald-trump-s-antics-are-no-gift-to-quebec-separatists/article_e52d541f-87b4-55f5-bb7d-ed1a058acebf.html
