GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1294149094,20260307,202603,2026,2026.1836,COP,LAW ENFORCEMENT OFFICER,,,,,,COP,,,USA,ATLANTA,USA,,,,,,,,1,112,112,11,3,-2.0,10,1,10,-11.8421052631579,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260314010000,https://www.atlantanewsfirst.com/2026/03/14/suspect-gwinnett-county-jury-duty-scam-arrested/
1294149095,20260307,202603,2026,2026.1836,GOV,HOME MINIST,,,,,,GOV,,,GOVMIL,NATIONAL SECURITY ADVISER,,,,,,GOV,MIL,,0,046,046,04,1,7.0,1,1,1,0.785340314136124,4,"Ajit, Rajasthan, India",IN,IN24,17837,25.85,72.6833,-2088338,4,"Ajit, Rajasthan, India",IN,IN24,17837,25.85,72.6833,-2088338,4,"Jammu, Jammu and Kashmir, India",IN,IN12,72851,32.7333,74.8667,-2098228,20260314010000,https://theshillongtimes.com/2026/03/14/national-nuggets-1610/
1294149096,20260307,202603,2026,2026.1836,GOV,HOME MINIST,,,,,,GOV,,,SPY,INTELLIGENCE,,,,,,SPY,,,0,046,046,04,1,7.0,1,1,1,0.785340314136124,4,"Ajit, Rajasthan, India",IN,IN24,17837,25.85,72.6833,-2088338,4,"Ajit, Rajasthan, India",IN,IN24,17837,25.85,72.6833,-2088338,4,"Jammu, Jammu and Kashmir, India",IN,IN12,72851,32.7333,74.8667,-2098228,20260314010000,https://theshillongtimes.com/2026/03/14/national-nuggets-1610/
1294149097,20260307,202603,2026,2026.1836,GOVMIL,NATIONAL SECURITY ADVISER,,,,,,GOV,MIL,,GOV,HOME MINIST,,,,,,GOV,,,0,046,046,04,1,7.0,1,1,1,0.785340314136124,4,"Ajit, Rajasthan, India",IN,IN24,17837,25.85,72.6833,-2088338,4,"Ajit, Rajasthan, India",IN,IN24,17837,25.85,72.6833,-2088338,4,"Jammu, Jammu and Kashmir, India",IN,IN12,72851,32.7333,74.8667,-2098228,20260314010000,https://theshillongtimes.com/2026/03/14/national-nuggets-1610/
1294149098,20260307,202603,2026,2026.1836,GOVMIL,NATIONAL SECURITY ADVISER,,,,,,GOV,MIL,,NGOUSAJEWGOV,AMIT,USA,,,JEW,,NGO,GOV,,0,046,046,04,1,7.0,1,1,1,0.785340314136124,4,"Ajit, Rajasthan, India",IN,IN24,17837,25.85,72.6833,-2088338,4,"Ajit, Rajasthan, India",IN,IN24,17837,25.85,72.6833,-2088338,4,"Ajit, Rajasthan, India",IN,IN24,17837,25.85,72.6833,-2088338,20260314010000,https://theshillongtimes.com/2026/03/14/national-nuggets-1610/
1294149099,20260307,202603,2026,2026.1836,GOVMIL,NATIONAL SECURITY ADVISER,,,,,,GOV,MIL,,NGOUSAJEWGOV,AMIT,USA,,,JEW,,NGO,GOV,,0,046,046,04,1,7.0,3,1,3,0.785340314136124,4,"Ajit, Rajasthan, India",IN,IN24,17837,25.85,72.6833,-2088338,4,"Ajit, Rajasthan, India",IN,IN24,17837,25.85,72.6833,-2088338,4,"Jammu, Jammu and Kashmir, India",IN,IN12,72851,32.7333,74.8667,-2098228,20260314010000,https://theshillongtimes.com/2026/03/14/national-nuggets-1610/
1294149100,20260307,202603,2026,2026.1836,LEG,SENATE,,,,,,LEG,,,,,,,,,,,,,1,040,040,04,1,1.0,5,1,5,-2.04225352112676,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,0,,,,,,,,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,20260314010000,https://www.yahoo.com/news/articles/republicans-warn-trumps-save-america-200950690.html
1294149101,20260307,202603,2026,2026.1836,MIL,AIR FORCE,,,,,,MIL,,,,,,,,,,,,,0,010,010,01,1,0.0,2,1,2,-1.68634064080944,3,"Bernalillo County, New Mexico, United States",US,USNM,NM001,35.05,-106.667,1702363,0,,,,,,,,3,"Bernalillo County, New Mexico, United States",US,USNM,,35.05,-106.667,1702363,20260314010000,https://www.thedailybeast.com/shocking-new-details-emerge-in-search-for-missing-ufo-expert-william-neil-mccasland/
1294149102,20260307,202603,2026,2026.1836,MIL,AIR FORCE,,,,,,MIL,,,,,,,,,,,,,0,010,010,01,1,0.0,3,1,3,-1.68634064080944,2,"Ohio, United States",US,USOH,,40.3736,-82.7755,OH,0,,,,,,,,2,"Ohio, United States",US,USOH,,40.3736,-82.7755,OH,20260314010000,https://www.thedailybeast.com/shocking-new-details-emerge-in-search-for-missing-ufo-expert-william-neil-mccasland/
1294149103,20260307,202603,2026,2026.1836,NGOUSAJEWGOV,AMIT,USA,,,JEW,,NGO,GOV,,GOVMIL,NATIONAL SECURITY ADVISER,,,,,,GOV,MIL,,0,046,046,04,1,7.0,1,1,1,0.785340314136124,4,"Ajit, Rajasthan, India",IN,IN24,17837,25.85,72.6833,-2088338,4,"Ajit, Rajasthan, India",IN,IN24,17837,25.85,72.6833,-2088338,4,"Ajit, Rajasthan, India",IN,IN24,17837,25.85,72.6833,-2088338,20260314010000,https://theshillongtimes.com/2026/03/14/national-nuggets-1610/
1294149104,20260307,202603,2026,2026.1836,NGOUSAJEWGOV,AMIT,USA,,,JEW,,NGO,GOV,,GOVMIL,NATIONAL SECURITY ADVISER,,,,,,GOV,MIL,,0,046,046,04,1,7.0,3,1,3,0.785340314136124,4,"Ajit, Rajasthan, India",IN,IN24,17837,25.85,72.6833,-2088338,4,"Ajit, Rajasthan, India",IN,IN24,17837,25.85,72.6833,-2088338,4,"Jammu, Jammu and Kashmir, India",IN,IN12,72851,32.7333,74.8667,-2098228,20260314010000,https://theshillongtimes.com/2026/03/14/national-nuggets-1610/
1294149105,20260307,202603,2026,2026.1836,NGOUSAJEWGOV,AMIT,USA,,,JEW,,NGO,GOV,,SPY,INTELLIGENCE,,,,,,SPY,,,0,046,046,04,1,7.0,1,1,1,0.785340314136124,4,"Ajit, Rajasthan, India",IN,IN24,17837,25.85,72.6833,-2088338,4,"Ajit, Rajasthan, India",IN,IN24,17837,25.85,72.6833,-2088338,4,"Ajit, Rajasthan, India",IN,IN24,17837,25.85,72.6833,-2088338,20260314010000,https://theshillongtimes.com/2026/03/14/national-nuggets-1610/
1294149106,20260307,202603,2026,2026.1836,NGOUSAJEWGOV,AMIT,USA,,,JEW,,NGO,GOV,,SPY,INTELLIGENCE,,,,,,SPY,,,0,046,046,04,1,7.0,3,1,3,0.785340314136124,4,"Ajit, Rajasthan, India",IN,IN24,17837,25.85,72.6833,-2088338,4,"Ajit, Rajasthan, India",IN,IN24,17837,25.85,72.6833,-2088338,4,"Jammu, Jammu and Kashmir, India",IN,IN12,72851,32.7333,74.8667,-2098228,20260314010000,https://theshillongtimes.com/2026/03/14/national-nuggets-1610/
1294149107,20260307,202603,2026,2026.1836,SPY,INTELLIGENCE,,,,,,SPY,,,GOV,HOME MINIST,,,,,,GOV,,,0,046,046,04,1,7.0,1,1,1,0.785340314136124,4,"Ajit, Rajasthan, India",IN,IN24,17837,25.85,72.6833,-2088338,4,"Ajit, Rajasthan, India",IN,IN24,17837,25.85,72.6833,-2088338,4,"Jammu, Jammu and Kashmir, India",IN,IN12,72851,32.7333,74.8667,-2098228,20260314010000,https://theshillongtimes.com/2026/03/14/national-nuggets-1610/
1294149108,20260307,202603,2026,2026.1836,SPY,INTELLIGENCE,,,,,,SPY,,,NGOUSAJEWGOV,AMIT,USA,,,JEW,,NGO,GOV,,0,046,046,04,1,7.0,1,1,1,0.785340314136124,4,"Ajit, Rajasthan, India",IN,IN24,17837,25.85,72.6833,-2088338,4,"Ajit, Rajasthan, India",IN,IN24,17837,25.85,72.6833,-2088338,4,"Ajit, Rajasthan, India",IN,IN24,17837,25.85,72.6833,-2088338,20260314010000,https://theshillongtimes.com/2026/03/14/national-nuggets-1610/
1294149109,20260307,202603,2026,2026.1836,SPY,INTELLIGENCE,,,,,,SPY,,,NGOUSAJEWGOV,AMIT,USA,,,JEW,,NGO,GOV,,0,046,046,04,1,7.0,3,1,3,0.785340314136124,4,"Ajit, Rajasthan, India",IN,IN24,17837,25.85,72.6833,-2088338,4,"Ajit, Rajasthan, India",IN,IN24,17837,25.85,72.6833,-2088338,4,"Jammu, Jammu and Kashmir, India",IN,IN12,72851,32.7333,74.8667,-2098228,20260314010000,https://theshillongtimes.com/2026/03/14/national-nuggets-1610/
1294149110,20260307,202603,2026,2026.1836,USA,UNITED STATES,USA,,,,,,,,LEG,SENATE,,,,,,LEG,,,1,040,040,04,1,1.0,4,1,4,-2.04225352112676,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,20260314010000,https://www.yahoo.com/news/articles/republicans-warn-trumps-save-america-200950690.html
1294149111,20260314,202603,2026,2026.2027,,,,,,,,,,,ARE,DUBAI,ARE,,,,,,,,1,020,020,02,1,3.0,2,1,2,-4.69798657718121,0,,,,,,,,4,"Dubai, Dubayy, United Arab Emirates",AE,AE03,28575,25.2522,55.28,-782831,4,"Dubai, Dubayy, United Arab Emirates",AE,AE03,28575,25.2522,55.28,-782831,20260314010000,https://kesq.com/news/national-world/cnn-world/2026/03/13/uae-charges-21-people-with-cybercrimes-for-filming-and-sharing-missile-strike-footage/
1294149112,20260314,202603,2026,2026.2027,,,,,,,,,,,AREGOV,UNITED ARAB EMIRATES,ARE,,,,,GOV,,,1,020,020,02,1,3.0,2,1,2,-4.69798657718121,0,,,,,,,,4,"Dubai, Dubayy, United Arab Emirates",AE,AE03,28575,25.2522,55.28,-782831,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20260314010000,https://kesq.com/news/national-world/cnn-world/2026/03/13/uae-charges-21-people-with-cybercrimes-for-filming-and-sharing-missile-strike-footage/
1294149113,20260314,202603,2026,2026.2027,,,,,,,,,,,AREGOV,DUBAI,ARE,,,,,GOV,,,1,020,020,02,1,3.0,4,1,4,-4.69798657718121,0,,,,,,,,4,"Dubai, Dubayy, United Arab Emirates",AE,AE03,28575,25.2522,55.28,-782831,4,"Dubai, Dubayy, United Arab Emirates",AE,AE03,28575,25.2522,55.28,-782831,20260314010000,https://kesq.com/news/national-world/cnn-world/2026/03/13/uae-charges-21-people-with-cybercrimes-for-filming-and-sharing-missile-strike-footage/
1294149114,20260314,202603,2026,2026.2027,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,106,106,10,3,-5.0,1,1,1,1.08932461873638,0,,,,,,,,1,Australia,AS,AS,,-25,135,AS,1,Australia,AS,AS,,-25,135,AS,20260314010000,https://travelweekly.com.au/fcm-meetings-and-events-research-shows-attendee-experience-as-top-priority-for-event-planners/
1294149115,20260314,202603,2026,2026.2027,,,,,,,,,,,AUT,AUSTRIA,AUT,,,,,,,,0,043,043,04,1,2.8,8,1,8,1.96399345335515,0,,,,,,,,4,"Passau, Salzburg, Austria",AU,AU05,5639,47.0833,13.1167,-1987540,4,"Passau, Salzburg, Austria",AU,AU05,5639,47.0833,13.1167,-1987540,20260314010000,https://www.travelmarketreport.com/river-cruise/articles/amawaterways-introduces-city-escapes-extended-stay-program-for-off-season
1294149116,20260314,202603,2026,2026.2027,,,,,,,,,,,BLR,BELARUS,BLR,,,,,,,,0,010,010,01,1,0.0,1,1,1,-1.76332288401254,0,,,,,,,,4,"Minsk, Belarus (general), Belarus",BO,BO00,5840,53.9,27.5667,-1946324,4,"Minsk, Belarus (general), Belarus",BO,BO00,5840,53.9,27.5667,-1946324,20260314010000,https://www.eurasiareview.com/12032026-belarus-your-long-time-pastor-is-leaving-your-parish-against-his-will-analysis/
1294149117,20260314,202603,2026,2026.2027,,,,,,,,,,,BLR,BELARUS,BLR,,,,,,,,1,042,042,04,1,1.9,1,1,1,-1.76332288401254,0,,,,,,,,4,"Minsk, Belarus (general), Belarus",BO,BO00,5840,53.9,27.5667,-1946324,4,"Minsk, Belarus (general), Belarus",BO,BO00,5840,53.9,27.5667,-1946324,20260314010000,https://www.eurasiareview.com/12032026-belarus-your-long-time-pastor-is-leaving-your-parish-against-his-will-analysis/
1294149118,20260314,202603,2026,2026.2027,,,,,,,,,,,BLR,PINSK,BLR,,,,,,,,0,046,046,04,1,7.0,1,1,1,-1.76332288401254,0,,,,,,,,4,"Minsk, Belarus (general), Belarus",BO,BO00,5840,53.9,27.5667,-1946324,4,"Minsk, Belarus (general), Belarus",BO,BO00,5840,53.9,27.5667,-1946324,20260314010000,https://www.eurasiareview.com/12032026-belarus-your-long-time-pastor-is-leaving-your-parish-against-his-will-analysis/
1294149119,20260314,202603,2026,2026.2027,,,,,,,,,,,BLRCHR,PINSK,BLR,,,CHR,,,,,0,046,046,04,1,7.0,3,1,3,-1.76332288401254,0,,,,,,,,4,"Pinsk, Brestskaya Voblasts', Belarus",BO,BO01,39910,52.1229,26.0951,-1947920,4,"Pinsk, Brestskaya Voblasts', Belarus",BO,BO01,39910,52.1229,26.0951,-1947920,20260314010000,https://www.eurasiareview.com/12032026-belarus-your-long-time-pastor-is-leaving-your-parish-against-his-will-analysis/
1294149120,20260314,202603,2026,2026.2027,,,,,,,,,,,BRA,BRAZIL,BRA,,,,,,,,1,042,042,04,1,1.9,10,1,10,-1.08695652173913,0,,,,,,,,1,Brazil,BR,BR,,-10,-55,BR,1,Brazil,BR,BR,,-10,-55,BR,20260314010000,https://www.motogp.com/en/news/2026/03/13/aldeguer-back-on-track-for-brazil/1005619
1294149121,20260314,202603,2026,2026.2027,,,,,,,,,,,BUS,COMPANY,,,,,,BUS,,,0,193,193,19,4,-10.0,5,1,5,-1.73143516737206,0,,,,,,,,2,"Indiana, United States",US,USIN,,39.8647,-86.2604,IN,2,"Indiana, United States",US,USIN,,39.8647,-86.2604,IN,20260314010000,https://www.yahoo.com/news/articles/fmcsa-just-issued-bulletin-warning-002742644.html
1294149122,20260314,202603,2026,2026.2027,,,,,,,,,,,CAN,CANADIAN,CAN,,,,,,,,1,020,020,02,1,3.0,3,1,3,1.94647201946472,0,,,,,,,,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,20260314010000,https://www.cbc.ca/news/canada/prince-edward-island/pei-new-trade-deal-potatoes-mexican-market-9.7127334
1294149123,20260314,202603,2026,2026.2027,,,,,,,,,,,CAN,CANADIAN,CAN,,,,,,,,1,192,192,19,4,-9.5,5,1,5,0.93632958801498,0,,,,,,,,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,20260314010000,https://www.northumberlandnews.com/news/canada-cellphone-fees-crtc/article_eb6467e4-37a1-5ae8-b1f0-fd615e1d0b6a.html
1294149124,20260314,202603,2026,2026.2027,,,,,,,,,,,CHL,CHILE,CHL,,,,,,,,0,112,112,11,3,-2.0,4,1,4,-12.0145631067961,0,,,,,,,,4,"Santiago, Regióetropolitana, Chile",CI,CI12,22379,-33.45,-70.6667,-901202,4,"Santiago, Regióetropolitana, Chile",CI,CI12,22379,-33.45,-70.6667,-901202,20260314010000,https://nypost.com/2026/03/13/us-news/venezuelan-criminal-el-turko-arrested-in-la-on-murder-charges/
1294149125,20260314,202603,2026,2026.2027,,,,,,,,,,,CHLGOV,CHILEAN,CHL,,,,,GOV,,,0,181,181,18,4,-9.0,3,1,3,-12.0145631067961,0,,,,,,,,4,"Santiago, Regióetropolitana, Chile",CI,CI12,22379,-33.45,-70.6667,-901202,1,Venezuela,VE,VE,,8,-66,VE,20260314010000,https://nypost.com/2026/03/13/us-news/venezuelan-criminal-el-turko-arrested-in-la-on-murder-charges/
1294149126,20260314,202603,2026,2026.2027,,,,,,,,,,,CHN,CHINESE,CHN,,,,,,,,1,020,020,02,1,3.0,6,1,6,-0.47694753577107,0,,,,,,,,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260314010000,https://finance.yahoo.com/news/inside-binance-accounts-internal-investigators-171443134.html
1294149127,20260314,202603,2026,2026.2027,,,,,,,,,,,CHN,CHINA,CHN,,,,,,,,0,040,040,04,1,1.0,6,1,6,-1.77474402730375,0,,,,,,,,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260314010000,https://www.eurasiareview.com/12032026-war-with-iran-to-test-chinas-energy-security-analysis/
1294149128,20260314,202603,2026,2026.2027,,,,,,,,,,,CHRPRO,METHODIST CHURCH,,,,CHR,PRO,,,,1,036,036,03,1,4.0,3,1,3,2.97397769516729,0,,,,,,,,2,"Alabama, United States",US,USAL,,32.799,-86.8073,AL,2,"Alabama, United States",US,USAL,,32.799,-86.8073,AL,20260314010000,https://www.wpsdlocal6.com/news/paducah-mccracken-county-naacp-to-host-rosa-parks-power-of-one-banquet/article_1b8b3690-56e7-4c79-bbd6-298f5dc1c367.html
1294149129,20260314,202603,2026,2026.2027,,,,,,,,,,,COP,LAW ENFORCEMENT AGENCIES,,,,,,COP,,,0,046,046,04,1,7.0,8,1,8,-4.11255411255412,0,,,,,,,,3,"Oakland County, Michigan, United States",US,USMI,,42.6667,-83.3999,1623005,3,"Oakland County, Michigan, United States",US,USMI,,42.6667,-83.3999,1623005,20260314010000,https://www.eurasiareview.com/13032026-heartbreaking-whitmer-michigan-electeds-denounce-attack-on-jewish-community-in-west-bloomfield/
1294149130,20260314,202603,2026,2026.2027,,,,,,,,,,,COP,LAW ENFORCEMENT AGENCIES,,,,,,COP,,,0,046,046,04,1,7.0,2,1,2,-4.11255411255412,0,,,,,,,,2,"Michigan, United States",US,USMI,,43.3504,-84.5603,MI,2,"Michigan, United States",US,USMI,,43.3504,-84.5603,MI,20260314010000,https://www.eurasiareview.com/13032026-heartbreaking-whitmer-michigan-electeds-denounce-attack-on-jewish-community-in-west-bloomfield/
1294149131,20260314,202603,2026,2026.2027,,,,,,,,,,,CRM,GANG,,,,,,CRM,,,1,057,057,05,1,8.0,5,1,5,-0.99009900990099,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260314010000,https://heavy.com/nfl/player/mykal-walker/
1294149132,20260314,202603,2026,2026.2027,,,,,,,,,,,CUB,HAVANA,CUB,,,,,,,,1,042,042,04,1,1.9,10,1,10,-3.76712328767123,0,,,,,,,,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,20260314010000,https://www.thenational.scot/news/25936352.convoy-cuba-arrive-havana-later-month/
1294149133,20260314,202603,2026,2026.2027,,,,,,,,,,,CVL,CIVILIAN,,,,,,CVL,,,0,010,010,01,1,0.0,10,1,10,-6.73076923076923,0,,,,,,,,4,"Nyaunglebin, Sagain, Myanmar",BM,BM10,41820,21.85,95.5667,-436009,4,"Nyaunglebin, Sagain, Myanmar",BM,BM10,41820,21.85,95.5667,-436009,20260314010000,https://www.yahoo.com/news/articles/eighteen-children-among-dozens-killed-103500539.html
1294149134,20260314,202603,2026,2026.2027,,,,,,,,,,,CVL,RESIDENTS,,,,,,CVL,,,1,020,020,02,1,3.0,10,1,10,0,0,,,,,,,,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,20260314010000,https://www.newcastleherald.com.au/story/9197560/emma-teni-parks-urgent-call-for-funnel-webs-before-winter/
1294149135,20260314,202603,2026,2026.2027,,,,,,,,,,,CVL,RESIDENTS,,,,,,CVL,,,1,020,020,02,1,3.0,2,1,2,-7.56302521008403,0,,,,,,,,4,"Jangal Khel, North-West Frontier, Pakistan",PK,PK03,40339,33.6006,71.4397,6252874,4,"Jangal Khel, North-West Frontier, Pakistan",PK,PK03,40339,33.6006,71.4397,6252874,20260314010000,https://tribune.com.pk/story/2597489/phc-rules-civil-courts-lack-jurisdiction-in-load-shedding-disputes
1294149136,20260314,202603,2026,2026.2027,,,,,,,,,,,CVL,COMMUNITY,,,,,,CVL,,,1,036,036,03,1,4.0,10,1,10,5.27240773286468,0,,,,,,,,1,Spain,SP,SP,,40,-4,SP,1,Spain,SP,SP,,40,-4,SP,20260314010000,https://www.noozhawk.com/check-out-whats-brewing-at-coffee-culture-fest-march-28/
1294149137,20260314,202603,2026,2026.2027,,,,,,,,,,,CVL,VILLAGE,,,,,,CVL,,,0,042,042,04,1,1.9,1,1,1,1,0,,,,,,,,4,"Mobio, Lagunes, Cote D'ivoire",IV,IV82,16863,5.36418,-3.90879,11153182,4,"Mobio, Lagunes, Cote D'ivoire",IV,IV82,16863,5.36418,-3.90879,11153182,20260314010000,https://www.wral.com/news/ap/f6a5c-france-returns-a-sacred-drum-looted-during-the-colonial-era-to-ivory-coast/
