GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1321016300,20260803,202608,2026,2026.5836,CVL,NEIGHBORHOOD,,,,,,CVL,,,COP,POLICE,,,,,,COP,,,1,040,040,04,1,1.0,4,1,4,-4.05405405405405,3,"West Valley, Utah, United States",US,USUT,UT053,37.3875,-113.416,1434126,3,"West Valley, Utah, United States",US,USUT,,37.3875,-113.416,1434126,3,"West Valley, Utah, United States",US,USUT,,37.3875,-113.416,1434126,20260902013000,https://www.fox13now.com/good-day-utah/kearns-explores-concert-night-parking-solutions-near-utah-first-credit-union-amphitheater
1321016301,20260803,202608,2026,2026.5836,CVL,NEIGHBORHOOD,,,,,,CVL,,,COP,POLICE,,,,,,COP,,,1,040,040,04,1,1.0,2,1,2,-4.05405405405405,3,"West Valley, Utah, United States",US,USUT,UT053,37.3875,-113.416,1434126,3,"West Valley, Utah, United States",US,USUT,,37.3875,-113.416,1434126,2,"Utah, United States",US,USUT,,40.1135,-111.854,UT,20260902013000,https://www.fox13now.com/good-day-utah/kearns-explores-concert-night-parking-solutions-near-utah-first-credit-union-amphitheater
1321016302,20260803,202608,2026,2026.5836,CVL,NEIGHBORHOOD,,,,,,CVL,,,COP,POLICE,,,,,,COP,,,1,040,040,04,1,1.0,4,1,4,-4.05405405405405,3,"West Valley, Utah, United States",US,USUT,UT053,37.3875,-113.416,1434126,2,"Utah, United States",US,USUT,,40.1135,-111.854,UT,2,"Utah, United States",US,USUT,,40.1135,-111.854,UT,20260902013000,https://www.fox13now.com/good-day-utah/kearns-explores-concert-night-parking-solutions-near-utah-first-credit-union-amphitheater
1321016303,20260803,202608,2026,2026.5836,EDU,UNIVERSITY,,,,,,EDU,,,LEG,SENATE,,,,,,LEG,,,1,036,036,03,1,4.0,12,2,12,3.18906605922551,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,20260902013000,https://myb106.com/ixp/514/p/james-talarico-senate-campaign-baylor/
1321016304,20260803,202608,2026,2026.5836,LEG,SENATE,,,,,,LEG,,,EDU,UNIVERSITY,,,,,,EDU,,,1,036,036,03,1,4.0,12,2,12,3.18906605922551,3,"Baylor University, Texas, United States",US,USTX,TX309,31.5449,-97.1194,1351627,3,"Baylor University, Texas, United States",US,USTX,,31.5449,-97.1194,1351627,3,"Baylor University, Texas, United States",US,USTX,,31.5449,-97.1194,1351627,20260902013000,https://myb106.com/ixp/514/p/james-talarico-senate-campaign-baylor/
1321016305,20260803,202608,2026,2026.5836,LEG,SENATE,,,,,,LEG,,,USA,UNITED STATES,USA,,,,,,,,1,036,036,03,1,4.0,8,2,8,3.18906605922551,3,"Baylor University, Texas, United States",US,USTX,TX309,31.5449,-97.1194,1351627,3,"Baylor University, Texas, United States",US,USTX,,31.5449,-97.1194,1351627,3,"Baylor University, Texas, United States",US,USTX,,31.5449,-97.1194,1351627,20260902013000,https://myb106.com/ixp/514/p/james-talarico-senate-campaign-baylor/
1321016306,20260803,202608,2026,2026.5836,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,015,015,01,1,0.0,4,1,4,-10.0746268656716,2,"Ohio, United States",US,USOH,,40.3736,-82.7755,OH,0,,,,,,,,2,"Ohio, United States",US,USOH,,40.3736,-82.7755,OH,20260902013000,https://www.wrganews.com/2026/09/01/ohio-woman-learns-fate-in-fatal-dragging-of-driver-who-climbed-onto-her-hood-in-road-rage-death/
1321016307,20260803,202608,2026,2026.5836,USA,UNITED STATES,USA,,,,,,,,LEG,SENATE,,,,,,LEG,,,1,036,036,03,1,4.0,8,2,8,3.18906605922551,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,20260902013000,https://myb106.com/ixp/514/p/james-talarico-senate-campaign-baylor/
1321016308,20260826,202608,2026,2026.6466,IRN,IRAN,IRN,,,,,,,,MIL,AIRCRAFT CARRIER,,,,,,MIL,,,0,072,072,07,2,8.3,1,1,1,-4.55840455840455,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260902013000,https://www.breitbart.com/politics/2026/09/01/trump-iran-could-be-totally-wiped-out-tehran-launches-missile-attack-on-u-s-bases-in-jordan/
1321016309,20260826,202608,2026,2026.6466,USA,OHIO,USA,,,,,,,,COP,PRISON,,,,,,COP,,,1,173,173,17,4,-5.0,7,1,7,-10.0746268656716,2,"Ohio, United States",US,USOH,,40.3736,-82.7755,OH,2,"Ohio, United States",US,USOH,,40.3736,-82.7755,OH,2,"Ohio, United States",US,USOH,,40.3736,-82.7755,OH,20260902013000,https://www.wrganews.com/2026/09/01/ohio-woman-learns-fate-in-fatal-dragging-of-driver-who-climbed-onto-her-hood-in-road-rage-death/
1321016310,20260826,202608,2026,2026.6466,USA,AMERICAN,USA,,,,,,,,MIL,AIRCRAFT CARRIER,,,,,,MIL,,,0,072,072,07,2,8.3,3,1,3,-4.55840455840455,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260902013000,https://www.breitbart.com/politics/2026/09/01/trump-iran-could-be-totally-wiped-out-tehran-launches-missile-attack-on-u-s-bases-in-jordan/
1321016311,20260826,202608,2026,2026.6466,USAGOV,UNITED STATES,USA,,,,,GOV,,,USA,CALIFORNIA,USA,,,,,,,,0,013,013,01,1,0.4,2,1,2,1.14678899082569,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,20260902013000,https://nationalpost.com/news/u-s-senator-says-democrats-will-have-a-tough-time-curtailing-trumps-tariff-policy
1321016312,20260901,202609,2026,2026.6603,,,,,,,,,,,IDN,INDONESIA,IDN,,,,,,,,0,043,043,04,1,2.8,2,1,2,5.5205047318612,0,,,,,,,,4,"Hengqin, Guangdong, China",CH,CH30,13031,22.1154,113.543,10365945,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,18585,-6.17444,106.829,-2679652,20260902013000,https://macaudailytimes.com.mo/sam-hou-fai-in-jakarta-after-singapore-talks-both-sides-seek-deeper-ties.html
1321016313,20260901,202609,2026,2026.6603,IDN,INDONESIA,IDN,,,,,,,,,,,,,,,,,,0,017,017,01,1,0.0,8,1,8,5.5205047318612,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,18585,-6.17444,106.829,-2679652,0,,,,,,,,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,18585,-6.17444,106.829,-2679652,20260902013000,https://macaudailytimes.com.mo/sam-hou-fai-in-jakarta-after-singapore-talks-both-sides-seek-deeper-ties.html
1321016314,20260901,202609,2026,2026.6603,IDN,INDONESIA,IDN,,,,,,,,,,,,,,,,,,0,017,017,01,1,0.0,2,1,2,5.5205047318612,4,"Hengqin, Guangdong, China",CH,CH30,13031,22.1154,113.543,10365945,0,,,,,,,,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,18585,-6.17444,106.829,-2679652,20260902013000,https://macaudailytimes.com.mo/sam-hou-fai-in-jakarta-after-singapore-talks-both-sides-seek-deeper-ties.html
1321016315,20260901,202609,2026,2026.6603,IDN,INDONESIA,IDN,,,,,,,,,,,,,,,,,,0,042,042,04,1,1.9,2,1,2,5.5205047318612,4,"Hengqin, Guangdong, China",CH,CH30,13031,22.1154,113.543,10365945,0,,,,,,,,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,18585,-6.17444,106.829,-2679652,20260902013000,https://macaudailytimes.com.mo/sam-hou-fai-in-jakarta-after-singapore-talks-both-sides-seek-deeper-ties.html
1321016316,20260902,202609,2026,2026.6630,,,,,,,,,,,ARE,UNITED ARAB EMIRATES,ARE,,,,,,,,0,036,036,03,1,4.0,2,1,2,-2.10304942166141,0,,,,,,,,4,"Al Udeid, Abu Z¸aby, United Arab Emirates",AE,AE01,25307,24.6167,51.4,-782284,4,"Al Udeid, Abu Z¸aby, United Arab Emirates",AE,AE01,25307,24.6167,51.4,-782284,20260902013000,https://www.hindustantimes.com/opinion/arabian-sea-as-a-new-laboratory-for-the-us-101788281789583.html
1321016317,20260902,202609,2026,2026.6630,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,020,020,02,1,3.0,2,1,2,-4.88940628637951,0,,,,,,,,4,"Warrnambool, Victoria, Australia",AS,AS07,5423,-38.3818,142.488,-1608145,4,"Warrnambool, Victoria, Australia",AS,AS07,5423,-38.3818,142.488,-1608145,20260902013000,https://www.standard.net.au/story/9340850/magistrate-questions-communitys-tolerance-for-homeless-man/
1321016318,20260902,202609,2026,2026.6630,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,043,043,04,1,2.8,4,1,4,-4.88940628637951,0,,,,,,,,4,"Warrnambool, Victoria, Australia",AS,AS07,5423,-38.3818,142.488,-1608145,4,"Warrnambool, Victoria, Australia",AS,AS07,5423,-38.3818,142.488,-1608145,20260902013000,https://www.standard.net.au/story/9340850/magistrate-questions-communitys-tolerance-for-homeless-man/
1321016319,20260902,202609,2026,2026.6630,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,051,051,05,1,3.4,2,1,2,0.30674846625767,0,,,,,,,,1,Australia,AS,AS,,-25,135,AS,1,Australia,AS,AS,,-25,135,AS,20260902013000,https://www.lawyersweekly.com.au/corporate-counsel/44940-everyone-is-so-busy-why-legal-mentorship-is-becoming-harder-to-access
1321016320,20260902,202609,2026,2026.6630,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,100,100,10,3,-5.0,4,1,4,-4.88940628637951,0,,,,,,,,4,"Warrnambool, Victoria, Australia",AS,AS07,5423,-38.3818,142.488,-1608145,4,"Warrnambool, Victoria, Australia",AS,AS07,5423,-38.3818,142.488,-1608145,20260902013000,https://www.standard.net.au/story/9340850/magistrate-questions-communitys-tolerance-for-homeless-man/
1321016321,20260902,202609,2026,2026.6630,,,,,,,,,,,AUSCVL,AUSTRALIA,AUS,,,,,CVL,,,0,040,040,04,1,1.0,6,1,6,-0.80515297906603,0,,,,,,,,1,Australia,AS,AS,,-25,135,AS,1,Australia,AS,AS,,-25,135,AS,20260902013000,https://timesofindia.indiatimes.com/entertainment/malayalam/movies/news/mamitha-baiju-hospitalised-with-high-fever-and-body-pain-doctors-recommend-complete-rest-for-bethlehem-kudumba-unit-actor/articleshow/133694576.cms
1321016322,20260902,202609,2026,2026.6630,,,,,,,,,,,BGD,BANGLADESH,BGD,,,,,,,,0,042,042,04,1,1.9,5,1,5,-4.0174672489083,0,,,,,,,,4,"Dhaka, Dhaka, Bangladesh",BG,BG81,5778,23.7231,90.4086,-2737683,4,"Dhaka, Dhaka, Bangladesh",BG,BG81,5778,23.7231,90.4086,-2737683,20260902013000,https://www.hindustantimes.com/india-news/sheikh-hasina-india-extradition-return-latest-news-interview-bangladesh-nationalist-party-tarique-rahman-101788308754407.html
1321016323,20260902,202609,2026,2026.6630,,,,,,,,,,,BGD,BANGLADESH,BGD,,,,,,,,0,043,043,04,1,2.8,10,1,10,-4.0174672489083,0,,,,,,,,4,"Dhaka, Dhaka, Bangladesh",BG,BG81,5778,23.7231,90.4086,-2737683,4,"Dhaka, Dhaka, Bangladesh",BG,BG81,5778,23.7231,90.4086,-2737683,20260902013000,https://www.hindustantimes.com/india-news/sheikh-hasina-india-extradition-return-latest-news-interview-bangladesh-nationalist-party-tarique-rahman-101788308754407.html
1321016324,20260902,202609,2026,2026.6630,,,,,,,,,,,BGD,RANGPUR,BGD,,,,,,,,0,190,190,19,4,-10.0,4,1,4,-4.0174672489083,0,,,,,,,,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20260902013000,https://www.hindustantimes.com/india-news/sheikh-hasina-india-extradition-return-latest-news-interview-bangladesh-nationalist-party-tarique-rahman-101788308754407.html
1321016325,20260902,202609,2026,2026.6630,,,,,,,,,,,BGD,RANGPUR,BGD,,,,,,,,0,190,190,19,4,-10.0,1,1,1,-4.0174672489083,0,,,,,,,,4,"Dhaka, Dhaka, Bangladesh",BG,BG81,5778,23.7231,90.4086,-2737683,4,"Dhaka, Dhaka, Bangladesh",BG,BG81,5778,23.7231,90.4086,-2737683,20260902013000,https://www.hindustantimes.com/india-news/sheikh-hasina-india-extradition-return-latest-news-interview-bangladesh-nationalist-party-tarique-rahman-101788308754407.html
1321016326,20260902,202609,2026,2026.6630,,,,,,,,,,,BGD,RANGPUR,BGD,,,,,,,,0,190,190,19,4,-10.0,5,1,5,-4.0174672489083,0,,,,,,,,4,"Muhammad Yunus, Sindh, Pakistan",PK,PK05,23686,27.5252,68.5774,6121254,4,"Muhammad Yunus, Sindh, Pakistan",PK,PK05,23686,27.5252,68.5774,6121254,20260902013000,https://www.hindustantimes.com/india-news/sheikh-hasina-india-extradition-return-latest-news-interview-bangladesh-nationalist-party-tarique-rahman-101788308754407.html
1321016327,20260902,202609,2026,2026.6630,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,0,112,112,11,3,-2.0,2,1,2,-7.15630885122411,0,,,,,,,,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,20260902013000,https://www.cbc.ca/news/canada/toronto/toronto-cop-charged-in-project-south-has-wanted-to-plead-guilty-since-arrest-lawyer-9.7328510
1321016328,20260902,202609,2026,2026.6630,,,,,,,,,,,CHN,CHINA,CHN,,,,,,,,0,043,043,04,1,2.8,7,1,4,3.85375494071147,0,,,,,,,,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Zhongguancun, China (general), China",CH,CH00,13274,29.5044,103.683,10408007,20260902013000,https://www.globaltimes.cn/page/202609/1369606.shtml
1321016329,20260902,202609,2026,2026.6630,,,,,,,,,,,CHN,CHINA,CHN,,,,,,,,0,043,043,04,1,2.8,2,1,2,3.85375494071147,0,,,,,,,,4,"Zhongguancun, China (general), China",CH,CH00,13274,29.5044,103.683,10408007,4,"Shanghai, Shanghai, China",CH,CH23,13243,31.2222,121.458,-1924465,20260902013000,https://www.globaltimes.cn/page/202609/1369606.shtml
1321016330,20260902,202609,2026,2026.6630,,,,,,,,,,,CHN,CHINA,CHN,,,,,,,,0,043,043,04,1,2.8,3,1,2,3.85375494071147,0,,,,,,,,4,"Zhongguancun, China (general), China",CH,CH00,13274,29.5044,103.683,10408007,4,"Zhongguancun, China (general), China",CH,CH00,13274,29.5044,103.683,10408007,20260902013000,https://www.globaltimes.cn/page/202609/1369606.shtml
1321016331,20260902,202609,2026,2026.6630,,,,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,046,046,04,1,7.0,1,1,1,1.9047619047619,0,,,,,,,,1,China,CH,CH,,35,105,CH,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20260902013000,https://timesofindia.indiatimes.com/india/breaking-news-live-updates-september-2/liveblog/133694193.cms
1321016332,20260902,202609,2026,2026.6630,,,,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,046,046,04,1,7.0,2,1,2,1.9047619047619,0,,,,,,,,1,China,CH,CH,,35,105,CH,1,China,CH,CH,,35,105,CH,20260902013000,https://timesofindia.indiatimes.com/india/breaking-news-live-updates-september-2/liveblog/133694193.cms
1321016333,20260902,202609,2026,2026.6630,,,,,,,,,,,CHN,CHINA,CHN,,,,,,,,0,112,112,11,3,-2.0,2,1,2,-1.1002444987775,0,,,,,,,,1,China,CH,CH,,35,105,CH,3,"Asheville, North Carolina, United States",US,USNC,NC021,35.6009,-82.554,1018864,20260902013000,https://www.breitbart.com/politics/2026/09/01/exclusive-north-carolina-senator-ted-budd-tax-cuts-and-trade-deals-are-driving-growth/
1321016334,20260902,202609,2026,2026.6630,,,,,,,,,,,CHN,CHINA,CHN,,,,,,,,0,112,112,11,3,-2.0,8,1,8,-1.1002444987775,0,,,,,,,,1,China,CH,CH,,35,105,CH,1,China,CH,CH,,35,105,CH,20260902013000,https://www.breitbart.com/politics/2026/09/01/exclusive-north-carolina-senator-ted-budd-tax-cuts-and-trade-deals-are-driving-growth/
1321016335,20260902,202609,2026,2026.6630,,,,,,,,,,,COP,POLICE OFFICER,,,,,,COP,,,0,043,043,04,1,2.8,3,1,3,-2.25806451612904,0,,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260902013000,https://www.yahoo.com/news/articles/hartford-street-become-bobbys-way-005553459.html
1321016336,20260902,202609,2026,2026.6630,,,,,,,,,,,COP,DETECTIVE,,,,,,COP,,,1,190,190,19,4,-10.0,3,1,3,-2.25806451612904,0,,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260902013000,https://www.yahoo.com/news/articles/hartford-street-become-bobbys-way-005553459.html
1321016337,20260902,202609,2026,2026.6630,,,,,,,,,,,CVL,COMMUNITY,,,,,,CVL,,,1,014,014,01,1,0.0,10,1,10,4.72312703583061,0,,,,,,,,3,"Gulfport, Mississippi, United States",US,USMS,MS047,30.3674,-89.0928,670771,3,"Gulfport, Mississippi, United States",US,USMS,MS047,30.3674,-89.0928,670771,20260902013000,https://www.wlox.com/2026/09/01/sunshine-sips-brews-new-opportunities-adults-with-disabilities/
1321016338,20260902,202609,2026,2026.6630,,,,,,,,,,,CVL,ENGINEER,,,,,,CVL,,,0,020,020,02,1,3.0,2,1,2,-0.20519835841313,0,,,,,,,,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,4,"Allahabad, Uttar Pradesh, India",IN,IN36,70270,25.45,81.85,-2088510,20260902013000,https://indiankanoon.org/doc/22210212/
1321016339,20260902,202609,2026,2026.6630,,,,,,,,,,,CVL,RESIDENTS,,,,,,CVL,,,1,020,020,02,1,3.0,2,1,2,1.35135135135135,0,,,,,,,,3,"Blackfoot, Idaho, United States",US,USID,ID011,43.1905,-112.345,396141,3,"Blackfoot, Idaho, United States",US,USID,ID011,43.1905,-112.345,396141,20260902013000,http://www.idahostatejournal.com/chronicle/news/blackfoots-trynity-kesler-turns-messy-painting-into-a-growing-art-business/article_d6e1451d-47d8-4882-9c76-cfd93138b6a4.html
1321016340,20260902,202609,2026,2026.6630,,,,,,,,,,,CVL,RESIDENTS,,,,,,CVL,,,1,020,020,02,1,3.0,3,1,3,1.35135135135135,0,,,,,,,,2,"Idaho, United States",US,USID,,44.2394,-114.51,ID,2,"Idaho, United States",US,USID,,44.2394,-114.51,ID,20260902013000,http://www.idahostatejournal.com/chronicle/news/blackfoots-trynity-kesler-turns-messy-painting-into-a-growing-art-business/article_d6e1451d-47d8-4882-9c76-cfd93138b6a4.html
1321016341,20260902,202609,2026,2026.6630,,,,,,,,,,,CVL,RESIDENTS,,,,,,CVL,,,0,020,020,02,1,3.0,2,1,2,-2.66666666666667,0,,,,,,,,2,"Michigan, United States",US,USMI,,43.3504,-84.5603,MI,2,"Michigan, United States",US,USMI,,43.3504,-84.5603,MI,20260902013000,https://greatlakesecho.org/2026/09/01/michigan-ag-challenges-the-us-department-of-energy-again-over-coal-plants-forced-operation/
1321016342,20260902,202609,2026,2026.6630,,,,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,1,040,040,04,1,1.0,5,1,5,-2.47148288973384,0,,,,,,,,4,"Taipa, Macau (general), Macau",MC,MC00,13031,22.1558,113.557,-1204105,4,"Taipa, Macau (general), Macau",MC,MC00,13031,22.1558,113.557,-1204105,20260902013000,https://macaudailytimes.com.mo/schools-open-despite-storm-marred-by-teacher-assault.html
