GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1308922601,20260515,202605,2026,2026.3699,USA,UNITED STATES,USA,,,,,,,,KORMIL,SOUTH KOREA,KOR,,,,,MIL,,,0,043,043,04,1,2.8,2,1,2,-5.6379821958457,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Seoul, Soul-t'ukpyolsi, South Korea",KS,KS11,24984,37.5664,127,-716583,20260614044500,https://www.zerohedge.com/geopolitical/north-korea-rips-fresh-western-criticism-expanding-moscow-relationship
1308922602,20260515,202605,2026,2026.3699,USAMIL,AMERICAN,USA,,,,,MIL,,,KORMIL,SOUTH KOREA,KOR,,,,,MIL,,,0,010,010,01,1,0.0,3,1,3,-5.6379821958457,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Seoul, Soul-t'ukpyolsi, South Korea",KS,KS11,24984,37.5664,127,-716583,4,"Seoul, Soul-t'ukpyolsi, South Korea",KS,KS11,24984,37.5664,127,-716583,20260614044500,https://www.zerohedge.com/geopolitical/north-korea-rips-fresh-western-criticism-expanding-moscow-relationship
1308922603,20260515,202605,2026,2026.3699,USAMIL,AMERICAN,USA,,,,,MIL,,,KORMIL,SOUTH KOREA,KOR,,,,,MIL,,,0,043,043,04,1,2.8,3,1,3,-5.6379821958457,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Seoul, Soul-t'ukpyolsi, South Korea",KS,KS11,24984,37.5664,127,-716583,4,"Seoul, Soul-t'ukpyolsi, South Korea",KS,KS11,24984,37.5664,127,-716583,20260614044500,https://www.zerohedge.com/geopolitical/north-korea-rips-fresh-western-criticism-expanding-moscow-relationship
1308922604,20260614,202606,2026,2026.4493,,,,,,,,,,,BUS,COMPANIES,,,,,,BUS,,,0,057,057,05,1,8.0,5,1,5,-0.83160083160083,0,,,,,,,,4,"Shanghai, Shanghai, China",CH,CH23,13243,31.2222,121.458,-1924465,4,"Shanghai, Shanghai, China",CH,CH23,13243,31.2222,121.458,-1924465,20260614044500,https://www.yahoo.com/news/world/articles/vincents-parents-never-hes-good-220529126.html
1308922605,20260614,202606,2026,2026.4493,,,,,,,,,,,BUS,CORPORATION,,,,,,BUS,,,0,061,061,06,2,6.4,20,2,20,3.59478525634153,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260614044500,https://finance.yahoo.com/markets/stocks/articles/target-tgt-specialization-scale-strategy-040552377.html
1308922606,20260614,202606,2026,2026.4493,,,,,,,,,,,BUS,COMPANIES,,,,,,BUS,,,0,061,061,06,2,6.4,5,1,5,-4.46533490011751,0,,,,,,,,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260614044500,https://www.zerohedge.com/ai/chinas-new-ai-agent-risks-trapping-western-tech-rights-abuses-analysts
1308922607,20260614,202606,2026,2026.4493,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,190,190,19,4,-10.0,5,1,5,-3.55761794276875,0,,,,,,,,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,20260614044500,https://www.israelnationalnews.com/news/428589
1308922608,20260614,202606,2026,2026.4493,,,,,,,,,,,COPGOV,DEPUTY,,,,,,COP,GOV,,1,010,010,01,1,0.0,6,1,6,0.540540540540539,0,,,,,,,,4,"Balykchy, Ysyk-KöG, Kyrgyzstan",KG,KG07,18631,42.4557,76.1861,-2333239,4,"Kara-Keche, Naryn, Kyrgyzstan",KG,KG04,18613,41.7239,74.7952,-2331979,20260614044500,https://www.trend.az/business/4197688.html
1308922609,20260614,202606,2026,2026.4493,,,,,,,,,,,CVL,COMMUNITY,,,,,,CVL,,,1,042,042,04,1,1.9,10,1,10,2.09205020920503,0,,,,,,,,1,Guyana,GY,GY,,5,-59,GY,1,Guyana,GY,GY,,5,-59,GY,20260614044500,https://www.thehindu.com/education/learnings-beyond-the-science-of-medicine/article71072343.ece
1308922610,20260614,202606,2026,2026.4493,,,,,,,,,,,CVL,COMMUNITY,,,,,,CVL,,,1,045,045,04,1,5.0,10,1,10,7.14285714285714,0,,,,,,,,4,"Smyrna, Izmir, Turkey",TU,TU35,27937,38.4104,27.142,-755097,4,"Smyrna, Izmir, Turkey",TU,TU35,27937,38.4104,27.142,-755097,20260614044500,https://www.mdjonline.com/news/smyrna-pride-attracts-thousands-to-celebrate-community-belonging/article_0b00869f-d2aa-4e0e-be88-447a3488d337.html
1308922611,20260614,202606,2026,2026.4493,,,,,,,,,,,CVL,VOTER,,,,,,CVL,,,1,051,051,05,1,3.4,5,1,5,-2.3489932885906,0,,,,,,,,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,20260614044500,https://www.israelnationalnews.com/news/428588
1308922612,20260614,202606,2026,2026.4493,,,,,,,,,,,GOV,GOVERNOR,,,,,,GOV,,,1,020,020,02,1,3.0,4,1,4,-1.48809523809524,0,,,,,,,,3,"Lake Butler, Florida, United States",US,USFL,,30.0227,-82.3396,285222,3,"Lake Butler, Florida, United States",US,USFL,,30.0227,-82.3396,285222,20260614044500,https://www.wcjb.com/2026/06/13/james-fishback-yells-rep-byron-donalds-lake-city-calls-gubernatorial-debate/
1308922613,20260614,202606,2026,2026.4493,,,,,,,,,,,GOV,GOVERNOR,,,,,,GOV,,,1,051,051,05,1,3.4,3,1,3,-1.48809523809524,0,,,,,,,,3,"Lake Butler, Florida, United States",US,USFL,,30.0227,-82.3396,285222,3,"Lake Butler, Florida, United States",US,USFL,,30.0227,-82.3396,285222,20260614044500,https://www.wcjb.com/2026/06/13/james-fishback-yells-rep-byron-donalds-lake-city-calls-gubernatorial-debate/
1308922614,20260614,202606,2026,2026.4493,,,,,,,,,,,GOV,GOVERNOR,,,,,,GOV,,,1,051,051,05,1,3.4,1,1,1,-1.48809523809524,0,,,,,,,,1,Israel,IS,IS,,31.5,34.75,IS,3,"Lake Butler, Florida, United States",US,USFL,,30.0227,-82.3396,285222,20260614044500,https://www.wcjb.com/2026/06/13/james-fishback-yells-rep-byron-donalds-lake-city-calls-gubernatorial-debate/
1308922615,20260614,202606,2026,2026.4493,,,,,,,,,,,GOV,REGIME,,,,,,GOV,,,0,051,051,05,1,3.4,10,1,10,-4.10958904109586,0,,,,,,,,1,Zimbabwe,ZI,ZI,,-19,29,ZI,1,Zimbabwe,ZI,ZI,,-19,29,ZI,20260614044500,https://www.zimeye.net/2026/06/13/another-ccc-mp-endorses-controversial-cab3/
1308922616,20260614,202606,2026,2026.4493,,,,,,,,,,,HLH,PHYSICIAN,,,,,,HLH,,,1,040,040,04,1,1.0,10,1,10,-4.65657741559953,0,,,,,,,,2,"Washington, United States",US,USWA,,47.3917,-121.571,WA,2,"Washington, United States",US,USWA,,47.3917,-121.571,WA,20260614044500,https://www.prnewswire.com/news-releases/marler-clark-urges-parents-to-stop-using-nara-organics-whole-milk-organic-powdered-infant-formula-amid-multistate-infant-botulism-outbreak--product-sold-nationwide-at-target-302799669.html
1308922617,20260614,202606,2026,2026.4493,,,,,,,,,,,IGOBUSGOS,GROUP OF SEVEN,,GOS,,,,IGO,BUS,,0,040,040,04,1,1.0,8,1,8,1.31771595900439,0,,,,,,,,4,"Bandar Abbas, Hormozgan, Iran",IR,IR11,40896,27.1865,56.2808,-3055107,4,"Bandar Abbas, Hormozgan, Iran",IR,IR11,40896,27.1865,56.2808,-3055107,20260614044500,https://www.npr.org/2026/06/13/nx-s1-5857149/trump-iran-war-peace-deal
1308922618,20260614,202606,2026,2026.4493,,,,,,,,,,,IGOBUSGOS,GROUP OF SEVEN,,GOS,,,,IGO,BUS,,0,040,040,04,1,1.0,2,1,2,1.31771595900439,0,,,,,,,,4,"Bandar Abbas, Hormozgan, Iran",IR,IR11,40896,27.1865,56.2808,-3055107,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260614044500,https://www.npr.org/2026/06/13/nx-s1-5857149/trump-iran-war-peace-deal
1308922619,20260614,202606,2026,2026.4493,,,,,,,,,,,IGOBUSGOS,GROUP OF SEVEN,,GOS,,,,IGO,BUS,,0,046,046,04,1,7.0,10,1,10,1.31771595900439,0,,,,,,,,4,"Bandar Abbas, Hormozgan, Iran",IR,IR11,40896,27.1865,56.2808,-3055107,4,"Bandar Abbas, Hormozgan, Iran",IR,IR11,40896,27.1865,56.2808,-3055107,20260614044500,https://www.npr.org/2026/06/13/nx-s1-5857149/trump-iran-war-peace-deal
1308922620,20260614,202606,2026,2026.4493,,,,,,,,,,,IND,KARNATAKA,IND,,,,,,,,1,130,130,13,3,-4.4,10,1,10,-6.81362725450902,0,,,,,,,,1,India,IN,IN,,20,77,IN,1,India,IN,IN,,20,77,IN,20260614044500,https://bangaloremirror.indiatimes.com/bangalore/others/dread-drunk/articleshow/131710850.cms
1308922621,20260614,202606,2026,2026.4493,,,,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,014,014,01,1,0.0,2,1,2,1.31771595900439,0,,,,,,,,4,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,4,"Bandar Abbas, Hormozgan, Iran",IR,IR11,40896,27.1865,56.2808,-3055107,20260614044500,https://www.npr.org/2026/06/13/nx-s1-5857149/trump-iran-war-peace-deal
1308922622,20260614,202606,2026,2026.4493,,,,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,014,014,01,1,0.0,6,1,6,1.31771595900439,0,,,,,,,,4,"Bandar Abbas, Hormozgan, Iran",IR,IR11,40896,27.1865,56.2808,-3055107,4,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,20260614044500,https://www.npr.org/2026/06/13/nx-s1-5857149/trump-iran-war-peace-deal
1308922623,20260614,202606,2026,2026.4493,,,,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,014,014,01,1,0.0,2,1,2,1.31771595900439,0,,,,,,,,4,"Bandar Abbas, Hormozgan, Iran",IR,IR11,40896,27.1865,56.2808,-3055107,4,"Bandar Abbas, Hormozgan, Iran",IR,IR11,40896,27.1865,56.2808,-3055107,20260614044500,https://www.npr.org/2026/06/13/nx-s1-5857149/trump-iran-war-peace-deal
1308922624,20260614,202606,2026,2026.4493,,,,,,,,,,,IRNGOV,IRAN,IRN,,,,,GOV,,,1,042,042,04,1,1.9,1,1,1,16.6666666666666,0,,,,,,,,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,20260614044500,https://www.israelnationalnews.com/flashes/687676
1308922625,20260614,202606,2026,2026.4493,,,,,,,,,,,JEW,JEWISH,,,,JEW,,,,,0,042,042,04,1,1.9,10,1,10,-3.55761794276875,0,,,,,,,,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20260614044500,https://www.israelnationalnews.com/news/428589
1308922626,20260614,202606,2026,2026.4493,,,,,,,,,,,MED,WEBSITE,,,,,,MED,,,1,042,042,04,1,1.9,10,2,10,5.4242294850167,0,,,,,,,,1,Hungary,HU,HU,,47,20,HU,1,Hungary,HU,HU,,47,20,HU,20260614044500,https://www.cambridge-news.co.uk/whats-on/shopping/simba-pillow-fathers-day-34109419
1308922627,20260614,202606,2026,2026.4493,,,,,,,,,,,MIL,CAPTAIN,,,,,,MIL,,,1,040,040,04,1,1.0,6,1,6,2.47619047619047,0,,,,,,,,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,20260614044500,https://screenrant.com/star-trek-captain-kirk-spinoff-paul-wesley-call/
1308922628,20260614,202606,2026,2026.4493,,,,,,,,,,,PAK,PAKISTAN,PAK,,,,,,,,1,045,045,04,1,5.0,2,1,2,3.83275261324042,0,,,,,,,,5,"Balochistan, Balochistan, Pakistan",PK,PK02,40300,28.4785,65.6436,-2755738,5,"Balochistan, Balochistan, Pakistan",PK,PK02,40300,28.4785,65.6436,-2755738,20260614044500,https://www.pakistantoday.com.pk/2026/06/14/bugti-pledges-pro-people-budget
1308922629,20260614,202606,2026,2026.4493,,,,,,,,,,,PHL,CEBU,PHL,,,,,,,,1,042,042,04,1,1.9,10,1,10,1.92307692307692,0,,,,,,,,4,"Cebuano, South Cotabato, Philippines",RP,RP70,24271,6.38806,124.968,-2421886,4,"Cebuano, South Cotabato, Philippines",RP,RP70,24271,6.38806,124.968,-2421886,20260614044500,https://mindanews.com/arts-culture/2026/06/regional-queer-cinema-blooms-with-first-cebuano-language-gl-film/
1308922630,20260614,202606,2026,2026.4493,,,,,,,,,,,USA,COLORADO,USA,,,,,,,,0,036,036,03,1,4.0,10,1,10,-6.61157024793388,0,,,,,,,,2,"Colorado, United States",US,USCO,,39.0646,-105.327,CO,2,"Colorado, United States",US,USCO,,39.0646,-105.327,CO,20260614044500,https://www.summitdaily.com/news/colorado-parks-and-wildlife-kills-elusive-wolf-tied-to-attacks-on-at-least-22-sheep-since-2025-2/
1308922631,20260614,202606,2026,2026.4493,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,042,042,04,1,1.9,2,1,2,4.94296577946768,0,,,,,,,,3,"Park City, Utah, United States",US,USUT,,40.6461,-111.498,1444206,3,"Park City, Utah, United States",US,USUT,,40.6461,-111.498,1444206,20260614044500,https://www.hellomagazine.com/us/907221/david-duchovny-x-files-catherine-bell-jag-pair-stun-new-photo/
1308922632,20260614,202606,2026,2026.4493,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,042,042,04,1,1.9,2,1,2,4.94296577946768,0,,,,,,,,1,Japan,JA,JA,,36,138,JA,1,Japan,JA,JA,,36,138,JA,20260614044500,https://www.hellomagazine.com/us/907221/david-duchovny-x-files-catherine-bell-jag-pair-stun-new-photo/
1308922633,20260614,202606,2026,2026.4493,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,042,042,04,1,1.9,6,1,6,4.94296577946768,0,,,,,,,,2,"Utah, United States",US,USUT,,40.1135,-111.854,UT,2,"Utah, United States",US,USUT,,40.1135,-111.854,UT,20260614044500,https://www.hellomagazine.com/us/907221/david-duchovny-x-files-catherine-bell-jag-pair-stun-new-photo/
1308922634,20260614,202606,2026,2026.4493,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,043,043,04,1,2.8,7,1,7,4.94296577946768,0,,,,,,,,3,"Park City, Utah, United States",US,USUT,,40.6461,-111.498,1444206,3,"Park City, Utah, United States",US,USUT,,40.6461,-111.498,1444206,20260614044500,https://www.hellomagazine.com/us/907221/david-duchovny-x-files-catherine-bell-jag-pair-stun-new-photo/
1308922635,20260614,202606,2026,2026.4493,,,,,,,,,,,USA,UTAH,USA,,,,,,,,1,043,043,04,1,2.8,3,1,3,4.94296577946768,0,,,,,,,,2,"Utah, United States",US,USUT,,40.1135,-111.854,UT,3,"Park City, Utah, United States",US,USUT,,40.6461,-111.498,1444206,20260614044500,https://www.hellomagazine.com/us/907221/david-duchovny-x-files-catherine-bell-jag-pair-stun-new-photo/
1308922636,20260614,202606,2026,2026.4493,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,046,046,04,1,7.0,4,1,4,-1.48809523809524,0,,,,,,,,3,"Lake Butler, Florida, United States",US,USFL,,30.0227,-82.3396,285222,3,"Lake Butler, Florida, United States",US,USFL,,30.0227,-82.3396,285222,20260614044500,https://www.wcjb.com/2026/06/13/james-fishback-yells-rep-byron-donalds-lake-city-calls-gubernatorial-debate/
1308922637,20260614,202606,2026,2026.4493,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,051,051,05,1,3.4,2,1,2,-1.48809523809524,0,,,,,,,,3,"Lake Butler, Florida, United States",US,USFL,,30.0227,-82.3396,285222,3,"Lake Butler, Florida, United States",US,USFL,,30.0227,-82.3396,285222,20260614044500,https://www.wcjb.com/2026/06/13/james-fishback-yells-rep-byron-donalds-lake-city-calls-gubernatorial-debate/
1308922638,20260614,202606,2026,2026.4493,,,,,,,,,,,USACVL,JACKSONVILLE,USA,,,,,CVL,,,1,043,043,04,1,2.8,2,1,2,-1.48809523809524,0,,,,,,,,3,"Lake Butler, Florida, United States",US,USFL,,30.0227,-82.3396,285222,3,"Columbia County, Florida, United States",US,USFL,,30.2508,-82.6243,306909,20260614044500,https://www.wcjb.com/2026/06/13/james-fishback-yells-rep-byron-donalds-lake-city-calls-gubernatorial-debate/
1308922639,20260614,202606,2026,2026.4493,,,,,,,,,,,USACVL,UNITED STATES,USA,,,,,CVL,,,1,046,046,04,1,7.0,4,1,4,-1.48809523809524,0,,,,,,,,3,"Lake Butler, Florida, United States",US,USFL,,30.0227,-82.3396,285222,3,"Lake Butler, Florida, United States",US,USFL,,30.0227,-82.3396,285222,20260614044500,https://www.wcjb.com/2026/06/13/james-fishback-yells-rep-byron-donalds-lake-city-calls-gubernatorial-debate/
1308922640,20260614,202606,2026,2026.4493,,,,,,,,,,,USAGOV,UNITED STATES,USA,,,,,GOV,,,1,130,130,13,3,-4.4,2,1,2,-7.74487471526196,0,,,,,,,,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,20260614044500,https://edition.cnn.com/2026/06/12/weather/trump-ufc-fight-forecast
1308922641,20260614,202606,2026,2026.4493,AFR,AFRICA,AFR,,,,,,,,SOM,SOMALIA,SOM,,,,,,,,1,054,054,05,1,6.0,3,1,3,-0.18691588785046,4,"Somaliland, Somalia (general), Somalia",SO,SO00,25720,9,46,11432102,4,"Somaliland, Somalia (general), Somalia",SO,SO00,25720,9,46,11432102,4,"Somaliland, Somalia (general), Somalia",SO,SO00,25720,9,46,11432102,20260614044500,https://www.zerohedge.com/geopolitical/somaliland-opens-diplomatic-office-taiwan-despite-strong-objections-beijing
1308922642,20260614,202606,2026,2026.4493,AFR,AFRICA,AFR,,,,,,,,SOM,SOMALIA,SOM,,,,,,,,1,120,120,12,3,-4.0,3,1,3,-0.18691588785046,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Somaliland, Somalia (general), Somalia",SO,SO00,25720,9,46,11432102,4,"Somaliland, Somalia (general), Somalia",SO,SO00,25720,9,46,11432102,20260614044500,https://www.zerohedge.com/geopolitical/somaliland-opens-diplomatic-office-taiwan-despite-strong-objections-beijing
1308922643,20260614,202606,2026,2026.4493,ARE,UNITED ARAB EMIRATES,ARE,,,,,,,,FRA,FRANCE,FRA,,,,,,,,1,036,036,03,1,4.0,2,1,2,0.95846645367412,1,United Arab Emirates,AE,AE,,24,54,AE,1,France,FR,FR,,46,2,FR,1,India,IN,IN,,20,77,IN,20260614044500,https://www.pakistantoday.com.pk/2026/06/14/trump-to-meet-middle-east-leaders-at-g7-summit
1308922644,20260614,202606,2026,2026.4493,ARE,UNITED ARAB EMIRATES,ARE,,,,,,,,FRA,FRANCE,FRA,,,,,,,,1,036,036,03,1,4.0,1,1,1,0.95846645367412,1,Qatar,QA,QA,,25.5,51.25,QA,1,France,FR,FR,,46,2,FR,1,India,IN,IN,,20,77,IN,20260614044500,https://www.pakistantoday.com.pk/2026/06/14/trump-to-meet-middle-east-leaders-at-g7-summit
1308922645,20260614,202606,2026,2026.4493,AUS,AUSTRALIA,AUS,,,,,,,,,,,,,,,,,,1,010,010,01,1,0.0,8,1,8,-0.41152263374486,4,"Sussex, East Sussex, United Kingdom",UK,UKE2,40137,50.9167,-0.083333,-2609142,0,,,,,,,,4,"Sussex, East Sussex, United Kingdom",UK,UKE2,40137,50.9167,-0.083333,-2609142,20260614044500,https://www.express.co.uk/news/royal/2216073/prince-harry-meltdown-queen-elizabeth
