GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1311193857,20260530,202605,2026,2026.4110,CHN,CHINESE,CHN,,,,,,,,CAN,CANADA,CAN,,,,,,,,1,042,042,04,1,1.9,10,1,10,-6.14035087719298,4,"Tiananmen, Beijing, China",CH,CH22,13001,39.9072,116.391,-1928471,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,20260629020000,https://www.yahoo.com/news/world/articles/chinese-dissident-fled-dinghy-south-132721493.html
1311193858,20260530,202605,2026,2026.4110,CHN,CHINA,CHN,,,,,,,,KOR,SOUTH KOREA,KOR,,,,,,,,1,080,080,08,2,5.0,2,1,2,-6.14035087719298,4,"Tiananmen, Beijing, China",CH,CH22,13001,39.9072,116.391,-1928471,1,South Korea,KS,KS,,37,127.5,KS,4,"Tiananmen, Beijing, China",CH,CH22,13001,39.9072,116.391,-1928471,20260629020000,https://www.yahoo.com/news/world/articles/chinese-dissident-fled-dinghy-south-132721493.html
1311193859,20260530,202605,2026,2026.4110,CHN,CHINESE,CHN,,,,,,,,KOR,SOUTH KOREA,KOR,,,,,,,,1,080,080,08,2,5.0,8,1,8,-6.14035087719298,4,"Tiananmen, Beijing, China",CH,CH22,13001,39.9072,116.391,-1928471,1,South Korea,KS,KS,,37,127.5,KS,1,South Korea,KS,KS,,37,127.5,KS,20260629020000,https://www.yahoo.com/news/world/articles/chinese-dissident-fled-dinghy-south-132721493.html
1311193860,20260530,202605,2026,2026.4110,GOV,PRIME MINISTER,,,,,,GOV,,,LEG,MEMBER OF PARLIAMENT,,,,,,LEG,,,1,042,042,04,1,1.9,10,1,10,0.16474464579902,4,"Manchester, Manchester, United Kingdom",UK,UKI2,40118,53.5,-2.21667,-2602512,4,"Manchester, Manchester, United Kingdom",UK,UKI2,40118,53.5,-2.21667,-2602512,4,"Manchester, Manchester, United Kingdom",UK,UKI2,40118,53.5,-2.21667,-2602512,20260629020000,https://www.businesstimes.com.sg/international/burnham-pledges-sweeping-devolution-bid-uk-premiership
1311193861,20260530,202605,2026,2026.4110,LEG,MEMBER OF PARLIAMENT,,,,,,LEG,,,GOV,PRIME MINISTER,,,,,,GOV,,,1,043,043,04,1,2.8,10,1,10,0.16474464579902,4,"Manchester, Manchester, United Kingdom",UK,UKI2,40118,53.5,-2.21667,-2602512,4,"Manchester, Manchester, United Kingdom",UK,UKI2,40118,53.5,-2.21667,-2602512,4,"Manchester, Manchester, United Kingdom",UK,UKI2,40118,53.5,-2.21667,-2602512,20260629020000,https://www.businesstimes.com.sg/international/burnham-pledges-sweeping-devolution-bid-uk-premiership
1311193862,20260530,202605,2026,2026.4110,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,016,016,01,1,-2.0,1,1,1,-5.22788203753352,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,0,,,,,,,,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260629020000,https://jp.ibtimes.com/why-anderson-cooper-resists-working-bari-weiss-after-cnn-cbs-merger-102053
1311193863,20260530,202605,2026,2026.4110,USA,UNITED STATES,USA,,,,,,,,bar,BARI,,,bar,,,,,,0,016,016,01,1,-2.0,1,1,1,-5.22788203753352,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260629020000,https://jp.ibtimes.com/why-anderson-cooper-resists-working-bari-weiss-after-cnn-cbs-merger-102053
1311193864,20260530,202605,2026,2026.4110,USA,UNITED STATES,USA,,,,,,,,bar,BARI,,,bar,,,,,,0,111,111,11,3,-2.0,1,1,1,-5.22788203753352,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260629020000,https://jp.ibtimes.com/why-anderson-cooper-resists-working-bari-weiss-after-cnn-cbs-merger-102053
1311193865,20260622,202606,2026,2026.4712,AUS,AUSTRALIA,AUS,,,,,,,,LEG,SENATE,,,,,,LEG,,,1,013,013,01,1,0.4,4,1,4,-0.76824583866837,4,"Redbridge, New South Wales, Australia",AS,AS02,5015,-34.4833,148.267,-1597009,4,"Redbridge, New South Wales, Australia",AS,AS02,5015,-34.4833,148.267,-1597009,4,"Redbridge, New South Wales, Australia",AS,AS02,5015,-34.4833,148.267,-1597009,20260629020000,https://www.perthnow.com.au/news/australia/paul-hogan-rips-pauline-hanson-over-racism-monoculture-as-one-nation-support-dips-c-22500050
1311193866,20260622,202606,2026,2026.4712,GOV,CHIEF OF STAFF,,,,,,GOV,,,,,,,,,,,,,1,154,154,15,4,-7.2,10,1,10,-5.24781341107872,1,Gaza Strip,GZ,GZ,,31.425074,34.373398,GZ,0,,,,,,,,1,Gaza Strip,GZ,GZ,,31.425074,34.373398,GZ,20260629020000,https://www.theyeshivaworld.com/news/israel-news/2568414/mounting-concerns-senior-idf-officials-warn-hamas-is-preparing-for-another-war.html
1311193867,20260622,202606,2026,2026.4712,GOV,CHIEF OF STAFF,,,,,,GOV,,,UAF,MILITARY WING,,,,,,UAF,,,1,130,130,13,3,-4.4,10,1,10,-5.24781341107872,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20260629020000,https://www.theyeshivaworld.com/news/israel-news/2568414/mounting-concerns-senior-idf-officials-warn-hamas-is-preparing-for-another-war.html
1311193868,20260629,202606,2026,2026.4904,,,,,,,,,,,AGR,FARMER,,,,,,AGR,,,0,020,020,02,1,3.0,2,1,2,0.2092050209205,0,,,,,,,,4,"Mar Menor, Murcia, Spain",SP,SP31,25822,37.7326,-0.7907,-391885,4,"Mar Menor, Murcia, Spain",SP,SP31,25822,37.7326,-0.7907,-391885,20260629020000,https://www.yahoo.com/news/science/articles/could-legal-personhood-help-save-230132484.html
1311193869,20260629,202606,2026,2026.4904,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,010,010,01,1,0.0,2,1,2,-5.85858585858586,0,,,,,,,,4,"Casuarina, Western Australia, Australia",AS,AS08,5561,-33.5738,116.592,11460264,4,"Casuarina, Western Australia, Australia",AS,AS08,5561,-33.5738,116.592,11460264,20260629020000,https://www.perthnow.com.au/news/crime/simon-peter-carman-accused-teen-killer-lived-in-perth-years-prior-to-murder-of-thai-girl-c-22500637
1311193870,20260629,202606,2026,2026.4904,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,042,042,04,1,1.9,4,1,4,-0.76824583866837,0,,,,,,,,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,20260629020000,https://www.perthnow.com.au/news/australia/paul-hogan-rips-pauline-hanson-over-racism-monoculture-as-one-nation-support-dips-c-22500050
1311193871,20260629,202606,2026,2026.4904,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,042,042,04,1,1.9,1,1,1,-0.76824583866837,0,,,,,,,,1,Ireland,EI,EI,,53,-8,EI,1,Ireland,EI,EI,,53,-8,EI,20260629020000,https://www.perthnow.com.au/news/australia/paul-hogan-rips-pauline-hanson-over-racism-monoculture-as-one-nation-support-dips-c-22500050
1311193872,20260629,202606,2026,2026.4904,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,112,112,11,3,-2.0,2,1,2,-5.85858585858586,0,,,,,,,,4,"Perth, Western Australia, Australia",AS,AS08,5533,-31.9333,115.833,-1594675,4,"Perth, Western Australia, Australia",AS,AS08,5533,-31.9333,115.833,-1594675,20260629020000,https://www.perthnow.com.au/news/crime/simon-peter-carman-accused-teen-killer-lived-in-perth-years-prior-to-murder-of-thai-girl-c-22500637
1311193873,20260629,202606,2026,2026.4904,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,190,190,19,4,-10.0,2,1,2,-5.85858585858586,0,,,,,,,,4,"Perth, Western Australia, Australia",AS,AS08,5533,-31.9333,115.833,-1594675,4,"Perth, Western Australia, Australia",AS,AS08,5533,-31.9333,115.833,-1594675,20260629020000,https://www.perthnow.com.au/news/crime/simon-peter-carman-accused-teen-killer-lived-in-perth-years-prior-to-murder-of-thai-girl-c-22500637
1311193874,20260629,202606,2026,2026.4904,,,,,,,,,,,BHR,BAHRAIN,BHR,,,,,,,,1,112,112,11,3,-2.0,10,1,10,-3.90143737166325,0,,,,,,,,4,"Jidhafs, Al Asimah, Bahrain",BA,BA16,25307,26.2186,50.5478,-784959,4,"Jidhafs, Al Asimah, Bahrain",BA,BA16,25307,26.2186,50.5478,-784959,20260629020000,https://www.gdnonline.com:443/Details/1399012/Tailor-accused-of-dealing-in-drugs-set-to-learn-his-fate
1311193875,20260629,202606,2026,2026.4904,,,,,,,,,,,BUS,PRODUCER,,,,,,BUS,,,0,112,112,11,3,-2.0,10,1,10,-5.22788203753352,0,,,,,,,,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260629020000,https://jp.ibtimes.com/why-anderson-cooper-resists-working-bari-weiss-after-cnn-cbs-merger-102053
1311193876,20260629,202606,2026,2026.4904,,,,,,,,,,,COP,POLICE,,,,,,COP,,,0,0232,023,02,1,3.4,10,1,10,-3.14585319351764,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260629020000,https://www.northcentralpa.com/news/crime/union-county-toddler-missing-since-1986-declared-dead/article_80a30230-46b4-11ee-a828-3fec1435aeca.html
1311193877,20260629,202606,2026,2026.4904,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,040,040,04,1,1.0,10,1,10,-6.33245382585752,0,,,,,,,,4,"Hamilton Harbour, Hamilton, Bermuda",BD,BD03,5938,32.2881,-64.7911,-1394090,4,"Hamilton Harbour, Hamilton, Bermuda",BD,BD03,5938,32.2881,-64.7911,-1394090,20260629020000,https://bernews.com/2026/06/police-confirm-person-dies-after-boat-crash/
1311193878,20260629,202606,2026,2026.4904,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,181,181,18,4,-9.0,6,1,6,-5.48387096774194,0,,,,,,,,3,"Bradford County, Pennsylvania, United States",US,USPA,,41.8754,-76.875,1213660,3,"Bradford County, Pennsylvania, United States",US,USPA,,41.8754,-76.875,1213660,20260629020000,https://www.northcentralpa.com/news/police-woman-drunkenly-faked-kidnapping/article_a879764f-907a-4861-befc-2366a0cd08ad.html
1311193879,20260629,202606,2026,2026.4904,,,,,,,,,,,CVL,RESIDENTS,,,,,,CVL,,,0,013,013,01,1,0.4,3,1,3,-2.35294117647059,0,,,,,,,,1,Netherlands,NL,NL,,52.5,5.75,NL,1,Netherlands,NL,NL,,52.5,5.75,NL,20260629020000,https://www.fox5atlanta.com/news/trump-attacks-dc-mayoral-nominee-janeese-lewis-george-online
1311193880,20260629,202606,2026,2026.4904,,,,,,,,,,,CVL,SETTLEMENT,,,,,,CVL,,,1,190,190,19,4,-10.0,10,1,10,-2.45804149596934,0,,,,,,,,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,20260629020000,https://www.prokerala.com/news/articles/a1781283.html
1311193881,20260629,202606,2026,2026.4904,,,,,,,,,,,EDU,COLLEGE,,,,,,EDU,,,1,042,042,04,1,1.9,2,1,2,3.66449511400652,0,,,,,,,,3,"Charlottesville, Virginia, United States",US,USVA,VA540,38.0293,-78.4767,1498463,3,"Charlottesville, Virginia, United States",US,USVA,VA540,38.0293,-78.4767,1498463,20260629020000,https://www.reporterherald.com/2026/06/28/five-questions-teri-olson-has-a-love-of-her-country-and-a-connection-to-its-founding/
1311193882,20260629,202606,2026,2026.4904,,,,,,,,,,,FRA,FRANCE,FRA,,,,,,,,0,042,042,04,1,1.9,2,1,2,-8.43170320404722,0,,,,,,,,4,"Carpentras, Provence-Alpes-Côd'Azur, France",FR,FRB8,16325,44.0544,5.04772,-1416801,4,"Carpentras, Provence-Alpes-Côd'Azur, France",FR,FRB8,16325,44.0544,5.04772,-1416801,20260629020000,https://jp.ibtimes.com/two-brothers-aged-2-4-die-70c-car-during-europe-heatwave-mother-faces-manslaughter-charges-102042
1311193883,20260629,202606,2026,2026.4904,,,,,,,,,,,FRA,FRANCE,FRA,,,,,,,,0,042,042,04,1,1.9,1,1,1,-8.43170320404722,0,,,,,,,,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,20260629020000,https://jp.ibtimes.com/two-brothers-aged-2-4-die-70c-car-during-europe-heatwave-mother-faces-manslaughter-charges-102042
1311193884,20260629,202606,2026,2026.4904,,,,,,,,,,,FRA,FRANCE,FRA,,,,,,,,0,042,042,04,1,1.9,1,1,1,-8.43170320404722,0,,,,,,,,1,United Kingdom,UK,UK,,54,-4,UK,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,20260629020000,https://jp.ibtimes.com/two-brothers-aged-2-4-die-70c-car-during-europe-heatwave-mother-faces-manslaughter-charges-102042
1311193885,20260629,202606,2026,2026.4904,,,,,,,,,,,FRA,FRANCE,FRA,,,,,,,,1,112,112,11,3,-2.0,1,1,1,-8.43170320404722,0,,,,,,,,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,20260629020000,https://jp.ibtimes.com/two-brothers-aged-2-4-die-70c-car-during-europe-heatwave-mother-faces-manslaughter-charges-102042
1311193886,20260629,202606,2026,2026.4904,,,,,,,,,,,FRA,FRANCE,FRA,,,,,,,,1,112,112,11,3,-2.0,1,1,1,-8.43170320404722,0,,,,,,,,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,20260629020000,https://jp.ibtimes.com/two-brothers-aged-2-4-die-70c-car-during-europe-heatwave-mother-faces-manslaughter-charges-102042
1311193887,20260629,202606,2026,2026.4904,,,,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,040,040,04,1,1.0,6,1,6,0.2092050209205,0,,,,,,,,4,"Belfast, Belfast, United Kingdom",UK,UKR3,40158,54.5833,-5.93333,-2589607,4,"Belfast, Belfast, United Kingdom",UK,UKR3,40158,54.5833,-5.93333,-2589607,20260629020000,https://www.yahoo.com/news/science/articles/could-legal-personhood-help-save-230132484.html
1311193888,20260629,202606,2026,2026.4904,,,,,,,,,,,GBR,BRITISH,GBR,,,,,,,,0,051,051,05,1,3.4,10,1,10,0.16474464579902,0,,,,,,,,4,"Manchester, Manchester, United Kingdom",UK,UKI2,40118,53.5,-2.21667,-2602512,4,"Manchester, Manchester, United Kingdom",UK,UKI2,40118,53.5,-2.21667,-2602512,20260629020000,https://www.businesstimes.com.sg/international/burnham-pledges-sweeping-devolution-bid-uk-premiership
1311193889,20260629,202606,2026,2026.4904,,,,,,,,,,,GBRCVL,UNITED KINGDOM,GBR,,,,,CVL,,,0,100,100,10,3,-5.0,4,1,4,0.2092050209205,0,,,,,,,,4,"Northern Ireland, Craigavon, United Kingdom",UK,UKR8,40152,54.5,-6.5,-2604275,4,"Lough Neagh, United Kingdom (general), United Kingdom",UK,UK00,40141,54.6167,-6.41667,-2603793,20260629020000,https://www.yahoo.com/news/science/articles/could-legal-personhood-help-save-230132484.html
1311193890,20260629,202606,2026,2026.4904,,,,,,,,,,,GOV,PRIME MINISTER,,,,,,GOV,,,1,060,060,06,2,6.0,10,1,10,0.16474464579902,0,,,,,,,,4,"Manchester, Manchester, United Kingdom",UK,UKI2,40118,53.5,-2.21667,-2602512,4,"Manchester, Manchester, United Kingdom",UK,UKI2,40118,53.5,-2.21667,-2602512,20260629020000,https://www.businesstimes.com.sg/international/burnham-pledges-sweeping-devolution-bid-uk-premiership
1311193891,20260629,202606,2026,2026.4904,,,,,,,,,,,GOV,FIREFIGHTER,,,,,,GOV,,,1,190,190,19,4,-10.0,1,1,1,-7.84574468085106,0,,,,,,,,4,"Gohrischheide, Sachsen, Germany",GM,GM13,16560,51.4167,13.3333,405361,4,"Gohrischheide, Sachsen, Germany",GM,GM13,16560,51.4167,13.3333,405361,20260629020000,https://jp.ibtimes.com/1000-excess-deaths-frances-record-smashing-heatwave-sparks-chaos-exploding-wwii-ammo-across-102055
1311193892,20260629,202606,2026,2026.4904,,,,,,,,,,,GRC,GREECE,GRC,,,,,,,,1,040,040,04,1,1.0,4,1,4,3.29896907216495,0,,,,,,,,4,"Athens, AttikíR, Greece",GR,GR35,16716,37.9833,23.7333,-814876,4,"Athens, AttikíR, Greece",GR,GR35,16716,37.9833,23.7333,-814876,20260629020000,https://www.redandblack.com/athfest/after-hourz-band-takes-the-stage-brings-soul-and-blues-to-athfest/article_40eef1ef-6098-455d-a8e9-5630a488467e.html
1311193893,20260629,202606,2026,2026.4904,,,,,,,,,,,IDN,INDONESIAN,IDN,,,,,,,,1,042,042,04,1,1.9,22,1,10,1.3262599469496,0,,,,,,,,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,18585,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,18585,-6.17444,106.829,-2679652,20260629020000,https://www.businesstimes.com.sg/companies-markets/individual-who-made-us127-6-million-claim-keppel-units-jakarta-land-further-appeals-court-decision
1311193894,20260629,202606,2026,2026.4904,,,,,,,,,,,IGOEUREEC,EUROPEAN UNION,EUR,EEC,,,,IGO,,,0,040,040,04,1,1.0,6,1,6,-2.85261489698891,0,,,,,,,,4,"La Guaira, Vargas, Venezuela",VE,VE26,31960,10.6004,-66.93,-947670,4,"La Guaira, Vargas, Venezuela",VE,VE26,31960,10.6004,-66.93,-947670,20260629020000,http://www.jpost.com/international/article-900754
1311193895,20260629,202606,2026,2026.4904,,,,,,,,,,,IGOUNO,THE UN,,UNO,,,,IGO,,,0,190,190,19,4,-10.0,8,1,8,-7.75757575757576,0,,,,,,,,4,"El-Fasher, Shamal Darfur, Sudan",SU,SU55,37080,13.6333,25.35,-1684,4,"El-Fasher, Shamal Darfur, Sudan",SU,SU55,37080,13.6333,25.35,-1684,20260629020000,https://www.yahoo.com/news/world/articles/sudans-kordofan-key-city-reels-012427748.html
1311193896,20260629,202606,2026,2026.4904,,,,,,,,,,,IGOUNO,THE UN,,UNO,,,,IGO,,,0,190,190,19,4,-10.0,2,1,2,-7.75757575757576,0,,,,,,,,4,"El-Fasher, Shamal Darfur, Sudan",SU,SU55,37080,13.6333,25.35,-1684,4,"El-Obeid, Shamal Kurdufan, Sudan",SU,SU56,37087,13.1833,30.2167,-2236,20260629020000,https://www.yahoo.com/news/world/articles/sudans-kordofan-key-city-reels-012427748.html
1311193897,20260629,202606,2026,2026.4904,,,,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,0,010,010,01,1,0.0,1,1,1,-1.45161290322581,0,,,,,,,,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,18316,32.0667,34.7667,-781545,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,20260629020000,https://www.theyeshivaworld.com/coffeeroom/topic/new-prime-minister-appears-to-be-pro-israel
1311193898,20260629,202606,2026,2026.4904,,,,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,0,042,042,04,1,1.9,2,1,2,-1.45161290322581,0,,,,,,,,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,18316,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,18316,32.0667,34.7667,-781545,20260629020000,https://www.theyeshivaworld.com/coffeeroom/topic/new-prime-minister-appears-to-be-pro-israel
1311193899,20260629,202606,2026,2026.4904,,,,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,0,042,042,04,1,1.9,7,1,7,-1.45161290322581,0,,,,,,,,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,20260629020000,https://www.theyeshivaworld.com/coffeeroom/topic/new-prime-minister-appears-to-be-pro-israel
