GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1311874793,20260603,202606,2026,2026.4192,JUD,LAWYER,,,,,,JUD,,,KOR,SOUTH KOREA,KOR,,,,,,,,1,043,043,04,1,2.8,10,1,10,0.10449320794149,4,"Seoul, Soul-t'ukpyolsi, South Korea",KS,KS11,24984,37.5664,127,-716583,4,"Seoul, Soul-t'ukpyolsi, South Korea",KS,KS11,24984,37.5664,127,-716583,4,"Seoul, Soul-t'ukpyolsi, South Korea",KS,KS11,24984,37.5664,127,-716583,20260703040000,https://www.theguardian.com/world/ng-interactive/2026/jul/03/south-korea-wealth-divide-ai-chip-boom
1311874794,20260603,202606,2026,2026.4192,KOR,SOUTH KOREA,KOR,,,,,,,,JUD,LAWYER,,,,,,JUD,,,1,042,042,04,1,1.9,4,1,4,0.10449320794149,4,"Sogang, Soul-t'ukpyolsi, South Korea",KS,KS11,24984,37.55,126.933,-715767,4,"Sogang, Soul-t'ukpyolsi, South Korea",KS,KS11,24984,37.55,126.933,-715767,4,"Sogang, Soul-t'ukpyolsi, South Korea",KS,KS11,24984,37.55,126.933,-715767,20260703040000,https://www.theguardian.com/world/ng-interactive/2026/jul/03/south-korea-wealth-divide-ai-chip-boom
1311874795,20260603,202606,2026,2026.4192,KOR,SOUTH KOREA,KOR,,,,,,,,JUD,LAWYER,,,,,,JUD,,,1,042,042,04,1,1.9,6,1,6,0.10449320794149,4,"Seoul, Soul-t'ukpyolsi, South Korea",KS,KS11,24984,37.5664,127,-716583,4,"Seoul, Soul-t'ukpyolsi, South Korea",KS,KS11,24984,37.5664,127,-716583,4,"Seoul, Soul-t'ukpyolsi, South Korea",KS,KS11,24984,37.5664,127,-716583,20260703040000,https://www.theguardian.com/world/ng-interactive/2026/jul/03/south-korea-wealth-divide-ai-chip-boom
1311874796,20260603,202606,2026,2026.4192,QAT,QATAR,QAT,,,,,,,,,,,,,,,,,,0,043,043,04,1,2.8,6,1,6,-4.99108734402852,4,"Burgenstock, Switzerland (general), Switzerland",SZ,SZ00,26302,46.9972,8.39855,-2551468,0,,,,,,,,4,"Burgenstock, Switzerland (general), Switzerland",SZ,SZ00,26302,46.9972,8.39855,-2551468,20260703040000,https://nypost.com/2026/07/02/world-news/us-officials-feared-israel-was-plotting-to-kill-head-iranian-negotiators-report/
1311874797,20260603,202606,2026,2026.4192,QAT,QATAR,QAT,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,043,043,04,1,2.8,2,1,2,-4.99108734402852,4,"Burgenstock, Switzerland (general), Switzerland",SZ,SZ00,26302,46.9972,8.39855,-2551468,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,4,"Mashhad, (IR30), Iran",IR,IR30,41031,36.297,59.6062,-3074261,20260703040000,https://nypost.com/2026/07/02/world-news/us-officials-feared-israel-was-plotting-to-kill-head-iranian-negotiators-report/
1311874798,20260603,202606,2026,2026.4192,QAT,QATAR,QAT,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,043,043,04,1,2.8,2,1,2,-4.99108734402852,4,"Mashhad, (IR30), Iran",IR,IR30,41031,36.297,59.6062,-3074261,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,4,"Mashhad, (IR30), Iran",IR,IR30,41031,36.297,59.6062,-3074261,20260703040000,https://nypost.com/2026/07/02/world-news/us-officials-feared-israel-was-plotting-to-kill-head-iranian-negotiators-report/
1311874799,20260603,202606,2026,2026.4192,USA,UNITED STATES,USA,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,040,040,04,1,1.0,1,1,1,-4.99108734402852,4,"Mashhad, (IR30), Iran",IR,IR30,41031,36.297,59.6062,-3074261,4,"Mashhad, (IR30), Iran",IR,IR30,41031,36.297,59.6062,-3074261,4,"Mashhad, (IR30), Iran",IR,IR30,41031,36.297,59.6062,-3074261,20260703040000,https://nypost.com/2026/07/02/world-news/us-officials-feared-israel-was-plotting-to-kill-head-iranian-negotiators-report/
1311874800,20260603,202606,2026,2026.4192,USA,UNITED STATES,USA,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,040,040,04,1,1.0,2,1,2,-4.99108734402852,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,4,"Burgenstock, Switzerland (general), Switzerland",SZ,SZ00,26302,46.9972,8.39855,-2551468,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260703040000,https://nypost.com/2026/07/02/world-news/us-officials-feared-israel-was-plotting-to-kill-head-iranian-negotiators-report/
1311874801,20260603,202606,2026,2026.4192,USA,UNITED STATES,USA,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,040,040,04,1,1.0,3,1,3,-4.99108734402852,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260703040000,https://nypost.com/2026/07/02/world-news/us-officials-feared-israel-was-plotting-to-kill-head-iranian-negotiators-report/
1311874802,20260603,202606,2026,2026.4192,USA,UNITED STATES,USA,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,050,050,05,1,3.5,1,1,1,-4.99108734402852,4,"Mashhad, (IR30), Iran",IR,IR30,41031,36.297,59.6062,-3074261,4,"Mashhad, (IR30), Iran",IR,IR30,41031,36.297,59.6062,-3074261,4,"Mashhad, (IR30), Iran",IR,IR30,41031,36.297,59.6062,-3074261,20260703040000,https://nypost.com/2026/07/02/world-news/us-officials-feared-israel-was-plotting-to-kill-head-iranian-negotiators-report/
1311874803,20260603,202606,2026,2026.4192,USA,UNITED STATES,USA,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,050,050,05,1,3.5,2,1,2,-4.99108734402852,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,4,"Burgenstock, Switzerland (general), Switzerland",SZ,SZ00,26302,46.9972,8.39855,-2551468,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260703040000,https://nypost.com/2026/07/02/world-news/us-officials-feared-israel-was-plotting-to-kill-head-iranian-negotiators-report/
1311874804,20260603,202606,2026,2026.4192,USA,UNITED STATES,USA,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,050,050,05,1,3.5,3,1,3,-4.99108734402852,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260703040000,https://nypost.com/2026/07/02/world-news/us-officials-feared-israel-was-plotting-to-kill-head-iranian-negotiators-report/
1311874805,20260603,202606,2026,2026.4192,USA,UNITED STATES,USA,,,,,,,,QAT,QATAR,QAT,,,,,,,,0,042,042,04,1,1.9,2,1,2,-4.99108734402852,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,4,"Burgenstock, Switzerland (general), Switzerland",SZ,SZ00,26302,46.9972,8.39855,-2551468,4,"Mashhad, (IR30), Iran",IR,IR30,41031,36.297,59.6062,-3074261,20260703040000,https://nypost.com/2026/07/02/world-news/us-officials-feared-israel-was-plotting-to-kill-head-iranian-negotiators-report/
1311874806,20260603,202606,2026,2026.4192,USA,UNITED STATES,USA,,,,,,,,QAT,QATAR,QAT,,,,,,,,0,042,042,04,1,1.9,2,1,2,-4.99108734402852,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,4,"Mashhad, (IR30), Iran",IR,IR30,41031,36.297,59.6062,-3074261,4,"Mashhad, (IR30), Iran",IR,IR30,41031,36.297,59.6062,-3074261,20260703040000,https://nypost.com/2026/07/02/world-news/us-officials-feared-israel-was-plotting-to-kill-head-iranian-negotiators-report/
1311874807,20260626,202606,2026,2026.4822,GOV,PRIME MINISTER,,,,,,GOV,,,NZL,NEW ZEALAND,NZL,,,,,,,,1,036,036,03,1,4.0,10,1,10,5.04451038575668,5,"Auckland, Auckland, New Zealand",NZ,NZE7,22379,-36.75,174.583,11483124,5,"Auckland, Auckland, New Zealand",NZ,NZE7,22379,-36.75,174.583,11483124,5,"Auckland, Auckland, New Zealand",NZ,NZE7,22379,-36.75,174.583,11483124,20260703040000,https://auckland.scoop.co.nz/2026/07/new-zealand-to-host-indian-prime-minister/
1311874808,20260626,202606,2026,2026.4822,GOV,PRIME MINISTER,,,,,,GOV,,,NZL,NEW ZEALAND,NZL,,,,,,,,1,042,042,04,1,1.9,10,1,10,5.04451038575668,5,"Auckland, Auckland, New Zealand",NZ,NZE7,22379,-36.75,174.583,11483124,5,"Auckland, Auckland, New Zealand",NZ,NZE7,22379,-36.75,174.583,11483124,5,"Auckland, Auckland, New Zealand",NZ,NZE7,22379,-36.75,174.583,11483124,20260703040000,https://auckland.scoop.co.nz/2026/07/new-zealand-to-host-indian-prime-minister/
1311874809,20260626,202606,2026,2026.4822,IGOWSTNAT,NATO,WST,NAT,,,,IGO,,,EUR,EUROPEAN,EUR,,,,,,,,0,020,020,02,1,3.0,1,1,1,-5.09683995922528,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167,-1044367,4,"Zelenskiy, Astrakhanskaya Oblast', Russia",RS,RS07,25113,48.2907,46.5039,-3046176,20260703040000,https://timesofindia.indiatimes.com/world/europe/russia-bombards-kyiv-in-one-of-wars-biggest-strikes-at-least-21-people-killed/articleshow/132151151.cms
1311874810,20260626,202606,2026,2026.4822,NZL,NEW ZEALAND,NZL,,,,,,,,GOV,PRIME MINISTER,,,,,,GOV,,,1,043,043,04,1,2.8,10,1,10,5.04451038575668,5,"Auckland, Auckland, New Zealand",NZ,NZE7,22379,-36.75,174.583,11483124,5,"Auckland, Auckland, New Zealand",NZ,NZE7,22379,-36.75,174.583,11483124,5,"Auckland, Auckland, New Zealand",NZ,NZE7,22379,-36.75,174.583,11483124,20260703040000,https://auckland.scoop.co.nz/2026/07/new-zealand-to-host-indian-prime-minister/
1311874811,20260626,202606,2026,2026.4822,USA,GREENVILLE,USA,,,,,,,,,,,,,,,,,,0,030,030,03,1,4.0,5,1,5,1.90217391304348,3,"Greenville, North Carolina, United States",US,USNC,NC119,35.2454,-80.8426,1018640,0,,,,,,,,3,"Greenville, North Carolina, United States",US,USNC,NC119,35.2454,-80.8426,1018640,20260703040000,https://wcti12.com/news/local/greenville-mayor-explains-what-45-million-in-state-budget-means-for-airport-growth
1311874812,20260702,202607,2026,2026.4986,AFR,AFRICA,AFR,,,,,,,,KEN,KENYA,KEN,,,,,,,,1,141,141,14,3,-6.5,6,1,6,5.08474576271187,4,"Nairobi, Nairobi Area, Kenya",KE,KE05,18585,-1.28333,36.8167,-2258072,4,"Nairobi, Nairobi Area, Kenya",KE,KE05,18585,-1.28333,36.8167,-2258072,4,"Nairobi, Nairobi Area, Kenya",KE,KE05,18585,-1.28333,36.8167,-2258072,20260703040000,https://www.the-star.co.ke/business/2026-07-03-kenya-eyes-sh26bn-in-investments-as-nairobi-financial-centre-lists-15-firms
1311874813,20260703,202607,2026,2026.5014,,,,,,,,,,,AGR,FARMER,,,,,,AGR,,,1,036,036,03,1,4.0,10,1,10,-0.89820359281437,0,,,,,,,,4,"Mumbai, Maharashtra, India",IN,IN16,70184,18.975,72.8258,-2092174,4,"Mumbai, Maharashtra, India",IN,IN16,70184,18.975,72.8258,-2092174,20260703040000,https://www.newkerala.com/news/a/maharashtra-women-farmers-empowerment-bill-passed-unanimously-assembly-951.htm
1311874814,20260703,202607,2026,2026.5014,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,040,040,04,1,1.0,2,1,2,0.47337278106509,0,,,,,,,,4,"Canberra, Australian Capital Territory, Australia",AS,AS01,4940,-35.2833,149.217,-1563952,4,"Nyngan, New South Wales, Australia",AS,AS02,5096,-31.5609,147.188,-1592593,20260703040000,https://www.nynganobserver.com.au/story/9294382/arthur-boyd-20-tapestries-unseen-for-50-years-finally-revealed/
1311874815,20260703,202607,2026,2026.5014,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,040,040,04,1,1.0,2,1,2,0.47337278106509,0,,,,,,,,4,"Canberra, Australian Capital Territory, Australia",AS,AS01,4940,-35.2833,149.217,-1563952,4,"Yass, New South Wales, Australia",AS,AS02,154643,-34.8404,148.91,-1611784,20260703040000,https://www.yasstribune.com.au/story/9294382/arthur-boyd-20-tapestries-unseen-for-50-years-finally-revealed/
1311874816,20260703,202607,2026,2026.5014,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,040,040,04,1,1.0,2,1,2,0.60532687651332,0,,,,,,,,4,"Canberra, Australian Capital Territory, Australia",AS,AS01,4940,-35.2833,149.217,-1563952,4,"Riverina, Western Australia, Australia",AS,AS08,5489,-33.2569,115.817,11460811,20260703040000,https://www.easternriverinachronicle.com.au/story/9294382/arthur-boyd-20-tapestries-unseen-for-50-years-finally-revealed/
1311874817,20260703,202607,2026,2026.5014,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,040,040,04,1,1.0,2,1,2,0.47337278106509,0,,,,,,,,4,"Nyngan, New South Wales, Australia",AS,AS02,5096,-31.5609,147.188,-1592593,4,"Nyngan, New South Wales, Australia",AS,AS02,5096,-31.5609,147.188,-1592593,20260703040000,https://www.nynganobserver.com.au/story/9294382/arthur-boyd-20-tapestries-unseen-for-50-years-finally-revealed/
1311874818,20260703,202607,2026,2026.5014,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,040,040,04,1,1.0,2,1,2,0.47337278106509,0,,,,,,,,4,"Yass, New South Wales, Australia",AS,AS02,154643,-34.8404,148.91,-1611784,4,"Yass, New South Wales, Australia",AS,AS02,154643,-34.8404,148.91,-1611784,20260703040000,https://www.yasstribune.com.au/story/9294382/arthur-boyd-20-tapestries-unseen-for-50-years-finally-revealed/
1311874819,20260703,202607,2026,2026.5014,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,040,040,04,1,1.0,2,1,2,0.60532687651332,0,,,,,,,,4,"Riverina, Western Australia, Australia",AS,AS08,5489,-33.2569,115.817,11460811,4,"Riverina, Western Australia, Australia",AS,AS08,5489,-33.2569,115.817,11460811,20260703040000,https://www.easternriverinachronicle.com.au/story/9294382/arthur-boyd-20-tapestries-unseen-for-50-years-finally-revealed/
1311874820,20260703,202607,2026,2026.5014,,,,,,,,,,,BUS,INVESTOR,,,,,,BUS,,,0,014,014,01,1,0.0,3,1,3,5.08474576271187,0,,,,,,,,4,"Nairobi, Nairobi Area, Kenya",KE,KE05,18585,-1.28333,36.8167,-2258072,4,"Nairobi, Nairobi Area, Kenya",KE,KE05,18585,-1.28333,36.8167,-2258072,20260703040000,https://www.the-star.co.ke/business/2026-07-03-kenya-eyes-sh26bn-in-investments-as-nairobi-financial-centre-lists-15-firms
1311874821,20260703,202607,2026,2026.5014,,,,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,1,043,043,04,1,2.8,5,1,5,-1.09375,0,,,,,,,,4,"Leeton, New South Wales, Australia",AS,AS02,5057,-34.551,146.405,-1583310,4,"Leeton, New South Wales, Australia",AS,AS02,5057,-34.551,146.405,-1583310,20260703040000,https://www.areanews.com.au/story/9303641/liane-gawnes-new-ai-tool-aims-to-help-regional-firms-prosper/
1311874822,20260703,202607,2026,2026.5014,,,,,,,,,,,BUS,HOLDING COMPANY,,,,,,BUS,,,1,057,057,05,1,8.0,2,1,2,2.59433962264151,0,,,,,,,,5,"Odisha, Orissa, India",IN,IN21,70217,20.5,84.4167,-2106554,5,"Odisha, Orissa, India",IN,IN21,70217,20.5,84.4167,-2106554,20260703040000,https://www.siliconindia.com/news/general/adani-ihc-sign-115-billion-deal-for-odisha-aluminum-project-nid-241338-cid-1.html
1311874823,20260703,202607,2026,2026.5014,,,,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,0,061,061,06,2,6.4,10,1,10,4.13971539456662,0,,,,,,,,1,New Zealand,NZ,NZ,,-42,174,NZ,1,New Zealand,NZ,NZ,,-42,174,NZ,20260703040000,https://www.scoop.co.nz/stories/BU2607/S00061/how-new-zealand-businesses-can-choose-the-right-web-design-company.htm
1311874824,20260703,202607,2026,2026.5014,,,,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,0,130,130,13,3,-4.4,4,1,4,-1.09375,0,,,,,,,,4,"Leeton, New South Wales, Australia",AS,AS02,5057,-34.551,146.405,-1583310,4,"Leeton, New South Wales, Australia",AS,AS02,5057,-34.551,146.405,-1583310,20260703040000,https://www.areanews.com.au/story/9303641/liane-gawnes-new-ai-tool-aims-to-help-regional-firms-prosper/
1311874825,20260703,202607,2026,2026.5014,,,,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,0,130,130,13,3,-4.4,6,1,6,-1.09375,0,,,,,,,,4,"Tumut, New South Wales, Australia",AS,AS02,154639,-35.3002,148.225,-1605905,4,"Tumut, New South Wales, Australia",AS,AS02,154639,-35.3002,148.225,-1605905,20260703040000,https://www.areanews.com.au/story/9303641/liane-gawnes-new-ai-tool-aims-to-help-regional-firms-prosper/
1311874826,20260703,202607,2026,2026.5014,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,1,042,042,04,1,1.9,4,1,4,2.50965250965251,0,,,,,,,,4,"Long Island, Nova Scotia, Canada",CA,CA07,12625,44.3333,-66.2667,-568216,4,"Long Island, Nova Scotia, Canada",CA,CA07,12625,44.3333,-66.2667,-568216,20260703040000,https://www.gcnews.com/articles/taking-fantastic-trips-on-our-summer-vacations/
1311874827,20260703,202607,2026,2026.5014,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,1,043,043,04,1,2.8,4,1,4,2.50965250965251,0,,,,,,,,4,"Niagara Falls, Ontario, Canada",CA,CA08,30536,43.1,-79.05,-570141,4,"Niagara Falls, Ontario, Canada",CA,CA08,30536,43.1,-79.05,-570141,20260703040000,https://www.gcnews.com/articles/taking-fantastic-trips-on-our-summer-vacations/
1311874828,20260703,202607,2026,2026.5014,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,1,0874,087,08,2,10.0,8,1,8,2.50965250965251,0,,,,,,,,4,"Long Island, Nova Scotia, Canada",CA,CA07,12625,44.3333,-66.2667,-568216,4,"Long Island, Nova Scotia, Canada",CA,CA07,12625,44.3333,-66.2667,-568216,20260703040000,https://www.gcnews.com/articles/taking-fantastic-trips-on-our-summer-vacations/
1311874829,20260703,202607,2026,2026.5014,,,,,,,,,,,CHE,SWITZERLAND,CHE,,,,,,,,1,042,042,04,1,1.9,4,1,4,-4.99108734402852,0,,,,,,,,4,"Burgenstock, Switzerland (general), Switzerland",SZ,SZ00,26302,46.9972,8.39855,-2551468,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260703040000,https://nypost.com/2026/07/02/world-news/us-officials-feared-israel-was-plotting-to-kill-head-iranian-negotiators-report/
1311874830,20260703,202607,2026,2026.5014,,,,,,,,,,,CHE,SWITZERLAND,CHE,,,,,,,,1,190,190,19,4,-10.0,3,1,2,2.07551859633536,0,,,,,,,,4,"Caux, Switzerland (general), Switzerland",SZ,SZ00,16329,46.4331,6.93712,-2551543,4,"Caux, Switzerland (general), Switzerland",SZ,SZ00,16329,46.4331,6.93712,-2551543,20260703040000,https://artdaily.com/?date=07/03/2026
1311874831,20260703,202607,2026,2026.5014,,,,,,,,,,,CHE,LAKE GENEVA,CHE,,,,,,,,1,190,190,19,4,-10.0,14,1,10,1.94948985720664,0,,,,,,,,4,"Lake Geneva, Switzerland (general), Switzerland",SZ,SZ00,16329,46.4443,6.54199,-2552150,4,"Caux, Switzerland (general), Switzerland",SZ,SZ00,16329,46.4331,6.93712,-2551543,20260703040000,https://artdaily.com/?date=07/03/2026
