GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1306604760,20250530,202505,2025,2025.4110,MEX,JUAREZ,MEX,,,,,,,,,,,,,,,,,,1,020,020,02,1,3.0,4,1,4,-7.76196636481242,4,"Juarez, Méco, Mexico",MX,MX15,19743,31.7333,-106.483,-1658093,0,,,,,,,,4,"Juarez, Méco, Mexico",MX,MX15,19743,31.7333,-106.483,-1658093,20260530001500,https://www.ksl.com:443/article/51504294/salt-lake-couple-charged-with-helping-immigrant-escape-border-patrol
1306604761,20250530,202505,2025,2025.4110,USA,UNITED STATES,USA,,,,,,,,COP,PRISON,,,,,,COP,,,1,015,015,01,1,0.0,4,1,4,-15.0234741784038,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,20260530001500,https://santamariatimes.com/ap/national/california-mother-sentenced-to-more-than-12-years-in-missing-infant-sons-death/article_aa9c29ca-d13d-559a-b8b3-ac980c13ca9e.html
1306604762,20250530,202505,2025,2025.4110,USA,UNITED STATES,USA,,,,,,,,COP,PRISON,,,,,,COP,,,1,190,190,19,4,-10.0,4,1,4,-15.0234741784038,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,20260530001500,https://santamariatimes.com/ap/national/california-mother-sentenced-to-more-than-12-years-in-missing-infant-sons-death/article_aa9c29ca-d13d-559a-b8b3-ac980c13ca9e.html
1306604763,20250530,202505,2025,2025.4110,USA,IOWA,USA,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,1,173,173,17,4,-5.0,3,1,3,-5.625,3,"Des Moines, Iowa, United States",US,USIA,IA153,41.6005,-93.6091,465961,2,"Iowa, United States",US,USIA,,42.0046,-93.214,IA,3,"Des Moines, Iowa, United States",US,USIA,,41.6005,-93.6091,465961,20260530001500,https://wtop.com/national/2026/05/former-iowa-superintendent-to-be-sentenced-for-claiming-to-be-a-us-citizen-before-likely-deportation/
1306604764,20250530,202505,2025,2025.4110,USA,IOWA,USA,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,1,173,173,17,4,-5.0,1,1,1,-5.625,2,"Iowa, United States",US,USIA,,42.0046,-93.214,IA,2,"Iowa, United States",US,USIA,,42.0046,-93.214,IA,3,"Des Moines, Iowa, United States",US,USIA,,41.6005,-93.6091,465961,20260530001500,https://wtop.com/national/2026/05/former-iowa-superintendent-to-be-sentenced-for-claiming-to-be-a-us-citizen-before-likely-deportation/
1306604765,20250530,202505,2025,2025.4110,USA,UNITED STATES,USA,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,0,030,030,03,1,4.0,2,1,2,-6.51486401012018,3,"Los Angeles, California, United States",US,USCA,CA037,34.0522,-118.244,1662328,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,3,"San Gabriel Valley, California, United States",US,USCA,,34.0333,-118.037,1940052,20260530001500,https://www.sgvtribune.com/2026/05/29/what-to-know-about-the-5-people-convicted-in-connection-with-matthew-perrys-death/
1306604766,20250530,202505,2025,2025.4110,USA,UNITED STATES,USA,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,0841,084,08,2,7.0,1,1,1,0.943396226415092,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,20260530001500,https://www.dailynews.com/2026/05/29/scuba-show-largest-diving-expo-in-u-s-returns-to-long-beach/
1306604767,20250530,202505,2025,2025.4110,USA,UNITED STATES,USA,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,0841,084,08,2,7.0,1,1,1,0.943396226415092,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,20260530001500,https://www.dailynews.com/2026/05/29/scuba-show-largest-diving-expo-in-u-s-returns-to-long-beach/
1306604768,20250530,202505,2025,2025.4110,USA,UNITED STATES,USA,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,0841,084,08,2,7.0,1,1,1,0.943396226415092,2,"California, United States",US,USCA,,36.17,-119.746,CA,1,United Kingdom,UK,UK,,54,-4,UK,2,"California, United States",US,USCA,,36.17,-119.746,CA,20260530001500,https://www.dailynews.com/2026/05/29/scuba-show-largest-diving-expo-in-u-s-returns-to-long-beach/
1306604769,20250530,202505,2025,2025.4110,USA,UNITED STATES,USA,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,0841,084,08,2,7.0,1,1,1,0.943396226415092,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,20260530001500,https://www.dailynews.com/2026/05/29/scuba-show-largest-diving-expo-in-u-s-returns-to-long-beach/
1306604770,20260430,202604,2026,2026.3288,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,173,173,17,4,-5.0,3,1,3,-6.25,0,,,,,,,,3,"Big Spring, Texas, United States",US,USTX,,32.2504,-101.479,1330654,3,"Big Spring, Texas, United States",US,USTX,,32.2504,-101.479,1330654,20260530001500,https://www.fox4news.com/news/midland-texas-1997-cold-case-dna-arrest
1306604771,20260430,202604,2026,2026.3288,,,,,,,,,,,USA,TEXAS,USA,,,,,,,,1,180,180,18,4,-9.0,1,1,1,-6.25,0,,,,,,,,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,3,"Big Spring, Texas, United States",US,USTX,,32.2504,-101.479,1330654,20260530001500,https://www.fox4news.com/news/midland-texas-1997-cold-case-dna-arrest
1306604772,20260430,202604,2026,2026.3288,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,173,173,17,4,-5.0,1,1,1,-6.25,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,0,,,,,,,,3,"Big Spring, Texas, United States",US,USTX,,32.2504,-101.479,1330654,20260530001500,https://www.fox4news.com/news/midland-texas-1997-cold-case-dna-arrest
1306604773,20260430,202604,2026,2026.3288,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,180,180,18,4,-9.0,1,1,1,-6.25,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,0,,,,,,,,3,"Big Spring, Texas, United States",US,USTX,,32.2504,-101.479,1330654,20260530001500,https://www.fox4news.com/news/midland-texas-1997-cold-case-dna-arrest
1306604774,20260523,202605,2026,2026.3918,FRA,FRENCH,FRA,,,,,,,,,,,,,,,,,,1,042,042,04,1,1.9,8,1,8,-0.1577287066246,1,Australia,AS,AS,,-25,135,AS,0,,,,,,,,1,Australia,AS,AS,,-25,135,AS,20260530001500,https://www.realestate.com.au/news/landmark-geelong-home-sells-at-145m-loss-as-renovation-fears-spook-market/
1306604775,20260523,202605,2026,2026.3918,GOV,FIREFIGHTER,,,,,,GOV,,,,,,,,,,,,,1,0231,023,02,1,3.4,2,1,2,3.6,3,"Tualatin Valley, Oregon, United States",US,USOR,OR067,45.4928,-122.968,2084028,0,,,,,,,,3,"Tualatin Valley, Oregon, United States",US,USOR,,45.4928,-122.968,2084028,20260530001500,https://www.kxl.com/beaverton-firefighters-to-fill-the-boot-for-mda/
1306604776,20260523,202605,2026,2026.3918,GOV,GOVERNMENT,,,,,,GOV,,,,,,,,,,,,,0,084,084,08,2,7.0,10,1,10,0.99502487562189,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,0,,,,,,,,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,20260530001500,https://www.therecord.com/news/canada/carney-discussed-artificial-intelligence-with-pope-leo/article_18413c00-46c6-5465-8ec2-c0b0e71a0add.html
1306604777,20260523,202605,2026,2026.3918,GOV,FIREFIGHTER,,,,,,GOV,,,,,,,,,,,,,1,141,141,14,3,-6.5,2,1,2,3.6,3,"Tualatin Valley, Oregon, United States",US,USOR,OR067,45.4928,-122.968,2084028,0,,,,,,,,3,"Tualatin Valley, Oregon, United States",US,USOR,,45.4928,-122.968,2084028,20260530001500,https://www.kxl.com/beaverton-firefighters-to-fill-the-boot-for-mda/
1306604778,20260523,202605,2026,2026.3918,GOV,FIREFIGHTER,,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,1,0231,023,02,1,3.4,4,1,4,3.6,3,"Tualatin Valley, Oregon, United States",US,USOR,OR067,45.4928,-122.968,2084028,3,"Tualatin Valley, Oregon, United States",US,USOR,,45.4928,-122.968,2084028,3,"Tualatin Valley, Oregon, United States",US,USOR,,45.4928,-122.968,2084028,20260530001500,https://www.kxl.com/beaverton-firefighters-to-fill-the-boot-for-mda/
1306604779,20260523,202605,2026,2026.3918,GOV,FIREFIGHTER,,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,1,141,141,14,3,-6.5,4,1,4,3.6,3,"Tualatin Valley, Oregon, United States",US,USOR,OR067,45.4928,-122.968,2084028,3,"Tualatin Valley, Oregon, United States",US,USOR,,45.4928,-122.968,2084028,3,"Tualatin Valley, Oregon, United States",US,USOR,,45.4928,-122.968,2084028,20260530001500,https://www.kxl.com/beaverton-firefighters-to-fill-the-boot-for-mda/
1306604780,20260523,202605,2026,2026.3918,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,0231,023,02,1,3.4,2,1,2,3.6,3,"Tualatin Valley, Oregon, United States",US,USOR,OR067,45.4928,-122.968,2084028,0,,,,,,,,3,"Tualatin Valley, Oregon, United States",US,USOR,,45.4928,-122.968,2084028,20260530001500,https://www.kxl.com/beaverton-firefighters-to-fill-the-boot-for-mda/
1306604781,20260523,202605,2026,2026.3918,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,141,141,14,3,-6.5,2,1,2,3.6,3,"Tualatin Valley, Oregon, United States",US,USOR,OR067,45.4928,-122.968,2084028,0,,,,,,,,3,"Tualatin Valley, Oregon, United States",US,USOR,,45.4928,-122.968,2084028,20260530001500,https://www.kxl.com/beaverton-firefighters-to-fill-the-boot-for-mda/
1306604782,20260523,202605,2026,2026.3918,USA,UNITED STATES,USA,,,,,,,,GOV,FIREFIGHTER,,,,,,GOV,,,1,0231,023,02,1,3.4,2,1,2,3.6,3,"Beaverton, Oregon, United States",US,USOR,OR067,45.4871,-122.804,1637830,3,"Tualatin Valley, Oregon, United States",US,USOR,,45.4928,-122.968,2084028,3,"Tualatin Valley, Oregon, United States",US,USOR,,45.4928,-122.968,2084028,20260530001500,https://www.kxl.com/beaverton-firefighters-to-fill-the-boot-for-mda/
1306604783,20260523,202605,2026,2026.3918,USA,UNITED STATES,USA,,,,,,,,GOV,FIREFIGHTER,,,,,,GOV,,,1,141,141,14,3,-6.5,2,1,2,3.6,3,"Tualatin Valley, Oregon, United States",US,USOR,OR067,45.4928,-122.968,2084028,3,"Tualatin Valley, Oregon, United States",US,USOR,,45.4928,-122.968,2084028,3,"Tualatin Valley, Oregon, United States",US,USOR,,45.4928,-122.968,2084028,20260530001500,https://www.kxl.com/beaverton-firefighters-to-fill-the-boot-for-mda/
1306604784,20260530,202605,2026,2026.4110,,,,,,,,,,,AFR,AFRICA,AFR,,,,,,,,0,043,043,04,1,2.8,4,1,4,3.65675280351048,0,,,,,,,,5,"Free State, Free State, South Africa",SF,SF03,77365,-29,26,-1269735,5,"Free State, Free State, South Africa",SF,SF03,77365,-29,26,-1269735,20260530001500,https://www.topspeed.com/bmw-suv-cheaper-than-new-toyota-rav4/
1306604785,20260530,202605,2026,2026.4110,,,,,,,,,,,ARE,UNITED ARAB EMIRATES,ARE,,,,,,,,1,046,046,04,1,7.0,2,1,2,3.88349514563107,0,,,,,,,,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"Dubai, Dubayy, United Arab Emirates",AE,AE03,28575,25.2522,55.28,-782831,20260530001500,https://www.tvguide.co.uk/schedule/766ba7b2-55f7-5dfa-b87d-7fc763d71ced/jason-athertons-dubai-dishes
1306604786,20260530,202605,2026,2026.4110,,,,,,,,,,,ARE,UNITED ARAB EMIRATES,ARE,,,,,,,,1,046,046,04,1,7.0,2,1,2,3.88349514563107,0,,,,,,,,4,"Dubai, Dubayy, United Arab Emirates",AE,AE03,28575,25.2522,55.28,-782831,4,"Dubai, Dubayy, United Arab Emirates",AE,AE03,28575,25.2522,55.28,-782831,20260530001500,https://www.tvguide.co.uk/schedule/766ba7b2-55f7-5dfa-b87d-7fc763d71ced/jason-athertons-dubai-dishes
1306604787,20260530,202605,2026,2026.4110,,,,,,,,,,,BLZ,BELIZE,BLZ,,,,,,,,1,190,190,19,4,-10.0,2,1,2,-5.60747663551402,0,,,,,,,,4,"Belmopan, Cayo, Belize",BH,BH02,5856,17.25,-88.7667,-1148793,4,"Belmopan, Cayo, Belize",BH,BH02,5856,17.25,-88.7667,-1148793,20260530001500,https://www.greaterbelize.com/justice-served-elmer-nah-found-guilty/
1306604788,20260530,202605,2026,2026.4110,,,,,,,,,,,BRA,BRAZIL,BRA,,,,,,,,1,046,046,04,1,7.0,2,1,2,-1.42857142857143,0,,,,,,,,4,"Amazonia, Bahia, Brazil",BR,BR05,6903,-12.1667,-39.3333,-624596,4,"Amazonia, Bahia, Brazil",BR,BR05,6903,-12.1667,-39.3333,-624596,20260530001500,https://theworld.org/segments/2026/05/29/lula-to-pave-highway-through-untouched-part-of-brazilian-amazon
1306604789,20260530,202605,2026,2026.4110,,,,,,,,,,,BUS,COMPANY,,,,,,BUS,,,1,031,031,03,1,5.2,5,1,5,-2.24719101123595,0,,,,,,,,4,"Dover, Kent, United Kingdom",UK,UKG5,40117,51.1333,1.3,-2594561,4,"Dover, Kent, United Kingdom",UK,UKG5,40117,51.1333,1.3,-2594561,20260530001500,https://www.lbc.co.uk/article/ai-face-scanning-check-age-asylum-seekers-5HjdZtC_2/
1306604790,20260530,202605,2026,2026.4110,,,,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,1,032,032,03,1,4.5,5,1,5,5.22388059701493,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260530001500,https://www.thisdaylive.com/2026/05/29/enugu-pdp-chieftain-declares-self-authentic-governorship-candidate/
1306604791,20260530,202605,2026,2026.4110,,,,,,,,,,,BUS,BUSINESS LEADER,,,,,,BUS,,,1,040,040,04,1,1.0,6,1,6,6.46766169154229,0,,,,,,,,3,"City Of Leland, Iowa, United States",US,USIA,,43.3318,-93.6351,2395674,3,"City Of Leland, Iowa, United States",US,USIA,,43.3318,-93.6351,2395674,20260530001500,https://kiow.com/2026/05/29/leland-city-council-addresses-the-update-on-the-proposed-wastewater-treatment-plant/
1306604792,20260530,202605,2026,2026.4110,,,,,,,,,,,BUS,PRODUCER,,,,,,BUS,,,1,051,051,05,1,3.4,5,1,5,3.03951367781155,0,,,,,,,,4,"Munich, Bayern, Germany",GM,GM02,16532,48.15,11.5833,-1829149,4,"Munich, Bayern, Germany",GM,GM02,16532,48.15,11.5833,-1829149,20260530001500,https://thecolu.mn/3083/north-rhine-westphalias-order-of-merit-hendrik-wust-honors-queer-activists/
1306604793,20260530,202605,2026,2026.4110,,,,,,,,,,,BUS,BANK,,,,,,BUS,,,1,0874,087,08,2,10.0,10,1,10,-4.55927051671732,0,,,,,,,,3,"Phoenix, Arizona, United States",US,USAZ,AZ013,33.4484,-112.074,44784,3,"Phoenix, Arizona, United States",US,USAZ,AZ013,33.4484,-112.074,44784,20260530001500,https://www.fox10phoenix.com/news/three-texas-men-arrested-phoenix-area-bank-jugging-case
1306604794,20260530,202605,2026,2026.4110,,,,,,,,,,,BUSGOV,BUSINESS,,,,,,BUS,GOV,,0,040,040,04,1,1.0,6,1,6,0.23121387283237,0,,,,,,,,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,20260530001500,https://www.elpasoinc.com/news/local_news/utep-college-of-business-expands-ai-education-as-demand-grows/article_639c73cd-1b59-4f41-9b83-1dbb44bcaf3b.html
1306604795,20260530,202605,2026,2026.4110,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,0,020,020,02,1,3.0,6,1,6,-1.35746606334841,0,,,,,,,,4,"Okanagan, British Columbia, Canada",CA,CA02,12566,50.3667,-119.35,-570573,4,"Okanagan, British Columbia, Canada",CA,CA02,12566,50.3667,-119.35,-570573,20260530001500,https://vernonmorningstar.com/2026/05/29/string-of-vernon-card-shop-break-ins-seem-like-malicious-attack/
1306604796,20260530,202605,2026,2026.4110,,,,,,,,,,,CAN,ALBERTA,CAN,,,,,,,,1,042,042,04,1,1.9,8,1,8,0.22573363431151,0,,,,,,,,4,"Battle River, Saskatchewan, Canada",CA,CA11,154724,52.7,-108.25,-560765,4,"Battle River, Saskatchewan, Canada",CA,CA11,154724,52.7,-108.25,-560765,20260530001500,https://www.therecord.com/politics/federal/he-may-be-an-alberta-mp-but-pierre-poilievre-wont-be-able-to-vote-in-referendum/article_b7da36f0-4770-5292-aee0-f1febb177b15.html
1306604797,20260530,202605,2026,2026.4110,,,,,,,,,,,CAN,ALBERTA,CAN,,,,,,,,1,042,042,04,1,1.9,2,1,2,0.22573363431151,0,,,,,,,,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,20260530001500,https://www.therecord.com/politics/federal/he-may-be-an-alberta-mp-but-pierre-poilievre-wont-be-able-to-vote-in-referendum/article_b7da36f0-4770-5292-aee0-f1febb177b15.html
1306604798,20260530,202605,2026,2026.4110,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,1,051,051,05,1,3.4,2,1,2,0.20646937370956,0,,,,,,,,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260530001500,https://www.niagarafallsreview.ca/opinion/columnists/whos-behind-the-massive-lobbying-campaign-to-expand-the-island-airport-what-i-discovered-should-worry-us-all/article_91c4c508-a879-554c-89da-3cf2b434065b.html
1306604799,20260530,202605,2026,2026.4110,,,,,,,,,,,CANREL,CANADA,CAN,,,,,,,,1,051,051,05,1,3.4,2,1,2,0.20646937370956,0,,,,,,,,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260530001500,https://www.niagarafallsreview.ca/opinion/columnists/whos-behind-the-massive-lobbying-campaign-to-expand-the-island-airport-what-i-discovered-should-worry-us-all/article_91c4c508-a879-554c-89da-3cf2b434065b.html
1306604800,20260530,202605,2026,2026.4110,,,,,,,,,,,CHN,GUIZHOU,CHN,,,,,,,,1,042,042,04,1,1.9,8,1,8,1.41025641025641,0,,,,,,,,4,"Peking, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Peking, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260530001500,https://www.theborneopost.com/2026/05/30/harvard-students-explore-many-faces-of-a-changing-china/
1306604801,20260530,202605,2026,2026.4110,,,,,,,,,,,CHRCTH,POPE BENEDICT,,,,CHR,CTH,,,,1,040,040,04,1,1.0,10,1,10,1.77717019822283,0,,,,,,,,4,"Hanover, Niedersachsen, Germany",GM,GM06,40698,52.3667,9.71667,-1785903,4,"Hanover, Niedersachsen, Germany",GM,GM06,40698,52.3667,9.71667,-1785903,20260530001500,https://thecatholicherald.com/article/how-ai-is-helping-readers-rediscover-benedict-xvi
1306604802,20260530,202605,2026,2026.4110,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,043,043,04,1,2.8,10,1,10,-8.77862595419847,0,,,,,,,,3,"Arlington, Texas, United States",US,USTX,TX439,32.7357,-97.1081,1372320,3,"Arlington, Texas, United States",US,USTX,TX439,32.7357,-97.1081,1372320,20260530001500,https://www.fox4news.com/news/5-arrested-following-arlington-park-stabbing
1306604803,20260530,202605,2026,2026.4110,,,,,,,,,,,COP,DETECTIVE,,,,,,COP,,,0,190,190,19,4,-10.0,5,1,5,-4.6943231441048,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260530001500,https://www.wtoc.com/2026/05/29/grand-jury-indicts-former-daves-hot-chicken-employee-fatal-victory-drive-shooting/
