GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1323058178,20260915,202609,2026,2026.6986,GOV,GOVERNMENT,,,,,,GOV,,,,,,,,,,,,,0,030,030,03,1,4.0,10,1,10,-2.55639097744361,3,"Santa Clara County, California, United States",US,USCA,CA085,37.2333,-121.768,277307,0,,,,,,,,3,"Santa Clara County, California, United States",US,USCA,,37.2333,-121.768,277307,20260915004500,https://www.eastbaytimes.com/2026/09/14/gilroy-ice-facility-pause-info/
1323058179,20260915,202609,2026,2026.6986,GOV,MAYOR,,,,,,GOV,,,,,,,,,,,,,0,030,030,03,1,4.0,6,1,6,-2.62965668371074,1,China,CH,CH,,35,105,CH,0,,,,,,,,1,China,CH,CH,,35,105,CH,20260915004500,https://www.theglobeandmail.com/canada/article-canadian-cities-brace-for-tariff-pain-as-trade-war-escalates/
1323058180,20260915,202609,2026,2026.6986,GOV,GOVERNMENT,,,,,,GOV,,,,,,,,,,,,,1,040,040,04,1,1.0,13,2,13,0.256127170217753,1,United States,US,US,,39.828175,-98.5795,US,0,,,,,,,,1,United States,US,US,,39.828175,-98.5795,US,20260915004500,https://www.techtimes.com/articles/327503/20260914/spacex-completes-ses-o3b-mpower-constellation-falcons-700th-mission.htm
1323058181,20260915,202609,2026,2026.6986,GOV,PRESIDENT,,,,,,GOV,,,,,,,,,,,,,1,042,042,04,1,1.9,2,1,2,2.3916292974589,4,"Palm Beach, KwaZulu-Natal, South Africa",SF,SF02,77329,-30.9769,30.2824,-1270943,0,,,,,,,,4,"Palm Beach, KwaZulu-Natal, South Africa",SF,SF02,77329,-30.9769,30.2824,-1270943,20260915004500,https://www.dailymail.com/news/article-16131295/Hunter-Biden-mocks-Don-Jr-Bettina-wedding-oligarch.html
1323058182,20260915,202609,2026,2026.6986,GOV,MINIST OF STATE,,,,,,GOV,,,,,,,,,,,,,0,043,043,04,1,2.8,5,1,5,-1.63576881134133,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,0,,,,,,,,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260915004500,https://www.chinatechnews.com/2026/09/15/129166-politicians-to-humanity-drop-dead
1323058183,20260915,202609,2026,2026.6986,GOV,FIREFIGHTER,,,,,,GOV,,,,,,,,,,,,,1,060,060,06,2,6.0,20,2,20,-4.37777777777778,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260915004500,https://www.thebatavian.com/brianquinn/east-pembroke-truck-rollover-pins-driver-under-steering-wheel/648992
1323058184,20260915,202609,2026,2026.6986,GOV,GOVERNMENT,,,,,,GOV,,,,,,,,,,,,,1,070,070,07,2,7.0,10,1,10,0.17006802721089,4,"Wellington, New Zealand (general), New Zealand",NZ,NZ00,22391,-41.3,174.783,-1521348,0,,,,,,,,4,"Wellington, New Zealand (general), New Zealand",NZ,NZ00,22391,-41.3,174.783,-1521348,20260915004500,https://www.newstalkzb.co.nz/on-air/christchurch/canterbury-mornings-with-john-macdonald/opinion/john-macdonald-im-losing-faith-but-we-cant-abandon-canterbury-museum/
1323058185,20260915,202609,2026,2026.6986,GOV,FIREFIGHTER,,,,,,GOV,,,,,,,,,,,,,1,073,073,07,2,7.4,10,1,10,0.38022813688213,3,"Sierra Madre, California, United States",US,USCA,CA037,34.1617,-118.053,1661439,0,,,,,,,,3,"Sierra Madre, California, United States",US,USCA,,34.1617,-118.053,1661439,20260915004500,https://www.dailynews.com/2026/09/14/pasadena-dog-saved-from-burning-home-greets-firefighter-rescue-teams/
1323058186,20260915,202609,2026,2026.6986,GOV,PRINCE,,,,,,GOV,,,,,,,,,,,,,0,080,080,08,2,5.0,1,1,1,-1.4070351758794,2,"California, United States",US,USCA,,36.17,-119.746,CA,0,,,,,,,,2,"California, United States",US,USCA,,36.17,-119.746,CA,20260915004500,https://www.eastbaytimes.com/2026/09/14/harry-meghan-remove-kids-school-security/
1323058187,20260915,202609,2026,2026.6986,GOV,PRESIDENT,,,,,,GOV,,,,,,,,,,,,,1,0831,083,08,2,5.0,2,1,2,-3.40264650283553,2,"District of Columbia, United States",US,USDC,,38.8964,-77.0262,DC,0,,,,,,,,2,"District of Columbia, United States",US,USDC,,38.8964,-77.0262,DC,20260915004500,https://www.zerohedge.com/political/john-brennan-subpoenaed-part-doj-investigation
1323058188,20260915,202609,2026,2026.6986,GOV,PRESIDENT,,,,,,GOV,,,,,,,,,,,,,1,0831,083,08,2,5.0,8,1,8,-3.40264650283553,1,Russia,RS,RS,,60,100,RS,0,,,,,,,,1,Russia,RS,RS,,60,100,RS,20260915004500,https://www.zerohedge.com/political/john-brennan-subpoenaed-part-doj-investigation
1323058189,20260915,202609,2026,2026.6986,GOV,GOVERNOR,,,,,,GOV,,,,,,,,,,,,,1,090,090,09,2,-2.0,6,1,6,-4.96014171833481,4,"Ribeira, Sergipe, Brazil",BR,BR28,11690,-10.8667,-37.1833,-666373,0,,,,,,,,4,"Ribeira, Sergipe, Brazil",BR,BR28,11690,-10.8667,-37.1833,-666373,20260915004500,https://www.riotimesonline.com/vale-do-ribeira-floods-parana-army-2026/
1323058190,20260915,202609,2026,2026.6986,GOV,GOVERNMENT,,,,,,GOV,,,,,,,,,,,,,1,1014,101,10,3,-5.0,3,1,3,-8.75,1,United Kingdom,UK,UK,,54,-4,UK,0,,,,,,,,1,United Kingdom,UK,UK,,54,-4,UK,20260915004500,https://whbl.com/2026/09/14/final-report-on-lucy-letby-baby-murders-due-amid-growing-questions-about-convictions/
1323058191,20260915,202609,2026,2026.6986,GOV,GOVERNMENT,,,,,,GOV,,,,,,,,,,,,,0,112,112,11,3,-2.0,2,1,2,-3.78947368421053,4,"Puntland, Somalia (general), Somalia",SO,SO00,25718,9,49,11432105,0,,,,,,,,4,"Puntland, Somalia (general), Somalia",SO,SO00,25718,9,49,11432105,20260915004500,https://www.riotimesonline.com/somali-pirates-mv-sward-released-2026/
1323058192,20260915,202609,2026,2026.6986,GOV,FOREIGN MINIST,,,,,,GOV,,,,,,,,,,,,,1,120,120,12,3,-4.0,10,1,10,-2.82608695652174,4,"Asmara, Ma'akel, Eritrea",ER,ER05,15888,15.3333,38.9333,-604780,0,,,,,,,,4,"Asmara, Ma'akel, Eritrea",ER,ER05,15888,15.3333,38.9333,-604780,20260915004500,https://www.riotimesonline.com/eritrea-uae-port-imperialism-horn-of-africa-2026/
1323058193,20260915,202609,2026,2026.6986,GOV,FIREFIGHTER,,,,,,GOV,,,,,,,,,,,,,1,1712,171,17,4,-9.2,10,1,10,0.38022813688213,3,"Sierra Madre, California, United States",US,USCA,CA037,34.1617,-118.053,1661439,0,,,,,,,,3,"Sierra Madre, California, United States",US,USCA,,34.1617,-118.053,1661439,20260915004500,https://www.dailynews.com/2026/09/14/pasadena-dog-saved-from-burning-home-greets-firefighter-rescue-teams/
1323058194,20260915,202609,2026,2026.6986,GOV,ADMINISTRATION,,,,,,GOV,,,,,,,,,,,,,0,172,172,17,4,-5.0,10,1,10,-4.92610837438424,2,"Massachusetts, United States",US,USMA,,42.2373,-71.5314,MA,0,,,,,,,,2,"Massachusetts, United States",US,USMA,,42.2373,-71.5314,MA,20260915004500,https://pjmedia.com/catherinesalgado/2026/09/14/catholic-parents-fight-massachusetts-trans-ing-daughter-without-their-consent-n4957233
1323058195,20260915,202609,2026,2026.6986,GOV,PRESIDENT,,,,,,GOV,,,,,,,,,,,,,1,193,193,19,4,-10.0,6,1,6,0,4,"Alexandria, Al Iskandariyah, Egypt",EG,EG06,61590,31.1981,29.9192,-290263,0,,,,,,,,4,"Alexandria, Al Iskandariyah, Egypt",EG,EG06,61590,31.1981,29.9192,-290263,20260915004500,http://www.washingtonexaminer.com/news/4726708/newsom-wont-run-president-2028-kamala-harris/
1323058196,20260915,202609,2026,2026.6986,GOV,FOREIGN MINIST,,,,,,GOV,,,AFR,AFRICA,AFR,,,,,,,,0,010,010,01,1,0.0,10,1,10,-2.82608695652174,4,"Assab, Debubawi K'eyih Bahri, Eritrea",ER,ER03,15862,13.0092,42.7394,-604694,4,"Somaliland, Somalia (general), Somalia",SO,SO00,25720,9,46,11432102,4,"Assab, Debubawi K'eyih Bahri, Eritrea",ER,ER03,15862,13.0092,42.7394,-604694,20260915004500,https://www.riotimesonline.com/eritrea-uae-port-imperialism-horn-of-africa-2026/
1323058197,20260915,202609,2026,2026.6986,GOV,PRESIDENT,,,,,,GOV,,,AFR,AFRICA,AFR,,,,,,,,1,042,042,04,1,1.9,4,1,4,2.3916292974589,4,"Palm Beach, KwaZulu-Natal, South Africa",SF,SF02,77329,-30.9769,30.2824,-1270943,4,"Palm Beach, KwaZulu-Natal, South Africa",SF,SF02,77329,-30.9769,30.2824,-1270943,4,"Palm Beach, KwaZulu-Natal, South Africa",SF,SF02,77329,-30.9769,30.2824,-1270943,20260915004500,https://www.dailymail.com/news/article-16131295/Hunter-Biden-mocks-Don-Jr-Bettina-wedding-oligarch.html
1323058198,20260915,202609,2026,2026.6986,GOV,PRESIDENT,,,,,,GOV,,,AFR,AFRICA,AFR,,,,,,,,1,042,042,04,1,1.9,1,1,1,2.3916292974589,1,Russia,RS,RS,,60,100,RS,4,"Palm Beach, KwaZulu-Natal, South Africa",SF,SF02,77329,-30.9769,30.2824,-1270943,1,Russia,RS,RS,,60,100,RS,20260915004500,https://www.dailymail.com/news/article-16131295/Hunter-Biden-mocks-Don-Jr-Bettina-wedding-oligarch.html
1323058199,20260915,202609,2026,2026.6986,GOV,AMBASSADOR,,,,,,GOV,,,BLZ,BELIZE,BLZ,,,,,,,,1,042,042,04,1,1.9,10,1,10,7.6,4,"Belmopan, Cayo, Belize",BH,BH02,5856,17.25,-88.7667,-1148793,4,"Belmopan, Cayo, Belize",BH,BH02,5856,17.25,-88.7667,-1148793,4,"Belmopan, Cayo, Belize",BH,BH02,5856,17.25,-88.7667,-1148793,20260915004500,https://amandala.com.bz/news/us-ambassador-presents-credentials/
1323058200,20260915,202609,2026,2026.6986,GOV,GOVERNOR,,,,,,GOV,,,BRA,BRAZIL,BRA,,,,,,,,1,090,090,09,2,-2.0,2,1,2,-4.96014171833481,4,"Ribeira, Sergipe, Brazil",BR,BR28,11690,-10.8667,-37.1833,-666373,4,"Ribeira, Sergipe, Brazil",BR,BR28,11690,-10.8667,-37.1833,-666373,4,"Ribeira, Sergipe, Brazil",BR,BR28,11690,-10.8667,-37.1833,-666373,20260915004500,https://www.riotimesonline.com/vale-do-ribeira-floods-parana-army-2026/
1323058201,20260915,202609,2026,2026.6986,GOV,GOVERNMENT,,,,,,GOV,,,BUS,COMPANIES,,,,,,BUS,,,1,030,030,03,1,4.0,3,1,3,-2.91095890410959,3,"San Francisco, California, United States",US,USCA,CA075,37.7749,-122.419,277593,3,"San Francisco, California, United States",US,USCA,,37.7749,-122.419,277593,3,"San Francisco, California, United States",US,USCA,,37.7749,-122.419,277593,20260915004500,https://www.theoaklandpress.com/2026/09/14/new-warnings-about-the-risks-of-ai-to-humanity-revive-a-long-running-debate/
1323058202,20260915,202609,2026,2026.6986,GOV,GOVERNMENT,,,,,,GOV,,,BUS,COMPANIES,,,,,,BUS,,,0,030,030,03,1,4.0,3,1,3,-4.48473282442748,1,Saudi Arabia,SA,SA,,25,45,SA,1,Saudi Arabia,SA,SA,,25,45,SA,1,Saudi Arabia,SA,SA,,25,45,SA,20260915004500,http://www.idahostatejournal.com/news/national/ap-news-in-brief-at-6-04-p-m-edt/article_272e9fc5-1f5b-5a86-8c50-efb0d929c173.html
1323058203,20260915,202609,2026,2026.6986,GOV,GOVERNMENT,,,,,,GOV,,,BUS,AEROSPACE,,,,,,BUS,,,0,057,057,05,1,8.0,10,1,10,1.11794298490776,1,Hong Kong,HK,HK,,22.25,114.166667,HK,1,Hong Kong,HK,HK,,22.25,114.166667,HK,1,Hong Kong,HK,HK,,22.25,114.166667,HK,20260915004500,https://www.techtimes.com/articles/327511/20260914/djibouti-joins-artemis-accords-satellites-already-orbit-lifting-africa-eight-nations.htm
1323058204,20260915,202609,2026,2026.6986,GOV,PRESIDENT,,,,,,GOV,,,BUS,BUSINESS,,,,,,BUS,,,1,071,071,07,2,7.4,1,1,1,-6.35696821515892,2,"Maryland, United States",US,USMD,,39.0724,-76.7902,MD,2,"Maryland, United States",US,USMD,,39.0724,-76.7902,MD,2,"Maryland, United States",US,USMD,,39.0724,-76.7902,MD,20260915004500,https://www.oann.com/newsroom/vance-870k-suspected-covid-loan-fraudsters-barred-from-future-federal-assistance/
1323058205,20260915,202609,2026,2026.6986,GOV,PRESIDENT,,,,,,GOV,,,BUS,BUSINESS,,,,,,BUS,,,1,071,071,07,2,7.4,1,1,1,-6.35696821515892,2,"Maryland, United States",US,USMD,,39.0724,-76.7902,MD,2,"Missouri, United States",US,USMO,,38.4623,-92.302,MO,2,"Maryland, United States",US,USMD,,39.0724,-76.7902,MD,20260915004500,https://www.oann.com/newsroom/vance-870k-suspected-covid-loan-fraudsters-barred-from-future-federal-assistance/
1323058206,20260915,202609,2026,2026.6986,GOV,PRESIDENT,,,,,,GOV,,,BUS,BUSINESS,,,,,,BUS,,,1,071,071,07,2,7.4,3,1,3,-6.35696821515892,2,"Missouri, United States",US,USMO,,38.4623,-92.302,MO,2,"Missouri, United States",US,USMO,,38.4623,-92.302,MO,2,"Missouri, United States",US,USMO,,38.4623,-92.302,MO,20260915004500,https://www.oann.com/newsroom/vance-870k-suspected-covid-loan-fraudsters-barred-from-future-federal-assistance/
1323058207,20260915,202609,2026,2026.6986,GOV,GOVERNMENT,,,,,,GOV,,,BUS,COMPANIES,,,,,,BUS,,,1,100,100,10,3,-5.0,3,1,3,-2.91095890410959,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20260915004500,https://www.theoaklandpress.com/2026/09/14/new-warnings-about-the-risks-of-ai-to-humanity-revive-a-long-running-debate/
1323058208,20260915,202609,2026,2026.6986,GOV,GOVERNMENT,,,,,,GOV,,,BUS,COMPANIES,,,,,,BUS,,,0,100,100,10,3,-5.0,3,1,3,-4.48473282442748,1,Saudi Arabia,SA,SA,,25,45,SA,1,Saudi Arabia,SA,SA,,25,45,SA,1,Saudi Arabia,SA,SA,,25,45,SA,20260915004500,http://www.idahostatejournal.com/news/national/ap-news-in-brief-at-6-04-p-m-edt/article_272e9fc5-1f5b-5a86-8c50-efb0d929c173.html
1323058209,20260915,202609,2026,2026.6986,GOV,GOVERNMENT,,,,,,GOV,,,CAN,CANADIAN,CAN,,,,,,,,0,013,013,01,1,0.4,10,1,10,2.36686390532545,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,20260915004500,https://www.theglobeandmail.com/business/article-mark-carney-plans-to-thread-the-needle-on-trade-with-asia-europe/
1323058210,20260915,202609,2026,2026.6986,GOV,PRIME MINISTER,,,,,,GOV,,,CAN,CANADA,CAN,,,,,,,,1,030,030,03,1,4.0,10,1,10,0.44543429844098,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,20260915004500,https://www.theglobeandmail.com/business/commentary/article-canada-should-get-closer-to-the-eu-but-remember-our-history-and-mind/
1323058211,20260915,202609,2026,2026.6986,GOV,FINANCE MINIST,,,,,,GOV,,,CAN,OTTAWA,CAN,,,,,,,,0,051,051,05,1,3.4,3,1,3,-2.62965668371074,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,20260915004500,https://www.theglobeandmail.com/canada/article-canadian-cities-brace-for-tariff-pain-as-trade-war-escalates/
1323058212,20260915,202609,2026,2026.6986,GOV,MAYOR,,,,,,GOV,,,CHN,CHINA,CHN,,,,,,,,0,012,012,01,1,-0.4,6,1,6,-2.62965668371074,1,China,CH,CH,,35,105,CH,1,China,CH,CH,,35,105,CH,1,China,CH,CH,,35,105,CH,20260915004500,https://www.theglobeandmail.com/canada/article-canadian-cities-brace-for-tariff-pain-as-trade-war-escalates/
1323058213,20260915,202609,2026,2026.6986,GOV,PRESIDENT,,,,,,GOV,,,CHN,CHINESE,CHN,,,,,,,,1,020,020,02,1,3.0,2,1,2,0.52770448548813,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260915004500,https://www.zerohedge.com/markets/id-be-okay-trump-says-hes-open-chinese-automakers-building-cars-us
1323058214,20260915,202609,2026,2026.6986,GOV,COMMERCE SECRETARY,,,,,,GOV,,,CHN,CHINA,CHN,,,,,,,,0,042,042,04,1,1.9,2,1,2,-1.63576881134133,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260915004500,https://www.chinatechnews.com/2026/09/15/129166-politicians-to-humanity-drop-dead
1323058215,20260915,202609,2026,2026.6986,GOV,COMMERCE SECRETARY,,,,,,GOV,,,CHN,CHINA,CHN,,,,,,,,0,043,043,04,1,2.8,2,1,2,-1.63576881134133,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260915004500,https://www.chinatechnews.com/2026/09/15/129166-politicians-to-humanity-drop-dead
1323058216,20260915,202609,2026,2026.6986,GOV,PRESIDENT,,,,,,GOV,,,CHN,CHINESE,CHN,,,,,,,,0,046,046,04,1,7.0,2,1,2,0.52770448548813,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260915004500,https://www.zerohedge.com/markets/id-be-okay-trump-says-hes-open-chinese-automakers-building-cars-us
1323058217,20260915,202609,2026,2026.6986,GOV,PRESIDENT,,,,,,GOV,,,CHN,CHINESE,CHN,,,,,,,,0,046,046,04,1,7.0,8,1,8,0.52770448548813,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260915004500,https://www.zerohedge.com/markets/id-be-okay-trump-says-hes-open-chinese-automakers-building-cars-us
1323058218,20260915,202609,2026,2026.6986,GOV,GOVERNMENT,,,,,,GOV,,,CHN,CHINESE,CHN,,,,,,,,0,060,060,06,2,6.0,10,1,10,-1.5210608424337,4,"Shanghai, Shanghai, China",CH,CH23,13243,31.2222,121.458,-1924465,4,"Shanghai, Shanghai, China",CH,CH23,13243,31.2222,121.458,-1924465,4,"Shanghai, Shanghai, China",CH,CH23,13243,31.2222,121.458,-1924465,20260915004500,https://www.techtimes.com/articles/327506/20260914/landspace-launches-zhuque-2e-tuesday-3-months-after-debris-cloud-hit-starlink-zone.htm
1323058219,20260915,202609,2026,2026.6986,GOV,PRESIDENT,,,,,,GOV,,,CHNBUS,CHINESE,CHN,,,,,BUS,,,1,020,020,02,1,3.0,4,1,4,0.52770448548813,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260915004500,https://www.zerohedge.com/markets/id-be-okay-trump-says-hes-open-chinese-automakers-building-cars-us
1323058220,20260915,202609,2026,2026.6986,GOV,PRESIDENT,,,,,,GOV,,,CHNBUS,CHINA,CHN,,,,,BUS,,,1,020,020,02,1,3.0,2,1,2,0.52770448548813,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260915004500,https://www.zerohedge.com/markets/id-be-okay-trump-says-hes-open-chinese-automakers-building-cars-us
1323058221,20260915,202609,2026,2026.6986,GOV,PRIME MINISTER,,,,,,GOV,,,CHNGOV,CHINA,CHN,,,,,GOV,,,0,040,040,04,1,1.0,6,1,6,2.36686390532545,1,China,CH,CH,,35,105,CH,1,China,CH,CH,,35,105,CH,1,China,CH,CH,,35,105,CH,20260915004500,https://www.theglobeandmail.com/business/article-mark-carney-plans-to-thread-the-needle-on-trade-with-asia-europe/
1323058222,20260915,202609,2026,2026.6986,GOV,MINIST OF STATE,,,,,,GOV,,,CHNSPY,CHINA,CHN,,,,,SPY,,,0,042,042,04,1,1.9,5,1,5,-1.63576881134133,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260915004500,https://www.chinatechnews.com/2026/09/15/129166-politicians-to-humanity-drop-dead
1323058223,20260915,202609,2026,2026.6986,GOV,ADMINISTRATION,,,,,,GOV,,,CVL,IMMIGRANT,,,,,,CVL,,,1,020,020,02,1,3.0,20,2,20,-4.39337638974904,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,20260915004500,https://www.kalw.org/bay-area-news/2026-09-14/california-could-take-major-hit-if-trump-administration-changes-2030-census-rules
1323058224,20260915,202609,2026,2026.6986,GOV,AUTHORITIES,,,,,,GOV,,,CVL,NEIGHBORHOOD,,,,,,CVL,,,1,042,042,04,1,1.9,10,1,10,-6.51515151515152,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260915004500,https://abc3340.com/news/local/alabama-tuscaloosa-county-one-arrest-made-in-tuscaloosa-mass-shooting-fbi-offers-10000-reward-september-2026-keyontae-jones
1323058225,20260915,202609,2026,2026.6986,GOV,AUTHORITIES,,,,,,GOV,,,CVL,COMMUNITY,,,,,,CVL,,,0,051,051,05,1,3.4,6,1,6,-4.19580419580419,3,"East Greenbush, New York, United States",US,USNY,NY083,42.5909,-73.7018,949084,3,"East Greenbush, New York, United States",US,USNY,,42.5909,-73.7018,949084,3,"East Greenbush, New York, United States",US,USNY,,42.5909,-73.7018,949084,20260915004500,https://wrrv.com/ixp/854/p/missing-newlywed-found-dead-in-upstate-new-york/
1323058226,20260915,202609,2026,2026.6986,GOV,AUTHORITIES,,,,,,GOV,,,CVL,COMMUNITY,,,,,,CVL,,,0,051,051,05,1,3.4,4,1,4,-4.19580419580419,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260915004500,https://wrrv.com/ixp/854/p/missing-newlywed-found-dead-in-upstate-new-york/
1323058227,20260915,202609,2026,2026.6986,GOV,AUTHORITIES,,,,,,GOV,,,CVL,COMMUNITY,,,,,,CVL,,,0,060,060,06,2,6.0,6,1,6,-4.19580419580419,3,"East Greenbush, New York, United States",US,USNY,NY083,42.5909,-73.7018,949084,3,"East Greenbush, New York, United States",US,USNY,,42.5909,-73.7018,949084,3,"East Greenbush, New York, United States",US,USNY,,42.5909,-73.7018,949084,20260915004500,https://wrrv.com/ixp/854/p/missing-newlywed-found-dead-in-upstate-new-york/
1323058228,20260915,202609,2026,2026.6986,GOV,AUTHORITIES,,,,,,GOV,,,CVL,COMMUNITY,,,,,,CVL,,,0,060,060,06,2,6.0,4,1,4,-4.19580419580419,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260915004500,https://wrrv.com/ixp/854/p/missing-newlywed-found-dead-in-upstate-new-york/
1323058229,20260915,202609,2026,2026.6986,GOV,AUTHORITIES,,,,,,GOV,,,CVL,COMMUNITY,,,,,,CVL,,,0,090,090,09,2,-2.0,6,1,6,-4.19580419580419,3,"East Greenbush, New York, United States",US,USNY,NY083,42.5909,-73.7018,949084,3,"East Greenbush, New York, United States",US,USNY,,42.5909,-73.7018,949084,3,"East Greenbush, New York, United States",US,USNY,,42.5909,-73.7018,949084,20260915004500,https://wrrv.com/ixp/854/p/missing-newlywed-found-dead-in-upstate-new-york/
1323058230,20260915,202609,2026,2026.6986,GOV,AUTHORITIES,,,,,,GOV,,,CVL,COMMUNITY,,,,,,CVL,,,0,090,090,09,2,-2.0,2,1,2,-4.19580419580419,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,3,"East Greenbush, New York, United States",US,USNY,,42.5909,-73.7018,949084,20260915004500,https://wrrv.com/ixp/854/p/missing-newlywed-found-dead-in-upstate-new-york/
1323058231,20260915,202609,2026,2026.6986,GOV,AUTHORITIES,,,,,,GOV,,,CVL,COMMUNITY,,,,,,CVL,,,0,090,090,09,2,-2.0,2,1,2,-4.19580419580419,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260915004500,https://wrrv.com/ixp/854/p/missing-newlywed-found-dead-in-upstate-new-york/
1323058232,20260915,202609,2026,2026.6986,GOV,AUTHORITIES,,,,,,GOV,,,CVL,NEIGHBORHOOD,,,,,,CVL,,,1,173,173,17,4,-5.0,10,1,10,-6.51515151515152,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260915004500,https://abc3340.com/news/local/alabama-tuscaloosa-county-one-arrest-made-in-tuscaloosa-mass-shooting-fbi-offers-10000-reward-september-2026-keyontae-jones
